Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
77.000000000000014E+0	68.603229642594660E-3	34.323150780835661E+0
78.000000000000014E+0	71.126650423690874E-3	31.234712474566066E+0
79.000000000000014E+0	28.702236958554301E-3	30.596435590097919E+0
80.000000000000014E+0	14.795800404544474E-3	28.914803310633879E+0
81.000000000000014E+0	43.346267431394955E-3	27.180731273707181E+0
82.000000000000014E+0	24.959229473668253E-3	26.889868306805702E+0
83.000000000000014E+0	18.197746242590879E-3	27.747538543142085E+0
84.000000000000014E+0	17.725935341308806E-3	27.399643370108766E+0
85.000000000000014E+0	26.204102556189292E-3	28.084721648426026E+0
86.000000000000014E+0	20.262581201186475E-3	26.316887842457785E+0
87.000000000000014E+0	56.248638092765875E-3	26.996961333782671E+0
88.000000000000014E+0	19.267830163067132E-3	28.105215416357723E+0
89.000000000000014E+0	17.269320939766613E-3	30.697737364239948E+0
90.000000000000014E+0	15.343771766231242E-3	31.294487040274596E+0
91.000000000000014E+0	3.356320835755883E-3	30.798849177733871E+0
92.000000000000014E+0	10.501229405402875E-3	31.778295332723328E+0
93.000000000000014E+0	12.176977803132772E-3	32.584856109858769E+0
94.000000000000014E+0	13.718866010156608E-3	34.541376504248078E+0
95.000000000000014E+0	12.453714952581895E-3	33.248697305571177E+0
96.000000000000014E+0	17.805164283950493E-3	32.422728829481578E+0
97.000000000000014E+0	15.838061774804391E-3	32.957485432563828E+0
98.000000000000014E+0	12.679871085237082E-3	32.576428139896223E+0
99.000000000000014E+0	24.301025672471076E-3	31.542202704713240E+0
100.000000000000010E+0	5.111684926138251E-3	28.968571979799165E+0
101.000000000000010E+0	2.590000714571112E-3	32.015897496923216E+0
102.000000000000010E+0	15.656348729468670E-3	33.805703759988020E+0
103.000000000000010E+0	4.799167907952303E-3	34.953643197272200E+0
104.000000000000010E+0	1.992818865599571E-3	36.303402469277707E+0
105.000000000000010E+0	8.324984864697226E-3	35.156089942138117E+0
106.000000000000010E+0	7.505494179657951E-3	35.525956653661744E+0
107.000000000000010E+0	19.440786171361454E-3	34.566674122533030E+0
108.000000000000010E+0	10.343958633810872E-3	33.163399094892256E+0
109.000000000000010E+0	3.307544379584999E-3	31.833429495202417E+0
110.000000000000010E+0	7.564761649500688E-3	32.524148263786351E+0
111.000000000000010E+0	4.857811230579575E-3	33.326571582112770E+0
112.000000000000010E+0	21.534690681330043E-3	32.916598905493863E+0
113.000000000000010E+0	12.832444683994281E-3	35.518530092136316E+0
114.000000000000010E+0	2.793633814121732E-3	35.397358237524315E+0
115.000000000000010E+0	2.920878955678032E-3	35.826129087043007E+0
116.000000000000010E+0	4.427054500432288E-3	35.966434080097358E+0
117.000000000000010E+0	1.524824783896732E-3	35.595483472373907E+0
118.000000000000010E+0	1.009165128206761E-3	35.676164424124224E+0
119.000000000000010E+0	2.870601267164508E-3	34.748570275701120E+0
120.000000000000010E+0	8.500084686698611E-3	34.536527306988859E+0
121.000000000000010E+0	1.175576362349184E-3	35.203126925502019E+0
122.000000000000010E+0	1.342184482860305E-3	33.111608841511334E+0
123.000000000000010E+0	1.262186099118813E-3	31.554133997969693E+0
124.000000000000010E+0	2.445840534853588E-3	31.230006406201493E+0
125.000000000000010E+0	3.465047239943236E-3	31.887286443590327E+0
126.000000000000010E+0	3.283678847070007E-3	32.732762530163598E+0
127.000000000000010E+0	5.647720928840252E-3	32.337327868641417E+0
128.000000000000030E+0	4.783286227585578E-3	33.772926709060940E+0
129.000000000000030E+0	4.815114070036664E-3	32.732055371296461E+0
130.000000000000030E+0	4.213637447721075E-3	32.551565008468899E+0
131.000000000000030E+0	4.587325371571764E-3	31.055882239172984E+0
132.000000000000030E+0	2.470751272536436E-3	30.836020311655872E+0
133.000000000000030E+0	1.629387957769978E-3	31.428068422176700E+0
134.000000000000030E+0	3.793978196220636E-3	32.776327891235503E+0
135.000000000000030E+0	3.276750882857969E-3	29.777069169295643E+0
136.000000000000030E+0	912.443124840345830E-6	30.610985429761172E+0
137.000000000000030E+0	206.584295037111280E-6	29.162606346965575E+0
138.000000000000030E+0	2.110364810178586E-3	29.683828162845959E+0
139.000000000000030E+0	1.947888136314386E-3	29.971942798742919E+0
140.000000000000030E+0	1.247631594301864E-3	30.101434329331884E+0
141.000000000000030E+0	2.027133155849381E-3	27.835010424898726E+0
142.000000000000030E+0	1.404132930245072E-3	25.870970210061092E+0
143.000000000000030E+0	1.100009769985703E-3	25.154683476178562E+0
144.000000000000030E+0	583.957577897120420E-6	25.513487994074090E+0
145.000000000000030E+0	1.803438914147434E-3	23.865511509195276E+0
146.000000000000030E+0	5.197477235600689E-3	25.016008094953296E+0
147.000000000000030E+0	625.185269179864380E-6	23.534570801810851E+0
148.000000000000030E+0	819.009734005462960E-6	20.793275143747852E+0
149.000000000000030E+0	173.119674800142260E-6	18.674710883659941E+0
150.000000000000030E+0	339.193983281363940E-6	17.618030403705845E+0
151.000000000000030E+0	332.679411417750350E-6	16.402492803176077E+0
152.000000000000030E+0	700.872285436733010E-6	17.226062132129201E+0
153.000000000000030E+0	3.473119549909356E-3	18.230049952383982E+0
154.000000000000030E+0	3.460764376071881E-3	17.706392359130565E+0
155.000000000000030E+0	890.238547275351240E-6	18.698814512374625E+0
156.000000000000030E+0	1.513561478610849E-3	18.685594615548432E+0
157.000000000000030E+0	2.151506086186033E-3	18.411523635925782E+0
158.000000000000030E+0	3.935494832232757E-3	18.129504579394496E+0
159.000000000000030E+0	2.718499381471487E-3	15.420259335224129E+0
160.000000000000030E+0	182.972669219011310E-6	16.132480505290989E+0
161.000000000000030E+0	1.039538193414265E-3	18.703016371200405E+0
162.000000000000030E+0	2.560963058738661E-3	17.541683749380201E+0
163.000000000000030E+0	12.822893657547473E-3	15.767991915419120E+0
164.000000000000030E+0	4.186533066559817E-3	15.044015439298866E+0
165.000000000000030E+0	937.527027784538620E-6	16.989627790795822E+0
166.000000000000030E+0	284.109865149853340E-6	14.244862675336314E+0
167.000000000000030E+0	514.495819133991550E-6	11.722867931126212E+0
168.000000000000030E+0	716.989460986133610E-6	11.497002786752635E+0
169.000000000000030E+0	797.371550248961040E-6	11.533119819392821E+0
170.000000000000030E+0	674.070059533817140E-6	11.102856995331470E+0
171.000000000000030E+0	617.352440633441570E-6	9.668059251584904E+0
172.000000000000030E+0	678.626646200902350E-6	10.923528748159111E+0
173.000000000000030E+0	452.553762550066830E-6	11.763295503872174E+0
174.000000000000030E+0	772.848577480642540E-6	11.753085333635179E+0
175.000000000000030E+0	1.532475342408583E-3	11.804030690261488E+0
176.000000000000030E+0	1.527760046783861E-3	11.856074931409323E+0
177.000000000000030E+0	2.701071258889215E-3	11.215986755101317E+0
178.000000000000030E+0	1.949773387337475E-3	11.199593526976340E+0
179.000000000000030E+0	1.754823035421741E-3	11.335427572259649E+0
180.000000000000030E+0	528.557117551011050E-6	11.430725056196318E+0
181.000000000000030E+0	1.349025084038588E-3	10.871739644892987E+0
182.000000000000030E+0	1.769538347841711E-3	10.912468616676957E+0
183.000000000000030E+0	569.551151568777560E-6	11.380294255303395E+0
184.000000000000030E+0	1.554250279841650E-3	11.489926693947703E+0
185.000000000000030E+0	1.314985905136013E-3	11.175284338136546E+0
186.000000000000030E+0	624.768646934518370E-6	11.235294890557679E+0
187.000000000000030E+0	72.704482663635460E-6	9.094454597933504E+0
188.000000000000030E+0	1.979523075153405E-3	9.569537901362500E+0
189.000000000000030E+0	1.360627763971691E-3	11.322187520825368E+0
190.000000000000030E+0	862.585104080502160E-6	10.868942306202058E+0
191.000000000000030E+0	963.779681232798910E-6	10.890787729706568E+0
192.000000000000030E+0	925.112161293885440E-6	11.072199175854589E+0
193.000000000000030E+0	969.018565820903790E-6	11.581370533048444E+0
194.000000000000030E+0	1.121292887979970E-3	11.448916225042383E+0
195.000000000000030E+0	1.009881575611039E-3	11.109085416675532E+0
196.000000000000030E+0	1.064592073391207E-3	10.956452865655287E+0
197.000000000000030E+0	1.112449611749069E-3	10.892228491551764E+0
198.000000000000030E+0	1.553735788867813E-3	10.327726978942803E+0
199.000000000000030E+0	1.559775077634508E-3	10.851676942180461E+0
200.000000000000030E+0	1.148289391327108E-3	10.569112219971052E+0
201.000000000000030E+0	1.201883971981212E-3	10.759574000731579E+0
202.000000000000030E+0	1.158596050789499E-3	10.431049450500504E+0
203.000000000000030E+0	1.590887169412064E-3	9.961042675427514E+0
204.000000000000030E+0	4.791682903866314E-3	11.513154611354599E+0
205.000000000000030E+0	997.178945797948030E-6	11.246167955134215E+0
206.000000000000030E+0	1.019364421011246E-3	11.837967775654546E+0
207.000000000000030E+0	2.183465846949225E-3	10.965615431560275E+0
208.000000000000030E+0	2.092450213606253E-3	10.981453794464947E+0
209.000000000000030E+0	1.315070596542022E-3	10.453829918941789E+0
210.000000000000030E+0	1.633863509807423E-3	10.323648301958443E+0
211.000000000000030E+0	1.890797846242173E-3	10.362499819905999E+0
212.000000000000030E+0	1.275191428669141E-3	10.834010529361247E+0
213.000000000000030E+0	1.259038136555665E-3	10.657184088417035E+0
214.000000000000030E+0	1.169838808161675E-3	10.502344253424527E+0
215.000000000000030E+0	815.263356393297350E-6	10.732232460014428E+0
216.000000000000030E+0	2.825695826680584E-3	12.670463296135475E+0
217.000000000000030E+0	966.237573309730960E-6	10.031952452881661E+0
218.000000000000030E+0	1.193076007589619E-3	10.183022891978057E+0
219.000000000000030E+0	365.290237425497710E-6	10.687812583794651E+0
220.000000000000030E+0	1.326960821041125E-3	10.422398882474813E+0
221.000000000000030E+0	1.407942775532822E-3	10.514985703508012E+0
222.000000000000030E+0	1.202931515811580E-3	10.268811151076761E+0
223.000000000000030E+0	3.213272051748614E-3	10.252919399310985E+0
224.000000000000030E+0	1.088505715249522E-3	10.665882053741617E+0
225.000000000000030E+0	1.760871426978815E-3	10.450028282561021E+0
226.000000000000030E+0	993.236200401555150E-6	9.613149982997790E+0
227.000000000000030E+0	1.152517107693143E-3	11.022609307825874E+0
228.000000000000030E+0	1.828707909991368E-3	9.992409040343455E+0
229.000000000000030E+0	1.797174405760934E-3	10.168245624496864E+0
230.000000000000030E+0	1.447449129030097E-3	10.356367156668632E+0
231.000000000000030E+0	1.383087445647945E-3	10.352203098969175E+0
232.000000000000030E+0	1.329029355938144E-3	10.229192471786991E+0
233.000000000000030E+0	1.654997522325692E-3	10.003702341357434E+0
234.000000000000030E+0	2.007898156460214E-3	10.542394487733613E+0
235.000000000000030E+0	1.719643330342555E-3	10.156379412329589E+0
236.000000000000030E+0	1.640555497522431E-3	10.225397544594934E+0
237.000000000000030E+0	1.754220821036227E-3	10.149452491632008E+0
238.000000000000030E+0	1.906692705244774E-3	10.128455846361671E+0
239.000000000000030E+0	1.855051871143125E-3	9.832761519822286E+0
240.000000000000030E+0	2.164515369141383E-3	9.923336703890431E+0
241.000000000000030E+0	2.045434583091982E-3	10.383450181639862E+0
242.000000000000030E+0	330.904372245350840E-6	11.387944706314677E+0
243.000000000000030E+0	1.880706773584529E-3	9.620952496944049E+0
244.000000000000030E+0	1.722653862574827E-3	9.643506506042776E+0
245.000000000000030E+0	1.867900868902632E-3	9.738780243293682E+0
246.000000000000030E+0	2.456125078987606E-3	9.521829519618644E+0
247.000000000000030E+0	1.745619264258917E-3	9.956121807179610E+0
248.000000000000030E+0	1.941389961327891E-3	9.727821827170885E+0
249.000000000000030E+0	1.661690648357923E-3	9.936873550552463E+0
250.000000000000030E+0	2.238697101604173E-3	9.163084727493830E+0
251.000000000000030E+0	2.558409448052165E-3	9.489692632802509E+0
252.000000000000030E+0	2.346612198856684E-3	9.508651377470631E+0
253.000000000000030E+0	1.025470725745089E-3	9.636031572561096E+0
254.000000000000030E+0	1.282626754720915E-3	9.508596430895041E+0
255.000000000000030E+0	1.842520186008171E-3	9.322405616839303E+0
256.000000000000060E+0	2.218257348452637E-3	9.457849197212138E+0
257.000000000000060E+0	2.114892320259712E-3	8.987977970451126E+0
258.000000000000060E+0	1.370927004111650E-3	9.289384863403084E+0
259.000000000000060E+0	2.531220833872628E-3	9.543081681523208E+0
260.000000000000060E+0	6.353253373311345E-3	11.887494587945758E+0
261.000000000000060E+0	1.519201322974933E-3	13.535742018358647E+0
262.000000000000060E+0	2.765748240109819E-3	15.164297966760582E+0
263.000000000000060E+0	2.384367225207629E-3	15.871251908448055E+0
264.000000000000060E+0	508.803093462410180E-6	15.716919632828533E+0
265.000000000000060E+0	3.180146976031638E-3	15.544293464539138E+0
266.000000000000060E+0	2.632982816935201E-3	15.545571821475793E+0
267.000000000000060E+0	3.862768706585466E-3	17.413647205781146E+0
268.000000000000060E+0	1.263584732871118E-3	16.377190505289185E+0
269.000000000000060E+0	1.710600525086261E-3	16.009748806574120E+0
270.000000000000060E+0	3.314379042754452E-3	14.547407882890390E+0
271.000000000000060E+0	3.243263051612389E-3	14.635915804462186E+0
272.000000000000060E+0	2.070650143097379E-3	15.664540055918874E+0
273.000000000000060E+0	2.103015554450395E-3	15.172838311127862E+0
274.000000000000060E+0	2.285187917320263E-3	15.187246161517287E+0
275.000000000000060E+0	2.862928225599632E-3	15.015900461576502E+0
276.000000000000060E+0	1.369607233105256E-3	14.768756105522424E+0
277.000000000000060E+0	1.746242469228764E-3	15.275008129366366E+0
278.000000000000060E+0	2.015822138298382E-3	15.199772726242836E+0
279.000000000000060E+0	2.595012404469538E-3	15.245975505172900E+0
280.000000000000060E+0	1.979298843014587E-3	15.116325418921249E+0
281.000000000000060E+0	1.969832089969053E-3	15.249450912888893E+0
282.000000000000060E+0	2.481694970770503E-3	15.160307471726453E+0
283.000000000000060E+0	3.099549802514237E-3	14.708733133272620E+0
284.000000000000060E+0	820.741167397186330E-6	13.456759405063151E+0
285.000000000000060E+0	1.276143664232436E-3	13.680550471314092E+0
286.000000000000060E+0	1.872697797136794E-3	15.217893282840389E+0
287.000000000000060E+0	1.076941377157116E-3	14.667814936678008E+0
288.000000000000060E+0	1.887773755045856E-3	14.615141989543194E+0
289.000000000000060E+0	1.101731912702397E-3	14.715730790014168E+0
290.000000000000060E+0	11.911616130066936E-3	17.458109136256319E+0
291.000000000000060E+0	2.996298872496453E-3	14.325346107970050E+0
292.000000000000060E+0	1.723655123202040E-3	14.878709120660893E+0
293.000000000000060E+0	2.627280300571569E-3	15.119795485132272E+0
294.000000000000060E+0	1.300569172146389E-3	14.758728213009766E+0
295.000000000000060E+0	921.723474696679040E-6	15.249992005847734E+0
296.000000000000060E+0	761.089461721172860E-6	14.197585866461672E+0
297.000000000000060E+0	3.369700137701094E-3	13.952408935137740E+0
298.000000000000060E+0	3.897660597833691E-3	15.134666357199993E+0
299.000000000000060E+0	2.104240726646316E-3	14.937651668273254E+0
300.000000000000060E+0	1.378502907346562E-3	15.448984952860430E+0
301.000000000000060E+0	3.233517063240301E-3	15.675063930764754E+0
302.000000000000060E+0	8.161493206021424E-3	16.004063223778658E+0
303.000000000000060E+0	5.754914544591495E-3	15.117522670367510E+0
304.000000000000060E+0	3.907815714904622E-3	15.552405436470901E+0
305.000000000000060E+0	5.893192442088946E-3	15.583484932269133E+0
306.000000000000060E+0	3.275099401900648E-3	15.236608341903930E+0
307.000000000000060E+0	15.119019525279762E-3	16.342436690586247E+0
308.000000000000060E+0	850.223920080464830E-6	18.140875003700611E+0
309.000000000000060E+0	1.845920317908177E-3	20.221045259991126E+0
310.000000000000060E+0	3.504718389582601E-3	21.322378583199125E+0
311.000000000000060E+0	1.136308508679991E-3	21.610655376753915E+0
312.000000000000060E+0	2.195130435346511E-3	21.470392328399477E+0
313.000000000000060E+0	9.181445507870090E-3	20.543135492488137E+0
314.000000000000060E+0	56.102711588822782E-3	22.849458511727615E+0
315.000000000000060E+0	2.234829509801725E-3	20.905581089454394E+0
316.000000000000060E+0	2.354164592480918E-3	21.114017490234769E+0
317.000000000000060E+0	1.624416007834097E-3	20.374493624775717E+0
318.000000000000060E+0	2.179270853449235E-3	21.241084717357520E+0
319.000000000000060E+0	3.605894728982723E-3	21.196576441178557E+0
320.000000000000060E+0	3.773938135392279E-3	21.578811630438885E+0
321.000000000000060E+0	6.416086426307222E-3	21.797245349386962E+0
322.000000000000060E+0	2.948238631959778E-3	20.670771117074466E+0
323.000000000000060E+0	2.529483790406557E-3	21.019219034506104E+0
324.000000000000060E+0	2.480156975118411E-3	20.721200120110815E+0
325.000000000000060E+0	3.732784178512019E-3	20.344138262592033E+0
326.000000000000060E+0	932.530845080238630E-6	20.898629547504548E+0
327.000000000000060E+0	1.668989829884766E-3	21.260762909556654E+0
328.000000000000060E+0	4.209021314153981E-3	21.709330961258129E+0
329.000000000000060E+0	4.819992165165198E-3	20.629889428650920E+0
330.000000000000060E+0	6.584439180096021E-3	20.336549970604853E+0
331.000000000000060E+0	4.841427262856560E-3	21.134628915627324E+0
332.000000000000060E+0	3.214511474666056E-3	20.674324572802814E+0
333.000000000000060E+0	2.052111564754503E-3	19.618055444521943E+0
334.000000000000060E+0	5.052155406110561E-3	22.286856118891166E+0
335.000000000000060E+0	6.727309355580456E-3	20.331794577625601E+0
336.000000000000060E+0	6.079980234456109E-3	20.186185746333535E+0
337.000000000000060E+0	3.107253966228270E-3	19.784716552041647E+0
338.000000000000060E+0	4.509691902360475E-3	20.090682298043234E+0
339.000000000000060E+0	4.588072652820236E-3	20.182785059493021E+0
340.000000000000060E+0	1.898298519485762E-3	18.949033579641021E+0
341.000000000000060E+0	5.205043591486496E-3	20.149784331749860E+0
342.000000000000060E+0	3.908433905988768E-3	20.443320355677606E+0
343.000000000000060E+0	2.742909628696827E-3	20.438982631170003E+0
344.000000000000060E+0	2.908907978646354E-3	20.309960937243734E+0
345.000000000000060E+0	2.113373615267273E-3	20.947309074533678E+0
346.000000000000060E+0	2.474759684327926E-3	20.864544854504235E+0
347.000000000000060E+0	7.923298210053591E-3	19.803206789178880E+0
348.000000000000060E+0	7.534517628598083E-3	20.485354923156933E+0
349.000000000000060E+0	3.298614687887818E-3	19.913522091688471E+0
350.000000000000060E+0	2.540260632646026E-3	20.547526036917326E+0
351.000000000000060E+0	3.989698112555604E-3	20.010392548525953E+0
352.000000000000060E+0	1.393766337034666E-3	21.467621593115275E+0
353.000000000000060E+0	8.184425859887750E-3	21.352665215508040E+0
354.000000000000060E+0	4.522338509615261E-3	20.283566541260988E+0
355.000000000000060E+0	4.703171484659682E-3	20.210246583354962E+0
356.000000000000060E+0	3.397290574345992E-3	19.559464658321822E+0
357.000000000000060E+0	1.236551167670014E-3	20.265779217004948E+0
358.000000000000060E+0	6.448873093057740E-3	20.340504498545414E+0
359.000000000000060E+0	3.169451511122444E-3	19.535488837208049E+0
360.000000000000060E+0	3.802350449144335E-3	20.390641386318087E+0
361.000000000000060E+0	2.905232744541791E-3	19.631980398730533E+0
362.000000000000060E+0	3.742025761159317E-3	19.719668284801052E+0
363.000000000000060E+0	7.946582057733968E-3	20.372408474185377E+0
364.000000000000060E+0	4.915692233294251E-3	18.278139092532090E+0
365.000000000000060E+0	2.961582320936477E-3	19.781367684481822E+0
366.000000000000060E+0	4.463127434522803E-3	19.206696089327728E+0
367.000000000000060E+0	3.864532971703375E-3	19.509798078782030E+0
368.000000000000060E+0	4.012958738670632E-3	19.700957257747167E+0
369.000000000000060E+0	3.847485524063835E-3	19.709781172512429E+0
370.000000000000060E+0	4.880005546049627E-3	19.558507899367349E+0
371.000000000000060E+0	7.195905475319006E-3	19.823401827370596E+0
372.000000000000060E+0	5.121911545127453E-3	19.070923952091018E+0
373.000000000000060E+0	3.250378865256344E-3	19.004869540869084E+0
374.000000000000060E+0	4.201871759438724E-3	19.493466073348735E+0
375.000000000000060E+0	9.815175103518559E-3	19.314750846699031E+0
376.000000000000060E+0	7.881434801985878E-3	19.922208884589690E+0
377.000000000000060E+0	3.308966323299879E-3	19.483145476150060E+0
378.000000000000060E+0	2.920801013629795E-3	19.204066859509840E+0
379.000000000000060E+0	3.923613015188449E-3	17.759141113699204E+0
380.000000000000060E+0	3.469007818587340E-3	20.064938600471947E+0
381.000000000000060E+0	5.693333967208392E-3	19.276391682332829E+0
382.000000000000060E+0	6.759341895819311E-3	19.970826020046481E+0
383.000000000000060E+0	1.986964057895391E-3	18.435901145983557E+0
384.000000000000060E+0	6.986750525483338E-3	19.920954207470285E+0
385.000000000000060E+0	2.192771317773695E-3	19.118788420589365E+0
386.000000000000060E+0	4.973450600799046E-3	18.997411869433165E+0
387.000000000000060E+0	6.069990815865317E-3	18.843114341329219E+0
388.000000000000060E+0	2.928309910486695E-3	19.363456966772645E+0
389.000000000000060E+0	3.401071153433043E-3	19.081460473043634E+0
390.000000000000060E+0	3.986781530295226E-3	18.968381519365025E+0
391.000000000000060E+0	2.035950371428584E-3	19.880080021498614E+0
392.000000000000060E+0	4.034307699204038E-3	19.933784313729323E+0
393.000000000000060E+0	3.201133380432185E-3	19.647833939297524E+0
394.000000000000060E+0	2.081523663154082E-3	20.483172531925906E+0
395.000000000000060E+0	5.692701251561690E-3	19.289591650082116E+0
396.000000000000060E+0	3.129476320572841E-3	19.430021736249568E+0
397.000000000000060E+0	2.934643909534638E-3	19.306855162727601E+0
398.000000000000060E+0	1.200250411217985E-3	18.195141908917815E+0
399.000000000000060E+0	5.682375769014197E-3	19.003972813166758E+0
400.000000000000060E+0	5.344549131975459E-3	19.345985904827867E+0
401.000000000000060E+0	4.838743131374521E-3	19.695177821678179E+0
402.000000000000060E+0	4.832047129813517E-3	21.237088572600459E+0
403.000000000000060E+0	2.346495397944800E-3	24.265856922069254E+0
404.000000000000060E+0	3.227722176979553E-3	25.263154449416422E+0
405.000000000000060E+0	2.933144354554741E-3	25.802819842365572E+0
406.000000000000060E+0	3.702390433367717E-3	24.988613020680312E+0
407.000000000000060E+0	4.996357044349906E-3	25.224934974767525E+0
408.000000000000060E+0	5.786897086056765E-3	25.501410493449587E+0
409.000000000000060E+0	3.469883201310470E-3	25.458016794921836E+0
410.000000000000060E+0	4.409205385372822E-3	25.288530920332544E+0
411.000000000000060E+0	2.858304514004421E-3	24.251836271519448E+0
412.000000000000060E+0	5.019950337107587E-3	24.761646662356984E+0
413.000000000000060E+0	5.903340356359399E-3	25.502396578001065E+0
414.000000000000060E+0	3.217375417781092E-3	25.156780785747884E+0
415.000000000000060E+0	3.522391317423379E-3	25.163009248321927E+0
416.000000000000060E+0	3.474444139943358E-3	24.969526450824276E+0
417.000000000000060E+0	3.716562395772176E-3	24.532304426096303E+0
418.000000000000060E+0	5.659428318577362E-3	24.976999177489766E+0
419.000000000000060E+0	4.433532872535582E-3	25.046418685630417E+0
420.000000000000060E+0	5.149647470733455E-3	24.914807563277574E+0
421.000000000000060E+0	5.331559898620567E-3	24.849393256099720E+0
422.000000000000060E+0	6.398118739803226E-3	24.969705572332494E+0
423.000000000000060E+0	6.662614098919312E-3	24.946281192883099E+0
424.000000000000060E+0	4.675371314167467E-3	25.168834652280271E+0
425.000000000000060E+0	2.344694357577008E-3	25.392618818009566E+0
426.000000000000060E+0	1.475361376861421E-3	24.834686143951007E+0
427.000000000000060E+0	5.427669804884518E-3	24.376318663152176E+0
428.000000000000060E+0	5.511278241319291E-3	24.644969710336529E+0
429.000000000000060E+0	3.968620851711763E-3	24.724622370278929E+0
430.000000000000060E+0	5.177679759243389E-3	24.519556412827111E+0
431.000000000000060E+0	5.504448281682482E-3	24.915161760219547E+0
432.000000000000060E+0	2.715452540822622E-3	24.529554875364298E+0
433.000000000000060E+0	6.369359456777440E-3	24.639705661781750E+0
434.000000000000060E+0	7.257063030903286E-3	24.964059965977157E+0
435.000000000000060E+0	4.574895979038669E-3	24.292828355496184E+0
436.000000000000060E+0	4.991972643386211E-3	24.862465959406258E+0
437.000000000000060E+0	2.804357296932833E-3	24.747698177020855E+0
438.000000000000060E+0	5.064349446784800E-3	24.525595237014436E+0
439.000000000000060E+0	4.354516591571093E-3	23.903377275995979E+0
440.000000000000060E+0	7.029148880842804E-3	24.280408011558709E+0
