Freq (Hz)	Coh_Microphone/Source
219.000000000000030E+0	6.795451860563685E-3
220.000000000000030E+0	895.907390790263940E-3
221.000000000000030E+0	796.419995268917600E-3
222.000000000000030E+0	746.334098643006590E-3
223.000000000000030E+0	687.719945402492040E-3
224.000000000000030E+0	809.673694923824790E-3
225.000000000000030E+0	735.112416488243440E-3
226.000000000000030E+0	153.425192621256090E-3
227.000000000000030E+0	29.299305889879869E-3
228.000000000000030E+0	754.681357598955830E-3
229.000000000000030E+0	734.401968551193550E-3
230.000000000000030E+0	794.783369976402750E-3
231.000000000000030E+0	925.002802481062150E-3
232.000000000000030E+0	806.555409968824910E-3
233.000000000000030E+0	669.552523765307050E-3
234.000000000000030E+0	767.909104480363310E-3
235.000000000000030E+0	811.568160756819370E-3
236.000000000000030E+0	865.911221213878200E-3
237.000000000000030E+0	906.696275974996020E-3
238.000000000000030E+0	691.732509034716060E-3
239.000000000000030E+0	682.246051128435060E-3
240.000000000000030E+0	904.639205844213090E-3
241.000000000000030E+0	716.905020479271510E-3
242.000000000000030E+0	32.748644016780841E-3
243.000000000000030E+0	565.318019828518480E-3
244.000000000000030E+0	867.532386126997120E-3
245.000000000000030E+0	960.150258369392830E-3
246.000000000000030E+0	634.743468213673440E-3
247.000000000000030E+0	707.874314886703160E-3
248.000000000000030E+0	704.495696802499460E-3
249.000000000000030E+0	295.149493184484750E-3
250.000000000000030E+0	673.878798087537700E-3
251.000000000000030E+0	868.112533804840440E-3
252.000000000000030E+0	864.530545665958880E-3
253.000000000000030E+0	100.416039002189180E-3
254.000000000000030E+0	424.326729483791850E-3
255.000000000000030E+0	824.078734556875520E-3
256.000000000000060E+0	905.507510215405210E-3
257.000000000000060E+0	684.755671027487360E-3
258.000000000000060E+0	839.697639937985740E-3
259.000000000000060E+0	690.959545906557840E-3
260.000000000000060E+0	404.663943973830880E-3
261.000000000000060E+0	45.083714609496221E-3
262.000000000000060E+0	373.338733037004660E-3
263.000000000000060E+0	898.419763642855360E-3
264.000000000000060E+0	61.874871763005344E-3
265.000000000000060E+0	405.906864333053670E-3
266.000000000000060E+0	798.536822425440330E-3
267.000000000000060E+0	89.927543708176683E-3
268.000000000000060E+0	169.689006863304290E-3
269.000000000000060E+0	382.842560056643080E-3
270.000000000000060E+0	627.242253041249920E-3
271.000000000000060E+0	256.071256260079210E-3
272.000000000000060E+0	525.332601213849060E-3
273.000000000000060E+0	298.417279849967580E-3
274.000000000000060E+0	648.921877080154470E-3
275.000000000000060E+0	778.847167374966950E-3
276.000000000000060E+0	636.104419519681660E-3
277.000000000000060E+0	812.849036214047690E-3
278.000000000000060E+0	546.097502583732020E-3
279.000000000000060E+0	648.827822578737720E-3
280.000000000000060E+0	407.188739738297500E-3
281.000000000000060E+0	827.869719708186460E-3
282.000000000000060E+0	836.780135366960160E-3
283.000000000000060E+0	763.648946559555950E-3
284.000000000000060E+0	106.575470484928780E-3
285.000000000000060E+0	71.691889188958316E-3
286.000000000000060E+0	728.719665547508220E-3
287.000000000000060E+0	250.898036301114510E-3
288.000000000000060E+0	426.682731976413650E-3
289.000000000000060E+0	184.438544965816990E-3
290.000000000000060E+0	274.332000891784330E-3
291.000000000000060E+0	104.098398493992770E-3
292.000000000000060E+0	333.501845680108770E-3
293.000000000000060E+0	370.708171680815660E-3
294.000000000000060E+0	111.956929141680470E-3
295.000000000000060E+0	464.243865180140880E-3
296.000000000000060E+0	112.868494496893970E-3
297.000000000000060E+0	499.069123664619200E-3
298.000000000000060E+0	571.722900245617670E-3
299.000000000000060E+0	88.984347469177397E-3
300.000000000000060E+0	353.810927902619920E-3
301.000000000000060E+0	512.652703494250740E-3
302.000000000000060E+0	678.254006078144340E-3
303.000000000000060E+0	423.958336898337010E-3
304.000000000000060E+0	685.610078321404530E-3
305.000000000000060E+0	585.554351158227630E-3
306.000000000000060E+0	685.735347763789970E-3
307.000000000000060E+0	358.971941955306410E-3
308.000000000000060E+0	112.519453573045550E-3
309.000000000000060E+0	730.073578384919710E-3
310.000000000000060E+0	163.467254513611910E-3
311.000000000000060E+0	92.567987969993201E-3
312.000000000000060E+0	438.411674332886410E-3
313.000000000000060E+0	569.765912571936870E-3
314.000000000000060E+0	330.095018640290450E-3
315.000000000000060E+0	753.487733139158950E-3
316.000000000000060E+0	646.295855482565960E-3
317.000000000000060E+0	126.955787658456080E-3
318.000000000000060E+0	591.058559222583430E-3
319.000000000000060E+0	853.152000313971430E-3
320.000000000000060E+0	768.061242699078720E-3
321.000000000000060E+0	198.264832760602610E-3
322.000000000000060E+0	104.548942257574910E-3
323.000000000000060E+0	313.238474311286320E-3
324.000000000000060E+0	110.428672535963710E-3
325.000000000000060E+0	221.365662215063010E-3
326.000000000000060E+0	67.554591164835184E-3
327.000000000000060E+0	312.719788778206280E-3
328.000000000000060E+0	620.845506488295060E-3
329.000000000000060E+0	728.720921525873640E-3
330.000000000000060E+0	232.466047669328770E-3
331.000000000000060E+0	472.794875867440290E-3
332.000000000000060E+0	167.395780045937660E-3
333.000000000000060E+0	190.534737318422830E-3
334.000000000000060E+0	207.234853294359120E-3
335.000000000000060E+0	55.977756329861537E-3
336.000000000000060E+0	718.954805946349860E-3
337.000000000000060E+0	443.483582709948920E-3
338.000000000000060E+0	803.569579357624960E-3
339.000000000000060E+0	631.184836034216050E-3
340.000000000000060E+0	233.748496268903040E-3
341.000000000000060E+0	723.170242333922570E-3
342.000000000000060E+0	492.968769257781660E-3
343.000000000000060E+0	350.942111527976390E-3
344.000000000000060E+0	484.337895517160890E-3
345.000000000000060E+0	117.302524635942750E-3
346.000000000000060E+0	297.331169296190300E-3
347.000000000000060E+0	498.134465091167100E-3
348.000000000000060E+0	206.688611230943680E-3
349.000000000000060E+0	603.762602794461920E-3
350.000000000000060E+0	33.919674357330662E-3
351.000000000000060E+0	488.897554432167700E-3
352.000000000000060E+0	47.228104808886742E-3
353.000000000000060E+0	303.888412175672860E-3
354.000000000000060E+0	675.305288021999960E-3
355.000000000000060E+0	456.764176684527510E-3
356.000000000000060E+0	79.642707391433795E-3
357.000000000000060E+0	10.186774820035204E-3
358.000000000000060E+0	461.171546205846660E-3
359.000000000000060E+0	326.969050159352130E-3
360.000000000000060E+0	484.584467217006100E-3
361.000000000000060E+0	265.040959924021160E-3
362.000000000000060E+0	295.299751658633420E-3
363.000000000000060E+0	342.173173311247360E-3
364.000000000000060E+0	163.989484644195410E-3
365.000000000000060E+0	388.053866134099150E-3
366.000000000000060E+0	520.905969068662270E-3
367.000000000000060E+0	682.041682844357950E-3
368.000000000000060E+0	216.738899618223900E-3
369.000000000000060E+0	649.635792435146690E-3
370.000000000000060E+0	462.334308825210430E-3
371.000000000000060E+0	194.146595426079230E-3
372.000000000000060E+0	652.185632727474320E-3
373.000000000000060E+0	416.249678901010940E-3
374.000000000000060E+0	611.261160687797010E-3
375.000000000000060E+0	567.349928986262910E-3
376.000000000000060E+0	324.976522831505190E-3
377.000000000000060E+0	530.178770644278210E-3
378.000000000000060E+0	590.146263685316860E-3
379.000000000000060E+0	250.282285361747620E-3
380.000000000000060E+0	362.521096472662450E-3
381.000000000000060E+0	368.231261372403140E-3
382.000000000000060E+0	509.353754224674330E-3
383.000000000000060E+0	80.682137535221285E-3
384.000000000000060E+0	128.044411739817950E-3
385.000000000000060E+0	239.908343773615750E-3
386.000000000000060E+0	712.376275386398250E-3
387.000000000000060E+0	912.708777608732150E-3
388.000000000000060E+0	738.188776002284830E-3
389.000000000000060E+0	644.571999951392800E-3
390.000000000000060E+0	378.481350443497730E-3
391.000000000000060E+0	90.915595028502411E-3
392.000000000000060E+0	259.478396045970390E-3
393.000000000000060E+0	372.477146246851580E-3
394.000000000000060E+0	47.411392463527748E-3
395.000000000000060E+0	580.910027057949920E-3
396.000000000000060E+0	895.530966827402740E-3
397.000000000000060E+0	547.485246313336170E-3
398.000000000000060E+0	16.044774035824595E-3
399.000000000000060E+0	415.482699548519300E-3
400.000000000000060E+0	514.779172385487430E-3
401.000000000000060E+0	675.334300631842630E-3
402.000000000000060E+0	261.070077432146770E-3
403.000000000000060E+0	152.815342060016900E-3
404.000000000000060E+0	563.386354261821820E-3
405.000000000000060E+0	239.337500075117090E-3
406.000000000000060E+0	630.806221668473110E-3
407.000000000000060E+0	800.335416220460670E-3
408.000000000000060E+0	654.160929791381180E-3
409.000000000000060E+0	752.095507233067060E-3
410.000000000000060E+0	758.070280874295620E-3
411.000000000000060E+0	191.549593261264250E-3
412.000000000000060E+0	791.981858060400110E-3
413.000000000000060E+0	864.564186065652000E-3
414.000000000000060E+0	527.776556941156440E-3
415.000000000000060E+0	765.084141202639010E-3
416.000000000000060E+0	721.110579926956260E-3
417.000000000000060E+0	514.225260506025900E-3
418.000000000000060E+0	953.560094519276150E-3
419.000000000000060E+0	780.182665655139160E-3
420.000000000000060E+0	929.933507143023590E-3
421.000000000000060E+0	828.825022488452690E-3
422.000000000000060E+0	791.023439523151460E-3
423.000000000000060E+0	898.440158462681880E-3
424.000000000000060E+0	705.656961955255180E-3
425.000000000000060E+0	398.326605432547720E-3
426.000000000000060E+0	376.191297349431740E-3
427.000000000000060E+0	959.514468366969960E-3
428.000000000000060E+0	848.424529122976940E-3
429.000000000000060E+0	813.007890054996960E-3
430.000000000000060E+0	929.112593291972930E-3
431.000000000000060E+0	844.520170105062080E-3
432.000000000000060E+0	384.787444710267820E-3
433.000000000000060E+0	890.518450190985850E-3
434.000000000000060E+0	877.226026683724960E-3
435.000000000000060E+0	835.471108491535050E-3
436.000000000000060E+0	857.854298774532670E-3
437.000000000000060E+0	350.186909569978500E-3
438.000000000000060E+0	934.664378472236930E-3
439.000000000000060E+0	736.836118524048950E-3
440.000000000000060E+0	873.227340947602020E-3
441.000000000000060E+0	945.776933302938880E-3
442.000000000000060E+0	736.649234221261380E-3
443.000000000000060E+0	672.884357885061290E-3
444.000000000000060E+0	780.603392953153060E-3
445.000000000000060E+0	396.365581178380610E-3
446.000000000000060E+0	905.851744017740600E-3
447.000000000000060E+0	916.819334162510820E-3
448.000000000000060E+0	500.116962991057460E-3
449.000000000000060E+0	949.040219087793570E-3
450.000000000000060E+0	168.281235736541800E-3
451.000000000000060E+0	466.239551561233760E-3
452.000000000000060E+0	777.217648859442220E-3
453.000000000000060E+0	442.911529079187520E-3
454.000000000000060E+0	404.545639023694060E-3
455.000000000000060E+0	858.790379027316030E-3
456.000000000000060E+0	343.925919942892790E-3
457.000000000000060E+0	796.724783176176010E-3
458.000000000000060E+0	321.740392722196070E-3
459.000000000000060E+0	212.538580318014840E-3
460.000000000000060E+0	832.057450093863560E-3
461.000000000000060E+0	33.651777599054328E-3
462.000000000000060E+0	45.074272272805485E-3
463.000000000000060E+0	706.160213027109630E-3
464.000000000000060E+0	361.169815248644670E-3
465.000000000000060E+0	189.483127796689940E-3
466.000000000000060E+0	433.381574074099550E-3
467.000000000000060E+0	166.629696311025920E-3
468.000000000000060E+0	322.941620709717990E-3
469.000000000000060E+0	172.910665986576670E-3
470.000000000000060E+0	128.151073962551900E-3
471.000000000000060E+0	847.176480574988180E-3
472.000000000000060E+0	622.206388640324290E-3
473.000000000000060E+0	789.140176485785050E-3
474.000000000000060E+0	704.610177458963820E-3
475.000000000000060E+0	843.727943504377300E-3
476.000000000000060E+0	868.418637996090870E-3
477.000000000000060E+0	637.525218378723330E-3
478.000000000000060E+0	115.912065101723750E-3
479.000000000000060E+0	794.423756910622500E-3
480.000000000000060E+0	715.284165489505350E-3
481.000000000000060E+0	296.538459020678930E-3
482.000000000000060E+0	658.247708051568620E-3
483.000000000000060E+0	535.273206446373110E-3
484.000000000000060E+0	841.549186412165140E-3
485.000000000000060E+0	161.021576646613070E-3
486.000000000000060E+0	207.479191629226040E-3
487.000000000000060E+0	880.957825884248200E-3
488.000000000000060E+0	413.996189039695710E-3
489.000000000000060E+0	74.090999885265560E-3
490.000000000000060E+0	869.597498334752530E-3
491.000000000000060E+0	71.673665363555406E-3
492.000000000000060E+0	663.361402952037490E-3
493.000000000000060E+0	710.278988488041160E-3
494.000000000000060E+0	761.575578675618420E-3
495.000000000000060E+0	933.667386516704890E-3
496.000000000000060E+0	490.938874580931380E-3
497.000000000000060E+0	303.631319615644270E-3
498.000000000000060E+0	941.354201975846180E-3
499.000000000000060E+0	681.130079332296740E-3
500.000000000000060E+0	502.698844200376580E-3
501.000000000000060E+0	636.498159247077090E-3
502.000000000000060E+0	572.579825499364810E-3
503.000000000000060E+0	776.053391896876720E-3
504.000000000000060E+0	184.538654245704480E-3
505.000000000000060E+0	633.914445512110960E-3
506.000000000000060E+0	708.130054451950990E-3
507.000000000000060E+0	533.260336935805880E-3
508.000000000000060E+0	120.717814722336420E-3
509.000000000000060E+0	913.025996561403370E-3
510.000000000000060E+0	837.665184238950750E-3
511.000000000000060E+0	738.364163773125640E-3
512.000000000000110E+0	802.440511885445410E-3
513.000000000000110E+0	796.512623634518800E-3
514.000000000000110E+0	835.654920266541530E-3
515.000000000000110E+0	665.045545254330570E-3
516.000000000000110E+0	500.992389703166060E-3
517.000000000000110E+0	900.153192479667850E-3
518.000000000000110E+0	918.092233246593280E-3
519.000000000000110E+0	91.653508471021022E-3
520.000000000000110E+0	482.507039380717260E-3
521.000000000000110E+0	571.279676594227180E-3
522.000000000000110E+0	366.352979826679410E-3
523.000000000000110E+0	97.579816401619973E-3
524.000000000000110E+0	890.872253188297880E-3
525.000000000000110E+0	775.508175001392570E-3
526.000000000000110E+0	725.540216797414320E-3
527.000000000000110E+0	666.099705676655000E-3
528.000000000000110E+0	5.792401573542721E-3
529.000000000000110E+0	138.906122992260770E-3
530.000000000000110E+0	513.469127756342680E-3
531.000000000000110E+0	47.400816760031571E-3
532.000000000000110E+0	726.804524071661300E-3
533.000000000000110E+0	234.343960298590200E-3
534.000000000000110E+0	310.868931000315540E-3
535.000000000000110E+0	322.705471462224890E-3
536.000000000000110E+0	670.275055625515150E-3
537.000000000000110E+0	639.781956507970210E-3
538.000000000000110E+0	944.031590423744070E-3
539.000000000000110E+0	102.110896889815770E-3
540.000000000000110E+0	434.777685021906220E-3
541.000000000000110E+0	810.711673254803530E-3
542.000000000000110E+0	231.457933177631970E-3
543.000000000000110E+0	915.647435168338690E-3
544.000000000000110E+0	497.307471640040350E-3
545.000000000000110E+0	721.690946220861050E-3
546.000000000000110E+0	780.316358038897870E-3
547.000000000000110E+0	460.781333213966860E-3
548.000000000000110E+0	746.986043716262430E-3
549.000000000000110E+0	924.176550776521500E-3
550.000000000000110E+0	444.643555290273500E-3
551.000000000000110E+0	785.751816102448370E-3
552.000000000000110E+0	903.210115858906980E-3
553.000000000000110E+0	475.171362238199170E-3
554.000000000000110E+0	721.112486278792210E-3
555.000000000000110E+0	568.649190610763020E-3
556.000000000000110E+0	549.195888246227780E-3
557.000000000000110E+0	705.319023070239750E-3
558.000000000000110E+0	581.219781189589170E-3
559.000000000000110E+0	730.349233224912740E-3
560.000000000000110E+0	798.386199987287100E-3
561.000000000000110E+0	777.928531231976470E-3
562.000000000000110E+0	827.040398763790650E-3
563.000000000000110E+0	863.595168154658860E-3
564.000000000000110E+0	724.557768951270550E-3
565.000000000000110E+0	907.017432059264660E-3
566.000000000000110E+0	685.777248386216230E-3
567.000000000000110E+0	609.213712872726850E-3
568.000000000000110E+0	570.278809665896060E-3
569.000000000000110E+0	932.221349493935540E-3
570.000000000000110E+0	808.467148639979700E-3
571.000000000000110E+0	788.767957877396620E-3
572.000000000000110E+0	782.320458338070730E-3
573.000000000000110E+0	742.383811306427280E-3
574.000000000000110E+0	935.901589113653290E-3
575.000000000000110E+0	589.554246903386760E-3
576.000000000000110E+0	265.954511314170530E-3
577.000000000000110E+0	820.084986281237380E-3
578.000000000000110E+0	534.750290266140850E-3
579.000000000000110E+0	212.516529162056960E-3
580.000000000000110E+0	881.516006635375550E-3
581.000000000000110E+0	520.874502978077580E-3
582.000000000000110E+0	927.714403725514060E-3
583.000000000000110E+0	568.827696446491230E-3
584.000000000000110E+0	666.493181448635560E-3
585.000000000000110E+0	902.238626790459740E-3
586.000000000000110E+0	781.103937643474630E-3
587.000000000000110E+0	893.242965790533300E-3
588.000000000000110E+0	827.869856642109100E-3
589.000000000000110E+0	368.788793425182560E-3
590.000000000000110E+0	179.272939375889670E-3
591.000000000000110E+0	753.812959552554560E-3
592.000000000000110E+0	435.532281548302980E-3
593.000000000000110E+0	933.936531890701030E-3
594.000000000000110E+0	895.417699185439340E-3
595.000000000000110E+0	951.188203828679970E-3
596.000000000000110E+0	875.463629033463420E-3
597.000000000000110E+0	717.998552951958250E-3
598.000000000000110E+0	904.731919095028590E-3
599.000000000000110E+0	374.638466600584030E-3
600.000000000000110E+0	467.921639709368340E-3
601.000000000000110E+0	865.255864797675240E-3
602.000000000000110E+0	919.643804691106510E-3
603.000000000000110E+0	949.419627851780800E-3
604.000000000000110E+0	868.214817447044980E-3
605.000000000000110E+0	909.554844520474080E-3
606.000000000000110E+0	936.819733550211420E-3
607.000000000000110E+0	124.009106388241860E-3
608.000000000000110E+0	848.909820768569470E-3
609.000000000000110E+0	952.244190099178380E-3
610.000000000000110E+0	945.430557424439820E-3
611.000000000000110E+0	856.502146872867960E-3
612.000000000000110E+0	916.774455778305070E-3
613.000000000000110E+0	978.739983042150930E-3
614.000000000000110E+0	978.768184936453460E-3
615.000000000000110E+0	638.103986899518860E-3
616.000000000000110E+0	905.831928987150480E-3
617.000000000000110E+0	962.527358001984410E-3
618.000000000000110E+0	863.183760650450880E-3
619.000000000000110E+0	854.546385467684130E-3
620.000000000000110E+0	939.749273440914740E-3
621.000000000000110E+0	906.669284775901920E-3
622.000000000000110E+0	876.899501808391490E-3
623.000000000000110E+0	636.601611465931970E-3
624.000000000000110E+0	922.521282731675440E-3
625.000000000000110E+0	897.109120647434530E-3
626.000000000000110E+0	509.254389987698670E-3
627.000000000000110E+0	853.238996060329600E-3
628.000000000000110E+0	983.615211096819820E-3
629.000000000000110E+0	905.648280350193180E-3
630.000000000000110E+0	912.928103562242300E-3
631.000000000000110E+0	938.564618221729430E-3
632.000000000000110E+0	945.172693855895970E-3
633.000000000000110E+0	977.989218336351330E-3
634.000000000000110E+0	194.783404119971080E-3
635.000000000000110E+0	614.439615700944300E-3
636.000000000000110E+0	969.030611261677550E-3
637.000000000000110E+0	685.738831177779230E-3
638.000000000000110E+0	932.621233863058840E-3
639.000000000000110E+0	919.677917265555030E-3
640.000000000000110E+0	495.756874417515980E-3
641.000000000000110E+0	725.113631470652890E-3
642.000000000000110E+0	768.775746527992410E-3
643.000000000000110E+0	553.370813154740020E-3
644.000000000000110E+0	934.127996510406790E-3
645.000000000000110E+0	307.952392401357910E-3
646.000000000000110E+0	220.028312911465160E-3
647.000000000000110E+0	939.189355179850800E-3
648.000000000000110E+0	918.797783225107080E-3
649.000000000000110E+0	675.861351775946860E-3
650.000000000000110E+0	170.595384090370950E-3
651.000000000000110E+0	622.128775875579800E-3
652.000000000000110E+0	849.216028477564060E-3
653.000000000000110E+0	973.869433045985280E-3
