Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
64.000000000000014E+0	438.545083241800280E-12	170.636222570269290E-12
65.000000000000014E+0	-352.082304226443870E-12	-283.091227343447010E-12
66.000000000000014E+0	-123.478904134239270E-12	251.843344888417000E-12
67.000000000000014E+0	920.550707373146670E-12	-845.275617468143900E-12
68.000000000000014E+0	-672.477964390628420E-12	-189.176735869527240E-12
69.000000000000014E+0	-423.077633836276990E-12	207.826925665669460E-12
70.000000000000014E+0	378.635974202558910E-12	137.619170466214770E-12
71.000000000000014E+0	-1.206983997847425E-9	-544.457708944765210E-12
72.000000000000014E+0	8.077361500772782E-12	225.161708881851340E-12
73.000000000000014E+0	827.953521041311810E-12	-291.669808922832550E-12
74.000000000000014E+0	376.772063260967870E-12	620.757874290215840E-12
75.000000000000014E+0	-994.082510406179550E-12	-28.857552996996133E-12
76.000000000000014E+0	-1.051506322108477E-9	1.364827660802990E-9
77.000000000000014E+0	175.396347717105360E-12	-905.078053661952810E-12
78.000000000000014E+0	330.112045569326520E-12	89.065757686118978E-12
79.000000000000014E+0	1.076018641671017E-9	-33.598341136692757E-12
80.000000000000014E+0	-2.975754227080500E-9	1.916415418875296E-9
81.000000000000014E+0	1.454126969485558E-9	1.589287979459575E-9
82.000000000000014E+0	3.097175144387566E-9	1.504269548718113E-9
83.000000000000014E+0	650.259449669104510E-12	3.333390414658703E-9
84.000000000000014E+0	468.184483003998660E-12	1.532055125211408E-9
85.000000000000014E+0	-565.592603725237470E-12	88.281855465987528E-12
86.000000000000014E+0	-1.065287935566542E-9	-451.365092089317000E-12
87.000000000000014E+0	-187.708203737919340E-12	-1.616223524927275E-9
88.000000000000014E+0	3.296071941562084E-9	102.137870214463580E-12
89.000000000000014E+0	-1.528696116424203E-9	-432.985160110369180E-12
90.000000000000014E+0	3.093372136948654E-9	471.466038477555020E-12
91.000000000000014E+0	136.427681732360420E-12	2.639213905571370E-9
92.000000000000014E+0	2.250189026341467E-9	509.506092566547040E-12
93.000000000000014E+0	4.163583281015007E-9	4.304572484844222E-9
94.000000000000014E+0	-4.044233770859629E-9	1.088228120253700E-9
95.000000000000014E+0	-1.953563736376268E-9	1.823465639442453E-9
96.000000000000014E+0	-124.804908829302990E-12	1.481778714748696E-9
97.000000000000014E+0	353.787480987123500E-12	736.001313292141180E-12
98.000000000000014E+0	3.399502417134072E-9	-2.422891901804409E-9
99.000000000000014E+0	2.066654500799744E-9	-2.979938373190948E-9
100.000000000000010E+0	-4.334905590223114E-9	-151.368882032759590E-12
101.000000000000010E+0	210.809661933562060E-12	-2.071383200990853E-9
102.000000000000010E+0	61.042529990016515E-12	-577.764289870179340E-12
103.000000000000010E+0	5.896993176987818E-9	-5.253216630065046E-9
104.000000000000010E+0	-982.242906426095490E-12	-7.258485031973578E-9
105.000000000000010E+0	-3.137364728009691E-9	-2.586597217244319E-9
106.000000000000010E+0	-670.155647465830710E-12	-864.017887928206310E-12
107.000000000000010E+0	580.661013210444080E-12	1.010385602666285E-9
108.000000000000010E+0	2.068504286674443E-9	-81.564577018382654E-12
109.000000000000010E+0	773.474180975377900E-12	317.193355742407910E-12
110.000000000000010E+0	354.888797888795950E-12	-321.477443628714300E-12
111.000000000000010E+0	-3.797452001648813E-9	1.738913714350772E-9
112.000000000000010E+0	-205.763016936060980E-12	387.331415226842640E-12
113.000000000000010E+0	-575.171039610487860E-12	-1.325167567448580E-9
114.000000000000010E+0	-4.738702914089366E-9	-419.825580094503150E-12
115.000000000000010E+0	1.753708873111680E-9	1.885638051629901E-9
116.000000000000010E+0	2.049159243807531E-9	-1.122819303412005E-9
117.000000000000010E+0	-772.360777758867010E-12	-840.384311765417680E-12
118.000000000000010E+0	3.278754686215638E-9	870.183270418101830E-12
119.000000000000010E+0	4.892827118368625E-9	1.553860896226609E-9
120.000000000000010E+0	1.270225360126173E-9	-593.524067240048880E-12
121.000000000000010E+0	2.376793779948259E-9	5.416931340158607E-9
122.000000000000010E+0	-3.843433545608618E-9	8.529654760815909E-9
123.000000000000010E+0	6.167208184508067E-9	-178.696826922356040E-12
124.000000000000010E+0	3.317565836150974E-9	-855.618147321724440E-12
125.000000000000010E+0	-9.107549211903731E-9	-1.180446673827684E-9
126.000000000000010E+0	-12.506931535339447E-9	-18.058448794069581E-9
127.000000000000010E+0	-8.111177550817784E-9	-6.548703073936652E-9
128.000000000000030E+0	1.858808944637840E-9	1.146314314387535E-9
129.000000000000030E+0	5.299586794899092E-9	-9.463680205299143E-9
130.000000000000030E+0	1.136522086969120E-9	-7.973818800397463E-9
131.000000000000030E+0	-2.477530790388089E-9	6.746083117294541E-9
132.000000000000030E+0	-12.035000201514430E-9	38.427855300260443E-9
133.000000000000030E+0	-19.129088936327922E-9	9.805281336221972E-9
134.000000000000030E+0	-5.335687241190362E-9	-2.813698694758478E-9
135.000000000000030E+0	4.345135418387000E-9	11.165755747848048E-9
136.000000000000030E+0	11.170991699851262E-9	13.581863610961385E-9
137.000000000000030E+0	1.358828123664775E-9	13.034501193415014E-9
138.000000000000030E+0	4.825588928642956E-9	8.009541690354831E-9
139.000000000000030E+0	27.286000928091631E-9	18.655405870673240E-9
140.000000000000030E+0	34.102824808089762E-9	18.960475382732236E-9
141.000000000000030E+0	5.570057281246090E-9	4.369148340660915E-9
142.000000000000030E+0	9.437819585845807E-9	-3.612728190636994E-9
143.000000000000030E+0	11.374372975099236E-9	1.414980461262692E-9
144.000000000000030E+0	-824.502926016866250E-12	8.091353906559712E-9
145.000000000000030E+0	3.261406412381749E-9	-357.821284520652140E-12
146.000000000000030E+0	184.681035851083300E-12	9.720249127438680E-9
147.000000000000030E+0	11.483787517705825E-9	10.943872356567298E-9
148.000000000000030E+0	-6.114991331765849E-9	4.269638401370851E-9
149.000000000000030E+0	-34.554032140834153E-9	16.083641305314725E-9
150.000000000000030E+0	-23.554497948847158E-9	28.104238107444344E-9
151.000000000000030E+0	1.792376268017677E-9	-903.766340720789570E-12
152.000000000000030E+0	1.983223742955814E-9	-978.215381906026430E-12
153.000000000000030E+0	-2.618005526043643E-9	4.679138873229065E-9
154.000000000000030E+0	1.488424909933016E-9	4.447565175015628E-9
155.000000000000030E+0	-11.600805935587823E-9	626.234061340677080E-12
156.000000000000030E+0	-16.198739309505761E-9	9.838745346758145E-9
157.000000000000030E+0	-14.300375852390986E-9	21.665243368517903E-9
158.000000000000030E+0	812.897827392930300E-12	5.755010777612365E-9
159.000000000000030E+0	-4.302305912439061E-9	-413.890615730940530E-12
160.000000000000030E+0	-3.751633790687733E-9	27.928966419987675E-9
161.000000000000030E+0	1.426734354126256E-9	5.947263424667382E-9
162.000000000000030E+0	-577.005391174822900E-12	-2.584509612636406E-9
163.000000000000030E+0	-508.109570347941080E-12	821.916477801379290E-12
164.000000000000030E+0	1.456808160353843E-9	1.697693582519228E-9
165.000000000000030E+0	2.001735971162391E-9	12.536275654935446E-9
166.000000000000030E+0	10.287275780221971E-9	26.410943875467693E-9
167.000000000000030E+0	21.544233151074691E-9	86.532440070120198E-9
168.000000000000030E+0	34.223170699520938E-9	103.249845107455650E-9
169.000000000000030E+0	11.676104639658567E-9	26.447127030764537E-9
170.000000000000030E+0	350.194199751396660E-12	9.578903172974714E-9
171.000000000000030E+0	-5.921952201674480E-9	-12.594308351575925E-9
172.000000000000030E+0	26.563333018477006E-9	1.472214107590467E-9
173.000000000000030E+0	-3.521568028330670E-9	15.935854595235924E-9
174.000000000000030E+0	-20.403559616008635E-9	9.096860386192090E-9
175.000000000000030E+0	-28.233013536546568E-9	15.328144121378898E-9
176.000000000000030E+0	31.594443928457728E-12	6.010835761390941E-9
177.000000000000030E+0	-2.474166066439908E-9	3.195630650459791E-9
178.000000000000030E+0	-3.105076355607933E-9	133.634884894829610E-9
179.000000000000030E+0	-5.150643735615367E-9	164.029302069675820E-9
180.000000000000030E+0	12.875565785141960E-9	8.065424157536044E-9
181.000000000000030E+0	44.399259303690143E-9	81.781280340008216E-9
182.000000000000030E+0	27.366003706444274E-9	18.934241686852009E-9
183.000000000000030E+0	-8.660989938555455E-9	16.937395381792992E-9
184.000000000000030E+0	5.188290522767129E-9	35.199643564216851E-9
185.000000000000030E+0	52.394883197540391E-9	58.073509609463605E-9
186.000000000000030E+0	54.987633959918598E-9	49.978039004332383E-9
187.000000000000030E+0	22.912509202220894E-9	31.510728855827706E-9
188.000000000000030E+0	-6.017161038195138E-9	5.640785000195916E-9
189.000000000000030E+0	14.741689482667478E-9	7.745829811152331E-9
190.000000000000030E+0	6.842641509598642E-9	48.686221168847347E-9
191.000000000000030E+0	52.683593509184184E-9	92.531871211105339E-9
192.000000000000030E+0	49.300809584668655E-9	77.727658876532957E-9
193.000000000000030E+0	42.604701267945827E-9	43.981998185941621E-9
194.000000000000030E+0	82.790373553604037E-9	45.409064072157248E-9
195.000000000000030E+0	61.506788669656050E-9	23.314416756948988E-9
196.000000000000030E+0	497.554101481600070E-12	-5.971020187576825E-9
197.000000000000030E+0	7.782662248589877E-9	21.514196966374377E-9
198.000000000000030E+0	-1.326229427738538E-9	-9.363089100496774E-9
199.000000000000030E+0	45.565866774751751E-9	-17.338706869239504E-9
200.000000000000030E+0	7.877834376053415E-9	-475.171731421029580E-12
201.000000000000030E+0	23.342482033325677E-9	-15.952459746832186E-9
202.000000000000030E+0	62.296523449795044E-9	-47.060929582190819E-9
203.000000000000030E+0	22.355868506543963E-9	-6.004893961956659E-9
204.000000000000030E+0	-2.450120194625159E-9	-1.692592562801482E-9
205.000000000000030E+0	24.283305874696535E-9	-26.534383888351635E-9
206.000000000000030E+0	16.136805234831101E-9	-1.067402066466096E-9
207.000000000000030E+0	14.088099990120415E-9	811.690193652924850E-12
208.000000000000030E+0	6.338479307474376E-9	10.674275528046370E-9
209.000000000000030E+0	-16.229815546245887E-9	35.692787460755962E-9
210.000000000000030E+0	6.700845965715520E-9	39.440724676366767E-9
211.000000000000030E+0	7.349128833773318E-9	23.863541417939027E-9
212.000000000000030E+0	4.635888776322748E-9	50.544988756292005E-9
213.000000000000030E+0	15.712279464389150E-9	166.771032649884690E-9
214.000000000000030E+0	10.311839438533033E-9	82.666701074754690E-9
215.000000000000030E+0	892.723149981349110E-12	7.821962291206752E-9
216.000000000000030E+0	427.270393032073640E-12	2.007790025082568E-9
217.000000000000030E+0	51.187898612317969E-9	36.066604409539961E-9
218.000000000000030E+0	66.649452619505195E-9	34.352274602224659E-9
219.000000000000030E+0	228.102366300669140E-12	-13.218275268336426E-9
220.000000000000030E+0	15.706568159404888E-9	15.638736144808717E-9
221.000000000000030E+0	60.547585394649707E-9	31.851307325523887E-9
222.000000000000030E+0	47.247944729054171E-9	49.152267059299842E-9
223.000000000000030E+0	-998.231310899347590E-12	8.087855631397372E-9
224.000000000000030E+0	13.847950576716346E-9	5.470862891640891E-9
225.000000000000030E+0	21.707103783899638E-9	25.956342156769894E-9
226.000000000000030E+0	8.866488952464875E-9	2.309052964874434E-9
227.000000000000030E+0	-249.229991969318340E-12	3.041732361861703E-9
228.000000000000030E+0	6.725036455951920E-9	-13.661064898241240E-9
229.000000000000030E+0	5.696887125661343E-9	-32.042719065326758E-9
230.000000000000030E+0	20.066586376031946E-9	926.144516137798020E-12
231.000000000000030E+0	114.004029985097760E-9	-25.901120410310214E-9
232.000000000000030E+0	42.643364447505681E-9	44.326852532829016E-9
233.000000000000030E+0	-8.698791445263891E-9	17.723899513134073E-9
234.000000000000030E+0	2.708436077874758E-9	-2.689115145879281E-9
235.000000000000030E+0	-19.765135663273767E-9	17.793002897335478E-9
236.000000000000030E+0	-23.876201567817863E-9	4.930352278606911E-9
237.000000000000030E+0	-20.130625630102757E-9	11.194628557986986E-9
238.000000000000030E+0	-1.449910687827885E-9	15.518710353839214E-9
239.000000000000030E+0	8.299897307460216E-9	10.256275665915715E-9
240.000000000000030E+0	7.357425719931866E-9	26.182930248696557E-9
241.000000000000030E+0	1.010983085169111E-9	3.410338936294780E-9
242.000000000000030E+0	1.401859892879882E-9	4.336198173075645E-9
243.000000000000030E+0	-5.704465661562785E-9	10.533356477574153E-9
244.000000000000030E+0	35.277654321569205E-9	16.952625746132466E-9
245.000000000000030E+0	71.175467889717929E-9	73.971492376626204E-9
246.000000000000030E+0	8.207472502742595E-9	9.369213218255866E-9
247.000000000000030E+0	23.011580786753086E-9	3.935429027280056E-9
248.000000000000030E+0	38.253835694032105E-9	29.110198504297712E-9
249.000000000000030E+0	14.099308260857306E-9	9.887840630454626E-9
250.000000000000030E+0	12.453269257134295E-9	11.894485943261615E-9
251.000000000000030E+0	25.030492755070211E-9	5.108940275396211E-9
252.000000000000030E+0	26.240915678160510E-9	10.755858259639080E-9
253.000000000000030E+0	10.003868308689163E-9	1.854944044952540E-9
254.000000000000030E+0	55.072637688133550E-9	24.012177151109891E-9
255.000000000000030E+0	145.397663668253100E-9	21.697224257189267E-9
256.000000000000060E+0	96.885492431682726E-9	33.087451580511587E-9
257.000000000000060E+0	16.301003451068853E-9	4.237943119122075E-9
258.000000000000060E+0	88.922798528962933E-9	3.406866323869392E-9
259.000000000000060E+0	26.234910653632575E-9	4.467515859959731E-9
260.000000000000060E+0	865.845940428850100E-12	-3.345445184440336E-9
261.000000000000060E+0	4.787303139135759E-9	-1.672327526715702E-9
262.000000000000060E+0	-2.483404987690774E-9	2.675328061069292E-9
263.000000000000060E+0	25.702217478576249E-9	-13.089522032171916E-9
264.000000000000060E+0	9.647665390068495E-9	-9.621111586421150E-9
265.000000000000060E+0	4.420618767522430E-9	1.133218235370658E-9
266.000000000000060E+0	33.653675254614931E-9	-17.794072965155083E-9
267.000000000000060E+0	993.783339300552450E-12	860.173582944914210E-12
268.000000000000060E+0	8.017780186218410E-9	1.849071495799737E-9
269.000000000000060E+0	3.452013784687553E-9	3.882923794716575E-9
270.000000000000060E+0	3.482064988604310E-9	-1.652365045161996E-9
271.000000000000060E+0	-266.777112041873350E-12	2.511563127017935E-9
272.000000000000060E+0	-477.513274090271360E-12	-14.886703030075927E-9
273.000000000000060E+0	12.835579826667060E-9	345.235524676270780E-12
274.000000000000060E+0	21.109483893094585E-9	-880.599608700438410E-12
275.000000000000060E+0	11.852186730956342E-9	-6.432764010957537E-9
276.000000000000060E+0	6.321809104754600E-9	-5.328291056775924E-9
277.000000000000060E+0	36.673675128600705E-9	-12.342266996447305E-9
278.000000000000060E+0	18.690129445044989E-9	-2.205004095785565E-9
279.000000000000060E+0	10.370800832344818E-9	-2.318788867627427E-9
280.000000000000060E+0	2.616009564714205E-9	-5.568836378756616E-9
281.000000000000060E+0	41.657171037677738E-9	-42.884368078486530E-9
282.000000000000060E+0	19.545628082789605E-9	-29.337803753002630E-9
283.000000000000060E+0	-319.037133804212060E-12	-9.609678989112257E-9
284.000000000000060E+0	927.944075663196460E-12	-4.617295189122230E-9
285.000000000000060E+0	232.101930067173390E-12	-1.107876101906373E-9
286.000000000000060E+0	286.722078852322910E-12	-13.058382228377006E-9
287.000000000000060E+0	3.326950277810999E-9	-9.181191065099969E-9
288.000000000000060E+0	2.712382079387483E-9	-7.408241246904087E-9
289.000000000000060E+0	8.191246990291837E-9	-5.527283706881909E-9
290.000000000000060E+0	323.346490809683520E-12	1.193580827847048E-12
291.000000000000060E+0	510.521602934977850E-12	-2.399370817164092E-9
292.000000000000060E+0	-458.253534846649840E-12	22.701343747451797E-12
293.000000000000060E+0	1.650612430548518E-9	-2.109563473610846E-9
294.000000000000060E+0	390.870442544968350E-12	1.381544252913892E-9
295.000000000000060E+0	17.725916027500740E-9	1.562688874030412E-9
296.000000000000060E+0	8.994982850225841E-9	1.377676257125584E-9
297.000000000000060E+0	1.766983811222600E-9	1.432268702599089E-9
298.000000000000060E+0	2.844466069689225E-9	-1.176037900975278E-9
299.000000000000060E+0	649.960324912669260E-12	-2.795651002358405E-9
300.000000000000060E+0	8.482671951897219E-9	-12.604095701566080E-9
301.000000000000060E+0	1.137757690701050E-9	-1.373833184967803E-9
302.000000000000060E+0	1.898590236576617E-9	194.575932439570850E-12
303.000000000000060E+0	316.314380237788150E-12	-1.605617178977105E-9
304.000000000000060E+0	-1.922789844141282E-9	-3.449206069222458E-9
305.000000000000060E+0	-2.473791065538771E-9	1.581514837623751E-9
306.000000000000060E+0	6.647963711159013E-9	-11.601451851439387E-9
307.000000000000060E+0	80.479332633642468E-12	935.647654310082120E-12
308.000000000000060E+0	3.439057637643964E-9	-11.271627127541723E-9
309.000000000000060E+0	6.985225369915474E-9	-11.906604996325614E-9
310.000000000000060E+0	1.603760416451008E-9	213.010820934988560E-12
311.000000000000060E+0	1.416384774427349E-9	-1.316336113948786E-9
312.000000000000060E+0	-1.974837749354821E-9	-3.273099565043950E-9
313.000000000000060E+0	405.183775265172860E-12	-204.582121658119330E-12
314.000000000000060E+0	-325.275157564685960E-12	2.218154334930606E-12
315.000000000000060E+0	3.906458875340443E-9	-2.934898714886815E-9
316.000000000000060E+0	-236.005306145312020E-12	-3.557253984931516E-9
317.000000000000060E+0	524.940678413497750E-12	57.099618221961562E-12
318.000000000000060E+0	1.152407254772843E-9	-6.235819389298782E-9
319.000000000000060E+0	-6.021728905135503E-9	-2.036183605556706E-9
320.000000000000060E+0	-5.769533727595648E-9	-9.461868152780891E-9
321.000000000000060E+0	-2.444274785145836E-9	-376.552447787356080E-12
322.000000000000060E+0	3.237223327451880E-9	2.100751561293550E-9
323.000000000000060E+0	2.000858051113098E-9	2.010260425279524E-9
324.000000000000060E+0	-826.764917345582110E-12	-526.807624102083070E-12
325.000000000000060E+0	1.325466240584925E-9	-3.501496434087812E-9
326.000000000000060E+0	572.679659458787990E-12	-13.577949387906965E-9
327.000000000000060E+0	4.335667575128936E-9	-8.866719996613502E-9
328.000000000000060E+0	3.918869872997593E-9	-5.252168567524809E-9
329.000000000000060E+0	-7.089656107136655E-9	-2.686341720572965E-9
330.000000000000060E+0	-1.859198796223900E-9	535.414845697309210E-12
331.000000000000060E+0	3.246245507339216E-9	-4.846684149979510E-9
332.000000000000060E+0	1.830583563864604E-9	1.061165728726044E-9
333.000000000000060E+0	34.917575026251413E-12	-4.279604338361230E-9
334.000000000000060E+0	-146.291498211382220E-12	-731.092221662123040E-12
335.000000000000060E+0	-32.012476419917135E-12	-149.464492330381700E-12
336.000000000000060E+0	-3.249165509897534E-9	-2.139930489045000E-9
337.000000000000060E+0	-1.285679308625539E-9	-585.209350437256450E-12
338.000000000000060E+0	-7.695558178117403E-9	-6.991173103975012E-9
339.000000000000060E+0	-6.678638683741669E-9	-5.460963656752590E-9
340.000000000000060E+0	793.897662246524460E-12	1.476312222659647E-9
341.000000000000060E+0	-7.266955948855701E-9	-5.606565895642694E-9
342.000000000000060E+0	-744.810573897907470E-12	-960.959550088195880E-12
343.000000000000060E+0	-4.699464124942712E-9	-2.481684960064527E-9
344.000000000000060E+0	-2.222179295148750E-9	-10.886395793905283E-9
345.000000000000060E+0	1.341205878355584E-9	-4.038864217720341E-9
346.000000000000060E+0	2.458146205544456E-9	-6.774300971534863E-9
347.000000000000060E+0	-4.079052514117276E-9	-809.605935148383010E-12
348.000000000000060E+0	366.548047791913050E-12	-1.993510294039232E-9
349.000000000000060E+0	-4.678942361086827E-9	-9.535684997395887E-9
350.000000000000060E+0	-499.061253910909430E-12	-835.919279509723890E-12
351.000000000000060E+0	-5.784804563367973E-9	-8.882389509168347E-9
352.000000000000060E+0	-2.911161967201967E-9	2.502858924836968E-9
353.000000000000060E+0	-648.142840600747190E-12	869.973547235880380E-12
354.000000000000060E+0	-7.441176566282573E-9	-1.204980356397349E-9
355.000000000000060E+0	1.797664420615279E-9	-1.109940931817032E-9
356.000000000000060E+0	-1.651296642455157E-9	-701.110864377881280E-12
357.000000000000060E+0	-959.152188374159110E-12	925.845599090398390E-12
358.000000000000060E+0	-292.368258025360540E-12	-1.096754648350804E-9
359.000000000000060E+0	955.633016124886660E-12	-1.502127976031348E-9
360.000000000000060E+0	199.845564949478090E-12	-5.101380732583258E-9
361.000000000000060E+0	-4.254249065668755E-9	-1.605652945090597E-9
362.000000000000060E+0	-4.369262527649334E-9	-3.685955528861437E-9
363.000000000000060E+0	-428.141189107943620E-12	-340.995308032931270E-12
364.000000000000060E+0	-1.252589332675258E-9	-1.280603526077281E-9
365.000000000000060E+0	-6.354638321922457E-9	-1.904948482482667E-9
366.000000000000060E+0	-1.587845355994199E-9	-170.716553980573010E-12
367.000000000000060E+0	-12.144776183945361E-9	-3.939984543189929E-9
368.000000000000060E+0	-1.173152510500490E-9	-1.448446262924905E-9
369.000000000000060E+0	-8.561078688335192E-9	-1.954561092407294E-9
370.000000000000060E+0	-2.724584270826104E-9	-237.044209124523390E-12
371.000000000000060E+0	502.789380246316500E-12	26.938174712941227E-12
372.000000000000060E+0	-6.402354777442836E-9	-581.407688128559710E-12
373.000000000000060E+0	-3.309378524232853E-9	2.511164162948449E-9
374.000000000000060E+0	-7.999980983269042E-9	449.177678689664740E-12
375.000000000000060E+0	-840.577060401549280E-12	-514.457420496823480E-12
376.000000000000060E+0	-483.644490960816850E-12	-149.556654191900930E-12
377.000000000000060E+0	-5.027498348371374E-9	4.294792714046053E-9
378.000000000000060E+0	-1.164802565899665E-9	2.716120809760949E-9
379.000000000000060E+0	918.596465913770170E-12	991.126312018328310E-12
380.000000000000060E+0	-3.404931543827248E-9	-547.273305578439700E-12
381.000000000000060E+0	-2.600008355440774E-9	337.684184589787380E-12
382.000000000000060E+0	22.012397740545051E-12	-315.949258807785350E-12
383.000000000000060E+0	-664.082205906429940E-12	1.364434404189917E-9
384.000000000000060E+0	75.713678560995578E-12	550.159781863837000E-12
385.000000000000060E+0	-1.302746647717740E-9	5.061914916619027E-9
386.000000000000060E+0	-1.307008687141227E-9	2.674574638501927E-9
387.000000000000060E+0	-1.498696634470264E-9	827.901501279580650E-12
388.000000000000060E+0	2.102073123484340E-9	-586.331721984851300E-12
389.000000000000060E+0	-564.065307865911850E-12	1.277433649349583E-9
390.000000000000060E+0	684.694643536690560E-12	117.754453855005040E-12
391.000000000000060E+0	-1.005851896756721E-9	-856.893423599859690E-12
392.000000000000060E+0	108.367148486187890E-12	934.658135206333810E-12
393.000000000000060E+0	-4.928218793583092E-9	2.923164694372320E-9
394.000000000000060E+0	-1.893809943937237E-9	-1.153487931121876E-9
395.000000000000060E+0	-2.259484247438791E-9	2.910988137277429E-9
396.000000000000060E+0	-15.120114109355480E-9	5.142354832092379E-9
397.000000000000060E+0	-6.103966458898127E-9	1.026365510476139E-9
398.000000000000060E+0	-756.691518114344340E-12	971.768115202272570E-12
399.000000000000060E+0	-5.415510534007575E-9	-208.589486749211210E-12
400.000000000000060E+0	-1.333641034640203E-9	364.081806535561880E-12
401.000000000000060E+0	-2.778777431940199E-9	3.774860685775462E-9
402.000000000000060E+0	-205.463712323594970E-12	-1.069085267237312E-9
403.000000000000060E+0	-761.635856672417350E-12	3.509730597176852E-9
404.000000000000060E+0	-8.626381409779703E-9	3.021864268436793E-9
405.000000000000060E+0	772.006720533256630E-12	-731.761760046106580E-12
406.000000000000060E+0	-1.942254050861529E-9	6.188371955966761E-9
407.000000000000060E+0	-12.491435659752118E-9	5.591261857136813E-9
408.000000000000060E+0	-1.386509349293153E-9	-1.752800840509797E-9
409.000000000000060E+0	2.465784793170289E-9	2.258937021118087E-9
410.000000000000060E+0	-4.827554617951310E-9	6.148303383630164E-9
411.000000000000060E+0	-137.288036725187750E-12	-1.971896740249760E-9
412.000000000000060E+0	-560.440232877482970E-12	3.599220141311549E-9
413.000000000000060E+0	246.873532064241990E-12	175.808496544730740E-12
414.000000000000060E+0	-2.666851542934589E-9	4.470085567808717E-9
415.000000000000060E+0	-9.342827600397132E-9	5.318251189104126E-9
416.000000000000060E+0	1.121270745780473E-9	67.401815069786736E-12
417.000000000000060E+0	-169.422505340930410E-12	2.618124159546061E-9
418.000000000000060E+0	251.308963670722120E-12	1.296321529220543E-9
419.000000000000060E+0	73.741265691498392E-12	2.694777555939163E-9
420.000000000000060E+0	-250.941192087862380E-12	5.665343053708740E-9
421.000000000000060E+0	-8.177839979362644E-9	482.742360518542460E-12
422.000000000000060E+0	2.590348426569979E-9	-887.551886244016070E-12
423.000000000000060E+0	1.004623338239852E-9	2.505151159807877E-9
424.000000000000060E+0	-4.896231814807879E-9	-68.102505214248846E-12
425.000000000000060E+0	-1.453161272699352E-9	3.405488494284124E-9
426.000000000000060E+0	-7.487353986220764E-9	-2.563636764096706E-9
427.000000000000060E+0	1.462850516012872E-9	4.975517494366283E-9
428.000000000000060E+0	-1.558589618322095E-9	4.830745106764630E-9
429.000000000000060E+0	-6.574819413049553E-9	6.349021836867895E-9
