Freq (Hz)	Coh_Microphone/Source
195.000000000000030E+0	612.143072349998980E-3
196.000000000000030E+0	60.554345110270809E-3
197.000000000000030E+0	139.228314897008070E-3
198.000000000000030E+0	81.538581776304062E-3
199.000000000000030E+0	354.807114733487470E-3
200.000000000000030E+0	64.493046168536058E-3
201.000000000000030E+0	238.116756039241010E-3
202.000000000000030E+0	447.275434051185580E-3
203.000000000000030E+0	213.215904291026240E-3
204.000000000000030E+0	85.610522917970736E-3
205.000000000000030E+0	578.872466007233740E-3
206.000000000000030E+0	465.957770092423170E-3
207.000000000000030E+0	346.416638974435860E-3
208.000000000000030E+0	502.689003729690720E-3
209.000000000000030E+0	428.955122169424440E-3
210.000000000000030E+0	176.651300155514080E-3
211.000000000000030E+0	133.420155510182160E-3
212.000000000000030E+0	327.554664804775690E-3
213.000000000000030E+0	723.044344313730990E-3
214.000000000000030E+0	754.912859850080830E-3
215.000000000000030E+0	446.039414515329520E-3
216.000000000000030E+0	115.776339480184660E-3
217.000000000000030E+0	457.451171411158260E-3
218.000000000000030E+0	533.208076949428950E-3
219.000000000000030E+0	466.356433965421310E-3
220.000000000000030E+0	108.610462412264770E-3
221.000000000000030E+0	459.639351543749570E-3
222.000000000000030E+0	595.404649919120340E-3
223.000000000000030E+0	335.338046264894770E-3
224.000000000000030E+0	247.612830469576580E-3
225.000000000000030E+0	286.156202904965800E-3
226.000000000000030E+0	81.719644123767560E-3
227.000000000000030E+0	147.629615822783810E-3
228.000000000000030E+0	201.659497334176100E-3
229.000000000000030E+0	395.896691620454880E-3
230.000000000000030E+0	210.636893900794260E-3
231.000000000000030E+0	672.414736815593610E-3
232.000000000000030E+0	511.037394120806070E-3
233.000000000000030E+0	210.487900556188100E-3
234.000000000000030E+0	23.583198516779574E-3
235.000000000000030E+0	431.635836345645510E-3
236.000000000000030E+0	196.620408480708610E-3
237.000000000000030E+0	291.782004466696830E-3
238.000000000000030E+0	315.153074781178820E-3
239.000000000000030E+0	242.316814617490270E-3
240.000000000000030E+0	264.836854392285550E-3
241.000000000000030E+0	53.469780465107794E-3
242.000000000000030E+0	72.317573176981551E-3
243.000000000000030E+0	212.571567934387670E-3
244.000000000000030E+0	365.227808724691850E-3
245.000000000000030E+0	742.745766077550050E-3
246.000000000000030E+0	600.440462751864690E-3
247.000000000000030E+0	598.445824003026480E-3
248.000000000000030E+0	755.842564705585750E-3
249.000000000000030E+0	651.180183093573840E-3
250.000000000000030E+0	301.483512404370430E-3
251.000000000000030E+0	431.674182889655480E-3
252.000000000000030E+0	604.560843847660290E-3
253.000000000000030E+0	421.865162290230740E-3
254.000000000000030E+0	731.015104763595990E-3
255.000000000000030E+0	927.838723493044530E-3
256.000000000000060E+0	919.339458524987770E-3
257.000000000000060E+0	663.406269424067550E-3
258.000000000000060E+0	805.073930742208120E-3
259.000000000000060E+0	642.322160220728300E-3
260.000000000000060E+0	313.327572050273400E-3
261.000000000000060E+0	618.819728763854830E-3
262.000000000000060E+0	200.745210886086070E-3
263.000000000000060E+0	424.248390593805540E-3
264.000000000000060E+0	556.478035377895750E-3
265.000000000000060E+0	340.418509756522210E-3
266.000000000000060E+0	787.999306659561640E-3
267.000000000000060E+0	247.912901520012410E-3
268.000000000000060E+0	583.013754213683730E-3
269.000000000000060E+0	653.556573259202130E-3
270.000000000000060E+0	648.497423716146490E-3
271.000000000000060E+0	284.327751999455590E-3
272.000000000000060E+0	439.386054583939200E-3
273.000000000000060E+0	541.479953833105210E-3
274.000000000000060E+0	542.372105505262380E-3
275.000000000000060E+0	640.151481293903090E-3
276.000000000000060E+0	185.311145741123230E-3
277.000000000000060E+0	694.316281327783560E-3
278.000000000000060E+0	797.125922361832110E-3
279.000000000000060E+0	552.039541330309300E-3
280.000000000000060E+0	379.605328703381760E-3
281.000000000000060E+0	886.057083437035490E-3
282.000000000000060E+0	817.128298895655080E-3
283.000000000000060E+0	871.594909111062740E-3
284.000000000000060E+0	343.136044177474950E-3
285.000000000000060E+0	71.615899144061620E-3
286.000000000000060E+0	556.839448937318960E-3
287.000000000000060E+0	465.498885666813970E-3
288.000000000000060E+0	551.814429869462610E-3
289.000000000000060E+0	404.191173101099310E-3
290.000000000000060E+0	52.435756610682657E-3
291.000000000000060E+0	250.712040770722010E-3
292.000000000000060E+0	766.405926557904790E-6
293.000000000000060E+0	80.764781632222213E-3
294.000000000000060E+0	129.535857739006580E-3
295.000000000000060E+0	550.848922968251390E-3
296.000000000000060E+0	467.664753630652850E-3
297.000000000000060E+0	87.341679630504057E-3
298.000000000000060E+0	149.131664864364160E-3
299.000000000000060E+0	164.597648277403920E-3
300.000000000000060E+0	401.001141678169030E-3
301.000000000000060E+0	76.940650015591902E-3
302.000000000000060E+0	155.765214592551020E-3
303.000000000000060E+0	160.877886083629820E-3
304.000000000000060E+0	296.444730647776490E-3
305.000000000000060E+0	272.735938909275610E-3
306.000000000000060E+0	584.113540986131220E-3
307.000000000000060E+0	298.284111073682580E-3
308.000000000000060E+0	445.819794432513130E-3
309.000000000000060E+0	356.743309059204260E-3
310.000000000000060E+0	188.296439797294960E-3
311.000000000000060E+0	101.420624636879120E-3
312.000000000000060E+0	297.729824846219240E-3
313.000000000000060E+0	21.595463096617314E-3
314.000000000000060E+0	708.050487906579540E-3
315.000000000000060E+0	194.503778486431240E-3
316.000000000000060E+0	100.099984539675320E-3
317.000000000000060E+0	10.429937801875649E-3
318.000000000000060E+0	185.676432901846820E-3
319.000000000000060E+0	212.499661387449750E-3
320.000000000000060E+0	485.952742054208020E-3
321.000000000000060E+0	426.043101408227990E-3
322.000000000000060E+0	565.412128217223310E-3
323.000000000000060E+0	298.176741629646250E-3
324.000000000000060E+0	148.168192344629220E-3
325.000000000000060E+0	748.354419367332820E-3
326.000000000000060E+0	823.552119292641600E-3
327.000000000000060E+0	733.992777766652280E-3
328.000000000000060E+0	622.223175722349970E-3
329.000000000000060E+0	359.684608166820680E-3
330.000000000000060E+0	270.984856633377900E-3
331.000000000000060E+0	599.478888878950180E-3
332.000000000000060E+0	301.177723966929600E-3
333.000000000000060E+0	443.329730733238670E-3
334.000000000000060E+0	50.022035458690751E-3
335.000000000000060E+0	19.752414622082878E-3
336.000000000000060E+0	154.656598438626500E-3
337.000000000000060E+0	44.525667449823884E-3
338.000000000000060E+0	695.272776344727620E-3
339.000000000000060E+0	549.686355341969630E-3
340.000000000000060E+0	142.467972315611730E-3
341.000000000000060E+0	472.658557423040530E-3
342.000000000000060E+0	38.471655677410732E-3
343.000000000000060E+0	583.440218427984990E-3
344.000000000000060E+0	451.402159659355040E-3
345.000000000000060E+0	371.649999854878340E-3
346.000000000000060E+0	502.387395747809990E-3
347.000000000000060E+0	711.386698743986520E-3
348.000000000000060E+0	676.783983681745750E-3
349.000000000000060E+0	546.754537791542930E-3
350.000000000000060E+0	395.804668865695650E-3
351.000000000000060E+0	753.723001382942790E-3
352.000000000000060E+0	549.252840998118000E-3
353.000000000000060E+0	182.804542008623480E-3
354.000000000000060E+0	297.978572396292270E-3
355.000000000000060E+0	70.896592488854493E-3
356.000000000000060E+0	415.413675732707650E-3
357.000000000000060E+0	798.954359876867470E-3
358.000000000000060E+0	166.192187395427960E-3
359.000000000000060E+0	58.711522861226960E-3
360.000000000000060E+0	326.754172501940830E-3
361.000000000000060E+0	205.764652635074240E-3
362.000000000000060E+0	287.440673776894470E-3
363.000000000000060E+0	36.385767103472140E-3
364.000000000000060E+0	217.083052652119800E-3
365.000000000000060E+0	422.116598127870670E-3
366.000000000000060E+0	107.594595091403580E-3
367.000000000000060E+0	777.843094077907970E-3
368.000000000000060E+0	275.418282634105780E-3
369.000000000000060E+0	541.100714524801350E-3
370.000000000000060E+0	254.052323740890930E-3
371.000000000000060E+0	118.540387565315210E-3
372.000000000000060E+0	661.138112599233830E-3
373.000000000000060E+0	558.435853041980510E-3
374.000000000000060E+0	681.394128275285230E-3
375.000000000000060E+0	217.181936084015540E-3
376.000000000000060E+0	88.767443174215380E-3
377.000000000000060E+0	432.067171932825510E-3
378.000000000000060E+0	211.171948627883630E-3
379.000000000000060E+0	159.444334879432910E-3
380.000000000000060E+0	384.112962669653890E-3
381.000000000000060E+0	701.432695005586910E-3
382.000000000000060E+0	24.816642257585991E-3
383.000000000000060E+0	98.906376217520311E-3
384.000000000000060E+0	138.895024462415060E-3
385.000000000000060E+0	230.346174169485470E-3
386.000000000000060E+0	172.579125045638080E-3
387.000000000000060E+0	409.196180703435550E-3
388.000000000000060E+0	139.453877673587360E-3
389.000000000000060E+0	64.834020696521652E-3
390.000000000000060E+0	18.160302640322118E-3
391.000000000000060E+0	239.650559620226440E-3
392.000000000000060E+0	239.982878937142870E-3
393.000000000000060E+0	530.011469472429830E-3
394.000000000000060E+0	201.760571915316740E-3
395.000000000000060E+0	436.181459732265570E-3
396.000000000000060E+0	646.687159986604640E-3
397.000000000000060E+0	322.205229512393610E-3
398.000000000000060E+0	181.339413935048270E-3
399.000000000000060E+0	707.216707755760290E-3
400.000000000000060E+0	42.343586995556778E-3
401.000000000000060E+0	325.926467433433060E-3
402.000000000000060E+0	574.137219863824380E-3
403.000000000000060E+0	364.460675859182630E-3
404.000000000000060E+0	299.581322813177400E-3
405.000000000000060E+0	71.424585199905674E-3
406.000000000000060E+0	711.883367074717550E-3
407.000000000000060E+0	561.828725749661580E-3
408.000000000000060E+0	89.121744498236913E-3
409.000000000000060E+0	125.987372375754470E-3
410.000000000000060E+0	607.524683304482170E-3
411.000000000000060E+0	219.002376030082240E-3
412.000000000000060E+0	179.483033393088270E-3
413.000000000000060E+0	3.431863331512618E-3
414.000000000000060E+0	201.585383057103750E-3
415.000000000000060E+0	599.382710654442930E-3
416.000000000000060E+0	13.454626349561863E-3
417.000000000000060E+0	44.060967244743246E-3
418.000000000000060E+0	3.754275268106971E-3
419.000000000000060E+0	245.833326353943420E-3
420.000000000000060E+0	306.876251028981970E-3
421.000000000000060E+0	676.451405414087550E-3
422.000000000000060E+0	154.412868375954170E-3
423.000000000000060E+0	73.689472656690111E-3
424.000000000000060E+0	306.286198788334680E-3
425.000000000000060E+0	383.640808380114610E-3
426.000000000000060E+0	557.707704625289960E-3
427.000000000000060E+0	132.198430640061120E-3
428.000000000000060E+0	383.360250684127770E-3
429.000000000000060E+0	460.395523003822360E-3
430.000000000000060E+0	353.032436825376830E-3
431.000000000000060E+0	157.156201694792020E-3
432.000000000000060E+0	207.048437641899420E-3
433.000000000000060E+0	626.391634717000880E-3
434.000000000000060E+0	287.810897982146100E-3
435.000000000000060E+0	220.884862975108310E-3
436.000000000000060E+0	465.377638595600720E-3
437.000000000000060E+0	165.281282353673810E-3
438.000000000000060E+0	611.404828904909210E-3
439.000000000000060E+0	473.856880665714520E-3
440.000000000000060E+0	529.728515294351720E-3
441.000000000000060E+0	763.803259304261290E-3
442.000000000000060E+0	159.147635268946320E-3
443.000000000000060E+0	37.930291974052677E-3
444.000000000000060E+0	694.700908186399180E-3
445.000000000000060E+0	196.668781291563010E-3
446.000000000000060E+0	522.961803087616310E-3
447.000000000000060E+0	723.534510505091990E-3
448.000000000000060E+0	67.476613500900048E-3
449.000000000000060E+0	867.195280298873270E-3
450.000000000000060E+0	525.865212881802660E-3
451.000000000000060E+0	150.326108213604560E-3
452.000000000000060E+0	370.360181687006520E-3
453.000000000000060E+0	573.001141598452280E-3
454.000000000000060E+0	672.395358383519160E-3
455.000000000000060E+0	707.437341860350340E-3
456.000000000000060E+0	19.322582674128449E-3
457.000000000000060E+0	212.220880365598110E-3
458.000000000000060E+0	107.994869866384640E-3
459.000000000000060E+0	205.859592647709950E-3
460.000000000000060E+0	616.861433187856130E-3
461.000000000000060E+0	228.813015464270660E-3
462.000000000000060E+0	72.372782242619810E-3
463.000000000000060E+0	180.977583061703140E-3
464.000000000000060E+0	249.234042184215080E-3
465.000000000000060E+0	25.819921211580728E-3
466.000000000000060E+0	283.519458659276690E-3
467.000000000000060E+0	168.823031509203050E-3
468.000000000000060E+0	307.390074486854180E-3
469.000000000000060E+0	105.310295613367360E-3
470.000000000000060E+0	267.656559496135870E-3
471.000000000000060E+0	369.468852249421160E-3
472.000000000000060E+0	304.814596124367070E-3
473.000000000000060E+0	203.302915010890210E-3
474.000000000000060E+0	608.452219683309540E-3
475.000000000000060E+0	34.174285642076266E-3
476.000000000000060E+0	41.105945553723690E-3
477.000000000000060E+0	97.074632222899249E-3
478.000000000000060E+0	118.343905561506560E-3
479.000000000000060E+0	359.429033362214540E-3
480.000000000000060E+0	568.264024210942350E-3
481.000000000000060E+0	213.874023080338450E-3
482.000000000000060E+0	256.746397551867730E-3
483.000000000000060E+0	95.121119023076156E-3
484.000000000000060E+0	709.218863102266340E-3
485.000000000000060E+0	400.032117537371330E-3
486.000000000000060E+0	29.315954259719921E-3
487.000000000000060E+0	530.906023518693650E-3
488.000000000000060E+0	357.132124338478410E-3
489.000000000000060E+0	171.040309941085710E-3
490.000000000000060E+0	568.480689849888090E-3
491.000000000000060E+0	259.483754392268450E-3
492.000000000000060E+0	493.094853622725430E-3
493.000000000000060E+0	545.126190619547810E-3
494.000000000000060E+0	134.393920984763600E-3
495.000000000000060E+0	753.386128993815850E-3
496.000000000000060E+0	60.542683193238425E-3
497.000000000000060E+0	887.961428085200730E-3
498.000000000000060E+0	849.034420243702010E-3
499.000000000000060E+0	118.839075639008360E-3
500.000000000000060E+0	55.574884946388799E-3
501.000000000000060E+0	410.505065058964560E-3
502.000000000000060E+0	829.748762932147390E-3
503.000000000000060E+0	840.083560689064760E-3
504.000000000000060E+0	31.604073229922869E-3
505.000000000000060E+0	491.163167602949090E-3
506.000000000000060E+0	773.090319850042730E-3
507.000000000000060E+0	762.450124521693030E-3
508.000000000000060E+0	547.863327795579890E-3
509.000000000000060E+0	549.904020280284960E-3
510.000000000000060E+0	608.266713975565420E-3
511.000000000000060E+0	163.909596264613040E-3
512.000000000000110E+0	598.496199392536730E-3
513.000000000000110E+0	458.708140153655910E-3
514.000000000000110E+0	698.054722500209830E-3
515.000000000000110E+0	133.518337282093530E-3
516.000000000000110E+0	383.550063362865620E-3
517.000000000000110E+0	665.802374030173060E-3
518.000000000000110E+0	462.075123115895440E-3
519.000000000000110E+0	81.912774381464146E-3
520.000000000000110E+0	652.833138428144720E-3
521.000000000000110E+0	714.815137647560440E-3
522.000000000000110E+0	398.857974894670950E-3
523.000000000000110E+0	464.044368040763820E-3
524.000000000000110E+0	590.007937454886110E-3
525.000000000000110E+0	793.291985333825170E-3
526.000000000000110E+0	861.082351592657000E-3
527.000000000000110E+0	541.866174453000450E-3
528.000000000000110E+0	576.291616220310890E-3
529.000000000000110E+0	488.964904663136470E-3
530.000000000000110E+0	581.813847348377600E-3
531.000000000000110E+0	65.226192133632926E-3
532.000000000000110E+0	613.325619373095600E-3
533.000000000000110E+0	323.503624566891690E-3
534.000000000000110E+0	228.287488037302090E-3
535.000000000000110E+0	439.068769466158640E-3
536.000000000000110E+0	276.046407711317550E-3
537.000000000000110E+0	610.243040728050130E-3
538.000000000000110E+0	766.954948957719760E-3
539.000000000000110E+0	348.360995868802370E-3
540.000000000000110E+0	272.782244150566680E-3
541.000000000000110E+0	803.081792224932920E-3
542.000000000000110E+0	505.683930812633410E-3
543.000000000000110E+0	566.317072644877290E-3
544.000000000000110E+0	143.349270489070290E-3
545.000000000000110E+0	608.971183285686110E-3
546.000000000000110E+0	451.748935095706460E-3
547.000000000000110E+0	512.125846690965390E-3
548.000000000000110E+0	241.336636711940440E-3
549.000000000000110E+0	586.739188423310300E-3
550.000000000000110E+0	561.884647746670460E-3
551.000000000000110E+0	632.770925948956900E-3
552.000000000000110E+0	571.561718925970410E-3
553.000000000000110E+0	483.399438693283940E-3
554.000000000000110E+0	710.937420157349840E-3
555.000000000000110E+0	859.385133872860420E-3
556.000000000000110E+0	676.834003523825500E-3
557.000000000000110E+0	772.528386410206050E-3
558.000000000000110E+0	909.850353355909690E-3
559.000000000000110E+0	822.772203430068960E-3
560.000000000000110E+0	824.432525405441870E-3
561.000000000000110E+0	721.255556300241070E-3
562.000000000000110E+0	878.143813252120870E-3
563.000000000000110E+0	620.099371598494930E-3
564.000000000000110E+0	659.292418608540040E-3
565.000000000000110E+0	414.755328418120630E-3
566.000000000000110E+0	317.212453017705230E-3
567.000000000000110E+0	376.439729019850950E-3
568.000000000000110E+0	949.168055928454210E-3
569.000000000000110E+0	948.626260469087710E-3
570.000000000000110E+0	787.058029780438260E-3
571.000000000000110E+0	835.866307509026460E-3
572.000000000000110E+0	265.927832239880980E-3
573.000000000000110E+0	466.052255388231530E-3
574.000000000000110E+0	722.120160608257680E-3
575.000000000000110E+0	408.380190412566510E-3
576.000000000000110E+0	380.519642440669600E-3
577.000000000000110E+0	833.788118227141940E-3
578.000000000000110E+0	671.154889543346900E-3
579.000000000000110E+0	549.798869793329810E-3
580.000000000000110E+0	481.337458465403160E-3
581.000000000000110E+0	7.354798890549356E-3
582.000000000000110E+0	870.131097682383840E-3
583.000000000000110E+0	580.546985172429530E-3
584.000000000000110E+0	192.862490384081870E-3
585.000000000000110E+0	729.380124069273440E-3
586.000000000000110E+0	568.637508392748290E-3
587.000000000000110E+0	913.943793426682750E-3
588.000000000000110E+0	791.747953087754140E-3
589.000000000000110E+0	503.211384617971770E-3
590.000000000000110E+0	284.602997249374430E-3
591.000000000000110E+0	364.327519054769840E-3
592.000000000000110E+0	184.056075410973880E-3
593.000000000000110E+0	788.161810741429440E-3
594.000000000000110E+0	194.224548578118330E-3
595.000000000000110E+0	463.914224801991790E-3
596.000000000000110E+0	424.579379611258970E-3
597.000000000000110E+0	602.624844103364140E-3
598.000000000000110E+0	375.539517252771460E-3
599.000000000000110E+0	176.106098414861160E-3
600.000000000000110E+0	598.920853961254380E-3
601.000000000000110E+0	446.012139873924300E-3
602.000000000000110E+0	296.166096646189200E-3
603.000000000000110E+0	412.052150386240380E-3
604.000000000000110E+0	671.216504126163850E-3
605.000000000000110E+0	770.485567241990240E-3
606.000000000000110E+0	592.420865406375950E-3
607.000000000000110E+0	2.718710097879871E-3
608.000000000000110E+0	155.794083881099500E-3
609.000000000000110E+0	853.964801138910160E-3
610.000000000000110E+0	797.765604891461310E-3
611.000000000000110E+0	231.988275982559860E-3
612.000000000000110E+0	925.968154974603270E-3
613.000000000000110E+0	905.778148536689920E-3
614.000000000000110E+0	748.739999066420190E-3
615.000000000000110E+0	82.228937496928375E-3
616.000000000000110E+0	811.106573835509330E-3
617.000000000000110E+0	909.736433986869870E-3
618.000000000000110E+0	702.804124675627690E-3
619.000000000000110E+0	515.903890628724100E-3
620.000000000000110E+0	864.649787480305520E-3
621.000000000000110E+0	628.100579275864820E-3
622.000000000000110E+0	606.193430907968960E-3
623.000000000000110E+0	709.011670987262810E-3
624.000000000000110E+0	695.745193236357860E-3
625.000000000000110E+0	669.979352571779540E-3
626.000000000000110E+0	507.549206054115800E-3
627.000000000000110E+0	432.020550471821700E-3
628.000000000000110E+0	850.617190157515250E-3
629.000000000000110E+0	627.915441273470430E-3
630.000000000000110E+0	715.650570103844700E-3
631.000000000000110E+0	688.050092178981720E-3
632.000000000000110E+0	641.330470304291800E-3
633.000000000000110E+0	823.119304790957630E-3
634.000000000000110E+0	44.828297022207482E-3
635.000000000000110E+0	181.257568868586270E-3
636.000000000000110E+0	776.463590885468120E-3
637.000000000000110E+0	383.518106070336710E-3
638.000000000000110E+0	225.897230237075500E-3
639.000000000000110E+0	532.589081291582560E-3
640.000000000000110E+0	434.752771059386420E-3
641.000000000000110E+0	594.151418490309610E-3
642.000000000000110E+0	484.393469318446850E-3
643.000000000000110E+0	331.000164074772230E-3
644.000000000000110E+0	516.431768719998300E-3
645.000000000000110E+0	45.471647676202730E-3
646.000000000000110E+0	331.326329686417950E-3
647.000000000000110E+0	704.370518775362500E-3
648.000000000000110E+0	372.326316623705360E-3
649.000000000000110E+0	160.850919393043860E-3
650.000000000000110E+0	143.852147993489050E-3
651.000000000000110E+0	702.759208622899640E-3
652.000000000000110E+0	393.240195583525020E-3
653.000000000000110E+0	672.927196511994510E-3
