Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
123.000000000000010E+0	3.329805436921916E-3	-96.482176058439544E-6
124.000000000000010E+0	490.304976063511270E-6	-126.452301464739440E-6
125.000000000000010E+0	-1.358903213943584E-3	-176.130014961308030E-6
126.000000000000010E+0	-1.466052032627492E-3	-2.116796233019969E-3
127.000000000000010E+0	-3.038685148115141E-3	-2.453336355358289E-3
128.000000000000030E+0	1.633072271844998E-3	1.007104106662251E-3
129.000000000000030E+0	1.326400343666935E-3	-2.368605169132203E-3
130.000000000000030E+0	586.264467751070590E-6	-4.113221105473786E-3
131.000000000000030E+0	-913.602487210893280E-6	2.487653569756959E-3
132.000000000000030E+0	-387.256632016426380E-6	1.236513632739352E-3
133.000000000000030E+0	-1.416936550091071E-3	726.300220332697540E-6
134.000000000000030E+0	-2.623495732065237E-3	-1.383463119807895E-3
135.000000000000030E+0	1.032115509134158E-3	2.652241775892892E-3
136.000000000000030E+0	1.215634881267848E-3	1.477987595168206E-3
137.000000000000030E+0	360.026694904517550E-6	3.453540814078639E-3
138.000000000000030E+0	1.534429733414488E-3	2.546855752207550E-3
139.000000000000030E+0	1.588636507273637E-3	1.086148860811873E-3
140.000000000000030E+0	1.424183284886005E-3	791.816873397954090E-6
141.000000000000030E+0	2.392566037060854E-3	1.876726827557421E-3
142.000000000000030E+0	692.078254548590480E-6	-264.922485282967410E-6
143.000000000000030E+0	457.478283196181120E-6	56.910638818659750E-6
144.000000000000030E+0	-54.647268173946632E-6	536.287225756957820E-6
145.000000000000030E+0	362.294981383350490E-6	-39.748758425756787E-6
146.000000000000030E+0	82.931321826976143E-6	4.364893801418837E-3
147.000000000000030E+0	1.476417424610518E-3	1.407003030580040E-3
148.000000000000030E+0	-542.923039463406890E-6	379.082313042713860E-6
149.000000000000030E+0	-956.220038652279760E-6	445.085541622297700E-6
150.000000000000030E+0	-368.694326092150930E-6	439.910591678082780E-6
151.000000000000030E+0	117.370953919118560E-6	-59.181723962294662E-6
152.000000000000030E+0	216.890484028244210E-6	-106.980167224731980E-6
153.000000000000030E+0	-628.087584165716500E-6	1.122575564347125E-3
154.000000000000030E+0	359.040713158100260E-6	1.072850206683660E-3
155.000000000000030E+0	-301.342016147799150E-6	16.267027969661511E-6
156.000000000000030E+0	-405.039187064773010E-6	246.011577867032520E-6
157.000000000000030E+0	-365.454483610440570E-6	553.667988118817650E-6
158.000000000000030E+0	127.275933344133820E-6	901.065722460230360E-6
159.000000000000030E+0	-718.867604089153250E-6	-69.156531715990736E-6
160.000000000000030E+0	-84.281594148399711E-6	627.432725080071760E-6
161.000000000000030E+0	78.845886735388101E-6	328.664727957721440E-6
162.000000000000030E+0	-126.884949317673530E-6	-568.340220431409750E-6
163.000000000000030E+0	-960.696620015700060E-6	1.554019896964916E-3
164.000000000000030E+0	1.076816968179615E-3	1.254870274739756E-3
165.000000000000030E+0	139.762911535719360E-6	875.293450579648870E-6
166.000000000000030E+0	314.623314436601090E-6	807.745303715324280E-6
167.000000000000030E+0	113.511011348923530E-6	455.917122599440760E-6
168.000000000000030E+0	163.576338752642870E-6	493.502831392869420E-6
169.000000000000030E+0	304.813269759312570E-6	690.421635877268790E-6
170.000000000000030E+0	9.659931302366890E-6	264.229238144571550E-6
171.000000000000030E+0	-209.358089306424620E-6	-445.245122356159580E-6
172.000000000000030E+0	428.765103273664960E-6	23.763359569482400E-6
173.000000000000030E+0	-44.790569807161866E-6	202.686985440132720E-6
174.000000000000030E+0	-561.002532481349170E-6	250.121146031740910E-6
175.000000000000030E+0	-438.565190081976550E-6	238.103893213332810E-6
176.000000000000030E+0	1.100736940147782E-6	209.414952157632140E-6
177.000000000000030E+0	-752.372119649830040E-6	971.763148285338810E-6
178.000000000000030E+0	-34.716005558102302E-6	1.494091891938983E-3
179.000000000000030E+0	-41.871206226960130E-6	1.333445892740085E-3
180.000000000000030E+0	607.954480387311700E-6	380.830701704502690E-6
181.000000000000030E+0	584.680361454649710E-6	1.076952843342725E-3
182.000000000000030E+0	1.058487754433518E-3	732.356217590440000E-6
183.000000000000030E+0	-494.595623437165840E-6	967.229114418863170E-6
184.000000000000030E+0	279.262347956170830E-6	1.894638526086393E-3
185.000000000000030E+0	1.059766120928117E-3	1.174624968157045E-3
186.000000000000030E+0	631.245292874216100E-6	573.736303903618450E-6
187.000000000000030E+0	457.602856842685550E-6	629.324331890474100E-6
188.000000000000030E+0	-1.065257159807640E-3	998.624861500569710E-6
189.000000000000030E+0	1.030011237297792E-3	541.206064410976030E-6
190.000000000000030E+0	78.211960997715175E-6	556.487553212088480E-6
191.000000000000030E+0	223.906356743367520E-6	393.262357130466110E-6
192.000000000000030E+0	354.688301144748820E-6	559.201593465299640E-6
193.000000000000030E+0	685.861629036317460E-6	708.033715208272330E-6
194.000000000000030E+0	605.082313074906770E-6	331.877008690600980E-6
195.000000000000030E+0	392.623923038560340E-6	148.825812051950310E-6
196.000000000000030E+0	15.318325449148138E-6	-183.831326531870770E-6
197.000000000000030E+0	69.342668279366782E-6	191.689138739968120E-6
198.000000000000030E+0	-53.551181835035509E-6	-378.067683065461290E-6
199.000000000000030E+0	386.323117236026330E-6	-147.003530508452750E-6
200.000000000000030E+0	401.510460575843140E-6	-24.218130469386228E-6
201.000000000000030E+0	361.484987854661110E-6	-247.042054465448860E-6
202.000000000000030E+0	296.355592132926070E-6	-223.877174524768460E-6
203.000000000000030E+0	531.656986402937550E-6	-142.805627370216460E-6
204.000000000000030E+0	-1.230697153977598E-3	-850.190474105340620E-6
205.000000000000030E+0	419.425664348836110E-6	-458.306692173065400E-6
206.000000000000030E+0	1.554373269400664E-3	-102.817206731645540E-6
207.000000000000030E+0	1.538723302466718E-3	88.654014113567054E-6
208.000000000000030E+0	1.112463623677869E-3	1.873437248594263E-3
209.000000000000030E+0	-252.931121743051590E-6	556.248883104130690E-6
210.000000000000030E+0	55.030524871483963E-6	323.905935363549510E-6
211.000000000000030E+0	121.207982910871650E-6	393.577495483003850E-6
212.000000000000030E+0	60.993991972779496E-6	665.016092321123120E-6
213.000000000000030E+0	55.951080665293001E-6	593.867969416917710E-6
214.000000000000030E+0	76.602478467655967E-6	614.097438853441080E-6
215.000000000000030E+0	193.654485843092370E-6	1.696783695840469E-3
216.000000000000030E+0	345.260718082526070E-6	1.622417647288057E-3
217.000000000000030E+0	500.584372326709600E-6	352.707945036850050E-6
218.000000000000030E+0	687.211578807221080E-6	354.200671381136870E-6
219.000000000000030E+0	45.771963918411696E-6	-2.652433766725692E-3
220.000000000000030E+0	75.450715227794217E-6	75.124865942025274E-6
221.000000000000030E+0	431.468435276485110E-6	226.975752107674130E-6
222.000000000000030E+0	552.771086264558620E-6	575.050453740207860E-6
223.000000000000030E+0	-161.669967467195030E-6	1.309880127512075E-3
224.000000000000030E+0	475.766693447998050E-6	187.959534794969800E-6
225.000000000000030E+0	431.591839542175790E-6	516.077389722321240E-6
226.000000000000030E+0	482.851948406541140E-6	125.746586844116170E-6
227.000000000000030E+0	-123.508535492255690E-6	1.507362361987267E-3
228.000000000000030E+0	104.081685493630690E-6	-211.428840506643750E-6
229.000000000000030E+0	100.044831558074280E-6	-562.712295476833040E-6
230.000000000000030E+0	399.337753220800930E-6	18.430861298560747E-6
231.000000000000030E+0	568.388732450832590E-6	-129.134952518757540E-6
232.000000000000030E+0	355.639220037889810E-6	369.679256450694210E-6
233.000000000000030E+0	-233.420981307777870E-6	475.598253273296520E-6
234.000000000000030E+0	153.872274233101900E-6	-152.774609137464890E-6
235.000000000000030E+0	-364.110723311200600E-6	327.780353507274140E-6
236.000000000000030E+0	-277.454967330105780E-6	57.293482235910535E-6
237.000000000000030E+0	-334.263390710653180E-6	185.883666424327470E-6
238.000000000000030E+0	-82.726555024820531E-6	885.440363174651630E-6
239.000000000000030E+0	467.308539729805330E-6	577.458374117164640E-6
240.000000000000030E+0	158.283807726352010E-6	563.285863147735640E-6
241.000000000000030E+0	101.482763929985150E-6	342.330773155663200E-6
242.000000000000030E+0	151.871356297612440E-6	469.764704065654420E-6
243.000000000000030E+0	-405.592876137507900E-6	748.931556886702110E-6
244.000000000000030E+0	622.726227458231060E-6	299.250187673213920E-6
245.000000000000030E+0	539.883180817205400E-6	561.091704461528280E-6
246.000000000000030E+0	944.310257974144070E-6	1.077974266522307E-3
247.000000000000030E+0	1.306963960350907E-3	223.516322274337580E-6
248.000000000000030E+0	1.317908622302893E-3	1.002895027641579E-3
249.000000000000030E+0	1.175671332343319E-3	824.497950745432130E-6
250.000000000000030E+0	719.829908341305010E-6	687.530844272069360E-6
251.000000000000030E+0	999.935454870805280E-6	204.095483384012890E-6
252.000000000000030E+0	1.257617914572731E-3	515.483537229803140E-6
253.000000000000030E+0	2.388601798424203E-3	442.900940419364160E-6
254.000000000000030E+0	1.351167840096543E-3	589.121620086693110E-6
255.000000000000030E+0	1.456054457276256E-3	217.282309035485310E-6
256.000000000000060E+0	1.672780075120305E-3	571.272626594899290E-6
257.000000000000060E+0	2.214140463265540E-3	575.633357126286970E-6
258.000000000000060E+0	1.517451105790986E-3	58.137543531694495E-6
259.000000000000060E+0	1.458686410651234E-3	248.398203459854040E-6
260.000000000000060E+0	724.170799114171650E-6	-2.798042468627706E-3
261.000000000000060E+0	4.873055709100002E-3	-1.702283094405887E-3
262.000000000000060E+0	-703.551885532501340E-6	757.923943582608720E-6
263.000000000000060E+0	687.535473195958190E-6	-350.145302902353320E-6
264.000000000000060E+0	1.426033579681506E-3	-1.422108628500222E-3
265.000000000000060E+0	1.214582561966779E-3	311.356210514251860E-6
266.000000000000060E+0	1.380865257804870E-3	-730.119874472197230E-6
267.000000000000060E+0	3.400448953306303E-3	2.943273693686021E-3
268.000000000000060E+0	2.410935483584326E-3	556.013257705752090E-6
269.000000000000060E+0	2.032057936372665E-3	2.285716861382188E-3
270.000000000000060E+0	1.815191297512450E-3	-861.373541306025960E-6
271.000000000000060E+0	-219.907619607182170E-6	2.070312046368482E-3
272.000000000000060E+0	-52.341361427104939E-6	-1.631766792744448E-3
273.000000000000060E+0	2.772859999569475E-3	74.580953079841130E-6
274.000000000000060E+0	1.370141048072460E-3	-57.156568910323120E-6
275.000000000000060E+0	1.674714790230539E-3	-908.949991740810390E-6
276.000000000000060E+0	739.881437361343060E-6	-623.603715398804780E-6
277.000000000000060E+0	1.225395652516145E-3	-412.398273873706880E-6
278.000000000000060E+0	1.419544095810239E-3	-167.473454617492020E-6
279.000000000000060E+0	1.373188971565601E-3	-307.028873843983060E-6
280.000000000000060E+0	811.581348105493890E-6	-1.727655661742187E-3
281.000000000000060E+0	1.081244285314068E-3	-1.113097139319173E-3
282.000000000000060E+0	904.846214255414470E-6	-1.358165649526878E-3
283.000000000000060E+0	-72.997994886476160E-6	-2.198763790732863E-3
284.000000000000060E+0	220.474146808214310E-6	-1.097042638755834E-3
285.000000000000060E+0	184.706756173844460E-6	-881.647993906928710E-6
286.000000000000060E+0	31.116786740147677E-6	-1.417173370806325E-3
287.000000000000060E+0	707.403997655179280E-6	-1.952181643953230E-3
288.000000000000060E+0	849.626132139127680E-6	-2.320556312620253E-3
289.000000000000060E+0	2.099790701560422E-3	-1.416895247616450E-3
290.000000000000060E+0	4.192850599055435E-3	15.477224065515370E-6
291.000000000000060E+0	872.528750419679870E-6	-4.100747174767983E-3
292.000000000000060E+0	-71.244824503506401E-6	3.529385216465630E-6
293.000000000000060E+0	407.836352470238610E-6	-521.234819548758150E-6
294.000000000000060E+0	128.529657920434850E-6	454.292243416529250E-6
295.000000000000060E+0	767.354784483819520E-6	67.648790747201849E-6
296.000000000000060E+0	1.151956236361261E-3	176.434216997179740E-6
297.000000000000060E+0	748.245324781170950E-6	606.507175529042850E-6
298.000000000000060E+0	1.762864821043509E-3	-728.852372659757320E-6
299.000000000000060E+0	679.988774165543270E-6	-2.924811292664345E-3
300.000000000000060E+0	863.877157779119180E-6	-1.283603849446240E-3
301.000000000000060E+0	608.341045689212810E-6	-734.566879377353890E-6
302.000000000000060E+0	2.483987039939935E-3	254.569988380227170E-6
303.000000000000060E+0	455.348906416475630E-6	-2.311358800763716E-3
304.000000000000060E+0	-449.586245483148810E-6	-806.492509456728450E-6
305.000000000000060E+0	-3.110206195820131E-3	1.988380229551674E-3
306.000000000000060E+0	1.582285160889095E-3	-2.761267345441257E-3
307.000000000000060E+0	845.456502716597160E-6	9.829224071588673E-3
308.000000000000060E+0	599.564195933396590E-6	-1.965091826787597E-3
309.000000000000060E+0	892.377801438203640E-6	-1.521094800316049E-3
310.000000000000060E+0	3.272648417579350E-3	434.671861775224180E-6
311.000000000000060E+0	414.253387358274970E-6	-384.991920239878600E-6
312.000000000000060E+0	-874.433093587310520E-6	-1.449286949885230E-3
313.000000000000060E+0	988.019174786042550E-6	-498.862667648396730E-6
314.000000000000060E+0	-42.883767731830266E-3	292.437996202037950E-6
315.000000000000060E+0	616.219447554645030E-6	-462.961910627762280E-6
316.000000000000060E+0	-36.240760164569453E-6	-546.248686599382000E-6
317.000000000000060E+0	301.487583325959610E-6	32.793850075786973E-6
318.000000000000060E+0	90.148371766641172E-6	-487.804083363692300E-6
319.000000000000060E+0	-791.287704326335320E-6	-267.565524155994800E-6
320.000000000000060E+0	-970.105541238323330E-6	-1.590944980800788E-3
321.000000000000060E+0	-6.698518491161317E-3	-1.031939432392896E-3
322.000000000000060E+0	3.551290913358261E-3	2.304561402230246E-3
323.000000000000060E+0	688.565768199376320E-6	691.801456501802970E-6
324.000000000000060E+0	-1.588456861927665E-3	-1.012151299437616E-3
325.000000000000060E+0	1.222392895561494E-3	-3.229206624662130E-3
326.000000000000060E+0	112.525460090697580E-6	-2.667922592896606E-3
327.000000000000060E+0	1.524930822277087E-3	-3.118581944081453E-3
328.000000000000060E+0	3.118890455297410E-3	-4.180015909111115E-3
329.000000000000060E+0	-2.362864853995281E-3	-895.313163493716730E-6
330.000000000000060E+0	-5.856211078055219E-3	1.686480411398785E-3
331.000000000000060E+0	1.931067991757714E-3	-2.883108072702796E-3
332.000000000000060E+0	3.007228442877492E-3	1.743251619333238E-3
333.000000000000060E+0	16.188654598173590E-6	-1.984130810873598E-3
334.000000000000060E+0	-282.461591642972590E-6	-1.411602691156341E-3
335.000000000000060E+0	-878.491793465608120E-6	-4.101629883436669E-3
336.000000000000060E+0	-1.786466033756168E-3	-1.176583070832449E-3
337.000000000000060E+0	-695.135425808820970E-6	-316.408414037865200E-6
338.000000000000060E+0	-2.190098737879984E-3	-1.989635974016098E-3
339.000000000000060E+0	-2.927922571863095E-3	-2.394092495773710E-3
340.000000000000060E+0	1.590757199989919E-3	2.958132274862024E-3
341.000000000000060E+0	-2.034386280606512E-3	-1.569559636756557E-3
342.000000000000060E+0	-236.811215191240420E-6	-305.535402934822450E-6
343.000000000000060E+0	-1.236904828554153E-3	-653.182581767544600E-6
344.000000000000060E+0	-422.215127245429450E-6	-2.068420399471030E-3
345.000000000000060E+0	1.247511070586831E-3	-3.756714689008633E-3
346.000000000000060E+0	849.794310934700580E-6	-2.341912134105414E-3
347.000000000000060E+0	-6.192434505789427E-3	-1.229067709119625E-3
348.000000000000060E+0	1.558118658868340E-3	-8.473992985367005E-3
349.000000000000060E+0	-1.228365255495326E-3	-2.503408512907684E-3
350.000000000000060E+0	-6.157096583227839E-3	-10.313034120341451E-3
351.000000000000060E+0	-2.444584354437079E-3	-3.753584098870061E-3
352.000000000000060E+0	-2.592479712088977E-3	2.228873232737760E-3
353.000000000000060E+0	-2.963444651302568E-3	3.977701046487380E-3
354.000000000000060E+0	-1.791218585129088E-3	-290.059399863518990E-6
355.000000000000060E+0	1.224013223628544E-3	-755.748604917951330E-6
356.000000000000060E+0	-4.686770394692954E-3	-1.989918442320745E-3
357.000000000000060E+0	-3.268791006243426E-3	3.155282137870880E-3
358.000000000000060E+0	-457.419900489792250E-6	-1.715909262854469E-3
359.000000000000060E+0	631.141308206533210E-6	-992.070177452052900E-6
360.000000000000060E+0	111.772412134010340E-6	-2.853171296740773E-3
361.000000000000060E+0	-1.591515382383113E-3	-600.675071307497180E-6
362.000000000000060E+0	-1.689487716532306E-3	-1.425269493487283E-3
363.000000000000060E+0	-1.470983507017812E-3	-1.171572571963957E-3
364.000000000000060E+0	-3.696479191647939E-3	-3.779151046085824E-3
365.000000000000060E+0	-2.893649718436495E-3	-867.437824266981150E-6
366.000000000000060E+0	-1.856294151544015E-3	-199.578718122373960E-6
367.000000000000060E+0	-2.522325828641891E-3	-818.288013481474970E-6
368.000000000000060E+0	-1.746578934001244E-3	-2.156433803119250E-3
369.000000000000060E+0	-2.632822839187965E-3	-601.094006026337670E-6
370.000000000000060E+0	-1.420270529012265E-3	-123.566339238427070E-6
371.000000000000060E+0	1.947970463295388E-3	104.367297197472600E-6
372.000000000000060E+0	-2.562933132355695E-3	-232.743901128543900E-6
373.000000000000060E+0	-2.025237581108995E-3	1.536755012428270E-3
374.000000000000060E+0	-3.498855432281710E-3	196.451437125893420E-6
375.000000000000060E+0	-3.131367452473609E-3	-1.916487253955893E-3
376.000000000000060E+0	-2.173480547926661E-3	-672.102101387165970E-6
377.000000000000060E+0	-2.469008831711868E-3	2.109176454485866E-3
378.000000000000060E+0	-746.016353307423640E-6	1.739582827992166E-3
379.000000000000060E+0	1.830873179368418E-3	1.975433881335042E-3
380.000000000000060E+0	-2.061559539950723E-3	-331.353652651537790E-6
381.000000000000060E+0	-3.732465916951438E-3	484.765638170900580E-6
382.000000000000060E+0	42.356039611666444E-6	-607.946461765495360E-6
383.000000000000060E+0	-854.124761213587660E-6	1.754899015972915E-3
384.000000000000060E+0	624.123044435354680E-6	4.535077472244712E-3
385.000000000000060E+0	-473.658614074369490E-6	1.840434291785356E-3
386.000000000000060E+0	-1.256318352348919E-3	2.570845347957411E-3
387.000000000000060E+0	-4.649779979445568E-3	2.568605104637072E-3
388.000000000000060E+0	770.546126129502340E-6	-214.928601652725980E-6
389.000000000000060E+0	-235.723304442388580E-6	533.840455761844010E-6
390.000000000000060E+0	639.688834129933330E-6	110.014310775134220E-6
391.000000000000060E+0	-3.350895287503937E-3	-2.854654988763583E-3
392.000000000000060E+0	504.285682239044710E-6	4.349424359291630E-3
393.000000000000060E+0	-2.705482571800061E-3	1.604752440257546E-3
394.000000000000060E+0	-3.255179605781713E-3	-1.982675400413735E-3
395.000000000000060E+0	-2.508424445942442E-3	3.231708215568327E-3
396.000000000000060E+0	-2.167848965226141E-3	737.286009943499770E-6
397.000000000000060E+0	-2.003974680355090E-3	336.962941987594320E-6
398.000000000000060E+0	-1.779838057558415E-3	2.285726525478849E-3
399.000000000000060E+0	-3.263402112746453E-3	-125.696620379452570E-6
400.000000000000060E+0	-752.756800631898600E-6	205.501367112575470E-6
401.000000000000060E+0	-1.582904702893149E-3	2.150314258205416E-3
402.000000000000060E+0	-929.893304300870310E-6	-4.838495423293875E-3
403.000000000000060E+0	-721.782460594877260E-6	3.326080257727417E-3
404.000000000000060E+0	-1.535151102975595E-3	537.771058844446720E-6
405.000000000000060E+0	994.213935049670160E-6	-942.385240470159200E-6
406.000000000000060E+0	-700.906540538312410E-6	2.233214742065792E-3
407.000000000000060E+0	-1.458871554998165E-3	653.002032921248590E-6
408.000000000000060E+0	-719.550889390627230E-6	-909.643634466974310E-6
409.000000000000060E+0	906.426831069053310E-6	830.389225899987040E-6
410.000000000000060E+0	-2.153679351560286E-3	2.742894714275001E-3
411.000000000000060E+0	-143.276598211254450E-6	-2.057911699417677E-3
412.000000000000060E+0	-128.941266079536070E-6	828.077598099798080E-6
413.000000000000060E+0	337.844266596287760E-6	240.592387851017070E-6
414.000000000000060E+0	-951.661135002928560E-6	1.595141925425653E-3
415.000000000000060E+0	-1.116315292166010E-3	635.444148592086750E-6
416.000000000000060E+0	342.754463783474590E-6	20.603652658570901E-6
417.000000000000060E+0	-85.403111708201265E-6	1.319753533414634E-3
418.000000000000060E+0	33.232549896493598E-6	171.422735076677170E-6
419.000000000000060E+0	33.331209206757607E-6	1.218045196816286E-3
420.000000000000060E+0	-57.708688082162737E-6	1.302853120465181E-3
421.000000000000060E+0	-2.643452304297610E-3	156.044433311870660E-6
422.000000000000060E+0	955.219500845058450E-6	-327.294529591421230E-6
423.000000000000060E+0	194.853391433851980E-6	485.890762201734510E-6
424.000000000000060E+0	-1.624094544284935E-3	-22.589801985291934E-6
425.000000000000060E+0	-659.458943499310500E-6	1.545444326607994E-3
426.000000000000060E+0	-2.087366460304924E-3	-714.705008956194780E-6
427.000000000000060E+0	223.621888799965720E-6	760.593517702713650E-6
428.000000000000060E+0	-682.798796792823760E-6	2.116289565730998E-3
429.000000000000060E+0	-1.115012254733329E-3	1.076719634249802E-3
430.000000000000060E+0	-1.127350692127158E-3	1.446748425948704E-3
