Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
69.000000000000014E+0	367.669186087289800E-12	6.087233569740974E-9
70.000000000000014E+0	352.172936507959640E-12	1.301485990286496E-9
71.000000000000014E+0	215.364302712908070E-12	67.870592498207245E-9
72.000000000000014E+0	228.736634370908030E-12	1.534734505571560E-9
73.000000000000014E+0	190.606037723365370E-12	9.364191311348950E-9
74.000000000000014E+0	274.614877438842150E-12	46.502802614075540E-9
75.000000000000014E+0	264.399075355988190E-12	14.594065212426426E-9
76.000000000000014E+0	167.884481236936210E-12	31.760105581745925E-9
77.000000000000014E+0	117.232409762461460E-12	10.505461934911850E-9
78.000000000000014E+0	158.824639285195840E-12	19.504776952465993E-9
79.000000000000014E+0	305.802584115042070E-12	31.499030901157114E-9
80.000000000000014E+0	208.610257069028120E-12	94.299258630676339E-9
81.000000000000014E+0	105.609981630085640E-12	19.793144366295295E-9
82.000000000000014E+0	73.951297931778615E-12	138.602553592193720E-9
83.000000000000014E+0	383.376286156584780E-12	202.947294281565060E-9
84.000000000000014E+0	205.535620294187900E-12	58.053705682191495E-9
85.000000000000014E+0	234.478204488176900E-12	9.682042226372782E-9
86.000000000000014E+0	430.238035373322620E-12	179.214181532709530E-9
87.000000000000014E+0	386.021441521812390E-12	44.499612184928194E-9
88.000000000000014E+0	202.249472813394980E-12	103.254434203246180E-9
89.000000000000014E+0	157.051718748564190E-12	199.454158239155780E-9
90.000000000000014E+0	191.604123634027500E-12	418.325252539624620E-9
91.000000000000014E+0	173.772296360225830E-12	488.520615519986850E-9
92.000000000000014E+0	56.237027652424569E-12	367.554827442288380E-9
93.000000000000014E+0	98.156615092263432E-12	354.981141248193440E-9
94.000000000000014E+0	281.945016119568190E-12	185.487592023051530E-9
95.000000000000014E+0	322.417483696199860E-12	91.946367730290687E-9
96.000000000000014E+0	203.104629869266840E-12	58.243144699744268E-9
97.000000000000014E+0	63.753181508548541E-12	232.072709873656400E-9
98.000000000000014E+0	156.553986659875380E-12	798.119630394281650E-9
99.000000000000014E+0	232.381414308785850E-12	176.516630001963260E-9
100.000000000000010E+0	485.796307449010580E-12	620.184263516953520E-9
101.000000000000010E+0	269.533596858313240E-12	702.294308622645380E-9
102.000000000000010E+0	156.298253844892340E-12	193.211674666202320E-9
103.000000000000010E+0	95.169810618321824E-12	902.070712728087360E-9
104.000000000000010E+0	11.430970810189774E-12	496.446391756969480E-9
105.000000000000010E+0	128.082459190583180E-12	649.971054818851580E-9
106.000000000000010E+0	133.320783861619710E-12	1.108485418029668E-6
107.000000000000010E+0	196.065828753750750E-12	166.329116946749690E-9
108.000000000000010E+0	243.719068614755530E-12	520.350903407862790E-9
109.000000000000010E+0	184.863374419838770E-12	2.332929112272024E-6
110.000000000000010E+0	141.559616868645580E-12	2.609949839728686E-6
111.000000000000010E+0	124.808080504320940E-12	2.881207354577477E-6
112.000000000000010E+0	186.304543104659300E-12	34.144605518960585E-9
113.000000000000010E+0	124.045220691174420E-12	173.656025873101990E-9
114.000000000000010E+0	120.755372811797760E-12	2.340566404197212E-6
115.000000000000010E+0	81.233275086402360E-12	951.384401846479590E-9
116.000000000000010E+0	46.413813266037811E-12	1.159630796292582E-6
117.000000000000010E+0	32.297911427214272E-12	2.474042565404734E-6
118.000000000000010E+0	48.537872331783488E-12	1.087254655920625E-6
119.000000000000010E+0	90.983664941041908E-12	1.801093246079981E-6
120.000000000000010E+0	154.913918571663700E-12	448.035726681262340E-9
121.000000000000010E+0	149.548986606013650E-12	4.122597984184562E-6
122.000000000000010E+0	154.940213461990810E-12	4.335488524975776E-6
123.000000000000010E+0	226.556781949764530E-12	1.695726167810050E-6
124.000000000000010E+0	233.358352767890880E-12	7.122271408383692E-6
125.000000000000010E+0	91.645341647223225E-12	7.262150115447162E-6
126.000000000000010E+0	74.249157593219090E-12	8.289140051930690E-6
127.000000000000010E+0	171.401007333207880E-12	2.361251832938061E-6
128.000000000000030E+0	100.538318841251260E-12	1.031748989792015E-6
129.000000000000030E+0	36.973767859242546E-12	3.690007345696074E-6
130.000000000000030E+0	75.564943787548747E-12	2.116070383468644E-6
131.000000000000030E+0	103.411618257440540E-12	2.450999479182413E-6
132.000000000000030E+0	111.805543151629060E-12	29.962905782141869E-6
133.000000000000030E+0	107.806548707893490E-12	14.430851565355409E-6
134.000000000000030E+0	125.489640843276020E-12	1.727557458169657E-6
135.000000000000030E+0	105.519166944034630E-12	3.821718647954107E-6
136.000000000000030E+0	66.279150408199315E-12	9.390656966488343E-6
137.000000000000030E+0	56.118568787476728E-12	3.834001841526966E-6
138.000000000000030E+0	82.634095074652205E-12	3.210802461269754E-6
139.000000000000030E+0	103.741753025598250E-12	17.051464475324772E-6
140.000000000000030E+0	150.646769992441200E-12	23.440743709437485E-6
141.000000000000030E+0	96.932326644765322E-12	2.404974789651313E-6
142.000000000000030E+0	97.131894772283013E-12	13.169899933632371E-6
143.000000000000030E+0	77.475099775838735E-12	24.784202942672828E-6
144.000000000000030E+0	65.065898931151462E-12	15.695903646630070E-6
145.000000000000030E+0	73.342156838399656E-12	8.955380871544696E-6
146.000000000000030E+0	71.535065501271613E-12	2.206663271602120E-6
147.000000000000030E+0	80.707549089096682E-12	6.829254064828265E-6
148.000000000000030E+0	79.929949307309622E-12	11.705482835815659E-6
149.000000000000030E+0	113.927231334488080E-12	35.076490026274990E-6
150.000000000000030E+0	196.088257459017240E-12	61.437426063071774E-6
151.000000000000030E+0	195.632047944281700E-12	15.393700516885574E-6
152.000000000000030E+0	70.121003156878903E-12	9.226519374077028E-6
153.000000000000030E+0	50.897886969824181E-12	5.153201477543394E-6
154.000000000000030E+0	111.939623048004750E-12	2.915325764961118E-6
155.000000000000030E+0	119.106865423449840E-12	36.204438687697992E-6
156.000000000000030E+0	83.619493508888314E-12	41.796288309032536E-6
157.000000000000030E+0	128.350721907675830E-12	38.511338130342964E-6
158.000000000000030E+0	77.585302840607876E-12	6.924783724109458E-6
159.000000000000030E+0	119.257997169410680E-12	6.570879324998600E-6
160.000000000000030E+0	201.036833573999300E-12	42.824790754923145E-6
161.000000000000030E+0	171.099458102913620E-12	17.300957466210934E-6
162.000000000000030E+0	90.802266089502598E-12	4.946602160414387E-6
163.000000000000030E+0	109.458089431816340E-12	310.681788170640290E-9
164.000000000000030E+0	108.262392568774910E-12	1.207003393371399E-6
165.000000000000030E+0	109.852830572330920E-12	13.606819820072487E-6
166.000000000000030E+0	209.255360705701200E-12	30.565493893833596E-6
167.000000000000030E+0	354.292822301566070E-12	195.180845760861020E-6
168.000000000000030E+0	341.339702770252050E-12	205.116074180090060E-6
169.000000000000030E+0	94.268854048155649E-12	35.210261340353089E-6
170.000000000000030E+0	44.662451178962823E-12	35.435041986729024E-6
171.000000000000030E+0	108.656291364971110E-12	28.257179286124379E-6
172.000000000000030E+0	263.598845515502810E-12	65.394092380103788E-6
173.000000000000030E+0	326.247863050741790E-12	76.062775419931611E-6
174.000000000000030E+0	281.290278881640820E-12	37.576397062927670E-6
175.000000000000030E+0	270.450643900893540E-12	63.754198892015636E-6
176.000000000000030E+0	150.485887226627400E-12	29.331149975317753E-6
177.000000000000030E+0	93.457221434373915E-12	3.023584054998134E-6
178.000000000000030E+0	236.646212021724980E-12	87.874818723859588E-6
179.000000000000030E+0	373.443967621609400E-12	122.975068718067310E-6
180.000000000000030E+0	182.408613367515350E-12	25.299053017077998E-6
181.000000000000030E+0	179.535927318144480E-12	82.084080517374759E-6
182.000000000000030E+0	129.559395130860580E-12	26.008586291550291E-6
183.000000000000030E+0	93.559306678189549E-12	17.720129425756753E-6
184.000000000000030E+0	94.308702393374085E-12	16.240371877467927E-6
185.000000000000030E+0	178.922547976118920E-12	49.780542163414255E-6
186.000000000000030E+0	223.549221584035730E-12	84.690547093492773E-6
187.000000000000030E+0	165.192954175889630E-12	53.412351609506386E-6
188.000000000000030E+0	101.283339249801210E-12	6.675636547341622E-6
189.000000000000030E+0	84.150334534553774E-12	15.927062432946750E-6
190.000000000000030E+0	144.124474806949070E-12	94.544617951756275E-6
191.000000000000030E+0	193.589672908601620E-12	230.577228775710440E-6
192.000000000000030E+0	140.628128423285550E-12	136.903337553065050E-6
193.000000000000030E+0	142.830702988625170E-12	59.861523963552005E-6
194.000000000000030E+0	286.155164848855790E-12	134.284032409223880E-6
195.000000000000030E+0	251.791007721435220E-12	161.447866948311780E-6
196.000000000000030E+0	87.325392535707923E-12	27.410234543973209E-6
197.000000000000030E+0	298.924222894187160E-12	110.573221865724810E-6
198.000000000000030E+0	92.266619165645349E-12	32.227404897145341E-6
199.000000000000030E+0	276.135077396006830E-12	121.194837866703070E-6
200.000000000000030E+0	93.554541067505156E-12	18.819700976447251E-6
201.000000000000030E+0	346.017280034589480E-12	63.785255997268942E-6
202.000000000000030E+0	672.569371249537240E-12	209.467987251733480E-6
203.000000000000030E+0	176.489242155463210E-12	48.859585297970268E-6
204.000000000000030E+0	77.622901588575880E-12	3.768478405189917E-6
205.000000000000030E+0	135.243743283537750E-12	58.198724912738927E-6
206.000000000000030E+0	105.001575482506310E-12	10.560450154712985E-6
207.000000000000030E+0	97.293636253005274E-12	8.647555648043424E-6
208.000000000000030E+0	85.632787519705991E-12	6.590076921769941E-6
209.000000000000030E+0	311.128182069692950E-12	62.576447083943386E-6
210.000000000000030E+0	363.033763909011640E-12	129.188789832116920E-6
211.000000000000030E+0	167.142603723003200E-12	60.629487412278661E-6
212.000000000000030E+0	110.860578245008040E-12	75.946145562892463E-6
213.000000000000030E+0	498.161639197760770E-12	291.856843526649740E-6
214.000000000000030E+0	198.319857025649120E-12	134.505831037828110E-6
215.000000000000030E+0	46.462884905588886E-12	3.032689328440130E-6
216.000000000000030E+0	71.954149458056077E-12	2.022652955964439E-6
217.000000000000030E+0	175.874162911933580E-12	99.171559218299627E-6
218.000000000000030E+0	249.090026025172360E-12	105.451464817025070E-6
219.000000000000030E+0	42.893415623134103E-12	3.335624799128502E-6
220.000000000000030E+0	321.183101880188330E-12	209.547536821200720E-6
221.000000000000030E+0	323.962207169161150E-12	152.711486908282340E-6
222.000000000000030E+0	246.639874238451100E-12	83.237490115505990E-6
223.000000000000030E+0	51.319178870192396E-12	7.733263931357310E-6
224.000000000000030E+0	140.903097417695500E-12	33.942372132659419E-6
225.000000000000030E+0	257.768952481527780E-12	49.126145983229462E-6
226.000000000000030E+0	52.817832328332394E-12	17.936698836387226E-6
227.000000000000030E+0	51.872782504289240E-12	3.705660691144805E-6
228.000000000000030E+0	170.702671061326150E-12	66.335603504169701E-6
229.000000000000030E+0	93.054765052541409E-12	56.772297660174284E-6
230.000000000000030E+0	52.851104262680400E-12	44.056393034197161E-6
231.000000000000030E+0	256.538732618109460E-12	198.846245222923920E-6
232.000000000000030E+0	310.005207923384280E-12	128.115640657945030E-6
233.000000000000030E+0	127.748468720107370E-12	42.632674270310465E-6
234.000000000000030E+0	63.304187957612064E-12	18.485890688748810E-6
235.000000000000030E+0	294.759658972693330E-12	56.249904134857650E-6
236.000000000000030E+0	359.573217866919630E-12	95.747891502963713E-6
237.000000000000030E+0	161.111414876517340E-12	54.824236681709525E-6
238.000000000000030E+0	117.782993102273590E-12	14.727709830229021E-6
239.000000000000030E+0	91.012299327412155E-12	19.729051316815896E-6
240.000000000000030E+0	157.173853456177160E-12	45.982524224900706E-6
241.000000000000030E+0	70.322270914165414E-12	13.067680921063306E-6
242.000000000000030E+0	71.292393817398851E-12	10.886774337225983E-6
243.000000000000030E+0	100.955787624030870E-12	13.780049097697806E-6
244.000000000000030E+0	213.160717720485050E-12	58.937948443443928E-6
245.000000000000030E+0	485.332608141460470E-12	129.859408090106730E-6
246.000000000000030E+0	59.689241936535567E-12	9.992300187318334E-6
247.000000000000030E+0	79.197833841571388E-12	19.392125028548814E-6
248.000000000000030E+0	133.500663840384980E-12	26.779605847944433E-6
249.000000000000030E+0	121.721915331333290E-12	10.674091715900545E-6
250.000000000000030E+0	208.505004140934180E-12	20.381621702776439E-6
251.000000000000030E+0	132.144973401790380E-12	27.939089204975547E-6
252.000000000000030E+0	89.703528434696548E-12	20.407704361813527E-6
253.000000000000030E+0	58.135487423510875E-12	4.834824013612911E-6
254.000000000000030E+0	218.963605475677310E-12	42.126709847757427E-6
255.000000000000030E+0	447.656152039500180E-12	102.336677188949520E-6
256.000000000000060E+0	416.719372900220360E-12	58.819780222260924E-6
257.000000000000060E+0	116.100934982862230E-12	7.137961722907457E-6
258.000000000000060E+0	174.932392419801030E-12	55.638894483004503E-6
259.000000000000060E+0	159.508229987016180E-12	17.466273942454565E-6
260.000000000000060E+0	88.104618680844712E-12	924.259698920740490E-9
261.000000000000060E+0	41.501712599368220E-12	1.263089141553999E-6
262.000000000000060E+0	67.976445527185382E-12	4.324984447400830E-6
263.000000000000060E+0	256.380018591039100E-12	36.663362092805227E-6
264.000000000000060E+0	104.029873179745420E-12	8.263133303422082E-6
265.000000000000060E+0	26.911584232430573E-12	5.057450174335973E-6
266.000000000000060E+0	136.477759232295670E-12	23.147658262688885E-6
267.000000000000060E+0	80.159721848963456E-12	433.722956594543040E-9
268.000000000000060E+0	78.361792649661994E-12	3.168400160176612E-6
269.000000000000060E+0	56.809622089546072E-12	1.725160764444766E-6
270.000000000000060E+0	59.875367464839701E-12	1.334422653294234E-6
271.000000000000060E+0	50.706270661061572E-12	1.628198509394171E-6
272.000000000000060E+0	91.580217810797238E-12	8.764043106127813E-6
273.000000000000060E+0	64.344301163243178E-12	5.219890690310404E-6
274.000000000000060E+0	120.277194552134620E-12	15.499604603385181E-6
275.000000000000060E+0	62.612043581025311E-12	7.049868891739462E-6
276.000000000000060E+0	47.189330057435423E-12	7.386611247352035E-6
277.000000000000060E+0	120.082896190523510E-12	29.934898275334014E-6
278.000000000000060E+0	50.098984054733334E-12	14.180484730440072E-6
279.000000000000060E+0	35.229637140455437E-12	7.737430629561843E-6
280.000000000000060E+0	35.664427662029905E-12	3.359621971300807E-6
281.000000000000060E+0	104.936662864089610E-12	36.828672339824203E-6
282.000000000000060E+0	61.569723919719907E-12	21.973847689520474E-6
283.000000000000060E+0	47.188205064672430E-12	4.168890291791589E-6
284.000000000000060E+0	30.318555913701066E-12	3.495217048935925E-6
285.000000000000060E+0	26.021392449350927E-12	1.762290447591043E-6
286.000000000000060E+0	43.164035776707065E-12	9.062717214372123E-6
287.000000000000060E+0	44.442181657352506E-12	5.355445321661056E-6
288.000000000000060E+0	21.153510680723473E-12	3.581780011025225E-6
289.000000000000060E+0	30.462959634278254E-12	3.493678191060561E-6
290.000000000000060E+0	57.484070996944035E-12	129.629922967227410E-9
291.000000000000060E+0	95.029453336709278E-12	437.930780352760930E-9
292.000000000000060E+0	64.212663671524049E-12	5.975813773374585E-6
293.000000000000060E+0	25.219606779322579E-12	4.540555068552001E-6
294.000000000000060E+0	17.007481373998183E-12	2.843393941683904E-6
295.000000000000060E+0	58.636838237315004E-12	22.334245856713612E-6
296.000000000000060E+0	34.916526878584257E-12	8.583446083603994E-6
297.000000000000060E+0	35.730585731424521E-12	2.301990836759589E-6
298.000000000000060E+0	40.654294360389875E-12	1.641958521424694E-6
299.000000000000060E+0	34.551369018726317E-12	771.680744102523370E-9
300.000000000000060E+0	77.672646735196801E-12	9.459878824074525E-6
301.000000000000060E+0	49.355670306165949E-12	2.204413402640225E-6
302.000000000000060E+0	40.234450617388050E-12	632.538214557354360E-9
303.000000000000060E+0	30.290170942812811E-12	816.456356609960510E-9
304.000000000000060E+0	40.829899924601398E-12	4.061364111640132E-6
305.000000000000060E+0	48.461474034869622E-12	837.629233146449550E-9
306.000000000000060E+0	63.322913231558164E-12	3.916397873579056E-6
307.000000000000060E+0	52.405953052548923E-12	243.358957529427310E-9
308.000000000000060E+0	75.263792965674763E-12	6.418514181201338E-6
309.000000000000060E+0	68.013234379625920E-12	7.937484271548696E-6
310.000000000000060E+0	37.262320771173988E-12	671.898970429128440E-9
311.000000000000060E+0	55.833487871650921E-12	3.525384125453088E-6
312.000000000000060E+0	47.994885796971275E-12	2.220770564384207E-6
313.000000000000060E+0	18.322524071599873E-12	314.525428010927130E-9
314.000000000000060E+0	35.061301070367461E-12	2.645393253648933E-9
315.000000000000060E+0	54.100581742531471E-12	5.942062882842905E-6
316.000000000000060E+0	71.445170918719443E-12	6.705236636024796E-6
317.000000000000060E+0	52.046224041517244E-12	1.597530274776693E-6
318.000000000000060E+0	135.311694419641550E-12	12.232659900252653E-6
319.000000000000060E+0	70.670908924486644E-12	8.203841936870834E-6
320.000000000000060E+0	50.733220890992782E-12	5.731961734407547E-6
321.000000000000060E+0	38.575448168343184E-12	331.621547598529360E-9
322.000000000000060E+0	38.977124127623291E-12	1.044818385720942E-6
323.000000000000060E+0	26.602696275800582E-12	2.841564496535456E-6
324.000000000000060E+0	46.539606659210571E-12	724.416852276511300E-9
325.000000000000060E+0	40.166641881904227E-12	788.415402240847580E-9
326.000000000000060E+0	42.251548987654929E-12	4.815689060625893E-6
327.000000000000060E+0	29.326338609478924E-12	3.129829386243922E-6
328.000000000000060E+0	36.668487715888941E-12	1.019887840331026E-6
329.000000000000060E+0	43.837680642437512E-12	2.625768925983958E-6
330.000000000000060E+0	69.294263226794066E-12	451.943041558320370E-9
331.000000000000060E+0	72.169665542206967E-12	1.550841178101543E-6
332.000000000000060E+0	37.338574811756661E-12	653.629673875481120E-9
333.000000000000060E+0	55.245394095441967E-12	1.788212921090648E-6
334.000000000000060E+0	29.183112118381807E-12	360.343643680721940E-9
335.000000000000060E+0	21.450567548667842E-12	52.638940475804942E-9
336.000000000000060E+0	73.168933603647475E-12	1.447143907924376E-6
337.000000000000060E+0	48.317346919929551E-12	1.672486141104527E-6
338.000000000000060E+0	62.897367899742533E-12	3.670289966287258E-6
339.000000000000060E+0	44.655480802306580E-12	1.976897203787262E-6
340.000000000000060E+0	25.673608294633729E-12	420.754058646885160E-9
341.000000000000060E+0	50.889656928090224E-12	3.343796087968977E-6
342.000000000000060E+0	59.017132376163064E-12	3.068981925008046E-6
343.000000000000060E+0	57.261514996187654E-12	3.728147083969197E-6
344.000000000000060E+0	47.145958605020986E-12	4.475515105550404E-6
345.000000000000060E+0	29.229338138355571E-12	1.339164703297696E-6
346.000000000000060E+0	37.854673254799669E-12	2.519135883443776E-6
347.000000000000060E+0	39.160624495845051E-12	398.324117825614970E-9
348.000000000000060E+0	15.905794331849848E-12	222.726701243984170E-9
349.000000000000060E+0	38.444888428058473E-12	3.180184662359077E-6
350.000000000000060E+0	29.984513264290833E-12	188.603160877774010E-9
351.000000000000060E+0	44.137559503337072E-12	1.902646011777314E-6
352.000000000000060E+0	61.278292329617260E-12	778.719945325157300E-9
353.000000000000060E+0	61.500585416470797E-12	392.316700526148860E-9
354.000000000000060E+0	111.993345288564970E-12	3.529114097684190E-6
355.000000000000060E+0	53.543041930469370E-12	1.170846221659669E-6
356.000000000000060E+0	42.327021033136309E-12	193.836348374484420E-9
357.000000000000060E+0	14.132629777019288E-12	137.887720448794490E-9
358.000000000000060E+0	18.673786150681566E-12	391.377856529200410E-9
359.000000000000060E+0	44.359162688942444E-12	1.114598763330339E-6
360.000000000000060E+0	67.133478559504924E-12	1.626575208549617E-6
361.000000000000060E+0	27.660535060224923E-12	2.628726457272553E-6
362.000000000000060E+0	48.578237362660853E-12	1.952512278897301E-6
363.000000000000060E+0	40.790320939666642E-12	211.378437814881850E-9
364.000000000000060E+0	29.030365096407218E-12	190.944093706733120E-9
365.000000000000060E+0	94.063019535310567E-12	1.824203577424233E-6
366.000000000000060E+0	44.873899881421008E-12	1.022609795916110E-6
367.000000000000060E+0	58.489345103694973E-12	4.237682916849120E-6
368.000000000000060E+0	10.579333574507733E-12	914.561717325896390E-9
369.000000000000060E+0	54.045397189236192E-12	2.692711277714282E-6
370.000000000000060E+0	57.559678719855040E-12	1.636712712396475E-6
371.000000000000060E+0	39.087491591264899E-12	353.311211226457040E-9
372.000000000000060E+0	14.307419641084636E-12	2.017580614075772E-6
373.000000000000060E+0	27.741419350082304E-12	1.597415629431749E-6
374.000000000000060E+0	52.425271419439382E-12	2.066787139250482E-6
375.000000000000060E+0	20.121603785524552E-12	370.460420377998020E-9
376.000000000000060E+0	6.805230862809982E-12	114.782762172158650E-9
377.000000000000060E+0	50.048261648646287E-12	1.678781346895998E-6
378.000000000000060E+0	46.021237096468268E-12	1.531164459429819E-6
379.000000000000060E+0	18.148631448104299E-12	480.150961624190610E-9
380.000000000000060E+0	43.347353828341316E-12	1.358659849241706E-6
381.000000000000060E+0	49.986203474175340E-12	794.697955542378900E-9
382.000000000000060E+0	27.134047499861051E-12	435.442953033478080E-9
383.000000000000060E+0	7.804193204406879E-12	679.146319098463320E-9
384.000000000000060E+0	12.605091709097946E-12	217.721491433557950E-9
385.000000000000060E+0	16.481685031857082E-12	2.549617152471520E-6
386.000000000000060E+0	13.655631408809279E-12	1.258890299354712E-6
387.000000000000060E+0	20.999055448038077E-12	307.422677293375800E-9
388.000000000000060E+0	31.189982973772740E-12	2.643192857571714E-6
389.000000000000060E+0	42.540283119734824E-12	2.671858149872893E-6
390.000000000000060E+0	15.586475013167283E-12	994.264429993952490E-9
391.000000000000060E+0	14.701864954043534E-12	263.964357202628620E-9
392.000000000000060E+0	10.345707064553586E-12	254.614640867449110E-9
393.000000000000060E+0	30.713627281985861E-12	1.845820159680556E-6
394.000000000000060E+0	48.919683734021091E-12	611.995637622472950E-9
395.000000000000060E+0	32.799201272439008E-12	920.696513431877200E-9
396.000000000000060E+0	113.799999841027140E-12	7.208772803333654E-6
397.000000000000060E+0	71.821994423833909E-12	3.331067694999549E-6
398.000000000000060E+0	26.903797299884001E-12	502.966104307960390E-9
399.000000000000060E+0	35.654568803844440E-12	1.722457683683032E-6
400.000000000000060E+0	32.405034690940279E-12	1.899328287952973E-6
401.000000000000060E+0	29.504501595808271E-12	1.826007352223476E-6
402.000000000000060E+0	20.365626294330254E-12	301.558040855136190E-9
403.000000000000060E+0	43.551924517472630E-12	1.252243756412964E-6
404.000000000000060E+0	110.639182804077070E-12	5.663571768679130E-6
405.000000000000060E+0	14.424778118747007E-12	1.010258484930418E-6
406.000000000000060E+0	52.212015969506640E-12	3.117551160403531E-6
407.000000000000060E+0	130.106469725963410E-12	8.631735455802533E-6
408.000000000000060E+0	63.011603527291605E-12	2.363611500234701E-6
409.000000000000060E+0	37.141426897101960E-12	2.800794148283611E-6
410.000000000000060E+0	49.175649546860923E-12	2.358340051942197E-6
411.000000000000060E+0	55.314050572346156E-12	1.287978714086927E-6
412.000000000000060E+0	134.625272654522830E-12	4.282329119609988E-6
413.000000000000060E+0	45.824749463741554E-12	768.988194103289970E-9
414.000000000000060E+0	131.666012137509650E-12	3.281518488377391E-6
415.000000000000060E+0	245.228758429635760E-12	8.231460772364933E-6
416.000000000000060E+0	95.928458845218087E-12	3.610417810080111E-6
417.000000000000060E+0	50.472568699416496E-12	2.526473501832325E-6
418.000000000000060E+0	110.542956827456490E-12	7.380812269712201E-6
419.000000000000060E+0	55.915802183990500E-12	2.603114532206836E-6
420.000000000000060E+0	132.022839846109110E-12	4.755693774903909E-6
421.000000000000060E+0	98.149100412085938E-12	2.947877811640069E-6
422.000000000000060E+0	66.326184042735536E-12	2.838763649126733E-6
423.000000000000060E+0	114.767725740450600E-12	5.273182877977037E-6
424.000000000000060E+0	76.753882447494137E-12	2.898746790362757E-6
425.000000000000060E+0	88.932307535978790E-12	2.677446159738137E-6
426.000000000000060E+0	98.763896281438616E-12	3.673308558627169E-6
427.000000000000060E+0	121.215857665117530E-12	6.286547033833246E-6
428.000000000000060E+0	85.106525374005249E-12	3.112488758801632E-6
429.000000000000060E+0	90.631849588515576E-12	5.798826208971680E-6
430.000000000000060E+0	194.025111502230100E-12	6.106492111810471E-6
431.000000000000060E+0	100.568404419933750E-12	3.170923243102158E-6
432.000000000000060E+0	43.740340085331743E-12	2.514552437013556E-6
433.000000000000060E+0	186.470429497302130E-12	5.368960007702463E-6
434.000000000000060E+0	112.478256738639210E-12	2.065487990583380E-6
435.000000000000060E+0	45.473023353294409E-12	2.351981735239243E-6
436.000000000000060E+0	83.810965416378564E-12	5.128548382630881E-6
437.000000000000060E+0	48.639559573520117E-12	2.570753953360609E-6
438.000000000000060E+0	273.942050078588020E-12	8.901129139899500E-6
439.000000000000060E+0	135.845376817340440E-12	3.163586741005150E-6
440.000000000000060E+0	97.235329327969128E-12	3.063329658158575E-6
441.000000000000060E+0	200.941780531020510E-12	9.176609501547132E-6
