Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
89.000000000000014E+0	2.461694288938785E-3	27.525684690413424E+0
90.000000000000014E+0	11.857018828879353E-3	27.802588055833720E+0
91.000000000000014E+0	11.419481702610933E-3	28.525817030523751E+0
92.000000000000014E+0	3.808407358682385E-3	29.805720868252163E+0
93.000000000000014E+0	4.254414990181475E-3	28.180316979881471E+0
94.000000000000014E+0	19.912335992133687E-3	30.790175636344049E+0
95.000000000000014E+0	44.075245354275289E-3	31.135745933726724E+0
96.000000000000014E+0	40.274146881937409E-3	30.811415799565456E+0
97.000000000000014E+0	11.295295169554390E-3	30.981008974975474E+0
98.000000000000014E+0	9.228980330840179E-3	31.066046331174721E+0
99.000000000000014E+0	10.501221496763748E-3	28.798592748112011E+0
100.000000000000010E+0	21.684231198297647E-3	31.344420240571740E+0
101.000000000000010E+0	14.951147049738180E-3	31.399841871169936E+0
102.000000000000010E+0	13.539154508902111E-3	31.459113784756564E+0
103.000000000000010E+0	6.051621605262589E-3	31.876278270633541E+0
104.000000000000010E+0	2.870016429955270E-3	30.745604433493469E+0
105.000000000000010E+0	3.473669186725447E-3	31.941022112183166E+0
106.000000000000010E+0	3.754268941661084E-3	31.463853380654552E+0
107.000000000000010E+0	15.727328560961051E-3	29.843926859313278E+0
108.000000000000010E+0	10.779608527816233E-3	28.303010306004495E+0
109.000000000000010E+0	3.165637822772059E-3	28.487164779202377E+0
110.000000000000010E+0	2.542372491167646E-3	28.861045422234831E+0
111.000000000000010E+0	2.590951852590655E-3	30.024998463928259E+0
112.000000000000010E+0	22.083887220761399E-3	30.906742383685728E+0
113.000000000000010E+0	7.778676529642473E-3	33.225623806558772E+0
114.000000000000010E+0	3.258939503587050E-3	32.593341681360826E+0
115.000000000000010E+0	6.651188281811222E-3	31.960769181095259E+0
116.000000000000010E+0	3.850115841017754E-3	31.074425385200218E+0
117.000000000000010E+0	1.605700940282949E-3	33.016696134673083E+0
118.000000000000010E+0	4.224359602538482E-3	32.073022274052498E+0
119.000000000000010E+0	3.134238498674169E-3	32.564962983063410E+0
120.000000000000010E+0	6.185671722587324E-3	33.394370593826089E+0
121.000000000000010E+0	1.219559195952930E-3	35.227402688379954E+0
122.000000000000010E+0	2.832002271069381E-3	34.126106753722034E+0
123.000000000000010E+0	8.595574728011804E-3	31.950373461713649E+0
124.000000000000010E+0	4.824148568509401E-3	31.847962943952780E+0
125.000000000000010E+0	2.508735422220539E-3	32.253048665377690E+0
126.000000000000010E+0	989.661134229843790E-6	31.665682174040846E+0
127.000000000000010E+0	1.069589513695628E-3	30.011164498999904E+0
128.000000000000030E+0	4.149518839776515E-3	31.702993936420594E+0
129.000000000000030E+0	2.142942029735228E-3	31.550248863290836E+0
130.000000000000030E+0	1.890674160433389E-3	31.117849050708838E+0
131.000000000000030E+0	1.781424291046618E-3	30.218261662291820E+0
132.000000000000030E+0	993.809432021270550E-6	31.124534653349940E+0
133.000000000000030E+0	479.912411563281270E-6	32.109540356024311E+0
134.000000000000030E+0	1.545346345080513E-3	33.742152449918414E+0
135.000000000000030E+0	2.345029844706353E-3	36.812497742697111E+0
136.000000000000030E+0	1.389569333224739E-3	36.888291317551442E+0
137.000000000000030E+0	1.406098768702134E-3	36.431021952011108E+0
138.000000000000030E+0	1.432892745335753E-3	36.570785378871165E+0
139.000000000000030E+0	1.414298301297393E-3	36.649699781772441E+0
140.000000000000030E+0	1.844006497199548E-3	36.344076086566424E+0
141.000000000000030E+0	3.858289346502093E-3	35.906560327682222E+0
142.000000000000030E+0	691.647161893371630E-6	35.468281749392382E+0
143.000000000000030E+0	786.241604519269410E-6	36.372815316076654E+0
144.000000000000030E+0	1.272526548189595E-3	36.899757683708273E+0
145.000000000000030E+0	1.636674516893523E-3	37.241993837193370E+0
146.000000000000030E+0	1.129704375500327E-3	38.890566230350281E+0
147.000000000000030E+0	1.285876957288597E-3	38.376432004509738E+0
148.000000000000030E+0	1.688509741265294E-3	37.631566395504734E+0
149.000000000000030E+0	982.766756656316960E-6	36.741168304057901E+0
150.000000000000030E+0	191.941017193859240E-6	35.652611677262143E+0
151.000000000000030E+0	483.356719196182210E-6	38.491771347870355E+0
152.000000000000030E+0	1.611895037988218E-3	37.360183176447784E+0
153.000000000000030E+0	1.684363347739551E-3	37.829455106765756E+0
154.000000000000030E+0	2.511188140110270E-3	37.135246782426591E+0
155.000000000000030E+0	707.488858297408990E-6	37.363195250967557E+0
156.000000000000030E+0	879.771290796108550E-6	37.535753020963483E+0
157.000000000000030E+0	1.547233964368151E-3	37.104339007036145E+0
158.000000000000030E+0	2.212722104678193E-3	36.781987464514188E+0
159.000000000000030E+0	653.553417986131140E-6	39.119391812064421E+0
160.000000000000030E+0	938.352856423543020E-6	36.866071306821929E+0
161.000000000000030E+0	2.003462736176921E-3	36.682328798398267E+0
162.000000000000030E+0	2.344201863193284E-3	36.568017592492403E+0
163.000000000000030E+0	4.535551749539179E-3	34.569009528140846E+0
164.000000000000030E+0	648.360535518203190E-6	35.841639564730521E+0
165.000000000000030E+0	1.779855413022222E-3	35.965226707017685E+0
166.000000000000030E+0	1.274881263379187E-3	35.755264189217506E+0
167.000000000000030E+0	1.102257358927783E-3	36.378837619573240E+0
168.000000000000030E+0	1.165841960323480E-3	36.329774504788062E+0
169.000000000000030E+0	1.098578747226411E-3	35.546932071654560E+0
170.000000000000030E+0	706.661408692623830E-6	36.016161660644272E+0
171.000000000000030E+0	1.265516541795641E-3	36.151374650977011E+0
172.000000000000030E+0	1.543316679979270E-3	36.613356567213067E+0
173.000000000000030E+0	1.596548799729137E-3	36.925696492954422E+0
174.000000000000030E+0	2.201360636976420E-3	37.106625264228477E+0
175.000000000000030E+0	1.878962127336170E-3	37.096225204170992E+0
176.000000000000030E+0	1.569136504808937E-3	37.276754860486875E+0
177.000000000000030E+0	3.208930209233151E-3	36.752776435553557E+0
178.000000000000030E+0	1.474440763819894E-3	36.424203310956798E+0
179.000000000000030E+0	1.602490089387899E-3	36.214767199104827E+0
180.000000000000030E+0	2.279031989662843E-3	36.403979512987824E+0
181.000000000000030E+0	1.215826870924136E-3	36.343848861970805E+0
182.000000000000030E+0	1.372022438514080E-3	35.775331878366245E+0
183.000000000000030E+0	1.448839664154577E-3	37.071115171397643E+0
184.000000000000030E+0	2.126354420385435E-3	36.731174608310276E+0
185.000000000000030E+0	1.795600141629564E-3	36.044844561904362E+0
186.000000000000030E+0	1.382208460493949E-3	35.910575160445859E+0
187.000000000000030E+0	876.867936130332360E-6	36.147404588525859E+0
188.000000000000030E+0	882.632808867593950E-6	34.326815793668715E+0
189.000000000000030E+0	1.391075006481753E-3	35.928261116114797E+0
190.000000000000030E+0	1.022597920651004E-3	36.068465074620946E+0
191.000000000000030E+0	834.427101258281060E-6	36.156518824970014E+0
192.000000000000030E+0	882.335566638118520E-6	36.225986129858526E+0
193.000000000000030E+0	1.207671531928036E-3	36.312466676803147E+0
194.000000000000030E+0	1.384319713179685E-3	36.345638600363912E+0
195.000000000000030E+0	1.184454087788364E-3	36.343077714505050E+0
196.000000000000030E+0	994.087264767890820E-6	36.796382958413069E+0
197.000000000000030E+0	1.442814602994239E-3	36.311501040717516E+0
198.000000000000030E+0	1.173559648793865E-3	35.895946962654051E+0
199.000000000000030E+0	1.476894521787530E-3	36.131952184406344E+0
200.000000000000030E+0	1.466261315104148E-3	36.731131572202827E+0
201.000000000000030E+0	2.175900254127821E-3	35.639054561731484E+0
202.000000000000030E+0	1.748877734384326E-3	35.761970677616411E+0
203.000000000000030E+0	1.576690030003135E-3	35.750917458724956E+0
204.000000000000030E+0	1.956841792706728E-3	36.976661465075772E+0
205.000000000000030E+0	1.160201576366973E-3	35.841301219946757E+0
206.000000000000030E+0	2.258484999160853E-3	36.000046812320647E+0
207.000000000000030E+0	2.509872911470551E-3	34.773299158229975E+0
208.000000000000030E+0	3.307506367960372E-3	34.756522728717741E+0
209.000000000000030E+0	1.918326042645814E-3	35.617866272386493E+0
210.000000000000030E+0	1.523168219451888E-3	35.689768428620191E+0
211.000000000000030E+0	1.585876337575232E-3	35.598396110194130E+0
212.000000000000030E+0	1.126038601061243E-3	35.881724167802865E+0
213.000000000000030E+0	1.273658185792135E-3	35.828855858198047E+0
214.000000000000030E+0	1.130353004769452E-3	35.871900611950259E+0
215.000000000000030E+0	1.330610011509692E-3	36.751290336752469E+0
216.000000000000030E+0	2.811611837878415E-3	37.247279494778176E+0
217.000000000000030E+0	1.157298252971711E-3	35.381131229102628E+0
218.000000000000030E+0	1.408389177975536E-3	35.470281790213122E+0
219.000000000000030E+0	914.321613769936630E-6	35.624306225488972E+0
220.000000000000030E+0	1.140691421070572E-3	35.503362521025437E+0
221.000000000000030E+0	1.300996171481265E-3	35.290265526964447E+0
222.000000000000030E+0	1.635664372454738E-3	35.492490721022200E+0
223.000000000000030E+0	1.393590979543804E-3	35.723308736314621E+0
224.000000000000030E+0	1.712483439987438E-3	35.382820493909001E+0
225.000000000000030E+0	2.014246735573076E-3	35.480559462518777E+0
226.000000000000030E+0	455.823920507607210E-6	34.883049026960563E+0
227.000000000000030E+0	1.999655438821728E-3	34.434114086255384E+0
228.000000000000030E+0	1.475493736543097E-3	35.411508609806084E+0
229.000000000000030E+0	1.041867733323461E-3	35.334278720945854E+0
230.000000000000030E+0	843.467816932622980E-6	35.865113528644216E+0
231.000000000000030E+0	1.005683751640461E-3	35.646490368996695E+0
232.000000000000030E+0	1.320251351325307E-3	35.378391331234134E+0
233.000000000000030E+0	1.519177510443327E-3	35.446764210707173E+0
234.000000000000030E+0	1.195980212642913E-3	35.221122714436824E+0
235.000000000000030E+0	2.096470172249761E-3	35.186743187866675E+0
236.000000000000030E+0	1.786627873133927E-3	35.184649058455427E+0
237.000000000000030E+0	1.580482760469741E-3	35.285226184730021E+0
238.000000000000030E+0	2.574476241004300E-3	35.467601746466563E+0
239.000000000000030E+0	1.892966523755699E-3	34.977053304650141E+0
240.000000000000030E+0	1.718317647672827E-3	34.958433278360573E+0
241.000000000000030E+0	1.766576550444597E-3	34.486497102232079E+0
242.000000000000030E+0	2.189084647982735E-3	34.901832307237029E+0
243.000000000000030E+0	2.312865802978849E-3	34.952939314412532E+0
244.000000000000030E+0	1.775441191065025E-3	34.832307011959756E+0
245.000000000000030E+0	1.890491328733591E-3	34.881925521480746E+0
246.000000000000030E+0	1.643378224886997E-3	35.094900471463745E+0
247.000000000000030E+0	1.644478101843832E-3	34.923899326971998E+0
248.000000000000030E+0	1.771167048629566E-3	35.244315937994251E+0
249.000000000000030E+0	2.602303695889487E-3	34.188950789033043E+0
250.000000000000030E+0	2.770506836506123E-3	34.520612828489938E+0
251.000000000000030E+0	1.910422113324863E-3	34.910840124034081E+0
252.000000000000030E+0	1.768547226826682E-3	34.484956744611310E+0
253.000000000000030E+0	2.578351383512516E-3	34.169573428392759E+0
254.000000000000030E+0	2.088403719932064E-3	34.431645410859630E+0
255.000000000000030E+0	1.933061216136906E-3	34.426485985395310E+0
256.000000000000060E+0	2.426229040562518E-3	34.577309524613604E+0
257.000000000000060E+0	3.022164971616554E-3	34.376693683017336E+0
258.000000000000060E+0	1.593914337326768E-3	34.488238147131170E+0
259.000000000000060E+0	2.568696769202279E-3	34.604824764458314E+0
260.000000000000060E+0	7.666576929126642E-3	36.864182878129021E+0
261.000000000000060E+0	1.622932664590533E-3	38.761891200795702E+0
262.000000000000060E+0	2.313191803077265E-3	40.493631044220223E+0
263.000000000000060E+0	2.424218974869878E-3	40.741448541587196E+0
264.000000000000060E+0	3.189144410849679E-3	40.841418155419902E+0
265.000000000000060E+0	107.709731462145380E-6	41.916523140978406E+0
266.000000000000060E+0	2.011064404446101E-3	40.483505952395475E+0
267.000000000000060E+0	1.104616140591960E-3	40.928895010907745E+0
268.000000000000060E+0	1.347908874520329E-3	40.812215749805986E+0
269.000000000000060E+0	1.952686933535846E-3	39.600577400695975E+0
270.000000000000060E+0	3.799842314004894E-3	37.593627293339011E+0
271.000000000000060E+0	785.732488438732090E-6	37.126040236418611E+0
272.000000000000060E+0	2.418426138353626E-3	34.335502986196779E+0
273.000000000000060E+0	210.162805370097960E-6	36.476583493420918E+0
274.000000000000060E+0	1.327092974033656E-3	39.596725329465933E+0
275.000000000000060E+0	1.529568582121985E-3	39.335297229673458E+0
276.000000000000060E+0	1.676832087972792E-3	41.022071239046674E+0
277.000000000000060E+0	1.515538753999671E-3	40.653913912397371E+0
278.000000000000060E+0	982.457728665215350E-6	39.739294991671883E+0
279.000000000000060E+0	1.289621541547625E-3	40.134122140146630E+0
280.000000000000060E+0	1.881710861069482E-3	40.669766560677850E+0
281.000000000000060E+0	1.333991020961728E-3	40.274520507161753E+0
282.000000000000060E+0	1.059947563432264E-3	40.184337425492593E+0
283.000000000000060E+0	1.367427650195676E-3	39.753091704210121E+0
284.000000000000060E+0	1.298197811291164E-3	38.968568391976667E+0
285.000000000000060E+0	2.311570931400594E-3	38.984856908668604E+0
286.000000000000060E+0	1.793322565491921E-3	40.027510275905215E+0
287.000000000000060E+0	1.900906444695661E-3	40.317653050245852E+0
288.000000000000060E+0	1.616244082466452E-3	40.668861432635246E+0
289.000000000000060E+0	943.988834991052640E-6	40.024435931858910E+0
290.000000000000060E+0	9.146043377484056E-3	37.177972337360181E+0
291.000000000000060E+0	7.233405876012806E-3	39.189924363121598E+0
292.000000000000060E+0	963.421497041058810E-6	40.028897706960194E+0
293.000000000000060E+0	1.352478981614821E-3	39.872664867540251E+0
294.000000000000060E+0	1.602688348719950E-3	40.205618663037050E+0
295.000000000000060E+0	1.269968440016401E-3	39.911910170478272E+0
296.000000000000060E+0	1.422548415769582E-3	39.632627319055899E+0
297.000000000000060E+0	2.570280975739823E-3	39.959668387774144E+0
298.000000000000060E+0	2.316054925524043E-3	41.200319922071031E+0
299.000000000000060E+0	3.444706789083591E-3	40.718734081852986E+0
300.000000000000060E+0	2.399364852836450E-3	40.574671384008049E+0
301.000000000000060E+0	3.837258722450660E-3	40.829334011382585E+0
302.000000000000060E+0	6.433825463690855E-3	41.141422710983512E+0
303.000000000000060E+0	5.098723453562041E-3	40.150572912281277E+0
304.000000000000060E+0	2.706011654979791E-3	40.614759035297737E+0
305.000000000000060E+0	2.625101105995113E-3	41.239764862630594E+0
306.000000000000060E+0	1.294862986918112E-3	39.643357838885322E+0
307.000000000000060E+0	9.455201000475925E-3	38.982295132290041E+0
308.000000000000060E+0	2.737133068043866E-3	40.187297693773218E+0
309.000000000000060E+0	2.402066475053539E-3	39.954196359853093E+0
310.000000000000060E+0	1.651133673209929E-3	40.036744934379158E+0
311.000000000000060E+0	2.381290707376074E-3	39.728729990699534E+0
312.000000000000060E+0	2.447682228266354E-3	39.872108177853555E+0
313.000000000000060E+0	1.685744667487113E-3	39.489856439680089E+0
314.000000000000060E+0	41.656720291131044E-3	40.195157724338195E+0
315.000000000000060E+0	2.377667753358369E-3	39.900473534290576E+0
316.000000000000060E+0	2.756520881584317E-3	39.994781622873695E+0
317.000000000000060E+0	2.882109219579365E-3	39.687542793937659E+0
318.000000000000060E+0	2.647786577153031E-3	40.009969975875983E+0
319.000000000000060E+0	2.717362548932866E-3	40.044184088228782E+0
320.000000000000060E+0	2.488178528519664E-3	39.822511141662673E+0
321.000000000000060E+0	4.354736147562941E-3	39.253813778687885E+0
322.000000000000060E+0	988.768525660217290E-6	39.974422230895179E+0
323.000000000000060E+0	1.664500390257444E-3	39.782438399851507E+0
324.000000000000060E+0	3.534436681831651E-3	38.803769643707490E+0
325.000000000000060E+0	2.911522397116565E-3	39.411405170565096E+0
326.000000000000060E+0	2.275934953500583E-3	39.614713282732694E+0
327.000000000000060E+0	2.284206364562333E-3	39.843217629203096E+0
328.000000000000060E+0	4.548070541784083E-3	40.291828312286299E+0
329.000000000000060E+0	1.603567826712918E-3	38.820900559148825E+0
330.000000000000060E+0	1.743367371485735E-3	37.100371387706282E+0
331.000000000000060E+0	3.694026015854012E-3	39.677742552018287E+0
332.000000000000060E+0	4.193142936295967E-3	39.885557408361421E+0
333.000000000000060E+0	3.993681577389533E-3	39.597422339070725E+0
334.000000000000060E+0	3.931105848814949E-3	39.673691525923324E+0
335.000000000000060E+0	11.999227818357149E-3	39.046328910141163E+0
336.000000000000060E+0	5.413120930428753E-3	38.874986937177823E+0
337.000000000000060E+0	1.154239666717972E-3	39.460935013897874E+0
338.000000000000060E+0	2.925837876139777E-3	39.219532112880842E+0
339.000000000000060E+0	3.890883427107892E-3	39.128180950405891E+0
340.000000000000060E+0	3.422021392695175E-3	40.120542884230034E+0
341.000000000000060E+0	3.435892191539217E-3	39.380867318659781E+0
342.000000000000060E+0	4.143173831937554E-3	39.295005268161340E+0
343.000000000000060E+0	3.447886099434668E-3	38.946904413558180E+0
344.000000000000060E+0	2.373041593829096E-3	38.735755944285721E+0
345.000000000000060E+0	889.787016056648370E-6	37.266612471456987E+0
346.000000000000060E+0	1.743561012145962E-3	38.524917041623915E+0
347.000000000000060E+0	6.869469794671791E-3	39.128056053834008E+0
348.000000000000060E+0	4.078011656021251E-3	38.957395419929114E+0
349.000000000000060E+0	1.663275920961514E-3	38.648333028113811E+0
350.000000000000060E+0	579.836431780189640E-6	40.280291730180771E+0
351.000000000000060E+0	2.935832400889701E-3	39.317822363783144E+0
352.000000000000060E+0	4.488710201133457E-3	39.220732863939432E+0
353.000000000000060E+0	6.420562510508647E-3	38.542807454755156E+0
354.000000000000060E+0	5.175222488145414E-3	38.876922867195326E+0
355.000000000000060E+0	5.458370265888271E-3	38.510735922329239E+0
356.000000000000060E+0	10.874062352379749E-3	39.482076477014360E+0
357.000000000000060E+0	5.193671391644895E-3	38.255156434626137E+0
358.000000000000060E+0	5.158560393778696E-3	38.037267762423184E+0
359.000000000000060E+0	4.951418940880196E-3	39.267724419167962E+0
360.000000000000060E+0	5.168640072185363E-3	39.137594111105926E+0
361.000000000000060E+0	2.613405824209576E-3	39.080686233516843E+0
362.000000000000060E+0	4.599135062420086E-3	39.061933780748916E+0
363.000000000000060E+0	11.646506201648801E-3	38.674918654556194E+0
364.000000000000060E+0	6.317591262695716E-3	40.912253904162959E+0
365.000000000000060E+0	5.760961577676389E-3	38.140382908064367E+0
366.000000000000060E+0	5.413796649718861E-3	38.342358759917715E+0
367.000000000000060E+0	3.482099116751800E-3	38.183689514049291E+0
368.000000000000060E+0	2.299886034819210E-3	38.710312030614631E+0
369.000000000000060E+0	3.917913695702172E-3	38.916968880333883E+0
370.000000000000060E+0	4.648912525647624E-3	38.330771925203010E+0
371.000000000000060E+0	5.841522795660243E-3	36.532041279503076E+0
372.000000000000060E+0	1.271437677253574E-3	35.768091832346414E+0
373.000000000000060E+0	1.773556528552190E-3	38.404103698642096E+0
374.000000000000060E+0	4.705353596188340E-3	38.123422022786464E+0
375.000000000000060E+0	6.461507534960932E-3	38.005308360199720E+0
376.000000000000060E+0	1.138071764265939E-3	36.354010454387861E+0
377.000000000000060E+0	4.782574005140898E-3	38.683614409760345E+0
378.000000000000060E+0	4.833719213786109E-3	38.702810913496606E+0
379.000000000000060E+0	956.210129159413510E-6	38.259208736896902E+0
380.000000000000060E+0	2.660653853203940E-3	38.292902089091712E+0
381.000000000000060E+0	3.208454642009975E-3	37.941743527924537E+0
382.000000000000060E+0	4.327065079770271E-3	38.232078376261946E+0
383.000000000000060E+0	782.613625793199090E-6	37.248903850718634E+0
384.000000000000060E+0	1.926343662773061E-3	35.599941791350410E+0
385.000000000000060E+0	1.579749866443336E-3	38.600104166160200E+0
386.000000000000060E+0	1.405465426234521E-3	39.503988264490779E+0
387.000000000000060E+0	3.575687432560460E-3	37.709599228398787E+0
388.000000000000060E+0	2.405711112896586E-3	38.818274238813572E+0
389.000000000000060E+0	2.828066930811788E-3	38.608742593188730E+0
390.000000000000060E+0	2.600352437266748E-3	38.437409597116329E+0
391.000000000000060E+0	3.711376981741235E-3	37.941543838055210E+0
392.000000000000060E+0	2.875630400966783E-3	38.318900990855930E+0
393.000000000000060E+0	3.055099049840957E-3	37.962547368620861E+0
394.000000000000060E+0	4.923546396603681E-3	38.205548716887755E+0
395.000000000000060E+0	2.679294201857919E-3	38.796333632023746E+0
396.000000000000060E+0	3.224323766027474E-3	38.556636641598544E+0
397.000000000000060E+0	3.547023357904727E-3	38.582692715783502E+0
398.000000000000060E+0	2.630086380127361E-3	38.750720810482228E+0
399.000000000000060E+0	3.136167095849313E-3	38.200288370992460E+0
400.000000000000060E+0	2.626167463394367E-3	38.222980010520516E+0
401.000000000000060E+0	1.775696070139285E-3	37.776321958530524E+0
402.000000000000060E+0	5.121069612241362E-3	37.333508441793704E+0
403.000000000000060E+0	5.030957531890788E-3	38.102474631452175E+0
404.000000000000060E+0	4.287243564123833E-3	38.321102026584818E+0
405.000000000000060E+0	2.059259211183538E-3	39.113095844591278E+0
406.000000000000060E+0	3.182857802557491E-3	37.560858780779917E+0
407.000000000000060E+0	3.692244673682136E-3	37.656897127105061E+0
408.000000000000060E+0	4.906919325008721E-3	37.719352383514867E+0
409.000000000000060E+0	3.440650344304712E-3	38.085680849262523E+0
410.000000000000060E+0	3.968490064126582E-3	37.588428270579442E+0
411.000000000000060E+0	5.507966160003961E-3	37.749939910631134E+0
412.000000000000060E+0	4.861298118295788E-3	37.987948953521979E+0
413.000000000000060E+0	3.606447790547488E-3	37.029727600496152E+0
414.000000000000060E+0	5.793472828120223E-3	37.569832191000181E+0
415.000000000000060E+0	5.332680747429964E-3	37.696558856405574E+0
416.000000000000060E+0	4.550477450008710E-3	37.941475856941039E+0
417.000000000000060E+0	3.370829493485007E-3	37.888543605375759E+0
418.000000000000060E+0	3.673991370239755E-3	37.681531254333692E+0
419.000000000000060E+0	4.356792703914270E-3	37.008973869027486E+0
420.000000000000060E+0	5.165933038532500E-3	37.396251979260519E+0
421.000000000000060E+0	5.481435961182736E-3	37.503830328436400E+0
422.000000000000060E+0	4.244467448963441E-3	37.663423816779506E+0
423.000000000000060E+0	4.227111557040491E-3	37.630205636150137E+0
424.000000000000060E+0	4.512657566042829E-3	37.187564965329415E+0
425.000000000000060E+0	4.671551877434969E-3	37.393711737964928E+0
426.000000000000060E+0	4.955051199775466E-3	37.390912448487555E+0
427.000000000000060E+0	4.081692478580651E-3	37.318390062629170E+0
428.000000000000060E+0	4.476381004338601E-3	37.275903606996408E+0
429.000000000000060E+0	3.618186387089166E-3	37.309808085784148E+0
430.000000000000060E+0	5.341897398874225E-3	37.091236090376725E+0
431.000000000000060E+0	5.371262946909824E-3	37.278106821833973E+0
432.000000000000060E+0	3.643674218212205E-3	37.347877548107881E+0
433.000000000000060E+0	5.666970090663723E-3	36.932831999920936E+0
434.000000000000060E+0	6.500645543816033E-3	37.127663954365019E+0
435.000000000000060E+0	3.941353312572199E-3	37.658886099478174E+0
436.000000000000060E+0	3.659214447332481E-3	36.875550292883766E+0
437.000000000000060E+0	3.832250946642086E-3	36.898104651416702E+0
438.000000000000060E+0	5.425471813260226E-3	36.902931323208961E+0
439.000000000000060E+0	6.426877015463530E-3	36.980589256078105E+0
440.000000000000060E+0	5.324520204328142E-3	37.305818484227096E+0
