Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
182.000000000000030E+0	-12.336049840836614E-9	-33.484260592289450E-9
183.000000000000030E+0	20.775256000622752E-9	-15.083893028293326E-9
184.000000000000030E+0	19.580085571858711E-9	-28.445273676832723E-9
185.000000000000030E+0	-7.452469338399877E-9	-89.074735478453919E-9
186.000000000000030E+0	-25.287754188390923E-9	-114.295979433449520E-9
187.000000000000030E+0	893.993445497054040E-12	-46.827045507846965E-9
188.000000000000030E+0	-5.736028386215611E-9	1.347309567750467E-9
189.000000000000030E+0	-4.402846980629722E-9	-21.713859305357902E-9
190.000000000000030E+0	-5.782954374687009E-9	-96.508021862622644E-9
191.000000000000030E+0	5.425594106516449E-9	-192.323373698883040E-9
192.000000000000030E+0	11.779341762567389E-9	-120.218978408788000E-9
193.000000000000030E+0	13.237734616205623E-9	-71.070730034426914E-9
194.000000000000030E+0	40.081380080124243E-9	-181.519505808642350E-9
195.000000000000030E+0	40.753485255648711E-9	-186.834533949317040E-9
196.000000000000030E+0	16.879422122651513E-9	-21.390362532588904E-9
197.000000000000030E+0	29.061631444798124E-9	-156.867355459996640E-9
198.000000000000030E+0	-8.709485516573025E-9	-36.804298812203163E-9
199.000000000000030E+0	650.933037317590010E-12	-178.990808499243480E-9
200.000000000000030E+0	15.645156177564412E-9	-22.730838302695272E-9
201.000000000000030E+0	-65.227813155227790E-9	-122.507530210164880E-9
202.000000000000030E+0	-131.222713798639230E-9	-342.025035514229610E-9
203.000000000000030E+0	-28.388143363148507E-9	-71.615106495281178E-9
204.000000000000030E+0	5.532121423819448E-9	-4.876081375777165E-9
205.000000000000030E+0	-19.114869198862826E-9	-64.760144709771706E-9
206.000000000000030E+0	-3.050905785091235E-9	-23.654681676525446E-9
207.000000000000030E+0	-21.200937081381468E-9	-4.647086744246352E-9
208.000000000000030E+0	-21.366542542697842E-9	-4.309051272297177E-9
209.000000000000030E+0	-58.648846367051426E-9	-104.739683642568220E-9
210.000000000000030E+0	-83.556018831715345E-9	-178.155235162592850E-9
211.000000000000030E+0	-48.600784090468648E-9	-82.963567191265060E-9
212.000000000000030E+0	-20.875001578957644E-9	-82.931372176763894E-9
213.000000000000030E+0	-109.660598310824020E-9	-355.182582009441060E-9
214.000000000000030E+0	-38.559283394709104E-9	-147.068217346405530E-9
215.000000000000030E+0	2.354426456032876E-9	-3.277276049166885E-9
216.000000000000030E+0	5.116225015769206E-9	-2.482990887486821E-9
217.000000000000030E+0	-77.995647234079562E-9	-84.196662836838112E-9
218.000000000000030E+0	-90.827219725041922E-9	-117.505858940780870E-9
219.000000000000030E+0	-1.472887246002958E-9	-2.670597249439918E-9
220.000000000000030E+0	-139.846149702018790E-9	-193.850340035674300E-9
221.000000000000030E+0	-147.684634523563750E-9	-132.897790876843800E-9
222.000000000000030E+0	-80.850664190364222E-9	-109.542734010229780E-9
223.000000000000030E+0	-4.246410039027176E-9	-9.905144046401343E-9
224.000000000000030E+0	-39.428766348092187E-9	-42.708022894325921E-9
225.000000000000030E+0	-59.707597907353129E-9	-78.908405865345595E-9
226.000000000000030E+0	-7.746585646438555E-9	-2.614765890740019E-9
227.000000000000030E+0	-7.353693008398606E-9	912.118113164577550E-12
228.000000000000030E+0	-64.303806988648163E-9	-73.790770247209624E-9
229.000000000000030E+0	-42.184562272339346E-9	-41.461952840045927E-9
230.000000000000030E+0	-9.668089818555065E-9	-35.880423096776525E-9
231.000000000000030E+0	-92.668541761921154E-9	-177.209246601455680E-9
232.000000000000030E+0	-115.286300957612440E-9	-123.770143073801890E-9
233.000000000000030E+0	-40.802862109404007E-9	-50.297504055921412E-9
234.000000000000030E+0	-17.416788248360047E-9	-13.618103124731348E-9
235.000000000000030E+0	-95.341535396020925E-9	-69.401665496306333E-9
236.000000000000030E+0	-138.514603347789120E-9	-100.385408777288680E-9
237.000000000000030E+0	-64.700766453003824E-9	-57.635220059724945E-9
238.000000000000030E+0	-23.268397757279501E-9	-29.936854639162398E-9
239.000000000000030E+0	-34.107706539855326E-9	-15.212510109036617E-9
240.000000000000030E+0	-72.747252153860898E-9	-30.835459365817762E-9
241.000000000000030E+0	-23.026861055160050E-9	1.638171048094041E-9
242.000000000000030E+0	-22.433307525647033E-9	-8.044519936101369E-9
243.000000000000030E+0	-29.412041523502227E-9	-12.276735186528773E-9
244.000000000000030E+0	-100.715028434279730E-9	-28.393536562626190E-9
245.000000000000030E+0	-232.692934989569800E-9	-78.251566881945718E-9
246.000000000000030E+0	-14.106605224255250E-9	-8.405780851166841E-9
247.000000000000030E+0	-29.773398054866816E-9	-11.424188464483423E-9
248.000000000000030E+0	-36.677613377772742E-9	-30.074360916453422E-9
249.000000000000030E+0	-25.911822958542876E-9	10.007589332515549E-9
250.000000000000030E+0	-56.428970072861449E-9	2.083534005793453E-9
251.000000000000030E+0	-50.078387677150068E-9	-18.468734678903021E-9
252.000000000000030E+0	-35.997012912712019E-9	2.616625324485418E-9
253.000000000000030E+0	-11.539512384615242E-9	4.715686380772292E-9
254.000000000000030E+0	-87.281529784738914E-9	11.044849967452222E-9
255.000000000000030E+0	-196.127208819466240E-9	25.847276183845882E-9
256.000000000000060E+0	-142.682313084928770E-9	-2.824099495234914E-9
257.000000000000060E+0	-21.220377073992965E-9	3.879562361210971E-9
258.000000000000060E+0	-88.470882113728778E-9	6.139180483631557E-9
259.000000000000060E+0	-44.815370339355174E-9	-2.121599681820163E-9
260.000000000000060E+0	4.756276485541987E-9	-5.252421096196006E-9
261.000000000000060E+0	997.169049644391420E-12	1.791027431912379E-9
262.000000000000060E+0	-9.407971094061280E-9	3.403009220394047E-9
263.000000000000060E+0	-88.442565764048987E-9	8.807393077562804E-9
264.000000000000060E+0	-26.352318679978852E-9	-18.806566069815187E-12
265.000000000000060E+0	-258.756428690368010E-12	-479.356938164319650E-12
266.000000000000060E+0	-43.613106638218767E-9	16.276753710725220E-9
267.000000000000060E+0	-477.235479689908420E-12	-42.197096043577766E-12
268.000000000000060E+0	-4.268981736549827E-9	121.650852792458870E-12
269.000000000000060E+0	-1.093735936167618E-9	3.186200537650805E-9
270.000000000000060E+0	5.042411576761954E-9	-533.878137478834150E-12
271.000000000000060E+0	1.074942271087527E-9	-693.671708317622180E-12
272.000000000000060E+0	-20.674964942875132E-9	4.667112916999070E-9
273.000000000000060E+0	374.382666322550170E-12	-1.031167093779683E-9
274.000000000000060E+0	-6.603405708971453E-9	19.480655092234731E-9
275.000000000000060E+0	-704.604732831346600E-12	10.760213032635644E-9
276.000000000000060E+0	-12.182950911187854E-9	-2.234132446612301E-9
277.000000000000060E+0	-44.578344557841242E-9	8.425028817663736E-9
278.000000000000060E+0	-6.301870483536417E-9	12.424952337365596E-9
279.000000000000060E+0	-7.589390600892132E-9	6.478330266314898E-9
280.000000000000060E+0	-6.229700492752362E-9	1.075386792337034E-9
281.000000000000060E+0	-41.462719856888650E-9	26.353616804508163E-9
282.000000000000060E+0	-18.451566202922114E-9	14.213242761877104E-9
283.000000000000060E+0	-2.648528185228168E-9	5.048046714954149E-9
284.000000000000060E+0	1.346724445292268E-9	4.333022773907540E-9
285.000000000000060E+0	1.145540081987272E-9	3.909275968032627E-9
286.000000000000060E+0	-11.168329778612854E-9	11.807121256568492E-9
287.000000000000060E+0	-8.819096910974944E-9	5.085274075964385E-9
288.000000000000060E+0	-5.703765730078512E-9	989.915901513480540E-12
289.000000000000060E+0	-2.258942883411609E-9	2.402901627706335E-9
290.000000000000060E+0	1.028215246726008E-9	-590.273577989425740E-12
291.000000000000060E+0	253.097127993389720E-12	3.157603844421581E-9
292.000000000000060E+0	-3.962058723647262E-9	4.177051424106832E-9
293.000000000000060E+0	-3.481431245878824E-9	5.058812362050426E-9
294.000000000000060E+0	-3.668539535753535E-9	2.703468924447071E-9
295.000000000000060E+0	-16.984237003005188E-9	22.716516620583641E-9
296.000000000000060E+0	-4.332455423737335E-9	11.415905904222338E-9
297.000000000000060E+0	-3.765145508474585E-9	4.564183027059358E-9
298.000000000000060E+0	-3.559605256391430E-9	-1.338282912285124E-9
299.000000000000060E+0	-2.638465564618755E-9	323.420149317622580E-12
300.000000000000060E+0	-21.899227519973796E-9	5.967365745106930E-9
301.000000000000060E+0	-8.458357745905864E-9	96.179777280141792E-12
302.000000000000060E+0	-3.887011269105916E-9	-1.205453011003866E-9
303.000000000000060E+0	-3.210259897330923E-9	2.650253641755396E-9
304.000000000000060E+0	-10.710760349882604E-9	2.462088631916204E-9
305.000000000000060E+0	-2.026089183819883E-9	-854.373566704291470E-12
306.000000000000060E+0	-1.850122840426610E-9	4.721662970639603E-9
307.000000000000060E+0	652.713370596337700E-12	2.206490974755218E-9
308.000000000000060E+0	-13.949558216136164E-9	10.679698201148716E-9
309.000000000000060E+0	-12.052261294304746E-9	14.773938772625107E-9
310.000000000000060E+0	-769.765756073841250E-12	798.885461276896950E-12
311.000000000000060E+0	-3.718063343274596E-9	7.526714636834679E-9
312.000000000000060E+0	-3.079112524650295E-9	4.479547120406524E-9
313.000000000000060E+0	-115.680666183625200E-12	517.436145074947440E-12
314.000000000000060E+0	-88.023283778065651E-12	66.299248715207563E-12
315.000000000000060E+0	-8.330038073676975E-9	11.411308015617118E-9
316.000000000000060E+0	-12.255064321863143E-9	13.836159183690649E-9
317.000000000000060E+0	-1.867484301528874E-9	4.208524973365490E-9
318.000000000000060E+0	-21.841308168504929E-9	23.917257334720310E-9
319.000000000000060E+0	-15.587103365065829E-9	15.937744911223140E-9
320.000000000000060E+0	-7.486264380665098E-9	12.139382206149873E-9
321.000000000000060E+0	23.241298663624967E-12	1.443937309324680E-9
322.000000000000060E+0	-669.090659431971100E-12	787.133584216705650E-12
323.000000000000060E+0	-2.319410642918728E-9	4.122038626050071E-9
324.000000000000060E+0	1.150749029585671E-9	2.287236973495470E-9
325.000000000000060E+0	-323.722066240102500E-12	2.272547962215190E-9
326.000000000000060E+0	-3.704691342145173E-9	10.315092717699427E-9
327.000000000000060E+0	-3.877822737940227E-9	6.006097835508971E-9
328.000000000000060E+0	-3.957175805750667E-9	2.420050521381808E-9
329.000000000000060E+0	1.827701788915901E-9	3.793236940825210E-9
330.000000000000060E+0	650.844037134406270E-12	-444.063944271552140E-12
331.000000000000060E+0	-2.272188514564548E-9	5.258978498437942E-9
332.000000000000060E+0	-1.582759408784637E-9	2.237555040070219E-9
333.000000000000060E+0	-2.297368529892605E-9	6.761943291779074E-9
334.000000000000060E+0	-556.562456402775140E-12	1.302631688704180E-9
335.000000000000060E+0	140.045021496056610E-12	615.905514591931610E-12
336.000000000000060E+0	3.013850426019531E-9	7.230590976095950E-9
337.000000000000060E+0	-366.529030600224430E-12	1.895334555700019E-9
338.000000000000060E+0	540.743243866830720E-12	10.725050262415295E-9
339.000000000000060E+0	1.086502379049876E-9	7.614753949214591E-9
340.000000000000060E+0	-1.082318534987030E-9	949.576358393527420E-12
341.000000000000060E+0	-1.272186834291656E-9	11.418269980289808E-9
342.000000000000060E+0	-319.084277322271020E-12	12.711321347467148E-9
343.000000000000060E+0	4.080142419934338E-9	12.189486327908798E-9
344.000000000000060E+0	5.407061648278204E-9	9.141142061959768E-9
345.000000000000060E+0	1.081852661575071E-9	-499.436820206971120E-12
346.000000000000060E+0	2.977804640663629E-9	3.228728835551140E-9
347.000000000000060E+0	386.846062834456620E-12	2.708791928718485E-9
348.000000000000060E+0	279.251914310144800E-12	864.288558335753670E-12
349.000000000000060E+0	3.080176976715414E-9	4.300183717200731E-9
350.000000000000060E+0	-92.630972491138760E-12	58.128222738742415E-12
351.000000000000060E+0	-267.539095432955160E-12	5.579439122248696E-9
352.000000000000060E+0	171.820463536267130E-12	3.491222648927664E-9
353.000000000000060E+0	1.674324801175123E-9	1.881877503408993E-9
354.000000000000060E+0	6.994140637816492E-9	16.871689001875646E-9
355.000000000000060E+0	4.399000511914201E-9	4.636006176964373E-9
356.000000000000060E+0	-443.858278106098640E-12	2.060524775752563E-9
357.000000000000060E+0	608.256157152965080E-12	378.002609385837810E-12
358.000000000000060E+0	1.904609421615051E-9	669.781421450548110E-12
359.000000000000060E+0	12.051773012972832E-12	5.518832269196351E-9
360.000000000000060E+0	1.109145421505051E-9	8.333696797234995E-9
361.000000000000060E+0	1.292197763370774E-9	6.747306860390667E-9
362.000000000000060E+0	1.854148383151618E-9	8.786362009033027E-9
363.000000000000060E+0	1.379850447059346E-9	2.038767242421596E-9
364.000000000000060E+0	-1.203220321372014E-9	-86.236909374534466E-12
365.000000000000060E+0	9.502488760616756E-9	4.488350753953397E-9
366.000000000000060E+0	4.429805401306939E-9	3.320594978663272E-9
367.000000000000060E+0	13.057196007075533E-9	6.873871623855882E-9
368.000000000000060E+0	1.116570712872702E-9	1.782557082052918E-9
369.000000000000060E+0	3.646620143463610E-9	9.899528315464677E-9
370.000000000000060E+0	6.140777942048851E-9	4.492964096897866E-9
371.000000000000060E+0	810.787888098712080E-12	-1.897947590597945E-9
372.000000000000060E+0	-904.200725534116690E-12	-2.400586551104931E-9
373.000000000000060E+0	2.157741909120362E-9	1.835931552279336E-9
374.000000000000060E+0	8.862583088850812E-9	4.003692245293855E-9
375.000000000000060E+0	2.282393017737730E-9	721.553060597563480E-12
376.000000000000060E+0	29.233097025769102E-12	-127.318064684546630E-12
377.000000000000060E+0	4.442207871129025E-9	6.688046104050983E-9
378.000000000000060E+0	3.975830940309619E-9	6.242660651675995E-9
379.000000000000060E+0	388.972550950111370E-12	243.918666460428600E-12
380.000000000000060E+0	2.996142529998090E-9	2.022573189488154E-9
381.000000000000060E+0	2.475067685065011E-9	612.598540974990700E-12
382.000000000000060E+0	1.622859617094335E-9	957.339336585264920E-12
383.000000000000060E+0	478.547790183634350E-12	-231.287706356833400E-12
384.000000000000060E+0	-211.435151329550430E-12	-362.211151062480450E-12
385.000000000000060E+0	2.500562060481120E-9	3.157533642146694E-9
386.000000000000060E+0	-410.392281097947630E-12	1.721073929135446E-9
387.000000000000060E+0	1.099186953735332E-9	11.528019764417679E-12
388.000000000000060E+0	2.775192501930909E-9	5.721198769567627E-9
389.000000000000060E+0	4.639784248733766E-9	5.963930332987023E-9
390.000000000000060E+0	1.912229432737182E-9	1.740076982843437E-9
391.000000000000060E+0	951.022724332980300E-12	235.184002340497920E-12
392.000000000000060E+0	595.993264264817890E-12	425.295273360445060E-12
393.000000000000060E+0	5.444618312090443E-9	1.468432997517375E-9
394.000000000000060E+0	2.634968625423227E-9	1.461590841743886E-9
395.000000000000060E+0	1.125041965386091E-9	2.195328187180308E-9
396.000000000000060E+0	15.208430254193473E-9	17.577261022672481E-9
397.000000000000060E+0	7.495521990406453E-9	9.133467830641481E-9
398.000000000000060E+0	656.361938485879440E-12	1.148523421334131E-9
399.000000000000060E+0	4.737576231498629E-9	2.595391747546919E-9
400.000000000000060E+0	4.319022994832309E-9	2.495140676159760E-9
401.000000000000060E+0	3.232774153324662E-9	250.100045535887760E-12
402.000000000000060E+0	1.442234182681241E-9	-552.107041696733050E-12
403.000000000000060E+0	5.794387769337718E-9	2.472829021726190E-9
404.000000000000060E+0	19.733756662952880E-9	14.147481374374805E-9
405.000000000000060E+0	324.894505177491820E-12	2.054858030529466E-9
406.000000000000060E+0	9.828041984648336E-9	-1.367480656900506E-9
407.000000000000060E+0	31.842085570743749E-9	-1.345003662326029E-9
408.000000000000060E+0	11.595675286696831E-9	234.734790756369930E-12
409.000000000000060E+0	8.925453167330221E-9	3.633104215008709E-9
410.000000000000060E+0	9.301779398465650E-9	-1.033779185306206E-9
411.000000000000060E+0	7.084981312050944E-9	360.426348467053160E-12
412.000000000000060E+0	19.955321947121664E-9	5.929659665177792E-9
413.000000000000060E+0	2.174845028903996E-9	-1.720851382381487E-9
414.000000000000060E+0	18.852738507572502E-9	-2.450945115031757E-9
415.000000000000060E+0	43.895609333521800E-9	-112.065149056066350E-12
416.000000000000060E+0	15.948956201709976E-9	3.942960658147113E-9
417.000000000000060E+0	8.363966449535511E-9	1.603628697322151E-9
418.000000000000060E+0	27.112850064076770E-9	-476.708980938074000E-12
419.000000000000060E+0	8.745882618456352E-9	-7.220321616187643E-9
420.000000000000060E+0	23.449461325458194E-9	-7.327313065720306E-9
421.000000000000060E+0	15.851478204246478E-9	-3.135459146925458E-9
422.000000000000060E+0	12.041367677571658E-9	-429.915180212393960E-12
423.000000000000060E+0	22.237435243520979E-9	-1.534727078463173E-9
424.000000000000060E+0	11.406524151394065E-9	-6.403523926416396E-9
425.000000000000060E+0	11.929050470083526E-9	-3.760788750529315E-9
426.000000000000060E+0	17.343804458769608E-9	-5.521283640542070E-9
427.000000000000060E+0	23.822428086626824E-9	-9.534924207016806E-9
428.000000000000060E+0	12.703489025255727E-9	-5.721983344159616E-9
