Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
142.000000000000030E+0	274.037642219042630E-12	11.947356234146541E-6
143.000000000000030E+0	270.052141744815680E-12	23.690761179608078E-6
144.000000000000030E+0	144.981404348045140E-12	15.739187309549144E-6
145.000000000000030E+0	135.837969244522760E-12	8.936943095525708E-6
146.000000000000030E+0	120.889212530878750E-12	2.361991746998766E-6
147.000000000000030E+0	128.385416896735490E-12	5.410704475387936E-6
148.000000000000030E+0	182.990661985627000E-12	11.529160165741544E-6
149.000000000000030E+0	178.566988976475260E-12	31.761908610000996E-6
150.000000000000030E+0	187.820353947671280E-12	56.916909877139665E-6
151.000000000000030E+0	204.444142910214880E-12	14.355414335321223E-6
152.000000000000030E+0	200.645267087678290E-12	9.193158840204127E-6
153.000000000000030E+0	111.373323629204860E-12	6.838748855560515E-6
154.000000000000030E+0	91.711700993624523E-12	1.753124534547561E-6
155.000000000000030E+0	118.975103406452680E-12	33.296390594799073E-6
156.000000000000030E+0	159.425406536650830E-12	42.598487702358683E-6
157.000000000000030E+0	157.587415303560170E-12	37.090890500281071E-6
158.000000000000030E+0	102.493941373931720E-12	7.645549473513417E-6
159.000000000000030E+0	205.810322977480830E-12	6.657587274370621E-6
160.000000000000030E+0	247.813177093427940E-12	39.876392777577507E-6
161.000000000000030E+0	314.175822436961800E-12	15.446881551653403E-6
162.000000000000030E+0	399.141406085466080E-12	5.262607545759933E-6
163.000000000000030E+0	335.968981021504660E-12	188.768180409515980E-9
164.000000000000030E+0	149.824537657714400E-12	1.304741274335944E-6
165.000000000000030E+0	221.873414079948840E-12	12.381643246856620E-6
166.000000000000030E+0	291.198270940130450E-12	26.009009489621225E-6
167.000000000000030E+0	388.291259553890260E-12	197.527113428365790E-6
168.000000000000030E+0	303.385586034911100E-12	197.392725817270010E-6
169.000000000000030E+0	155.498224296219620E-12	29.375959575233738E-6
170.000000000000030E+0	111.724504521349840E-12	32.974213241042235E-6
171.000000000000030E+0	34.290686447007912E-12	27.160872453985248E-6
172.000000000000030E+0	69.222987749495034E-12	68.102093910973852E-6
173.000000000000030E+0	172.855069712621940E-12	70.956326836377085E-6
174.000000000000030E+0	346.238058638603790E-12	36.807698543013881E-6
175.000000000000030E+0	405.866256533590610E-12	61.672911596753136E-6
176.000000000000030E+0	244.819891602701330E-12	29.719845658934451E-6
177.000000000000030E+0	211.277538676640550E-12	2.417926761227722E-6
178.000000000000030E+0	313.221092499977240E-12	85.255783606747587E-6
179.000000000000030E+0	334.697594291067260E-12	121.499295867285730E-6
180.000000000000030E+0	128.733880980996700E-12	30.583976234350183E-6
181.000000000000030E+0	193.935393088890640E-12	90.275358793410481E-6
182.000000000000030E+0	90.279930952886419E-12	27.043779080704702E-6
183.000000000000030E+0	132.583169011933770E-12	18.109056623887686E-6
184.000000000000030E+0	67.943471733459130E-12	12.776974746061694E-6
185.000000000000030E+0	144.515434711184480E-12	48.833056090184734E-6
186.000000000000030E+0	353.327827464744780E-12	79.185196057349997E-6
187.000000000000030E+0	323.041049581983740E-12	56.025550450511838E-6
188.000000000000030E+0	141.914468293197710E-12	8.887192414349338E-6
189.000000000000030E+0	176.601751422635290E-12	17.937149099133533E-6
190.000000000000030E+0	204.687524915785940E-12	101.500952064434370E-6
191.000000000000030E+0	322.482521386773740E-12	220.982634047945570E-6
192.000000000000030E+0	272.271266634071500E-12	130.129861316761280E-6
193.000000000000030E+0	175.688229894448200E-12	54.197299775094765E-6
194.000000000000030E+0	248.380596382132710E-12	127.712777875216460E-6
195.000000000000030E+0	240.865397846864580E-12	163.197499739836660E-6
196.000000000000030E+0	121.979059842691060E-12	20.736154636286197E-6
197.000000000000030E+0	88.394355658901617E-12	108.335771709055260E-6
198.000000000000030E+0	134.973551345664190E-12	41.662856137645717E-6
199.000000000000030E+0	300.996871041558690E-12	125.604681554035000E-6
200.000000000000030E+0	166.794425310638900E-12	18.344389361766257E-6
201.000000000000030E+0	118.532104688572620E-12	61.389346532885169E-6
202.000000000000030E+0	279.475638837976330E-12	206.883249207893680E-6
203.000000000000030E+0	209.988795406761020E-12	56.801522630147520E-6
204.000000000000030E+0	154.115212791252700E-12	7.047697552797233E-6
205.000000000000030E+0	180.785475693645830E-12	58.064428539894812E-6
206.000000000000030E+0	160.235844168788670E-12	10.127671515850963E-6
207.000000000000030E+0	158.560636420078940E-12	7.955852342653140E-6
208.000000000000030E+0	172.238744311468260E-12	7.381537424205114E-6
209.000000000000030E+0	301.455583389553470E-12	59.835056489231294E-6
210.000000000000030E+0	369.886584790307380E-12	136.269385570605400E-6
211.000000000000030E+0	305.601611351479220E-12	61.992493231385407E-6
212.000000000000030E+0	200.475921031330430E-12	76.280892593127715E-6
213.000000000000030E+0	372.139496466128410E-12	300.447194791632600E-6
214.000000000000030E+0	247.063551375039200E-12	131.509585444830180E-6
215.000000000000030E+0	36.378715964303987E-12	1.511328375158412E-6
216.000000000000030E+0	87.783073229046728E-12	3.047366136652903E-6
217.000000000000030E+0	154.189660323244210E-12	94.488416605459407E-6
218.000000000000030E+0	226.224385684957260E-12	113.330378585028510E-6
219.000000000000030E+0	82.889829118437060E-12	2.227652819342085E-6
220.000000000000030E+0	75.268968727832319E-12	210.225144222328960E-6
221.000000000000030E+0	127.688112948930010E-12	163.275140067946500E-6
222.000000000000030E+0	113.344316308944040E-12	79.931739502898768E-6
223.000000000000030E+0	42.904362693484250E-12	10.065233434712122E-6
224.000000000000030E+0	181.551768031174030E-12	40.051759861038396E-6
225.000000000000030E+0	216.934590642446590E-12	48.995077516574798E-6
226.000000000000030E+0	144.035762852834170E-12	18.358116303738036E-6
227.000000000000030E+0	45.708420427304911E-12	6.704406609797208E-6
228.000000000000030E+0	156.789756928385100E-12	67.410222357041220E-6
229.000000000000030E+0	156.200999439433370E-12	55.576472136080047E-6
230.000000000000030E+0	261.189298604993900E-12	37.048098445237891E-6
231.000000000000030E+0	350.938251761672850E-12	194.587108989576310E-6
232.000000000000030E+0	192.016183635288820E-12	135.052908148437620E-6
233.000000000000030E+0	125.152600947433700E-12	49.115474686222275E-6
234.000000000000030E+0	88.267859552176903E-12	20.890667803755221E-6
235.000000000000030E+0	239.913223959957890E-12	59.489150721619924E-6
236.000000000000030E+0	228.239512817896290E-12	105.279958816037880E-6
237.000000000000030E+0	136.340886649695540E-12	47.676642256374049E-6
238.000000000000030E+0	83.476794571162645E-12	11.157357032965675E-6
239.000000000000030E+0	112.277633477733230E-12	21.012375999035375E-6
240.000000000000030E+0	90.544319134886297E-12	45.323050623821398E-6
241.000000000000030E+0	57.619370404390909E-12	16.929620835974135E-6
242.000000000000030E+0	139.653314838960350E-12	13.366998887620158E-6
243.000000000000030E+0	142.737475687195740E-12	13.867080281441154E-6
244.000000000000030E+0	244.385714940551210E-12	60.875704683457023E-6
245.000000000000030E+0	511.592389531228250E-12	126.599120620573180E-6
246.000000000000030E+0	113.627614796721500E-12	11.330654072363977E-6
247.000000000000030E+0	135.582618918216610E-12	21.642752433632318E-6
248.000000000000030E+0	152.252039197991140E-12	24.603975362895307E-6
249.000000000000030E+0	97.119049280838439E-12	9.515609730604950E-6
250.000000000000030E+0	132.908933229448460E-12	23.904383138001984E-6
251.000000000000030E+0	85.051383068611384E-12	31.361777746383233E-6
252.000000000000030E+0	52.738933869417826E-12	20.141858310322151E-6
253.000000000000030E+0	93.270144608311941E-12	5.723774680895634E-6
254.000000000000030E+0	248.838554879674700E-12	43.711065150974610E-6
255.000000000000030E+0	447.517191134994900E-12	104.485403265102710E-6
256.000000000000060E+0	341.453561895776970E-12	58.490166790527005E-6
257.000000000000060E+0	111.860529790791490E-12	6.264012147649124E-6
258.000000000000060E+0	278.293529686359310E-12	51.780592668855171E-6
259.000000000000060E+0	184.989451060152550E-12	16.877800346194566E-6
260.000000000000060E+0	94.981566750670881E-12	714.621450153233020E-9
261.000000000000060E+0	146.823051959659200E-12	1.814940162909344E-6
262.000000000000060E+0	186.394557224598460E-12	5.336719000240126E-6
263.000000000000060E+0	273.045877660567380E-12	35.700577500547539E-6
264.000000000000060E+0	142.796059993637060E-12	9.660463013224413E-6
265.000000000000060E+0	148.676328733504060E-12	7.127672718173362E-6
266.000000000000060E+0	326.116158539455630E-12	21.945088899640027E-6
267.000000000000060E+0	121.441649696588970E-12	709.717202460743880E-9
268.000000000000060E+0	50.990893599014726E-12	3.074709725708745E-6
269.000000000000060E+0	44.480356968672619E-12	1.764221584803173E-6
270.000000000000060E+0	60.867008774123798E-12	829.313158478507040E-9
271.000000000000060E+0	104.414371748839890E-12	2.235765937222271E-6
272.000000000000060E+0	142.633771606709440E-12	8.477221331592204E-6
273.000000000000060E+0	50.051469340135226E-12	6.053392250355853E-6
274.000000000000060E+0	122.256945665950720E-12	15.176062739759497E-6
275.000000000000060E+0	122.721251529125150E-12	6.913364321721506E-6
276.000000000000060E+0	62.091463345296039E-12	6.228633214465092E-6
277.000000000000060E+0	140.661359586029880E-12	30.041534529431252E-6
278.000000000000060E+0	171.848854481378410E-12	15.258813649280464E-6
279.000000000000060E+0	148.470418200007540E-12	7.793262241947865E-6
280.000000000000060E+0	88.730959109839638E-12	3.399885198914294E-6
281.000000000000060E+0	232.958226701226120E-12	34.983577118137967E-6
282.000000000000060E+0	177.743346806601780E-12	22.388038466892472E-6
283.000000000000060E+0	52.087183769316990E-12	3.829198332603763E-6
284.000000000000060E+0	72.599780787262778E-12	2.897500240632605E-6
285.000000000000060E+0	91.224302017712274E-12	2.395667449330009E-6
286.000000000000060E+0	67.422601458798874E-12	8.934322935314479E-6
287.000000000000060E+0	167.030432289264730E-12	5.992665574739910E-6
288.000000000000060E+0	100.847824567118440E-12	4.021380000762213E-6
289.000000000000060E+0	22.051795459855506E-12	3.276402370314256E-6
290.000000000000060E+0	70.450363653912184E-12	289.809085222512000E-9
291.000000000000060E+0	73.108693056393860E-12	318.713307052220430E-9
292.000000000000060E+0	112.649768388764760E-12	5.725308724675824E-6
293.000000000000060E+0	84.329710837573214E-12	5.100176265223826E-6
294.000000000000060E+0	49.750564360816214E-12	2.649049815863999E-6
295.000000000000060E+0	65.180971951501166E-12	21.254615869137969E-6
296.000000000000060E+0	89.091875468919799E-12	9.337532992179907E-6
297.000000000000060E+0	50.325425062128461E-12	2.351395556872063E-6
298.000000000000060E+0	20.425661773518550E-12	1.732779532710135E-6
299.000000000000060E+0	141.002718804200920E-12	679.357265724632870E-9
300.000000000000060E+0	152.027412775654520E-12	9.176336118823236E-6
301.000000000000060E+0	63.174803854857494E-12	2.588006459847487E-6
302.000000000000060E+0	75.787847646590136E-12	458.754083917245030E-9
303.000000000000060E+0	84.750361602454316E-12	947.649803626442880E-9
304.000000000000060E+0	49.249627849503163E-12	3.869015958499687E-6
305.000000000000060E+0	46.742784016948746E-12	1.014054429012001E-6
306.000000000000060E+0	104.829264033534200E-12	3.667627988986904E-6
307.000000000000060E+0	136.532845372889300E-12	529.953558223964610E-9
308.000000000000060E+0	87.307093913478132E-12	7.329184415943327E-6
309.000000000000060E+0	50.482134625625811E-12	8.035002734939325E-6
310.000000000000060E+0	51.177778929287582E-12	860.308705152626830E-9
311.000000000000060E+0	94.906541775249294E-12	3.712606378978110E-6
312.000000000000060E+0	67.941216692331875E-12	2.229658133413785E-6
313.000000000000060E+0	96.329229433256104E-12	207.630947648515030E-9
314.000000000000060E+0	50.038302837552286E-12	12.636555484310496E-9
315.000000000000060E+0	61.695326191307793E-12	5.519721653038822E-6
316.000000000000060E+0	35.631746526734058E-12	7.063544799235985E-6
317.000000000000060E+0	42.126603890939498E-12	1.400634405181834E-6
318.000000000000060E+0	86.129921852230979E-12	11.605403360383924E-6
319.000000000000060E+0	40.983599854264884E-12	8.964581798971529E-6
320.000000000000060E+0	45.337141434766420E-12	5.460975440253852E-6
321.000000000000060E+0	79.035159423377374E-12	311.010544008041830E-9
322.000000000000060E+0	86.507138435011501E-12	1.250666145417450E-6
323.000000000000060E+0	151.790125015514380E-12	2.781108785120245E-6
324.000000000000060E+0	88.452814977005948E-12	978.926139788649210E-9
325.000000000000060E+0	67.080037936190317E-12	512.921445632170410E-9
326.000000000000060E+0	121.377347579284660E-12	4.595653975465057E-6
327.000000000000060E+0	114.351294370239550E-12	3.562490812450807E-6
328.000000000000060E+0	115.300991300640390E-12	855.339943866743440E-9
329.000000000000060E+0	137.132607347380090E-12	2.293134104603267E-6
330.000000000000060E+0	71.818366921972503E-12	717.482713708674970E-9
331.000000000000060E+0	72.611313621709773E-12	1.440433226084131E-6
332.000000000000060E+0	69.348229790854462E-12	750.914302918351510E-9
333.000000000000060E+0	39.850888844664373E-12	1.474559131348518E-6
334.000000000000060E+0	126.654416633159600E-12	256.477357302040960E-9
335.000000000000060E+0	106.156440211315600E-12	124.509374156517790E-9
336.000000000000060E+0	66.370476876904316E-12	1.082919043114481E-6
337.000000000000060E+0	97.953139506528666E-12	1.544848620128480E-6
338.000000000000060E+0	183.702083342903420E-12	3.909772543874494E-6
339.000000000000060E+0	237.887028371473170E-12	1.766599919455692E-6
340.000000000000060E+0	150.436214165866230E-12	371.869905369959300E-9
341.000000000000060E+0	119.114735772444900E-12	3.030629368024863E-6
342.000000000000060E+0	109.168356733327440E-12	3.021063434942088E-6
343.000000000000060E+0	131.982713429199880E-12	3.700143254675537E-6
344.000000000000060E+0	140.733416856331250E-12	3.715007766079547E-6
345.000000000000060E+0	85.408752568599037E-12	1.669579011938994E-6
346.000000000000060E+0	83.667195063073164E-12	2.198481281392332E-6
347.000000000000060E+0	104.665733278857670E-12	207.158393376042320E-9
348.000000000000060E+0	59.865026487091282E-12	256.907838056447580E-9
349.000000000000060E+0	108.474296186325170E-12	2.540452742341264E-6
350.000000000000060E+0	68.026708376669910E-12	372.533572781989870E-9
351.000000000000060E+0	58.146939883349386E-12	1.568091018409615E-6
352.000000000000060E+0	43.828285380907370E-12	469.038202521234500E-9
353.000000000000060E+0	55.513689188785584E-12	642.909978260939940E-9
354.000000000000060E+0	111.483201411611800E-12	3.026303641330321E-6
355.000000000000060E+0	54.164896119193947E-12	938.788972034190940E-9
356.000000000000060E+0	37.475405384911566E-12	81.682975069556618E-9
357.000000000000060E+0	75.145512540485267E-12	46.314516461950348E-9
358.000000000000060E+0	121.237601290266150E-12	209.259076858257450E-9
359.000000000000060E+0	51.271728611824298E-12	714.212557605704580E-9
360.000000000000060E+0	66.165029972336421E-12	1.436636742324196E-6
361.000000000000060E+0	194.790469842596690E-12	2.639088106380849E-6
362.000000000000060E+0	153.112359192432250E-12	1.444213330631008E-6
363.000000000000060E+0	21.755899800314984E-12	180.271418011757470E-9
364.000000000000060E+0	20.255979150883122E-12	68.676133775070872E-9
365.000000000000060E+0	78.226964862901634E-12	1.575062380147542E-6
366.000000000000060E+0	53.574889445845349E-12	1.255604813835787E-6
367.000000000000060E+0	63.307406091827854E-12	3.613494055201861E-6
368.000000000000060E+0	77.578656057602730E-12	1.180194431173313E-6
369.000000000000060E+0	93.845358506337273E-12	2.238662480064947E-6
370.000000000000060E+0	115.956974382463090E-12	1.397206419370897E-6
371.000000000000060E+0	110.675664995228130E-12	465.270764058766250E-9
372.000000000000060E+0	117.025159413821310E-12	1.641459758145476E-6
373.000000000000060E+0	110.798301406604860E-12	1.684757049892038E-6
374.000000000000060E+0	65.103505686951980E-12	1.940512094842505E-6
375.000000000000060E+0	40.135560854799112E-12	540.564723269338160E-9
376.000000000000060E+0	137.330163981018810E-12	44.721483817353772E-9
377.000000000000060E+0	134.214511278286140E-12	1.378167075369046E-6
378.000000000000060E+0	76.102025509154754E-12	1.494463290703454E-6
379.000000000000060E+0	44.251332137208657E-12	476.869004424810790E-9
380.000000000000060E+0	134.311242272032410E-12	1.122058341951425E-6
381.000000000000060E+0	201.142328360124180E-12	933.350730642610580E-9
382.000000000000060E+0	94.944033570047091E-12	363.131844332870410E-9
383.000000000000060E+0	118.219504631285740E-12	669.077267474576040E-9
384.000000000000060E+0	152.655630914400980E-12	370.014755372147850E-9
385.000000000000060E+0	47.628798272791356E-12	2.378182124743379E-6
386.000000000000060E+0	40.653014301884959E-12	1.537826261226269E-6
387.000000000000060E+0	81.978137831938918E-12	314.072855228323330E-9
388.000000000000060E+0	30.140658184164575E-12	2.659129249215441E-6
389.000000000000060E+0	66.999386729730512E-12	3.005390846818428E-6
390.000000000000060E+0	74.700862964090925E-12	896.301874949574140E-9
391.000000000000060E+0	45.364158582054590E-12	248.589073531235990E-9
392.000000000000060E+0	105.818374456304860E-12	347.779844772579890E-9
393.000000000000060E+0	75.086252077915015E-12	1.888655828193372E-6
394.000000000000060E+0	44.121942546139597E-12	630.166866077670060E-9
395.000000000000060E+0	85.941778623543242E-12	1.018740821401183E-6
396.000000000000060E+0	134.880075493961990E-12	7.660331684223418E-6
397.000000000000060E+0	42.017819752668896E-12	3.808929523034338E-6
398.000000000000060E+0	21.983576071846408E-12	596.315367078164050E-9
399.000000000000060E+0	60.508574175042168E-12	1.834777020897476E-6
400.000000000000060E+0	64.834619658169281E-12	2.095466680895966E-6
401.000000000000060E+0	40.445481388321362E-12	1.896514918145323E-6
402.000000000000060E+0	47.195540774897085E-12	406.045195124443430E-9
403.000000000000060E+0	52.408693230677374E-12	1.542421002154632E-6
404.000000000000060E+0	80.182273815916624E-12	5.805336411474479E-6
405.000000000000060E+0	27.150430660200219E-12	1.313187146291310E-6
406.000000000000060E+0	46.583764532009635E-12	3.620301291502850E-6
407.000000000000060E+0	139.461357121203700E-12	8.926986602159718E-6
408.000000000000060E+0	70.271088451187385E-12	2.941655221244627E-6
409.000000000000060E+0	59.847850098993219E-12	2.870912748735442E-6
410.000000000000060E+0	63.177589968510656E-12	2.536111565251682E-6
411.000000000000060E+0	67.422817230002586E-12	1.755032199090220E-6
412.000000000000060E+0	68.199289443628159E-12	4.226513525541763E-6
413.000000000000060E+0	55.409132924453009E-12	842.096593779408780E-9
414.000000000000060E+0	68.987093447811861E-12	3.982391084463464E-6
415.000000000000060E+0	78.066857684175634E-12	8.351280865209852E-6
416.000000000000060E+0	97.841000223666798E-12	4.033163522646594E-6
417.000000000000060E+0	123.369114709321750E-12	3.169099573599849E-6
418.000000000000060E+0	85.588465639479926E-12	7.365830817220806E-6
419.000000000000060E+0	74.850756445912520E-12	3.211100822985639E-6
420.000000000000060E+0	72.521109553065649E-12	5.276269471490929E-6
421.000000000000060E+0	66.198477551374977E-12	2.807646656165365E-6
422.000000000000060E+0	56.495194309274885E-12	3.119292235280021E-6
423.000000000000060E+0	53.002926792112691E-12	5.531111619827960E-6
424.000000000000060E+0	61.916569808474124E-12	2.847921759702149E-6
425.000000000000060E+0	136.787854945110190E-12	3.312950795960285E-6
426.000000000000060E+0	118.798134847783780E-12	3.928313351690931E-6
427.000000000000060E+0	125.253016540465690E-12	6.053083274074400E-6
428.000000000000060E+0	20.684247737343052E-12	4.135770669480835E-6
429.000000000000060E+0	95.322615397859196E-12	5.922512996303843E-6
430.000000000000060E+0	226.065386724408290E-12	6.251144350128467E-6
431.000000000000060E+0	111.241336029801230E-12	3.881400265554046E-6
432.000000000000060E+0	76.423990745958167E-12	2.349178328993817E-6
433.000000000000060E+0	104.110683339644380E-12	5.523946484557444E-6
434.000000000000060E+0	69.632686978441272E-12	2.476234103965512E-6
435.000000000000060E+0	47.386144991480280E-12	2.191122598308557E-6
436.000000000000060E+0	145.465097780381130E-12	5.245252706004774E-6
437.000000000000060E+0	44.010156161230514E-12	3.257585382611420E-6
438.000000000000060E+0	173.288455748709810E-12	8.598226212565493E-6
439.000000000000060E+0	58.358880159930827E-12	4.037887342907035E-6
440.000000000000060E+0	84.164951041021119E-12	3.569803947963390E-6
441.000000000000060E+0	225.134185092393880E-12	8.693226569101667E-6
