Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
90.000000000000014E+0	10.779444606619145E-3	29.702863929870475E+0
91.000000000000014E+0	8.873642503586004E-3	32.143999061091506E+0
92.000000000000014E+0	15.918777399549850E-3	33.978823719826764E+0
93.000000000000014E+0	10.527311843642891E-3	34.092671948945039E+0
94.000000000000014E+0	8.670672650199924E-3	34.510940387239899E+0
95.000000000000014E+0	18.666361866939127E-3	33.692489008845833E+0
96.000000000000014E+0	32.352676451023125E-3	32.611124490807484E+0
97.000000000000014E+0	24.068327299164558E-3	33.263637086919942E+0
98.000000000000014E+0	7.877806562692356E-3	33.850675793733153E+0
99.000000000000014E+0	17.306600519252566E-3	34.788777919545126E+0
100.000000000000010E+0	11.973539298141054E-3	31.856766966460668E+0
101.000000000000010E+0	4.718556383201912E-3	31.859148406579305E+0
102.000000000000010E+0	11.466404982946838E-3	34.479144326645340E+0
103.000000000000010E+0	11.054366670254265E-3	35.317317108451427E+0
104.000000000000010E+0	6.713554355719773E-3	33.797430845392704E+0
105.000000000000010E+0	3.701910604223253E-3	36.089245337316299E+0
106.000000000000010E+0	6.070739491555053E-3	36.375087069591082E+0
107.000000000000010E+0	29.339642754959434E-3	35.713379545124560E+0
108.000000000000010E+0	10.532033856147937E-3	34.643848431106761E+0
109.000000000000010E+0	1.210010322840514E-3	35.251658244685629E+0
110.000000000000010E+0	2.475112123559850E-3	34.465867788762942E+0
111.000000000000010E+0	4.239050432280258E-3	35.158037710213762E+0
112.000000000000010E+0	13.899789003222378E-3	34.768602803584798E+0
113.000000000000010E+0	5.507042546512154E-3	35.756885528458490E+0
114.000000000000010E+0	3.371185147086876E-3	33.884564015416160E+0
115.000000000000010E+0	7.422725348028366E-3	33.453269105253113E+0
116.000000000000010E+0	3.202048843930272E-3	32.575746372285906E+0
117.000000000000010E+0	3.953289544263086E-3	32.953884059955755E+0
118.000000000000010E+0	12.677519349404070E-3	30.852717654868865E+0
119.000000000000010E+0	7.310943133490871E-3	30.294622033743778E+0
120.000000000000010E+0	7.473805008688322E-3	30.392761369695986E+0
121.000000000000010E+0	1.118311750067335E-3	29.732132204716404E+0
122.000000000000010E+0	3.133938937419784E-3	28.164727064630199E+0
123.000000000000010E+0	5.285123165353300E-3	25.409415853900967E+0
124.000000000000010E+0	846.574593105405500E-6	23.578481393272746E+0
125.000000000000010E+0	1.969161664300276E-3	23.044684860195883E+0
126.000000000000010E+0	2.179896862890918E-3	22.599066392701921E+0
127.000000000000010E+0	4.663649143747769E-3	21.236062202940595E+0
128.000000000000030E+0	6.293063694440470E-3	21.950070495787948E+0
129.000000000000030E+0	2.918666175409994E-3	20.890930555890101E+0
130.000000000000030E+0	3.716402594022895E-3	20.577176627316753E+0
131.000000000000030E+0	1.180003887354096E-3	18.933952960574871E+0
132.000000000000030E+0	1.399275967626553E-3	21.907484893789295E+0
133.000000000000030E+0	1.972040530528881E-3	22.058356760516880E+0
134.000000000000030E+0	5.996169174043950E-3	22.487955661072654E+0
135.000000000000030E+0	5.783191621132891E-3	19.683601437141938E+0
136.000000000000030E+0	3.808371359011087E-3	19.843075928665318E+0
137.000000000000030E+0	6.273895786855882E-3	20.547097829797583E+0
138.000000000000030E+0	5.409866374398957E-3	21.051646277339721E+0
139.000000000000030E+0	1.296467429532435E-3	21.325139257593833E+0
140.000000000000030E+0	298.140443071668560E-6	24.285959528559868E+0
141.000000000000030E+0	5.068582044765201E-3	23.710971453446547E+0
142.000000000000030E+0	2.818138855319829E-3	22.058321353522441E+0
143.000000000000030E+0	1.694792974262614E-3	22.058750866640651E+0
144.000000000000030E+0	1.401952216848071E-3	21.347263547220098E+0
145.000000000000030E+0	1.609725780110047E-3	21.420862778848104E+0
146.000000000000030E+0	1.383638142205622E-3	23.753254479428392E+0
147.000000000000030E+0	1.180183817185371E-3	24.064547158276763E+0
148.000000000000030E+0	1.317062814539844E-3	24.019537056093537E+0
149.000000000000030E+0	274.968144782022260E-6	22.567185427553344E+0
150.000000000000030E+0	599.951393403613010E-6	21.048554569385463E+0
151.000000000000030E+0	1.600616200386941E-3	20.499727741096450E+0
152.000000000000030E+0	1.758829990152886E-3	20.360159083352009E+0
153.000000000000030E+0	928.344187617594420E-6	20.527136758425172E+0
154.000000000000030E+0	1.112369259804933E-3	18.109945785308238E+0
155.000000000000030E+0	916.195269278215680E-6	20.505121817704513E+0
156.000000000000030E+0	1.254910239200475E-3	20.313728906004560E+0
157.000000000000030E+0	1.233433953899567E-3	20.642304543003277E+0
158.000000000000030E+0	1.311298800518835E-3	20.513135937201426E+0
159.000000000000030E+0	728.723668839813200E-6	18.875129629032823E+0
160.000000000000030E+0	1.056857087842442E-3	21.211486214716789E+0
161.000000000000030E+0	3.753912004270300E-3	21.112976576032395E+0
162.000000000000030E+0	6.851144543618303E-3	20.695573373308569E+0
163.000000000000030E+0	25.473316270490622E-3	17.871364776027033E+0
164.000000000000030E+0	5.901197488382718E-3	17.719072164387931E+0
165.000000000000030E+0	2.135330352600762E-3	20.280410345612843E+0
166.000000000000030E+0	1.070887265634292E-3	20.211719072955972E+0
167.000000000000030E+0	824.755700628964830E-6	20.859098426076375E+0
168.000000000000030E+0	984.752563636124950E-6	20.736402338411263E+0
169.000000000000030E+0	1.574381442349629E-3	19.545634635224477E+0
170.000000000000030E+0	706.666136519770860E-6	18.673294858493644E+0
171.000000000000030E+0	400.728841009562330E-6	19.884524232791311E+0
172.000000000000030E+0	813.026234668096160E-6	20.807716821256395E+0
173.000000000000030E+0	1.039906655533954E-3	20.903935244759715E+0
174.000000000000030E+0	1.686744799073750E-3	20.837099482866577E+0
175.000000000000030E+0	1.893610488007049E-3	21.147942760523406E+0
176.000000000000030E+0	2.104130723649837E-3	21.597466076669143E+0
177.000000000000030E+0	6.570854423398008E-3	20.276001838039932E+0
178.000000000000030E+0	1.547266553690709E-3	20.505849283086121E+0
179.000000000000030E+0	1.389158398052268E-3	20.785897539145939E+0
180.000000000000030E+0	350.577313830511250E-6	21.309483010880225E+0
181.000000000000030E+0	1.219109682534672E-3	20.027546765639109E+0
182.000000000000030E+0	747.666387912799560E-6	20.131205586147644E+0
183.000000000000030E+0	1.433180743685731E-3	20.006748460745676E+0
184.000000000000030E+0	1.095755950389103E-3	19.597734199500326E+0
185.000000000000030E+0	1.020780773865893E-3	19.467542946704704E+0
186.000000000000030E+0	1.014792424258765E-3	19.573419288338517E+0
187.000000000000030E+0	1.330675161712430E-3	19.849026178714226E+0
188.000000000000030E+0	1.428408947576856E-3	21.050073630049617E+0
189.000000000000030E+0	1.291446865990083E-3	19.427501582872157E+0
190.000000000000030E+0	972.629639865554450E-6	19.941083449550195E+0
191.000000000000030E+0	1.010425598558009E-3	19.758823530305190E+0
192.000000000000030E+0	896.226368109025000E-6	19.677443318631745E+0
193.000000000000030E+0	1.302035557911905E-3	20.007736005479035E+0
194.000000000000030E+0	1.187260458356563E-3	19.608910213216671E+0
195.000000000000030E+0	900.074594347281840E-6	19.530909691457516E+0
196.000000000000030E+0	1.559063407175928E-3	18.645359383642205E+0
197.000000000000030E+0	389.956207808997610E-6	20.265309038267478E+0
198.000000000000030E+0	609.580136497401360E-6	19.804543467489562E+0
199.000000000000030E+0	1.230329364208953E-3	19.687180233173681E+0
200.000000000000030E+0	2.187179253436893E-3	19.378215672408945E+0
201.000000000000030E+0	1.155947225128595E-3	20.478103184661375E+0
202.000000000000030E+0	1.129496817705817E-3	19.887681656654792E+0
203.000000000000030E+0	1.620342556098407E-3	19.553805617639373E+0
204.000000000000030E+0	3.669876811397538E-3	21.316148574724856E+0
205.000000000000030E+0	285.176002422279490E-6	19.420176886406043E+0
206.000000000000030E+0	2.599712866761140E-3	19.608472396571482E+0
207.000000000000030E+0	3.392189559853984E-3	18.933509879265685E+0
208.000000000000030E+0	2.174326820886668E-3	19.699157374952257E+0
209.000000000000030E+0	885.384569047696460E-6	20.304313656477319E+0
210.000000000000030E+0	1.026345460285274E-3	19.961874323672024E+0
211.000000000000030E+0	1.344603629711133E-3	19.962478359203043E+0
212.000000000000030E+0	476.870545987557150E-6	19.871620993715865E+0
213.000000000000030E+0	956.919050169156680E-6	19.645384071578434E+0
214.000000000000030E+0	1.330008400685999E-3	19.673767597493914E+0
215.000000000000030E+0	565.748061871378710E-6	16.592988188997001E+0
216.000000000000030E+0	3.522631964265395E-3	15.393865487700502E+0
217.000000000000030E+0	837.641734881301940E-6	12.504537012899762E+0
218.000000000000030E+0	1.176532119281464E-3	12.931728425386543E+0
219.000000000000030E+0	3.587057969814258E-3	10.216801448123919E+0
220.000000000000030E+0	422.587106066785980E-6	13.127491781484654E+0
221.000000000000030E+0	719.466237282538440E-6	13.309685648002844E+0
222.000000000000030E+0	766.169093982792500E-6	13.573154864076445E+0
223.000000000000030E+0	621.126435978238920E-6	11.598544765267775E+0
224.000000000000030E+0	1.859138272130805E-3	12.959826457346294E+0
225.000000000000030E+0	1.504950791438561E-3	13.153882910121869E+0
226.000000000000030E+0	1.171381253116455E-3	13.393095920345672E+0
227.000000000000030E+0	1.636029145973165E-3	13.536623010375816E+0
228.000000000000030E+0	924.809406427792970E-6	13.354109987335438E+0
229.000000000000030E+0	970.682467977524190E-6	13.401521437672963E+0
230.000000000000030E+0	1.674464060846065E-3	12.677125426291463E+0
231.000000000000030E+0	984.711311025882440E-6	12.540627674088734E+0
232.000000000000030E+0	850.407733505548580E-6	12.543470560685197E+0
233.000000000000030E+0	1.106841322051821E-3	12.980868668708045E+0
234.000000000000030E+0	680.861710591779050E-6	15.332583389129919E+0
235.000000000000030E+0	1.553848545952033E-3	12.709250441875055E+0
236.000000000000030E+0	1.186262164724989E-3	12.979886461353784E+0
237.000000000000030E+0	1.229829563478397E-3	12.779893247459020E+0
238.000000000000030E+0	1.097548168506279E-3	13.161906802306172E+0
239.000000000000030E+0	1.055175205459753E-3	12.524155005240692E+0
240.000000000000030E+0	1.023011113885788E-3	12.542113687678899E+0
241.000000000000030E+0	1.537763633261547E-3	12.998422694569363E+0
242.000000000000030E+0	1.038684455482561E-3	13.677384145108308E+0
243.000000000000030E+0	340.410177347390760E-6	13.370525458493478E+0
244.000000000000030E+0	1.729224167249008E-3	12.937512461959550E+0
245.000000000000030E+0	1.719423814815390E-3	13.185736200362795E+0
246.000000000000030E+0	2.178793581217786E-3	13.531861404343603E+0
247.000000000000030E+0	1.722757866739717E-3	12.435848019337371E+0
248.000000000000030E+0	2.162707269971706E-3	12.592389965278839E+0
249.000000000000030E+0	1.490125780078424E-3	13.745344448327037E+0
250.000000000000030E+0	1.222845510179219E-3	12.650836964556506E+0
251.000000000000030E+0	1.368875867656153E-3	12.912145598228513E+0
252.000000000000030E+0	946.585426355358470E-6	12.167429763608396E+0
253.000000000000030E+0	3.185467268496206E-3	12.375052669039636E+0
254.000000000000030E+0	2.056783138300477E-3	12.753143841603251E+0
255.000000000000030E+0	1.896456776888471E-3	12.429141274007296E+0
256.000000000000060E+0	2.205169355394441E-3	12.271533761575446E+0
257.000000000000060E+0	1.708138356640127E-3	11.713214797755809E+0
258.000000000000060E+0	1.818783369520831E-3	12.392177985108384E+0
259.000000000000060E+0	2.801071973178991E-3	12.302547931500518E+0
260.000000000000060E+0	6.003106815813074E-3	13.313416645414836E+0
261.000000000000060E+0	4.088810028039863E-3	13.274475795725849E+0
262.000000000000060E+0	2.526775506394893E-3	11.349364631551772E+0
263.000000000000060E+0	2.174965925503345E-3	12.041114949800756E+0
264.000000000000060E+0	2.731536587211975E-3	11.917615417724980E+0
265.000000000000060E+0	2.371298022460861E-3	12.951935892330839E+0
266.000000000000060E+0	2.781568471415225E-3	12.589232175824979E+0
267.000000000000060E+0	8.900791075232155E-3	14.423059590674814E+0
268.000000000000060E+0	1.726227112063623E-3	15.514855791129360E+0
269.000000000000060E+0	1.613201127410070E-3	15.030911498345180E+0
270.000000000000060E+0	5.863892430104511E-3	17.565349346654511E+0
271.000000000000060E+0	4.357662244575727E-3	17.216478627474274E+0
272.000000000000060E+0	2.915939510431865E-3	18.483262037212601E+0
273.000000000000060E+0	591.258404414968310E-6	16.754529242145601E+0
274.000000000000060E+0	2.459500931925335E-3	17.755517825329079E+0
275.000000000000060E+0	3.248648719132273E-3	18.030838514991014E+0
276.000000000000060E+0	1.266473466085731E-3	17.599519577918972E+0
277.000000000000060E+0	1.360480900277292E-3	18.161664035338969E+0
278.000000000000060E+0	2.040242673474791E-3	17.720870559835674E+0
279.000000000000060E+0	2.288380260513601E-3	18.015426522544963E+0
280.000000000000060E+0	2.195731160876227E-3	18.374949591728178E+0
281.000000000000060E+0	2.502724768061562E-3	18.296066600402568E+0
282.000000000000060E+0	2.596776683013299E-3	18.211647956117876E+0
283.000000000000060E+0	518.587864969691290E-6	18.119448259046027E+0
284.000000000000060E+0	4.378838403695488E-3	18.874156601291045E+0
285.000000000000060E+0	4.554746134626227E-3	19.018713823574714E+0
286.000000000000060E+0	270.320064936944550E-6	18.402587182631461E+0
287.000000000000060E+0	2.220210141481530E-3	17.017326820208279E+0
288.000000000000060E+0	1.928620652731477E-3	18.326606024319901E+0
289.000000000000060E+0	748.232823577985800E-6	15.435288227040076E+0
290.000000000000060E+0	6.144035283128461E-3	17.543224080516314E+0
291.000000000000060E+0	4.038740519706711E-3	19.301368413571648E+0
292.000000000000060E+0	1.768072504370184E-3	18.165686574125832E+0
293.000000000000060E+0	1.938408305577804E-3	18.362002604077954E+0
294.000000000000060E+0	873.508243817582930E-6	16.972527696438249E+0
295.000000000000060E+0	927.386984056821260E-6	18.084114818305249E+0
296.000000000000060E+0	1.794501875824635E-3	18.706730116881605E+0
297.000000000000060E+0	2.041037499546680E-3	20.094880156972948E+0
298.000000000000060E+0	1.787953202719075E-3	21.923966060808091E+0
299.000000000000060E+0	11.455283292748034E-3	24.868944820913118E+0
300.000000000000060E+0	3.091348936515531E-3	24.574914879957728E+0
301.000000000000060E+0	1.490955743749133E-3	24.879034375664752E+0
302.000000000000060E+0	7.035608066079928E-3	25.398764607034213E+0
303.000000000000060E+0	6.511356419121463E-3	23.601488127814783E+0
304.000000000000060E+0	2.557237972881913E-3	23.713419372351371E+0
305.000000000000060E+0	789.401181751850350E-6	20.868933651039455E+0
306.000000000000060E+0	2.382548650805759E-3	22.659798934164648E+0
307.000000000000060E+0	7.416820924271552E-3	23.047675314958266E+0
308.000000000000060E+0	2.255830597639730E-3	24.324111858522141E+0
309.000000000000060E+0	1.239332419723395E-3	24.011393661974274E+0
310.000000000000060E+0	3.691102775554595E-3	22.192808053709893E+0
311.000000000000060E+0	3.319855675126321E-3	23.232859708873551E+0
312.000000000000060E+0	2.869954188890239E-3	23.976198275278175E+0
313.000000000000060E+0	10.526343308450228E-3	24.343806386849007E+0
314.000000000000060E+0	29.612110497251529E-3	23.883923432402142E+0
315.000000000000060E+0	1.509233115533458E-3	24.771815797807879E+0
316.000000000000060E+0	1.150026000217236E-3	23.906628859800868E+0
317.000000000000060E+0	1.790114914575159E-3	23.799767159086532E+0
318.000000000000060E+0	1.739506629890916E-3	23.921048415113798E+0
319.000000000000060E+0	1.212185873015944E-3	24.292882921756842E+0
320.000000000000060E+0	654.688880168653410E-6	23.886944944354660E+0
321.000000000000060E+0	6.072531914926680E-3	22.447318939073057E+0
322.000000000000060E+0	2.771742757062446E-3	25.199629543500933E+0
323.000000000000060E+0	1.885962942007854E-3	24.024495377699726E+0
324.000000000000060E+0	2.711932890097051E-3	23.098987396431589E+0
325.000000000000060E+0	2.956200311773761E-3	21.828386556480918E+0
326.000000000000060E+0	2.516438147413175E-3	23.632687906614205E+0
327.000000000000060E+0	4.486554987672956E-3	23.444791342363022E+0
328.000000000000060E+0	2.817446280559159E-3	23.958237891380488E+0
329.000000000000060E+0	2.561006785871168E-3	23.343599619097237E+0
330.000000000000060E+0	2.712156261577088E-3	24.684173395081309E+0
331.000000000000060E+0	4.211466550874910E-3	26.384505085873005E+0
332.000000000000060E+0	7.100700010022816E-3	27.101371348311503E+0
333.000000000000060E+0	2.022532933548459E-3	24.882994893812135E+0
334.000000000000060E+0	10.711289072419569E-3	23.885462255062233E+0
335.000000000000060E+0	10.620523914480349E-3	22.889008052730027E+0
336.000000000000060E+0	4.604851350271654E-3	22.873922695048368E+0
337.000000000000060E+0	2.757405436084415E-3	23.474353639837961E+0
338.000000000000060E+0	4.182187361332094E-3	23.571493203471014E+0
339.000000000000060E+0	7.018065507301609E-3	23.722353310160095E+0
340.000000000000060E+0	8.849109339285675E-3	21.459480863647808E+0
341.000000000000060E+0	5.513222678705339E-3	23.098872276293008E+0
342.000000000000060E+0	4.994191862498464E-3	23.247701314759372E+0
343.000000000000060E+0	4.277149311482968E-3	23.212201098452081E+0
344.000000000000060E+0	4.073949494122782E-3	23.110105965254522E+0
345.000000000000060E+0	4.836004329071868E-3	23.251509519442283E+0
346.000000000000060E+0	3.672196735066502E-3	23.364840263284080E+0
347.000000000000060E+0	4.699063424885822E-3	22.074943165052545E+0
348.000000000000060E+0	6.793422436992497E-3	23.118347874508931E+0
349.000000000000060E+0	4.622880672455088E-3	23.725849292696953E+0
350.000000000000060E+0	7.547458080126163E-3	24.300743952654798E+0
351.000000000000060E+0	666.481551414754480E-6	24.331598856704364E+0
352.000000000000060E+0	2.965622222163650E-3	23.415794205099118E+0
353.000000000000060E+0	4.294696864953441E-3	21.571091891914381E+0
354.000000000000060E+0	3.526400516275805E-3	22.069997250708258E+0
355.000000000000060E+0	596.548799292725130E-6	20.204100444024753E+0
356.000000000000060E+0	12.092402011632562E-3	21.898584660182006E+0
357.000000000000060E+0	15.741055009305827E-3	19.505943870544797E+0
358.000000000000060E+0	9.504384688771038E-3	17.684676301428571E+0
359.000000000000060E+0	4.304127076046964E-3	15.720235881055173E+0
360.000000000000060E+0	4.172570225477034E-3	16.019842477250499E+0
361.000000000000060E+0	6.588807528999079E-3	16.368456510558190E+0
362.000000000000060E+0	6.946894634366900E-3	16.005707754190457E+0
363.000000000000060E+0	3.664040566765400E-3	12.882707054241395E+0
364.000000000000060E+0	5.326399245197826E-3	11.518126370385556E+0
365.000000000000060E+0	6.005383913804626E-3	9.533005196516292E+0
366.000000000000060E+0	2.794225315517928E-3	10.454321976864104E+0
367.000000000000060E+0	2.282647160307428E-3	10.701292040334256E+0
368.000000000000060E+0	2.962341026581598E-3	11.391461014622413E+0
369.000000000000060E+0	4.011649335679820E-3	9.977861675040058E+0
370.000000000000060E+0	6.246574344052325E-3	9.513585017135449E+0
371.000000000000060E+0	8.676581618629137E-3	9.237387705866059E+0
372.000000000000060E+0	3.421493075006306E-3	9.336124571737523E+0
373.000000000000060E+0	5.027788232386738E-3	9.793629665664371E+0
374.000000000000060E+0	2.733630005301882E-3	9.882026624488841E+0
375.000000000000060E+0	4.661183752456435E-3	9.032964228085856E+0
376.000000000000060E+0	27.233536911077334E-3	10.056160326696943E+0
377.000000000000060E+0	3.269990621975502E-3	7.994957399620109E+0
378.000000000000060E+0	1.553324656446667E-3	7.829228683562906E+0
379.000000000000060E+0	588.900078264030190E-6	7.089777716155376E+0
380.000000000000060E+0	5.991299185363420E-3	9.057927367050086E+0
381.000000000000060E+0	7.339571782878323E-3	9.014691675498849E+0
382.000000000000060E+0	6.299796891112481E-3	10.901752152358236E+0
383.000000000000060E+0	8.888611018824271E-3	8.972478427744154E+0
384.000000000000060E+0	15.381143857299485E-3	10.132422240873041E+0
385.000000000000060E+0	2.456703670285363E-3	10.747522282210790E+0
386.000000000000060E+0	1.273700717387878E-3	9.914222176210384E+0
387.000000000000060E+0	4.901086608437182E-3	10.276415956206751E+0
388.000000000000060E+0	1.046529014744606E-3	7.671124801843092E+0
389.000000000000060E+0	2.927609526568279E-3	8.717347173445081E+0
390.000000000000060E+0	5.376141237835108E-3	9.196265468662403E+0
391.000000000000060E+0	5.707723644435482E-3	8.079770990659320E+0
392.000000000000060E+0	14.045424170303838E-3	9.559879839354007E+0
393.000000000000060E+0	5.503949728670345E-3	10.085147601587050E+0
394.000000000000060E+0	2.161536522296950E-3	11.004752639441076E+0
395.000000000000060E+0	4.349288376957870E-3	9.332665726563292E+0
396.000000000000060E+0	2.995272166642176E-3	9.748027588798609E+0
397.000000000000060E+0	2.026905883994576E-3	10.830129304469800E+0
398.000000000000060E+0	4.078363952379209E-3	13.180302709494484E+0
399.000000000000060E+0	3.611211146028723E-3	14.442234166623829E+0
400.000000000000060E+0	2.867290215884396E-3	14.610580467155243E+0
401.000000000000060E+0	2.552167462402402E-3	14.901565710863919E+0
402.000000000000060E+0	4.930792809029342E-3	15.371083484855518E+0
403.000000000000060E+0	1.554068026951643E-3	16.494779109264112E+0
404.000000000000060E+0	2.086009283028924E-3	15.445273095795494E+0
405.000000000000060E+0	1.988384895714189E-3	16.269813764596375E+0
406.000000000000060E+0	2.541342499900303E-3	14.315114238664997E+0
407.000000000000060E+0	3.070801446768299E-3	15.296205032180108E+0
408.000000000000060E+0	2.275983595511116E-3	16.988325593240848E+0
409.000000000000060E+0	2.626851467479860E-3	14.136102230403360E+0
410.000000000000060E+0	2.414930898297956E-3	14.883471815823837E+0
411.000000000000060E+0	2.015964891804277E-3	14.849076714156302E+0
412.000000000000060E+0	2.268847320272274E-3	14.781990081215312E+0
413.000000000000060E+0	2.956290698297986E-3	15.767318905979984E+0
414.000000000000060E+0	1.666114321408210E-3	15.090227017736929E+0
415.000000000000060E+0	2.103805282905135E-3	15.247088426999522E+0
416.000000000000060E+0	2.201597201901402E-3	15.081760880847984E+0
417.000000000000060E+0	2.721431972799341E-3	15.198116933005736E+0
418.000000000000060E+0	2.393518138805068E-3	15.463241344905319E+0
419.000000000000060E+0	1.357230498636840E-3	15.717878715630887E+0
420.000000000000060E+0	1.688749725036956E-3	15.380432558141372E+0
421.000000000000060E+0	1.958281011403273E-3	15.881293732217731E+0
422.000000000000060E+0	1.847783842533592E-3	14.813236170552200E+0
423.000000000000060E+0	1.455485487492317E-3	15.420044819374564E+0
424.000000000000060E+0	2.733079234415771E-3	14.520763632404176E+0
425.000000000000060E+0	3.808401816978907E-3	14.901593816442706E+0
426.000000000000060E+0	3.826607772227049E-3	14.974283937297134E+0
427.000000000000060E+0	3.830053149793260E-3	15.361131775452453E+0
428.000000000000060E+0	1.411583263488239E-3	15.618651350122557E+0
429.000000000000060E+0	3.298361120781416E-3	14.310153576077917E+0
430.000000000000060E+0	5.694310065277562E-3	15.073163447889254E+0
431.000000000000060E+0	4.611241438502662E-3	15.105638722532593E+0
432.000000000000060E+0	4.809194288726681E-3	15.145760449331600E+0
433.000000000000060E+0	3.992558863678240E-3	14.985265715153311E+0
434.000000000000060E+0	4.367598516107537E-3	15.163621123693712E+0
435.000000000000060E+0	2.730557442509503E-3	14.210333805546762E+0
436.000000000000060E+0	4.781715089169959E-3	14.837299867867415E+0
437.000000000000060E+0	2.521253037913922E-3	15.086446032566766E+0
438.000000000000060E+0	4.193160698496731E-3	14.738038002648711E+0
439.000000000000060E+0	2.861671676555521E-3	14.925249566829383E+0
440.000000000000060E+0	4.139506367963879E-3	14.463889451628683E+0
