Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
3.361000000000000E+3	1.176365357229697E-3	-47.297747609959565E+0
3.362000000000000E+3	1.206545552127064E-3	-47.184825540356591E+0
3.363000000000000E+3	1.141677448381852E-3	-47.291095218717693E+0
3.364000000000000E+3	945.273505265152150E-6	-47.223286056069114E+0
3.365000000000000E+3	1.152508683783913E-3	-47.241731904321455E+0
3.366000000000000E+3	1.111450331112591E-3	-47.460612584458403E+0
3.367000000000000E+3	876.268320235488660E-6	-47.258301210375585E+0
3.368000000000000E+3	943.991253803950550E-6	-47.445231193468601E+0
3.369000000000000E+3	900.291930661569190E-6	-47.093633822261296E+0
3.370000000000000E+3	1.056952950484899E-3	-47.253093122846813E+0
3.371000000000000E+3	1.028759292217360E-3	-47.449707912717002E+0
3.372000000000000E+3	1.057032971907721E-3	-47.489340161667030E+0
3.373000000000000E+3	779.985761628846330E-6	-47.479459827225753E+0
3.374000000000000E+3	872.585518883442560E-6	-47.473323935795818E+0
3.375000000000000E+3	839.339997543553980E-6	-47.363158106451628E+0
3.376000000000000E+3	941.248955978501330E-6	-47.330938064432921E+0
3.377000000000000E+3	890.907371988233430E-6	-47.560436681950563E+0
3.378000000000000E+3	825.370623321375280E-6	-47.404644927665053E+0
3.379000000000000E+3	841.833518182482980E-6	-47.436192457984504E+0
3.380000000000000E+3	874.054946206387420E-6	-47.436159367075156E+0
3.381000000000000E+3	781.489125214535150E-6	-47.577520932665514E+0
3.382000000000000E+3	775.775670113572190E-6	-47.164452282510702E+0
3.383000000000000E+3	856.839219219521420E-6	-47.353576240358052E+0
3.384000000000000E+3	846.312165501785230E-6	-47.317929786626443E+0
3.385000000000000E+3	904.466577294731800E-6	-47.377577005165321E+0
3.386000000000000E+3	852.932505799801600E-6	-47.313669955549940E+0
3.387000000000000E+3	909.490656245297250E-6	-47.518606092888646E+0
3.388000000000000E+3	771.096655467162510E-6	-47.338542284107731E+0
3.389000000000000E+3	901.102566195274020E-6	-47.394613462004060E+0
3.390000000000000E+3	692.767366848525460E-6	-47.290980610129843E+0
3.391000000000000E+3	1.000215971188842E-3	-47.410169846192709E+0
3.392000000000000E+3	988.586650603678850E-6	-47.352477692043834E+0
3.393000000000000E+3	984.100364463149450E-6	-47.552384939615798E+0
3.394000000000000E+3	984.129282762105650E-6	-47.393770835969789E+0
3.395000000000000E+3	1.138641615992577E-3	-47.582558731323978E+0
3.396000000000000E+3	1.098204468635945E-3	-47.569072671927287E+0
3.397000000000000E+3	1.309925410777973E-3	-47.708949498732274E+0
3.398000000000000E+3	1.156610658256534E-3	-47.740124297769228E+0
3.399000000000000E+3	1.241125937687057E-3	-47.751978007155216E+0
3.400000000000000E+3	1.170129889063289E-3	-47.810074066123086E+0
3.401000000000000E+3	1.452777453464978E-3	-47.709026720506941E+0
3.402000000000000E+3	1.140748959797483E-3	-47.926887381574225E+0
3.403000000000000E+3	1.409308960798711E-3	-47.773980529846355E+0
3.404000000000000E+3	1.336546266405011E-3	-48.090694132689322E+0
3.405000000000000E+3	1.309118038802857E-3	-48.103184999791338E+0
3.406000000000000E+3	1.272543443519490E-3	-48.105995402581939E+0
3.407000000000000E+3	1.381078527460771E-3	-48.218155240808251E+0
3.408000000000000E+3	1.097020647358832E-3	-48.382691938712220E+0
3.409000000000000E+3	1.147460240401565E-3	-48.301418814269638E+0
3.410000000000000E+3	1.147318576893584E-3	-48.278796334151309E+0
3.411000000000000E+3	1.232336006072188E-3	-48.406546262006699E+0
3.412000000000000E+3	1.311996645393175E-3	-48.593740934192731E+0
3.413000000000000E+3	1.159782373818608E-3	-48.520205563495480E+0
3.414000000000000E+3	1.270469571920421E-3	-48.711968418645085E+0
3.415000000000000E+3	1.016404189620815E-3	-48.865727153283231E+0
3.416000000000000E+3	791.675271880246000E-6	-48.589144942265115E+0
3.417000000000000E+3	1.056354985720011E-3	-48.638042923324384E+0
3.418000000000000E+3	980.282099187041460E-6	-48.911380737835870E+0
3.419000000000000E+3	1.083951984881285E-3	-48.749688139035399E+0
3.420000000000000E+3	746.057520169156180E-6	-49.179964649938363E+0
3.421000000000000E+3	631.614677322044010E-6	-48.715669241989225E+0
3.422000000000000E+3	658.797564501487250E-6	-48.720630844716105E+0
3.423000000000000E+3	829.745386468298120E-6	-48.999380791819782E+0
3.424000000000000E+3	621.940000575076960E-6	-48.906542484940743E+0
3.425000000000000E+3	586.363987161625130E-6	-48.973447420652903E+0
3.426000000000000E+3	480.607552335106550E-6	-48.729661430939345E+0
3.427000000000000E+3	541.044654711860000E-6	-48.629022810917306E+0
3.428000000000000E+3	567.034962085400390E-6	-48.622921770306007E+0
3.429000000000000E+3	629.642006252538230E-6	-48.576302640060696E+0
3.430000000000000E+3	447.351572006168420E-6	-48.598367864219519E+0
3.431000000000000E+3	669.856038502114180E-6	-48.485685464238116E+0
3.432000000000000E+3	574.441152503670250E-6	-48.692300713301847E+0
3.433000000000000E+3	628.722794997887690E-6	-48.519068520234519E+0
3.434000000000000E+3	753.163259964304910E-6	-48.673988302053587E+0
3.435000000000000E+3	644.803970471928620E-6	-48.654756121074172E+0
3.436000000000000E+3	797.804692639420690E-6	-48.542958172607911E+0
3.437000000000000E+3	791.346902005911760E-6	-48.711762093503935E+0
3.438000000000000E+3	707.212929013691090E-6	-48.395431616619163E+0
3.439000000000000E+3	892.144171258160850E-6	-48.819692718131407E+0
3.440000000000000E+3	834.353652046508500E-6	-48.631448368680445E+0
3.441000000000000E+3	1.045255949069253E-3	-49.018008249806101E+0
3.442000000000000E+3	885.060080598090390E-6	-49.037941801092728E+0
3.443000000000000E+3	1.011184037022347E-3	-48.802162693240390E+0
3.444000000000000E+3	1.051775658728949E-3	-49.048298280775000E+0
3.445000000000000E+3	977.143342899255630E-6	-49.021014227549458E+0
3.446000000000000E+3	956.309521737441900E-6	-49.133789076238536E+0
3.447000000000000E+3	1.040470810252068E-3	-49.037879962727182E+0
3.448000000000000E+3	1.039300566340818E-3	-49.291720585863175E+0
3.449000000000000E+3	1.158486343604864E-3	-49.455841020708178E+0
3.450000000000000E+3	845.426106138124150E-6	-49.352508981134804E+0
3.451000000000000E+3	1.060398196090059E-3	-49.358047075068633E+0
3.452000000000000E+3	766.478638639717080E-6	-49.475287694689968E+0
3.453000000000000E+3	1.018993432312756E-3	-49.394515487969137E+0
3.454000000000000E+3	935.096861199321010E-6	-49.545057542782182E+0
3.455000000000000E+3	886.023965694942850E-6	-49.504472454761682E+0
3.456000000000000E+3	1.119779755377875E-3	-49.575867926329145E+0
3.457000000000000E+3	781.160979647312310E-6	-49.794877062385346E+0
3.458000000000000E+3	731.710347450269840E-6	-49.501307472806587E+0
3.459000000000000E+3	934.194739043720060E-6	-49.827136311273705E+0
3.460000000000000E+3	879.132372745924000E-6	-49.967165111642963E+0
3.461000000000000E+3	709.510049050760310E-6	-49.778274269276238E+0
3.462000000000000E+3	859.899993853959540E-6	-49.824031251128240E+0
3.463000000000000E+3	680.944482563769060E-6	-50.029583438384058E+0
3.464000000000000E+3	534.322009088100980E-6	-49.911560362735727E+0
3.465000000000000E+3	635.546484912207360E-6	-49.710702804205944E+0
3.466000000000000E+3	613.488776572650400E-6	-49.763989831708635E+0
3.467000000000000E+3	756.821151384207440E-6	-49.916612151772703E+0
3.468000000000000E+3	590.353418747107900E-6	-49.851675644241382E+0
3.469000000000000E+3	578.229354519078140E-6	-49.838313671903840E+0
3.470000000000000E+3	595.505759687860770E-6	-49.755195717961861E+0
3.471000000000000E+3	675.331415106456300E-6	-49.848414926615511E+0
3.472000000000000E+3	525.620517205416600E-6	-49.773391425891795E+0
3.473000000000000E+3	532.079604774401750E-6	-49.659877833921193E+0
3.474000000000000E+3	666.873474193429430E-6	-49.625601238951710E+0
3.475000000000000E+3	697.079861184460090E-6	-49.651513784120084E+0
3.476000000000000E+3	736.315505828997040E-6	-49.986108181748186E+0
3.477000000000000E+3	556.335476994482360E-6	-49.620773205551607E+0
3.478000000000000E+3	728.347325829435220E-6	-49.576734075127327E+0
3.479000000000000E+3	756.381808960296080E-6	-49.688311071652564E+0
3.480000000000000E+3	565.732959707219510E-6	-49.630792921555901E+0
3.481000000000000E+3	834.379266965636120E-6	-49.521863172811301E+0
3.482000000000000E+3	959.861826531548720E-6	-49.783321211581772E+0
3.483000000000000E+3	862.304565539662340E-6	-49.758178990939974E+0
3.484000000000000E+3	902.366351676916360E-6	-49.852568478869223E+0
3.485000000000000E+3	664.012933415425310E-6	-49.527911748192167E+0
3.486000000000000E+3	1.046868971538601E-3	-49.660467824357624E+0
3.487000000000000E+3	1.265423016275753E-3	-50.013040078885837E+0
3.488000000000000E+3	1.029796530774074E-3	-49.927115417924483E+0
3.489000000000000E+3	1.759838112552890E-3	-50.047891712814710E+0
3.490000000000000E+3	1.147013650682651E-3	-50.165409490896124E+0
3.491000000000000E+3	1.222911426876159E-3	-50.118696721780175E+0
3.492000000000000E+3	1.177562229489988E-3	-50.135167288658962E+0
3.493000000000000E+3	1.515801096939542E-3	-50.176431294588596E+0
3.494000000000000E+3	1.269332516795377E-3	-50.363024872356831E+0
3.495000000000000E+3	1.477601610474583E-3	-50.371266543947527E+0
3.496000000000000E+3	988.242955578762460E-6	-50.607006131575879E+0
3.497000000000000E+3	1.104686007227039E-3	-50.400582224553524E+0
3.498000000000000E+3	1.452747609943219E-3	-50.487320500463191E+0
3.499000000000000E+3	1.205436281222142E-3	-50.637430707527265E+0
3.500000000000000E+3	1.323402605518990E-3	-50.465245312113424E+0
3.501000000000000E+3	1.330220186584544E-3	-50.691966403107038E+0
3.502000000000000E+3	1.052816015459125E-3	-50.908926242868624E+0
3.503000000000000E+3	1.054134675989858E-3	-50.700169412637209E+0
3.504000000000000E+3	1.013524051283420E-3	-50.698256752369502E+0
3.505000000000000E+3	1.365943721908334E-3	-50.987911449051694E+0
3.506000000000000E+3	976.521890965548790E-6	-51.024989899693516E+0
3.507000000000000E+3	1.020709138317872E-3	-50.939323978996867E+0
3.508000000000000E+3	870.937994724574640E-6	-51.132480238622890E+0
3.509000000000000E+3	631.520673707026900E-6	-50.732498082022971E+0
3.510000000000000E+3	755.551760074861150E-6	-50.745190816590878E+0
3.511000000000000E+3	870.478661370367270E-6	-50.648131895793732E+0
3.512000000000000E+3	927.086670459901070E-6	-50.669129624574118E+0
3.513000000000000E+3	958.918643257898240E-6	-50.803530531758426E+0
3.514000000000000E+3	774.932092043977030E-6	-50.807680424382433E+0
3.515000000000000E+3	789.748131314985310E-6	-50.508859775461715E+0
3.516000000000000E+3	960.163384599907680E-6	-50.589587203557585E+0
3.517000000000000E+3	952.293386851238430E-6	-50.541177802217689E+0
3.518000000000000E+3	1.125091452479509E-3	-50.699033349851980E+0
3.519000000000000E+3	917.039572484333510E-6	-50.571990092525979E+0
3.520000000000000E+3	1.158131728526827E-3	-50.482499031678579E+0
3.521000000000000E+3	1.188721290108804E-3	-50.588133675997000E+0
3.522000000000000E+3	996.377971073723070E-6	-50.599100907659704E+0
3.523000000000000E+3	1.256333157974268E-3	-50.390205297421268E+0
3.524000000000000E+3	1.390566690099300E-3	-50.517795339826733E+0
3.525000000000000E+3	1.645210596633029E-3	-50.654717161911947E+0
3.526000000000000E+3	1.529803270631356E-3	-50.720914700031209E+0
3.527000000000000E+3	1.671324234156326E-3	-50.830005474121734E+0
3.528000000000000E+3	1.571218679635396E-3	-50.895406266921576E+0
3.529000000000000E+3	1.641257380529235E-3	-50.925460776949379E+0
3.530000000000000E+3	1.618825868746643E-3	-50.896638083825941E+0
3.531000000000000E+3	1.820390198178683E-3	-50.965364998799558E+0
3.532000000000000E+3	1.786098498217758E-3	-51.052003053351683E+0
3.533000000000000E+3	1.753432186516554E-3	-51.054944412531476E+0
3.534000000000000E+3	1.878971210276784E-3	-51.218078984077252E+0
3.535000000000000E+3	1.749323401398222E-3	-51.243592085697401E+0
3.536000000000000E+3	1.720645184004625E-3	-51.306904879483042E+0
3.537000000000000E+3	1.626384516893079E-3	-51.300252052123476E+0
3.538000000000000E+3	1.936660448502234E-3	-51.313740394480959E+0
3.539000000000000E+3	1.807019012000809E-3	-51.431252160731951E+0
3.540000000000000E+3	1.794867179082678E-3	-51.468694865001076E+0
3.541000000000000E+3	1.791460128240015E-3	-51.517132963079057E+0
3.542000000000000E+3	1.673294126624854E-3	-51.556460012395760E+0
3.543000000000000E+3	1.761248627902048E-3	-51.528111551587010E+0
3.544000000000000E+3	1.858915281595580E-3	-51.556143368967135E+0
3.545000000000000E+3	1.458015613765868E-3	-51.729277082671935E+0
3.546000000000000E+3	1.444585722371901E-3	-51.671712745869804E+0
3.547000000000000E+3	1.633883477991484E-3	-51.729914061240450E+0
3.548000000000000E+3	1.656295980338525E-3	-51.908742148769534E+0
3.549000000000000E+3	1.183328773630678E-3	-51.703850190565880E+0
3.550000000000000E+3	1.301713434651409E-3	-51.709329525554004E+0
3.551000000000000E+3	1.299322239744497E-3	-51.731220597469949E+0
3.552000000000000E+3	1.359561972347612E-3	-51.684028396881793E+0
3.553000000000000E+3	1.338270416502552E-3	-51.809059198647162E+0
3.554000000000000E+3	1.294875679304850E-3	-51.638018095772736E+0
3.555000000000000E+3	1.303130737442829E-3	-51.768170722319539E+0
3.556000000000000E+3	1.294408084225061E-3	-51.697044030298741E+0
3.557000000000000E+3	1.246357639257973E-3	-51.779775229767075E+0
3.558000000000000E+3	1.163627354343077E-3	-51.586584629365156E+0
3.559000000000000E+3	1.314662434453428E-3	-51.611715646098808E+0
3.560000000000000E+3	1.311158781917180E-3	-51.711010232088377E+0
3.561000000000000E+3	1.237608317993444E-3	-51.629495561650685E+0
3.562000000000000E+3	1.215556843942306E-3	-51.583667805788700E+0
3.563000000000000E+3	1.558194873019572E-3	-51.720145618472983E+0
3.564000000000000E+3	1.350604708090476E-3	-51.715566706150888E+0
3.565000000000000E+3	1.476057838877883E-3	-51.688755837756545E+0
3.566000000000000E+3	1.518414364317173E-3	-51.703668102352282E+0
3.567000000000000E+3	1.624201652836328E-3	-51.776813711976011E+0
3.568000000000000E+3	1.525374158881164E-3	-51.821082095765320E+0
3.569000000000000E+3	1.681959436420230E-3	-51.743487896033393E+0
3.570000000000000E+3	1.663749220681836E-3	-51.935928613507357E+0
3.571000000000000E+3	1.494548325745680E-3	-51.847834709367362E+0
3.572000000000000E+3	1.828537526793839E-3	-51.910113713042961E+0
3.573000000000000E+3	1.651849547937289E-3	-52.074236000736967E+0
3.574000000000000E+3	1.602173930836893E-3	-51.828585024600258E+0
3.575000000000000E+3	1.975309362976830E-3	-51.876561204535200E+0
3.576000000000000E+3	1.754434480476822E-3	-52.078382441777641E+0
3.577000000000000E+3	1.797346634958326E-3	-51.909391411967469E+0
3.578000000000000E+3	1.913498732449645E-3	-52.256450761018883E+0
3.579000000000000E+3	1.786982501147923E-3	-52.124559981341939E+0
3.580000000000000E+3	2.032218077522732E-3	-52.125169603624130E+0
3.581000000000000E+3	2.051950645739575E-3	-52.337968539720656E+0
3.582000000000000E+3	2.003596908126716E-3	-52.357476487221930E+0
3.583000000000000E+3	1.625407269084613E-3	-52.318620425451968E+0
3.584000000000000E+3	1.817881299465772E-3	-52.210236706892026E+0
3.585000000000000E+3	2.100230636611238E-3	-52.439606422304926E+0
3.586000000000000E+3	1.909028680017865E-3	-52.579492304291335E+0
3.587000000000000E+3	1.742875821451512E-3	-52.499946463626031E+0
3.588000000000000E+3	1.801183517651519E-3	-52.567377530439863E+0
3.589000000000000E+3	1.781500014339334E-3	-52.644548335681669E+0
3.590000000000000E+3	1.572381396266292E-3	-52.644816865086341E+0
3.591000000000000E+3	1.680899976741803E-3	-52.540231298033667E+0
3.592000000000000E+3	1.596621523445835E-3	-52.735832317390468E+0
3.593000000000000E+3	1.687407111199157E-3	-52.648127641477437E+0
3.594000000000000E+3	1.510559335677147E-3	-52.780082461382285E+0
3.595000000000000E+3	1.449429630198394E-3	-52.783224832412294E+0
3.596000000000000E+3	1.516110198142856E-3	-52.666790953955683E+0
3.597000000000000E+3	1.408785855331019E-3	-52.899593337593828E+0
3.598000000000000E+3	1.134779276117298E-3	-52.825731835702733E+0
3.599000000000000E+3	1.155711924608405E-3	-52.729363956904514E+0
3.600000000000000E+3	1.189149930162944E-3	-52.716450264714410E+0
3.601000000000000E+3	1.197948979747812E-3	-52.728630922454315E+0
3.602000000000000E+3	1.177069143182521E-3	-52.692865312350982E+0
3.603000000000000E+3	1.192608340481583E-3	-52.828914852814165E+0
3.604000000000000E+3	981.870383564871630E-6	-52.641058142681750E+0
3.605000000000000E+3	1.291072002902028E-3	-52.642064910595522E+0
3.606000000000000E+3	1.364042246520773E-3	-52.610363957365749E+0
3.607000000000000E+3	1.469493824700320E-3	-52.883307800820262E+0
3.608000000000000E+3	1.281574777044778E-3	-52.658080188734679E+0
3.609000000000000E+3	1.408565375963594E-3	-52.682815447612370E+0
3.610000000000000E+3	1.458910724307482E-3	-52.741371844907832E+0
3.611000000000000E+3	1.417717795410978E-3	-52.738762567748829E+0
3.612000000000000E+3	1.561791828261664E-3	-52.774931697045794E+0
3.613000000000000E+3	1.600731087631594E-3	-52.751244779267246E+0
3.614000000000000E+3	1.560230820220413E-3	-52.857673129417961E+0
3.615000000000000E+3	1.692737496860970E-3	-52.769759580012362E+0
3.616000000000000E+3	1.734264161850504E-3	-52.834887272716415E+0
3.617000000000000E+3	1.792478712788194E-3	-52.946393393672089E+0
3.618000000000000E+3	1.771653804616731E-3	-52.914688002860181E+0
3.619000000000000E+3	1.738475907953046E-3	-53.057320576918229E+0
3.620000000000000E+3	1.851139044463114E-3	-53.061035486252315E+0
3.621000000000000E+3	1.769799998583354E-3	-53.203090585112676E+0
3.622000000000000E+3	1.667286859401803E-3	-53.190706371646385E+0
3.623000000000000E+3	1.822036349903613E-3	-53.257250284563838E+0
3.624000000000000E+3	1.768519281153449E-3	-53.296282458563965E+0
3.625000000000000E+3	1.748717810769921E-3	-53.419749127394454E+0
3.626000000000000E+3	1.497081703750083E-3	-53.442020987308652E+0
3.627000000000000E+3	1.559687789714262E-3	-53.324690495481292E+0
3.628000000000000E+3	1.581589226665927E-3	-53.563233495353934E+0
3.629000000000000E+3	1.484901983527683E-3	-53.571436625993549E+0
3.630000000000000E+3	1.443750899753051E-3	-53.642601148457174E+0
3.631000000000000E+3	1.493491002928089E-3	-53.668007091081783E+0
3.632000000000000E+3	1.272268832706382E-3	-53.828200559295482E+0
3.633000000000000E+3	1.230612006403713E-3	-53.758012610885636E+0
3.634000000000000E+3	1.245778356856384E-3	-53.795330899999996E+0
3.635000000000000E+3	1.148431763517861E-3	-53.880520985910529E+0
3.636000000000000E+3	1.067875156455068E-3	-53.864817429224232E+0
3.637000000000000E+3	1.081685448680181E-3	-53.785539588189493E+0
3.638000000000000E+3	1.112536992657258E-3	-54.030290161690310E+0
3.639000000000000E+3	886.679522440619000E-6	-53.897610711911369E+0
3.640000000000000E+3	789.029176834166460E-6	-53.938204504123675E+0
3.641000000000000E+3	891.365448482101260E-6	-53.815297040560608E+0
3.642000000000000E+3	618.909737591420290E-6	-54.076603924692826E+0
3.643000000000000E+3	966.058686507075360E-6	-53.563933106912160E+0
3.644000000000000E+3	811.521588274927520E-6	-53.840205334316820E+0
3.645000000000000E+3	779.421031100311650E-6	-53.845935377331784E+0
3.646000000000000E+3	604.689453008326650E-6	-53.490088470895358E+0
3.647000000000000E+3	709.592150987695650E-6	-53.401036249585026E+0
3.648000000000000E+3	934.900175713023790E-6	-53.621676054932081E+0
3.649000000000000E+3	806.324819516570030E-6	-53.610167780221460E+0
3.650000000000000E+3	832.310489515299340E-6	-53.578645586669943E+0
3.651000000000000E+3	913.648155555513650E-6	-53.461415927336148E+0
3.652000000000000E+3	968.381689319767860E-6	-53.743526507667539E+0
3.653000000000000E+3	911.804963410097470E-6	-53.589044295730808E+0
3.654000000000000E+3	898.269041010475330E-6	-53.579614040438955E+0
3.655000000000000E+3	1.012266569016542E-3	-53.628510413315276E+0
3.656000000000000E+3	1.012535753819275E-3	-53.641975970928364E+0
3.657000000000000E+3	940.208236301630380E-6	-53.827675078794279E+0
3.658000000000000E+3	943.397750402812270E-6	-53.761592373798258E+0
3.659000000000000E+3	965.699814858745570E-6	-53.821238006811399E+0
3.660000000000000E+3	956.183102324965330E-6	-53.735600355491272E+0
3.661000000000000E+3	1.082303121743388E-3	-53.859687819500564E+0
3.662000000000000E+3	968.030606121588180E-6	-53.956200051921222E+0
3.663000000000000E+3	861.307731089809740E-6	-53.911993501842467E+0
3.664000000000000E+3	1.106869121964496E-3	-53.926120154675253E+0
3.665000000000000E+3	1.111474774010771E-3	-54.028182074011305E+0
3.666000000000000E+3	1.084070596970035E-3	-54.208719056729649E+0
3.667000000000000E+3	1.097866060234071E-3	-54.197092695072406E+0
3.668000000000000E+3	924.857844520623310E-6	-54.478648023792232E+0
3.669000000000000E+3	896.912108080577180E-6	-54.402953143742017E+0
3.670000000000000E+3	821.817440140484030E-6	-54.436640926489531E+0
3.671000000000000E+3	844.627147789224140E-6	-54.504882872115033E+0
3.672000000000000E+3	723.942171070294100E-6	-54.586179446863596E+0
3.673000000000000E+3	746.534853177680610E-6	-54.388269351456735E+0
3.674000000000000E+3	865.117116073022710E-6	-54.500192897549162E+0
3.675000000000000E+3	520.374254186688610E-6	-54.883907096619815E+0
3.676000000000000E+3	680.204330165099700E-6	-54.485488536240851E+0
3.677000000000000E+3	599.099800763727640E-6	-54.820166339691319E+0
3.678000000000000E+3	570.929999203313270E-6	-54.667551139621914E+0
3.679000000000000E+3	488.555086165075620E-6	-54.734517062151575E+0
3.680000000000000E+3	380.261824836636290E-6	-54.625177567692411E+0
3.681000000000000E+3	348.540534101717760E-6	-54.703477711986608E+0
3.682000000000000E+3	464.977903473826340E-6	-53.479032432606289E+0
3.683000000000000E+3	515.752517067752510E-6	-54.206174244823025E+0
3.684000000000000E+3	439.018238114112360E-6	-54.295428271616736E+0
3.685000000000000E+3	414.518417401718500E-6	-54.236077375574297E+0
3.686000000000000E+3	502.813490468185880E-6	-54.685866797010171E+0
3.687000000000000E+3	279.368513392672610E-6	-54.229889308278409E+0
3.688000000000000E+3	481.402491572399180E-6	-54.082178766728248E+0
3.689000000000000E+3	397.640332890589110E-6	-54.414294829102808E+0
3.690000000000000E+3	295.339631289318010E-6	-53.571309719541773E+0
3.691000000000000E+3	748.143055759340660E-6	-53.991566515883285E+0
3.692000000000000E+3	580.960328186364530E-6	-54.080102472642189E+0
3.693000000000000E+3	905.991401110634160E-6	-54.314752526412803E+0
3.694000000000000E+3	511.679971712701320E-6	-54.269988595081415E+0
3.695000000000000E+3	715.143779391912780E-6	-54.089688270148827E+0
3.696000000000000E+3	691.204783647519110E-6	-54.196952602372384E+0
3.697000000000000E+3	769.428753777770190E-6	-54.112863376746887E+0
3.698000000000000E+3	1.033514912596488E-3	-54.205945813878550E+0
3.699000000000000E+3	895.538895353035180E-6	-54.494574848146442E+0
3.700000000000000E+3	847.670509996687700E-6	-54.566825638651771E+0
3.701000000000000E+3	774.514558011429620E-6	-54.613787300685551E+0
3.702000000000000E+3	1.014534583439759E-3	-54.523620518197937E+0
3.703000000000000E+3	987.283562624458130E-6	-54.691305327370983E+0
3.704000000000000E+3	952.009938819819490E-6	-54.877470687612799E+0
3.705000000000000E+3	881.008430411350950E-6	-54.809530858566759E+0
3.706000000000000E+3	981.238615829595380E-6	-54.825683165732926E+0
3.707000000000000E+3	1.003037201423864E-3	-55.008631213772986E+0
3.708000000000000E+3	989.609182145690260E-6	-54.970910991726896E+0
3.709000000000000E+3	980.399925382350030E-6	-55.635982342247928E+0
3.710000000000000E+3	702.901641612842090E-6	-55.142581946929013E+0
3.711000000000000E+3	1.109842986851082E-3	-55.169965790282468E+0
3.712000000000000E+3	873.325856038599480E-6	-55.446007321477687E+0
3.713000000000000E+3	1.257240663115238E-3	-55.605631088939191E+0
3.714000000000000E+3	695.310106945879760E-6	-55.685429235606620E+0
3.715000000000000E+3	814.790915927385830E-6	-55.571845762524830E+0
3.716000000000000E+3	744.552409465479310E-6	-55.818202309983711E+0
3.717000000000000E+3	659.567526055036020E-6	-55.768779903450891E+0
3.718000000000000E+3	636.845615191731470E-6	-56.001752895644280E+0
3.719000000000000E+3	561.694534718616780E-6	-55.846977387842578E+0
3.720000000000000E+3	735.910461357637960E-6	-56.051246305955303E+0
3.721000000000000E+3	451.611912262187490E-6	-56.126188277773828E+0
3.722000000000000E+3	346.658958206681980E-6	-56.073686652988542E+0
3.723000000000000E+3	408.555227315692590E-6	-56.070813310258643E+0
3.724000000000000E+3	297.004855536934010E-6	-56.197716556558625E+0
3.725000000000000E+3	322.894196628593620E-6	-56.068014265613549E+0
3.726000000000000E+3	244.678964093929490E-6	-56.426728275393764E+0
3.727000000000000E+3	111.426681975852910E-6	-58.366760147009700E+0
3.728000000000000E+3	305.614662771862680E-6	-55.315252890258925E+0
3.729000000000000E+3	222.379834301723900E-6	-57.122115535337329E+0
3.730000000000000E+3	206.672955667730420E-6	-54.323537544964864E+0
3.731000000000000E+3	262.769078414368410E-6	-54.480961228677742E+0
3.732000000000000E+3	481.781504546730970E-6	-54.936963405318700E+0
3.733000000000000E+3	261.861139834633240E-6	-54.778959001185704E+0
3.734000000000000E+3	572.733764810828020E-6	-54.798063314636067E+0
3.735000000000000E+3	553.394735495098660E-6	-55.033910156338294E+0
3.736000000000000E+3	470.634450031254440E-6	-55.130593402357618E+0
3.737000000000000E+3	633.247947722325400E-6	-54.945642303189238E+0
3.738000000000000E+3	914.571863097072200E-6	-54.844428593113726E+0
3.739000000000000E+3	757.155960123665490E-6	-55.474247710028116E+0
3.740000000000000E+3	760.923130666695610E-6	-55.169199229486857E+0
3.741000000000000E+3	919.036649467573610E-6	-55.451473085846089E+0
3.742000000000000E+3	952.292715869569230E-6	-55.339316178928385E+0
3.743000000000000E+3	1.160311703826501E-3	-55.674010771523243E+0
3.744000000000000E+3	981.825259990100600E-6	-55.583650323566317E+0
3.745000000000000E+3	1.081538972098894E-3	-55.668384787896841E+0
3.746000000000000E+3	1.110590071086581E-3	-55.770906079607244E+0
3.747000000000000E+3	1.215998681373549E-3	-55.769693365019002E+0
3.748000000000000E+3	1.140384490805051E-3	-56.109508423120083E+0
3.749000000000000E+3	1.042350046304001E-3	-55.991844624913313E+0
3.750000000000000E+3	1.224850182112348E-3	-56.059783921973064E+0
3.751000000000000E+3	1.307117425906498E-3	-56.225793853697048E+0
3.752000000000000E+3	1.176639028727257E-3	-56.406285380226492E+0
3.753000000000000E+3	1.154843033404535E-3	-56.424975434997961E+0
3.754000000000000E+3	1.224056036690044E-3	-56.449271429178154E+0
3.755000000000000E+3	1.106147916741116E-3	-56.660176766926767E+0
3.756000000000000E+3	1.095863479221463E-3	-56.685486486099037E+0
3.757000000000000E+3	1.006239069534622E-3	-56.781830336873739E+0
3.758000000000000E+3	954.826391148334520E-6	-56.663095382157245E+0
3.759000000000000E+3	1.253104407531537E-3	-56.955944146869172E+0
3.760000000000000E+3	976.090424354816460E-6	-57.048195854737663E+0
3.761000000000000E+3	910.188897638723040E-6	-57.147929560502099E+0
3.762000000000000E+3	706.468342625796470E-6	-57.280442675491187E+0
3.763000000000000E+3	643.149151702745180E-6	-56.921777700184819E+0
3.764000000000000E+3	836.396446480752100E-6	-57.311517464650414E+0
3.765000000000000E+3	613.680776328154880E-6	-57.403691884803017E+0
3.766000000000000E+3	698.036316596580300E-6	-57.089822832291134E+0
3.767000000000000E+3	694.607089722198720E-6	-57.431359497548563E+0
3.768000000000000E+3	323.772492447794680E-6	-57.371999851493832E+0
3.769000000000000E+3	413.301173611033080E-6	-57.085979182017461E+0
3.770000000000000E+3	393.327616335791770E-6	-56.968931343853221E+0
