Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
187.000000000000030E+0	48.385359696240102E-12	49.854078121054385E-6
188.000000000000030E+0	40.475913313150047E-12	5.579993710307082E-6
189.000000000000030E+0	50.516199649222785E-12	14.212429800809654E-6
190.000000000000030E+0	63.058432158648769E-12	87.018620883526273E-6
191.000000000000030E+0	120.622058858590970E-12	235.754792787514070E-6
192.000000000000030E+0	101.026885929602970E-12	139.210887837508420E-6
193.000000000000030E+0	59.904077919878533E-12	62.300239620334422E-6
194.000000000000030E+0	66.732725332210211E-12	137.064064446487290E-6
195.000000000000030E+0	85.665032508562067E-12	156.358777875300460E-6
196.000000000000030E+0	79.921242442790014E-12	32.868249894215615E-6
197.000000000000030E+0	163.572690038852470E-12	112.420293101133070E-6
198.000000000000030E+0	62.581088833106573E-12	24.262030495151264E-6
199.000000000000030E+0	53.579257977557422E-12	117.751990540428430E-6
200.000000000000030E+0	50.529300916517924E-12	19.682372102163358E-6
201.000000000000030E+0	50.576319516831387E-12	64.625191919531955E-6
202.000000000000030E+0	54.963430233998001E-12	210.363550477111600E-6
203.000000000000030E+0	14.036262550531228E-12	41.576253956854897E-6
204.000000000000030E+0	9.810671513318157E-12	1.881192134504923E-6
205.000000000000030E+0	61.627973937940146E-12	57.916129851258685E-6
206.000000000000030E+0	37.063874164823091E-12	10.367634434789056E-6
207.000000000000030E+0	28.933218481496015E-12	9.197697379410902E-6
208.000000000000030E+0	33.103994310752846E-12	5.634074619913885E-6
209.000000000000030E+0	47.349455728732231E-12	64.319678406972314E-6
210.000000000000030E+0	45.162344069430463E-12	121.263376291881520E-6
211.000000000000030E+0	66.177678997912411E-12	60.666947047207744E-6
212.000000000000030E+0	37.943482117017642E-12	76.089641748987714E-6
213.000000000000030E+0	56.514188113568151E-12	280.166372244553040E-6
214.000000000000030E+0	35.650889916496315E-12	134.683080357071990E-6
215.000000000000030E+0	19.554636588749394E-12	4.737045900164003E-6
216.000000000000030E+0	34.509460095246698E-12	1.185161337852860E-6
217.000000000000030E+0	16.576551793057378E-12	102.534871567342970E-6
218.000000000000030E+0	17.770210124503745E-12	96.397520321736752E-6
219.000000000000030E+0	26.426470035317705E-12	5.131250701667643E-6
220.000000000000030E+0	49.796865764089529E-12	208.221985644907810E-6
221.000000000000030E+0	57.602552492716452E-12	139.506116769874470E-6
222.000000000000030E+0	61.182614349313861E-12	85.710971378524645E-6
223.000000000000030E+0	52.433412770685946E-12	6.067748632984488E-6
224.000000000000030E+0	49.434046683314666E-12	28.774621934380914E-6
225.000000000000030E+0	28.599978020214821E-12	50.432514312901364E-6
226.000000000000030E+0	45.221913480639343E-12	18.414714067739085E-6
227.000000000000030E+0	52.154322714964291E-12	1.911896514133310E-6
228.000000000000030E+0	45.371151248123532E-12	64.518041762741006E-6
229.000000000000030E+0	35.169484673311175E-12	56.980901964402913E-6
230.000000000000030E+0	49.643914588394611E-12	50.747011906817296E-6
231.000000000000030E+0	97.839335816508644E-12	200.783282205071330E-6
232.000000000000030E+0	59.586397030426849E-12	119.372733267756310E-6
233.000000000000030E+0	52.424092654214285E-12	36.912769687055561E-6
234.000000000000030E+0	49.909050808541622E-12	17.560292118491361E-6
235.000000000000030E+0	49.344151910206087E-12	54.188229215801352E-6
236.000000000000030E+0	11.049344848921620E-12	85.374836387721383E-6
237.000000000000030E+0	22.074295212223392E-12	60.655510533980659E-6
238.000000000000030E+0	43.887271868719062E-12	17.750733755136228E-6
239.000000000000030E+0	26.089277111289464E-12	17.623930260020871E-6
240.000000000000030E+0	32.512236916968649E-12	46.557906330890602E-6
241.000000000000030E+0	12.057298356830157E-12	9.742884041438238E-6
242.000000000000030E+0	15.286496724477040E-12	9.124878731502696E-6
243.000000000000030E+0	45.414704380767801E-12	14.094739225451372E-6
244.000000000000030E+0	86.031530535000145E-12	56.525174356513241E-6
245.000000000000030E+0	120.896709178586220E-12	132.061438970428140E-6
246.000000000000030E+0	24.838680181727337E-12	8.601282343289107E-6
247.000000000000030E+0	25.601750584788326E-12	17.489195755109918E-6
248.000000000000030E+0	33.813429783825711E-12	29.221936565276525E-6
249.000000000000030E+0	34.258369581348501E-12	12.101772159063499E-6
250.000000000000030E+0	34.666780351467941E-12	17.092666364469461E-6
251.000000000000030E+0	40.102642757992598E-12	24.841007261918184E-6
252.000000000000030E+0	28.007721427986795E-12	20.920517919678657E-6
253.000000000000030E+0	43.656707179712801E-12	4.148380000424390E-6
254.000000000000030E+0	44.242297128549730E-12	40.678115452025414E-6
255.000000000000030E+0	78.512490409746164E-12	99.743546146996995E-6
256.000000000000060E+0	79.144194682730775E-12	57.886852579028184E-6
257.000000000000060E+0	28.099416291710985E-12	7.375628880012452E-6
258.000000000000060E+0	41.105435445803035E-12	58.842983684287390E-6
259.000000000000060E+0	33.266084990010011E-12	18.035758554757249E-6
260.000000000000060E+0	27.997962027314337E-12	1.218355293513702E-6
261.000000000000060E+0	16.685792888250498E-12	965.154907471639060E-9
262.000000000000060E+0	43.227309662661387E-12	3.476132169935578E-6
263.000000000000060E+0	69.084194409815635E-12	37.458787040414773E-6
264.000000000000060E+0	35.525105429131257E-12	6.664166675033745E-6
265.000000000000060E+0	30.719199930320646E-12	3.540790411688368E-6
266.000000000000060E+0	27.653087297964481E-12	24.477637928146339E-6
267.000000000000060E+0	18.420535253794901E-12	286.617825351868720E-9
268.000000000000060E+0	18.307070033184972E-12	3.340783505761996E-6
269.000000000000060E+0	32.743162663981966E-12	1.698772535908347E-6
270.000000000000060E+0	31.335135667249759E-12	1.967901693602661E-6
271.000000000000060E+0	43.259963895049424E-12	1.187563378136523E-6
272.000000000000060E+0	37.666638952786491E-12	9.156987253273842E-6
273.000000000000060E+0	32.289266104674144E-12	4.593850052477434E-6
274.000000000000060E+0	73.643749914144905E-12	15.404365473135476E-6
275.000000000000060E+0	61.514624568719690E-12	7.080333967739626E-6
276.000000000000060E+0	38.672276486705365E-12	8.638558971489813E-6
277.000000000000060E+0	17.544277703811815E-12	29.945020489091210E-6
278.000000000000060E+0	31.410953307009259E-12	13.101670505926894E-6
279.000000000000060E+0	24.184568508757088E-12	7.545181970877346E-6
280.000000000000060E+0	17.379553994712600E-12	3.217093128000656E-6
281.000000000000060E+0	37.213803655502409E-12	38.681322070473939E-6
282.000000000000060E+0	22.683359576122275E-12	21.584741717337199E-6
283.000000000000060E+0	18.346583239622489E-12	4.389944922018671E-6
284.000000000000060E+0	34.791269628816219E-12	4.265463512446150E-6
285.000000000000060E+0	13.215721611225748E-12	1.220588279287429E-6
286.000000000000060E+0	17.934638127989144E-12	9.230502827708339E-6
287.000000000000060E+0	28.619654268375203E-12	4.661055360349761E-6
288.000000000000060E+0	32.855765994346390E-12	3.167525515158605E-6
289.000000000000060E+0	53.567448227953931E-12	3.934980346927789E-6
290.000000000000060E+0	52.755609004482206E-12	75.213948121001513E-9
291.000000000000060E+0	19.118694562911816E-12	597.339257337721760E-9
292.000000000000060E+0	13.209385522832731E-12	6.472871874108875E-6
293.000000000000060E+0	18.173040843082569E-12	4.014011028004459E-6
294.000000000000060E+0	23.075165974374171E-12	3.058720700431510E-6
295.000000000000060E+0	38.162805375971041E-12	23.169448605153060E-6
296.000000000000060E+0	25.079852503717758E-12	7.751756496670642E-6
297.000000000000060E+0	16.033363927067581E-12	2.366523783132000E-6
298.000000000000060E+0	17.770493060584405E-12	1.612777252724286E-6
299.000000000000060E+0	35.220025913768855E-12	971.077229871401870E-9
300.000000000000060E+0	40.293011708320985E-12	9.848030468067818E-6
301.000000000000060E+0	14.419109957013792E-12	1.846392508972196E-6
302.000000000000060E+0	5.714599547453374E-12	775.944970405643150E-9
303.000000000000060E+0	38.990188094011252E-12	685.835245198403830E-9
304.000000000000060E+0	66.388676315557023E-12	4.295412844880858E-6
305.000000000000060E+0	30.194454885148719E-12	793.075715255437900E-9
306.000000000000060E+0	26.578275906171747E-12	4.225952441838389E-6
307.000000000000060E+0	29.923421880164984E-12	86.892356521581265E-9
308.000000000000060E+0	27.669882775960280E-12	5.689608948345614E-6
309.000000000000060E+0	26.039518815000486E-12	7.825504283020102E-6
310.000000000000060E+0	21.347437709286188E-12	477.675968774682000E-9
311.000000000000060E+0	18.067365030292074E-12	3.411750668237000E-6
312.000000000000060E+0	30.311448114902410E-12	2.260584437478418E-6
313.000000000000060E+0	27.050040556210261E-12	417.392820365424120E-9
314.000000000000060E+0	14.455530986715702E-12	8.529426039823790E-9
315.000000000000060E+0	23.569435061707104E-12	6.374379982923484E-6
316.000000000000060E+0	34.135845760105018E-12	6.501024072561585E-6
317.000000000000060E+0	47.555037257500555E-12	1.751785722599176E-6
318.000000000000060E+0	51.644992066074252E-12	12.836203163919816E-6
319.000000000000060E+0	73.080966764530596E-12	7.572175580958547E-6
320.000000000000060E+0	82.215160748622196E-12	5.967982445014663E-6
321.000000000000060E+0	54.630478984666768E-12	368.440311569716790E-9
322.000000000000060E+0	22.118506106823375E-12	902.964563370686360E-9
323.000000000000060E+0	12.252545830961529E-12	2.913565374689603E-6
324.000000000000060E+0	30.044128487896508E-12	506.281605480511210E-9
325.000000000000060E+0	22.226289720210424E-12	1.108834677362582E-6
326.000000000000060E+0	28.018050943862654E-12	5.113727741310195E-6
327.000000000000060E+0	16.403971736995037E-12	2.822737983378469E-6
328.000000000000060E+0	9.917137013780538E-12	1.275463250333880E-6
329.000000000000060E+0	21.221452871208464E-12	3.031814460633772E-6
330.000000000000060E+0	17.320638047152469E-12	309.449740134634110E-9
331.000000000000060E+0	20.059525091780617E-12	1.692727795336811E-6
332.000000000000060E+0	44.846130054652722E-12	606.413434098491990E-9
333.000000000000060E+0	42.270270383623692E-12	2.187783524883630E-6
334.000000000000060E+0	16.974033052942799E-12	531.536437907894440E-9
335.000000000000060E+0	27.167723285462135E-12	36.648080797113349E-9
336.000000000000060E+0	31.507379614565347E-12	1.849629937452583E-6
337.000000000000060E+0	40.003506258149368E-12	1.864952528021571E-6
338.000000000000060E+0	29.217530208704305E-12	3.506671635083625E-6
339.000000000000060E+0	17.670719771179128E-12	2.308758576207254E-6
340.000000000000060E+0	20.863364222691800E-12	506.136027358006780E-9
341.000000000000060E+0	48.450921277966497E-12	3.591032009892389E-6
342.000000000000060E+0	36.908146035751193E-12	3.152043620508841E-6
343.000000000000060E+0	14.430662538630890E-12	3.807966188762343E-6
344.000000000000060E+0	30.364044269949999E-12	5.327680539396781E-6
345.000000000000060E+0	42.597827771722863E-12	1.056133556144779E-6
346.000000000000060E+0	74.424281336562106E-12	2.921835423029965E-6
347.000000000000060E+0	25.200554736048261E-12	680.355264752283750E-9
348.000000000000060E+0	21.286579520538208E-12	238.647079643484450E-9
349.000000000000060E+0	22.004137614708505E-12	3.858985122076497E-6
350.000000000000060E+0	22.016457143382152E-12	74.489370668689252E-9
351.000000000000060E+0	8.664640375432735E-12	2.405518341377822E-6
352.000000000000060E+0	17.545331137518040E-12	1.152072161199153E-6
353.000000000000060E+0	31.703063025208841E-12	207.344945724602240E-9
354.000000000000060E+0	16.534685909236189E-12	4.204280896216106E-6
355.000000000000060E+0	13.683740292040625E-12	1.494175462843710E-6
356.000000000000060E+0	23.532424500960524E-12	366.473374271244180E-9
357.000000000000060E+0	50.457277540383579E-12	306.941820733596710E-9
358.000000000000060E+0	68.445035170360461E-12	660.565153205810570E-9
359.000000000000060E+0	28.690036489936096E-12	1.546697354979385E-6
360.000000000000060E+0	16.122353517767694E-12	1.800403282788088E-6
361.000000000000060E+0	19.475132173549095E-12	2.678344933560756E-6
362.000000000000060E+0	20.965559476056002E-12	2.636070124287342E-6
363.000000000000060E+0	34.842330238678416E-12	299.271614266272680E-9
364.000000000000060E+0	20.262130732307996E-12	351.827049981569560E-9
365.000000000000060E+0	29.915567970080165E-12	2.226686953006487E-6
366.000000000000060E+0	30.850477681175401E-12	846.240971540088660E-9
367.000000000000060E+0	23.048509405703943E-12	4.863120267617521E-6
368.000000000000060E+0	22.643321890036998E-12	654.639475340461600E-9
369.000000000000060E+0	32.352707611278927E-12	3.296571167836116E-6
370.000000000000060E+0	23.076999139726566E-12	1.941016216228386E-6
371.000000000000060E+0	16.219172141723701E-12	251.778332917559060E-9
372.000000000000060E+0	19.662181900709681E-12	2.537127117212768E-6
373.000000000000060E+0	15.317249490393445E-12	1.638830818102335E-6
374.000000000000060E+0	15.203415766414946E-12	2.308305348671797E-6
375.000000000000060E+0	17.972369445596717E-12	263.281031400075360E-9
376.000000000000060E+0	33.856500816283919E-12	232.386415263747480E-9
377.000000000000060E+0	11.478248397602256E-12	2.065082772107487E-6
378.000000000000060E+0	19.276984743723925E-12	1.564730053826559E-6
379.000000000000060E+0	14.315210626844466E-12	504.024853303269150E-9
380.000000000000060E+0	13.702554244072015E-12	1.675408018606481E-6
381.000000000000060E+0	38.141383871436269E-12	690.803766106470580E-9
382.000000000000060E+0	46.876972571843413E-12	527.369846218426090E-9
383.000000000000060E+0	21.397565457567889E-12	785.647779739752670E-9
384.000000000000060E+0	9.027679923337589E-12	115.330972809003030E-9
385.000000000000060E+0	9.763119550673407E-12	2.768642154487539E-6
386.000000000000060E+0	22.616581516060186E-12	1.024945749426855E-6
387.000000000000060E+0	15.797538725558318E-12	324.127418246094660E-9
388.000000000000060E+0	7.874275802786879E-12	2.737456479851556E-6
389.000000000000060E+0	7.203537368949229E-12	2.374276952172893E-6
390.000000000000060E+0	17.941346415147108E-12	1.076629266405918E-6
391.000000000000060E+0	40.363621513859240E-12	303.248167297426180E-9
392.000000000000060E+0	41.706643041245653E-12	211.771036892011610E-9
393.000000000000060E+0	8.901627001655974E-12	1.819546811389408E-6
394.000000000000060E+0	20.932165315645021E-12	580.200071779119660E-9
395.000000000000060E+0	22.633646923241118E-12	899.593373942233550E-9
396.000000000000060E+0	34.922525659572402E-12	6.959563501721515E-6
397.000000000000060E+0	59.883216519277350E-12	3.028224675210940E-6
398.000000000000060E+0	21.488026285972558E-12	420.659745126083750E-9
399.000000000000060E+0	33.527406471422659E-12	1.655833780689290E-6
400.000000000000060E+0	33.588976439090346E-12	1.763211999399117E-6
401.000000000000060E+0	27.000016202439152E-12	1.748767384824311E-6
402.000000000000060E+0	19.582372540255402E-12	215.342370923264210E-9
403.000000000000060E+0	14.146074652721977E-12	1.041691128845188E-6
404.000000000000060E+0	24.689662382911033E-12	5.617987987344824E-6
405.000000000000060E+0	14.297257902240217E-12	760.243761487018080E-9
406.000000000000060E+0	22.584262422888358E-12	2.749735775337653E-6
407.000000000000060E+0	19.992914399141447E-12	8.563304384283779E-6
408.000000000000060E+0	22.861429377711473E-12	1.897826603865869E-6
409.000000000000060E+0	17.860478421077423E-12	2.716015516727455E-6
410.000000000000060E+0	19.797066938127597E-12	2.234308230973199E-6
411.000000000000060E+0	10.961798755027789E-12	935.925294907817380E-9
412.000000000000060E+0	23.469397371310826E-12	4.356798084717863E-6
413.000000000000060E+0	31.977809284130942E-12	728.329492729068490E-9
414.000000000000060E+0	23.292873051177728E-12	2.769513825015892E-6
415.000000000000060E+0	15.904478017358726E-12	8.384396537519002E-6
416.000000000000060E+0	19.855869451620271E-12	3.250050746947167E-6
417.000000000000060E+0	13.419962029972165E-12	1.947762576561171E-6
418.000000000000060E+0	17.934859180503337E-12	7.581036726998886E-6
419.000000000000060E+0	6.283207572304869E-12	2.187183763629055E-6
420.000000000000060E+0	10.501867718390086E-12	4.324017368428853E-6
421.000000000000060E+0	10.897878516578605E-12	3.107794931028001E-6
422.000000000000060E+0	18.820600357739285E-12	2.706319657578581E-6
423.000000000000060E+0	27.100694577434476E-12	5.153912063235930E-6
424.000000000000060E+0	5.051416378193212E-12	3.026724238624468E-6
425.000000000000060E+0	7.347622516118638E-12	2.171112964611647E-6
426.000000000000060E+0	18.040505852475344E-12	3.583735352169608E-6
427.000000000000060E+0	6.583905349530990E-12	6.565803719127369E-6
428.000000000000060E+0	3.528101975446386E-12	2.226598962818720E-6
429.000000000000060E+0	12.589364600832981E-12	5.910416071470168E-6
430.000000000000060E+0	24.016158373863348E-12	6.182911360003336E-6
431.000000000000060E+0	13.090627431632785E-12	2.590219398813216E-6
432.000000000000060E+0	13.253992674857127E-12	2.715328111211230E-6
433.000000000000060E+0	19.568875977746005E-12	5.429822593259145E-6
434.000000000000060E+0	15.188984641095473E-12	1.863992375679181E-6
435.000000000000060E+0	15.427643503029024E-12	2.521428477142647E-6
436.000000000000060E+0	10.667604235315879E-12	5.105593515098034E-6
437.000000000000060E+0	13.720863091644099E-12	2.060987630004298E-6
438.000000000000060E+0	21.927214938278743E-12	9.401486082936807E-6
439.000000000000060E+0	24.769570124674988E-12	2.451411470911128E-6
440.000000000000060E+0	24.205974190057139E-12	2.700518707067274E-6
441.000000000000060E+0	17.506626764654305E-12	9.769556387688979E-6
