Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
226.000000000000030E+0	-853.440075457198660E-6	-294.876805042578680E-6
227.000000000000030E+0	-1.164095811914028E-3	-1.466745987750985E-3
228.000000000000030E+0	-140.427872324975070E-6	-155.842187441952750E-6
229.000000000000030E+0	-202.901811525438010E-6	-534.771827420484200E-6
230.000000000000030E+0	-123.423159441870460E-6	-591.966318370223610E-6
231.000000000000030E+0	-124.705877448821250E-6	-465.292578191528090E-6
232.000000000000030E+0	-314.982929888683690E-6	-304.286717925556370E-6
233.000000000000030E+0	-233.983964312356180E-6	-328.491332925840200E-6
234.000000000000030E+0	-356.919643892742110E-6	-45.368043065741311E-6
235.000000000000030E+0	-515.249246991227670E-6	-411.148459205948830E-6
236.000000000000030E+0	-57.349787549881547E-6	-84.949617152651672E-6
237.000000000000030E+0	-382.229910827615580E-6	60.503838393553746E-6
238.000000000000030E+0	-969.333268395955160E-6	76.883893709835509E-6
239.000000000000030E+0	-691.864099732441860E-6	141.300694054018270E-6
240.000000000000030E+0	-628.384152585144340E-6	-237.672411577978100E-6
241.000000000000030E+0	166.997956153256830E-6	-322.289093606945510E-6
242.000000000000030E+0	-248.461732235465730E-6	-192.244433422970990E-6
243.000000000000030E+0	-124.769731083613000E-6	613.945464093939670E-6
244.000000000000030E+0	-651.311819231676000E-6	812.128529990182890E-6
245.000000000000030E+0	-731.873080917420620E-6	565.684199710593660E-6
246.000000000000030E+0	-906.196144255429930E-6	119.335338402555630E-6
247.000000000000030E+0	481.731102768154720E-6	-356.868999200897950E-6
248.000000000000030E+0	102.611698853237310E-6	135.469665361348040E-6
249.000000000000030E+0	556.732953126666350E-6	911.958999527523940E-6
250.000000000000030E+0	185.947431372414490E-6	1.138852379504132E-3
251.000000000000030E+0	-606.950348988452590E-6	815.210135564047640E-6
252.000000000000030E+0	-371.498081118671570E-6	200.031020625549620E-6
253.000000000000030E+0	681.585890384641300E-6	-311.309299203328900E-6
254.000000000000030E+0	241.445166817757190E-6	550.321719250077350E-6
255.000000000000030E+0	555.076530984744400E-6	573.932920494726320E-6
256.000000000000060E+0	749.209089585765920E-6	765.660008975206030E-6
257.000000000000060E+0	1.000004621534792E-3	-575.518044305065380E-6
258.000000000000060E+0	486.862075591022060E-6	-458.427438793138620E-6
259.000000000000060E+0	732.347198491181770E-6	-304.176429149017620E-6
260.000000000000060E+0	14.962118595170285E-6	-467.551402890056460E-6
261.000000000000060E+0	100.333280945584330E-6	1.181329741623433E-3
262.000000000000060E+0	-480.344878974763260E-6	-794.648993283307940E-6
263.000000000000060E+0	-167.939154357865690E-6	-511.177681555170620E-6
264.000000000000060E+0	424.651662497335320E-6	-1.915113981398468E-6
265.000000000000060E+0	351.782547447659010E-6	-812.308947427200900E-6
266.000000000000060E+0	-139.407339182612740E-6	-240.099967363366970E-6
267.000000000000060E+0	4.577580269502026E-3	-232.967662139426560E-6
268.000000000000060E+0	358.168304615421990E-6	-397.683935241252680E-6
269.000000000000060E+0	835.316784489061070E-6	656.183970458707280E-6
270.000000000000060E+0	1.497046458309245E-3	-173.241842973198840E-6
271.000000000000060E+0	2.344941755360920E-3	-1.555237218803506E-3
272.000000000000060E+0	191.790705098513630E-6	1.040670084363540E-3
273.000000000000060E+0	936.718302906922320E-6	158.156998015282190E-6
274.000000000000060E+0	635.216658124691980E-6	213.109339244270650E-6
275.000000000000060E+0	1.122944438089392E-3	-212.826196914317290E-6
276.000000000000060E+0	229.569444766852680E-6	-150.978072978726190E-6
277.000000000000060E+0	208.811792861956530E-6	7.507682155640900E-6
278.000000000000060E+0	863.926759895561730E-6	-306.317180754986680E-6
279.000000000000060E+0	285.237675830149640E-6	-23.480761702763447E-6
280.000000000000060E+0	-615.112059790783780E-6	449.745411183271820E-6
281.000000000000060E+0	714.772510087113840E-6	234.899671626643270E-6
282.000000000000060E+0	723.157551163270390E-6	238.166345815451600E-6
283.000000000000060E+0	-110.369742639947230E-6	383.205502637761990E-6
284.000000000000060E+0	523.305401149650450E-6	807.576138440368930E-6
285.000000000000060E+0	-1.192786515857781E-3	2.007290607975114E-3
286.000000000000060E+0	-503.061673878670600E-6	-530.150548776548790E-6
287.000000000000060E+0	861.123966254861700E-6	-981.996226789267010E-6
288.000000000000060E+0	926.459605586317340E-6	399.532415077099020E-6
289.000000000000060E+0	-669.992683606856020E-6	-1.438111845235794E-3
290.000000000000060E+0	-1.240277149173260E-3	-9.457207084230373E-3
291.000000000000060E+0	488.656542909640600E-6	1.080936125452451E-3
292.000000000000060E+0	639.919502464967930E-6	-129.064510952084400E-6
293.000000000000060E+0	762.375392997872990E-6	-117.741276782379750E-6
294.000000000000060E+0	1.022056426726010E-3	486.927325625762580E-6
295.000000000000060E+0	1.081789299949581E-3	171.817251207052200E-6
296.000000000000060E+0	1.057299802288887E-3	43.966323955748090E-6
297.000000000000060E+0	876.365259803299140E-6	149.819250995440210E-6
298.000000000000060E+0	751.701378855571170E-6	491.547534449767330E-9
299.000000000000060E+0	1.082184087164728E-3	-889.061524320787650E-6
300.000000000000060E+0	930.696611178586210E-6	-468.750238043478680E-6
301.000000000000060E+0	402.318284877647280E-6	702.441617358964990E-6
302.000000000000060E+0	-880.883884103015030E-6	1.525613561060837E-3
303.000000000000060E+0	939.054837276248050E-6	1.810091559208566E-3
304.000000000000060E+0	-679.404450964866890E-6	-771.074147839967870E-6
305.000000000000060E+0	-1.241586317004695E-3	-1.873596826178525E-3
306.000000000000060E+0	-414.217737871618610E-6	-877.299182261849280E-6
307.000000000000060E+0	1.691561392951798E-3	-10.517278228168994E-3
308.000000000000060E+0	344.147752522798200E-6	-88.372375474281197E-6
309.000000000000060E+0	-404.571975723341640E-6	-788.895938865481740E-6
310.000000000000060E+0	4.069689655602018E-3	-1.908216396185444E-3
311.000000000000060E+0	1.524312840304936E-3	697.470761860978550E-6
312.000000000000060E+0	-1.412642125742134E-3	1.081494565414200E-3
313.000000000000060E+0	-973.590920308830640E-6	439.172052707303410E-6
314.000000000000060E+0	-438.417388970456670E-6	-15.477921209169996E-3
315.000000000000060E+0	-547.866157108355340E-6	332.679824810277640E-6
316.000000000000060E+0	-925.504455376967210E-6	619.206092488863320E-6
317.000000000000060E+0	-182.082120728853480E-6	3.377492940570016E-3
318.000000000000060E+0	685.814320103193710E-6	212.904644889035680E-6
319.000000000000060E+0	-267.521090164039050E-6	-659.547530666055610E-6
320.000000000000060E+0	-296.078690924898480E-6	-1.027333531468058E-3
321.000000000000060E+0	-3.613254789762585E-3	570.572514198514370E-6
322.000000000000060E+0	822.919237181511170E-6	1.331098276488611E-3
323.000000000000060E+0	-345.443024671945710E-6	35.231445420406764E-6
324.000000000000060E+0	-1.586967420029385E-3	-1.590277902930260E-3
325.000000000000060E+0	-752.485116026939690E-6	182.850135999276590E-6
326.000000000000060E+0	818.024388727229000E-6	320.085501524307120E-6
327.000000000000060E+0	150.332257328752740E-6	295.018247046885040E-6
328.000000000000060E+0	759.167508247536550E-6	-428.955777360282710E-6
329.000000000000060E+0	-470.718939724325930E-6	-2.115274528380426E-3
330.000000000000060E+0	2.088968430423048E-3	-6.649176816766928E-3
331.000000000000060E+0	-472.147113999146460E-6	346.353925733900270E-6
332.000000000000060E+0	-1.772732831466591E-3	-2.216287396189460E-3
333.000000000000060E+0	-1.691598568438863E-3	55.299610289625517E-6
334.000000000000060E+0	1.267679991196806E-3	-653.501411385452200E-6
335.000000000000060E+0	5.608207243139510E-3	10.144865677004089E-3
336.000000000000060E+0	936.947871390806670E-6	221.387604251852470E-6
337.000000000000060E+0	1.749256279495276E-3	-1.741296572474056E-3
338.000000000000060E+0	1.887563725552282E-3	-181.723769531688730E-6
339.000000000000060E+0	1.060538974488193E-3	-1.050212120244807E-3
340.000000000000060E+0	-10.520140356407734E-6	932.149709318019100E-6
341.000000000000060E+0	-1.893233850418699E-3	-314.970406470146470E-6
342.000000000000060E+0	-1.742123109828048E-3	362.751482840821930E-6
343.000000000000060E+0	-610.831819294147440E-6	-546.169860572934090E-6
344.000000000000060E+0	-398.002047953599370E-6	-967.508690031348310E-6
345.000000000000060E+0	-2.483662273341995E-3	-2.380630178504573E-3
346.000000000000060E+0	-810.259022701116510E-6	-1.949254593634684E-3
347.000000000000060E+0	-176.170604949835410E-6	-565.638980800606570E-6
348.000000000000060E+0	940.974815167462310E-6	3.709733396051723E-3
349.000000000000060E+0	42.591938191526013E-6	-1.316070568470093E-3
350.000000000000060E+0	-2.794342433911879E-3	-7.195226446318422E-3
351.000000000000060E+0	151.443190509933940E-6	26.243093033622685E-6
352.000000000000060E+0	221.511372347697350E-6	-286.189311675243670E-6
353.000000000000060E+0	1.372777073276408E-3	-684.864316340176370E-6
354.000000000000060E+0	-325.570175130733990E-6	140.334547355720470E-6
355.000000000000060E+0	-797.191286970232020E-6	-595.773045496040600E-6
356.000000000000060E+0	-1.236874593210553E-3	-1.623523817470173E-3
357.000000000000060E+0	-3.384990086073505E-3	2.922157511487523E-3
358.000000000000060E+0	1.771097942903585E-3	2.142734407670099E-3
359.000000000000060E+0	-148.103708705819820E-6	-74.552443148865856E-6
360.000000000000060E+0	-181.024650790062530E-6	-577.859642200584060E-6
361.000000000000060E+0	-711.982724942109270E-6	-1.444907116058072E-3
362.000000000000060E+0	-1.258705893719466E-3	360.964824859076360E-6
363.000000000000060E+0	2.029602056143091E-3	-4.110232265248305E-3
364.000000000000060E+0	442.575175441046300E-6	5.661280392138538E-3
365.000000000000060E+0	86.490508006992531E-6	-3.054313761381401E-3
366.000000000000060E+0	749.040873024669240E-6	3.024034500264915E-3
367.000000000000060E+0	-1.274398021532298E-3	275.823443188590120E-6
368.000000000000060E+0	-1.793073996210973E-3	-1.244233751875984E-3
369.000000000000060E+0	-921.302496952250220E-6	213.443126963112100E-6
370.000000000000060E+0	82.484873026008546E-6	-507.462214695015000E-6
371.000000000000060E+0	3.539810579982144E-3	1.021142511712440E-3
372.000000000000060E+0	-422.725956586819240E-6	-239.514627192632790E-6
373.000000000000060E+0	-1.117693326596268E-3	-621.678825207462120E-6
374.000000000000060E+0	29.900724640928349E-6	919.488525183125280E-6
375.000000000000060E+0	926.770060208834930E-6	2.630357015057007E-3
376.000000000000060E+0	-5.301317731689006E-3	5.264051467730501E-3
377.000000000000060E+0	359.850230788114090E-6	-87.861087818596190E-6
378.000000000000060E+0	-1.412001310733192E-3	603.352834623422060E-6
379.000000000000060E+0	108.141519217585370E-6	2.487935141042936E-3
380.000000000000060E+0	1.267352342557573E-3	942.134910539042560E-6
381.000000000000060E+0	549.184858398511000E-6	2.275682360194089E-3
382.000000000000060E+0	-2.883601569577047E-3	161.431689229096750E-6
383.000000000000060E+0	1.427464493158812E-3	1.575219796001278E-3
384.000000000000060E+0	-3.968513804185108E-3	1.308384752648778E-3
385.000000000000060E+0	832.651244565865830E-6	-236.108489587833830E-6
386.000000000000060E+0	2.557103643652757E-3	368.895708635029180E-6
387.000000000000060E+0	3.564067031329563E-3	1.988861339392014E-3
388.000000000000060E+0	-369.426956392412050E-6	356.110840475501730E-6
389.000000000000060E+0	-254.068658760291520E-6	-142.037390039333750E-6
390.000000000000060E+0	1.755615581879362E-3	-1.974513560953766E-3
391.000000000000060E+0	-7.730252229565840E-3	970.958488145557140E-6
392.000000000000060E+0	2.704834988032502E-3	-8.326730290211467E-3
393.000000000000060E+0	688.189906885933720E-6	-1.040794637907060E-3
394.000000000000060E+0	2.142061469296760E-3	1.815472497883374E-3
395.000000000000060E+0	-1.356362547216668E-3	-1.213708873748947E-3
396.000000000000060E+0	-32.283775093805744E-6	1.490124958392752E-3
397.000000000000060E+0	-1.664933115491443E-3	2.550392911851572E-3
398.000000000000060E+0	-140.345539122026240E-6	-1.322120004463842E-3
399.000000000000060E+0	-715.410932654976990E-6	2.190721900432663E-3
400.000000000000060E+0	-190.505923274703810E-6	1.953396488894129E-3
401.000000000000060E+0	-803.040882942057560E-6	1.895089232041163E-3
402.000000000000060E+0	-801.514289726303630E-6	-206.557934461800370E-6
403.000000000000060E+0	514.962960410032750E-6	-183.297954251563610E-6
404.000000000000060E+0	536.310011255525500E-6	1.092913229151647E-3
405.000000000000060E+0	-2.239657561225861E-3	1.019517656042031E-3
406.000000000000060E+0	741.715683602873740E-6	-425.019968555801590E-6
407.000000000000060E+0	795.608996182366150E-6	637.795587969873770E-6
408.000000000000060E+0	282.969097681553700E-6	2.185189021170954E-3
409.000000000000060E+0	-859.607135603772760E-6	60.909919828415424E-6
410.000000000000060E+0	2.109975448633265E-3	257.439072477741300E-6
411.000000000000060E+0	-265.417574359022310E-6	1.165243220559641E-3
412.000000000000060E+0	36.250004117387333E-6	325.471372786567540E-6
413.000000000000060E+0	2.696868728407653E-3	-965.779435684959730E-6
414.000000000000060E+0	794.409852720509160E-6	610.767956924983390E-6
415.000000000000060E+0	539.327678499413260E-6	726.224499764424000E-6
416.000000000000060E+0	659.263709609954670E-6	-937.558921384525440E-6
417.000000000000060E+0	1.496258125309320E-3	168.142075597620750E-6
418.000000000000060E+0	1.399248603359186E-3	68.525587477604919E-6
419.000000000000060E+0	-886.709980779574810E-6	-165.128211154549150E-6
420.000000000000060E+0	463.433798861248010E-6	-715.411671284725290E-6
421.000000000000060E+0	1.216698215054239E-3	-145.244833632061350E-6
422.000000000000060E+0	-97.059448089041343E-6	-913.294989259055570E-6
423.000000000000060E+0	1.362344514714324E-3	-941.080029921029910E-6
424.000000000000060E+0	369.572060179269420E-6	576.832438689134600E-6
425.000000000000060E+0	278.230395205230650E-6	-728.909323544957340E-6
426.000000000000060E+0	1.353551148412481E-3	-1.149389852945923E-3
427.000000000000060E+0	485.682767907531380E-6	308.479072483097230E-6
428.000000000000060E+0	515.328086986860760E-6	-30.474927169074071E-6
