Freq (Hz)	Coh_Microphone/Source
238.000000000000030E+0	150.467709984917130E-3
239.000000000000030E+0	100.356384296608410E-3
240.000000000000030E+0	169.655067456185670E-3
241.000000000000030E+0	273.721488041110020E-3
242.000000000000030E+0	447.937085301233720E-3
243.000000000000030E+0	491.784894830614160E-3
244.000000000000030E+0	250.776691981389350E-3
245.000000000000030E+0	226.765003871466700E-3
246.000000000000030E+0	455.599800294950670E-3
247.000000000000030E+0	662.680779854190490E-3
248.000000000000030E+0	701.799013000177440E-3
249.000000000000030E+0	497.415973303002300E-3
250.000000000000030E+0	651.499578826722940E-3
251.000000000000030E+0	509.384541397632560E-3
252.000000000000030E+0	636.424812351785270E-3
253.000000000000030E+0	374.760389113775070E-3
254.000000000000030E+0	113.381218927409960E-3
255.000000000000030E+0	641.643501856093870E-3
256.000000000000060E+0	572.304464561773200E-3
257.000000000000060E+0	30.974806180549479E-3
258.000000000000060E+0	494.597354443095990E-3
259.000000000000060E+0	508.880273849134370E-3
260.000000000000060E+0	59.477229053024404E-3
261.000000000000060E+0	132.127492150366480E-3
262.000000000000060E+0	65.839345095649870E-3
263.000000000000060E+0	19.232011954166919E-3
264.000000000000060E+0	318.405598419154560E-3
265.000000000000060E+0	387.206806138325250E-3
266.000000000000060E+0	148.420540580111170E-3
267.000000000000060E+0	280.744421313432860E-3
268.000000000000060E+0	264.829740005921690E-3
269.000000000000060E+0	131.978732929664550E-3
270.000000000000060E+0	107.998187630037070E-3
271.000000000000060E+0	383.914847158478960E-3
272.000000000000060E+0	462.798190645526960E-3
273.000000000000060E+0	247.263619624213980E-3
274.000000000000060E+0	225.267321558855540E-3
275.000000000000060E+0	250.287389602546760E-3
276.000000000000060E+0	399.467817136492820E-3
277.000000000000060E+0	677.484647620497090E-3
278.000000000000060E+0	667.881416561240560E-3
279.000000000000060E+0	644.083578567403390E-3
280.000000000000060E+0	257.573611401900770E-3
281.000000000000060E+0	606.471010474135980E-3
282.000000000000060E+0	495.234776503191360E-3
283.000000000000060E+0	437.199980268445750E-3
284.000000000000060E+0	711.901221124234600E-3
285.000000000000060E+0	130.528085024100150E-3
286.000000000000060E+0	175.547164723996480E-3
287.000000000000060E+0	99.547862760826708E-3
288.000000000000060E+0	31.825904189250749E-3
289.000000000000060E+0	127.080843332697900E-3
290.000000000000060E+0	24.030112858993716E-3
291.000000000000060E+0	28.012674655977513E-3
292.000000000000060E+0	88.789112168600151E-3
293.000000000000060E+0	286.235876021132710E-3
294.000000000000060E+0	146.458857184569140E-3
295.000000000000060E+0	163.351898447476250E-3
296.000000000000060E+0	193.754813653980150E-3
297.000000000000060E+0	294.493813340159840E-3
298.000000000000060E+0	106.902751185143400E-3
299.000000000000060E+0	28.487740594982332E-3
300.000000000000060E+0	434.373407231751380E-3
301.000000000000060E+0	256.327181924924040E-3
302.000000000000060E+0	258.317821045621900E-3
303.000000000000060E+0	40.484232289807506E-3
304.000000000000060E+0	153.947073475609850E-3
305.000000000000060E+0	46.726249559506647E-3
306.000000000000060E+0	518.400063349378600E-3
307.000000000000060E+0	141.822358293174440E-3
308.000000000000060E+0	497.389478527029470E-3
309.000000000000060E+0	424.857116226596440E-3
310.000000000000060E+0	319.604809567589580E-3
311.000000000000060E+0	150.255908342832920E-3
312.000000000000060E+0	176.096456467614070E-3
313.000000000000060E+0	95.844268742607236E-3
314.000000000000060E+0	101.516163806551290E-3
315.000000000000060E+0	305.548200708558810E-3
316.000000000000060E+0	382.344274252986780E-3
317.000000000000060E+0	85.515684778497872E-3
318.000000000000060E+0	42.568186200305710E-3
319.000000000000060E+0	23.114667492990595E-3
320.000000000000060E+0	3.918755409365692E-3
321.000000000000060E+0	215.885415671008250E-3
322.000000000000060E+0	107.771177537549310E-3
323.000000000000060E+0	186.752139924385970E-3
324.000000000000060E+0	163.605059630583750E-3
325.000000000000060E+0	33.156468747983447E-3
326.000000000000060E+0	122.443421568805400E-3
327.000000000000060E+0	393.162742922444130E-3
328.000000000000060E+0	319.780057187506790E-3
329.000000000000060E+0	424.624440174426800E-3
330.000000000000060E+0	150.784637612384480E-3
331.000000000000060E+0	411.965488130574430E-3
332.000000000000060E+0	253.554514690163380E-3
333.000000000000060E+0	426.960096616867790E-3
334.000000000000060E+0	175.697808995476740E-3
335.000000000000060E+0	288.254949790422490E-3
336.000000000000060E+0	14.373256027413198E-3
337.000000000000060E+0	354.086555271353910E-3
338.000000000000060E+0	505.650326670036620E-3
339.000000000000060E+0	456.048144903252180E-3
340.000000000000060E+0	145.475001512699460E-3
341.000000000000060E+0	347.203739170109100E-3
342.000000000000060E+0	129.308486021713080E-3
343.000000000000060E+0	93.825357991542707E-3
344.000000000000060E+0	197.186250322383600E-3
345.000000000000060E+0	30.008332784032546E-3
346.000000000000060E+0	98.785859978565121E-3
347.000000000000060E+0	105.407229817355740E-3
348.000000000000060E+0	507.815838537147620E-3
349.000000000000060E+0	171.642294995878020E-3
350.000000000000060E+0	13.864966819273390E-3
351.000000000000060E+0	236.768906518057710E-3
352.000000000000060E+0	105.799457594315490E-3
353.000000000000060E+0	479.804110885890760E-3
354.000000000000060E+0	133.624646164775710E-3
355.000000000000060E+0	9.222499127046441E-3
356.000000000000060E+0	58.853502234018695E-3
357.000000000000060E+0	227.463470609844900E-3
358.000000000000060E+0	299.412983216568280E-3
359.000000000000060E+0	299.067973408918000E-3
360.000000000000060E+0	107.195564090416720E-3
361.000000000000060E+0	5.241215642982430E-3
362.000000000000060E+0	18.928982364143809E-3
363.000000000000060E+0	545.398116939803560E-3
364.000000000000060E+0	447.109258408423640E-3
365.000000000000060E+0	19.270181967262885E-3
366.000000000000060E+0	433.057027678970970E-3
367.000000000000060E+0	509.320171161033560E-3
368.000000000000060E+0	5.535753746318944E-3
369.000000000000060E+0	220.318871525151170E-3
370.000000000000060E+0	336.162426857292860E-3
371.000000000000060E+0	129.363385999886420E-3
372.000000000000060E+0	530.660214234916160E-3
373.000000000000060E+0	740.401134162354200E-3
374.000000000000060E+0	785.669569439511940E-3
375.000000000000060E+0	177.959144107353420E-3
376.000000000000060E+0	40.521098274679333E-3
377.000000000000060E+0	278.634130866731610E-3
378.000000000000060E+0	114.496163634925170E-3
379.000000000000060E+0	260.377493373596950E-3
380.000000000000060E+0	333.878094355853360E-3
381.000000000000060E+0	37.716597503990389E-3
382.000000000000060E+0	72.123476198749245E-3
383.000000000000060E+0	47.205704876118373E-3
384.000000000000060E+0	39.401048508126681E-3
385.000000000000060E+0	436.531675740418900E-3
386.000000000000060E+0	344.471594382181450E-3
387.000000000000060E+0	513.634654317394860E-3
388.000000000000060E+0	398.127869426471660E-3
389.000000000000060E+0	44.261493867247204E-3
390.000000000000060E+0	11.113310316619508E-3
391.000000000000060E+0	266.567261535907150E-3
392.000000000000060E+0	72.185464589072226E-3
393.000000000000060E+0	147.001723813722060E-3
394.000000000000060E+0	154.764225167042390E-3
395.000000000000060E+0	170.960377782227780E-3
396.000000000000060E+0	188.180888194901470E-3
397.000000000000060E+0	132.210660327157200E-3
398.000000000000060E+0	117.642553460453450E-3
399.000000000000060E+0	93.134232735298625E-3
400.000000000000060E+0	10.835332837648860E-3
401.000000000000060E+0	24.793554102743056E-3
402.000000000000060E+0	24.326206261167226E-3
403.000000000000060E+0	69.443403423846209E-3
404.000000000000060E+0	284.162732354705790E-3
405.000000000000060E+0	214.227978510397900E-3
406.000000000000060E+0	281.616221245927610E-3
407.000000000000060E+0	316.340583485860470E-3
408.000000000000060E+0	134.989806307295150E-3
409.000000000000060E+0	33.983664000348329E-3
410.000000000000060E+0	493.588632550822140E-3
411.000000000000060E+0	103.946668086601930E-3
412.000000000000060E+0	356.107007621418730E-3
413.000000000000060E+0	167.297620445801740E-3
414.000000000000060E+0	73.813683253066309E-3
415.000000000000060E+0	100.465879299112960E-3
416.000000000000060E+0	28.463403482452247E-3
417.000000000000060E+0	258.095073864166300E-3
418.000000000000060E+0	339.636432681164060E-3
419.000000000000060E+0	204.692376293628520E-3
420.000000000000060E+0	136.324183925182110E-3
421.000000000000060E+0	3.650302995886162E-3
422.000000000000060E+0	18.825297193073770E-3
423.000000000000060E+0	185.020459201029550E-3
424.000000000000060E+0	264.135332371599470E-3
425.000000000000060E+0	71.646131555069159E-3
426.000000000000060E+0	223.750027535128240E-3
427.000000000000060E+0	204.082093277492600E-3
428.000000000000060E+0	192.599838062971680E-3
429.000000000000060E+0	664.470114848048300E-3
430.000000000000060E+0	251.312367183052940E-3
431.000000000000060E+0	105.643500155697510E-3
432.000000000000060E+0	188.641636867931450E-3
433.000000000000060E+0	44.377996561978161E-3
434.000000000000060E+0	29.911604242738126E-3
435.000000000000060E+0	24.141540955380219E-3
436.000000000000060E+0	115.308778048107570E-3
437.000000000000060E+0	58.951274593165917E-3
438.000000000000060E+0	260.808652858700140E-3
439.000000000000060E+0	487.023712179202090E-3
440.000000000000060E+0	520.401477853602800E-3
441.000000000000060E+0	94.440232363787693E-3
442.000000000000060E+0	129.013111810994700E-3
443.000000000000060E+0	162.113424403816790E-3
444.000000000000060E+0	92.024374431425290E-3
445.000000000000060E+0	325.245635428534190E-3
446.000000000000060E+0	102.331958627256150E-3
447.000000000000060E+0	366.213705042016830E-3
448.000000000000060E+0	165.911939527227160E-3
449.000000000000060E+0	153.497167415256540E-3
450.000000000000060E+0	178.186118961476290E-3
451.000000000000060E+0	75.001060163933486E-3
452.000000000000060E+0	261.357847290896230E-3
453.000000000000060E+0	27.372581629402523E-3
454.000000000000060E+0	32.258732328802393E-3
455.000000000000060E+0	218.613536206066130E-3
456.000000000000060E+0	502.938235928206410E-3
457.000000000000060E+0	369.877959710590790E-3
458.000000000000060E+0	11.682498894616415E-3
459.000000000000060E+0	286.635561263905940E-3
460.000000000000060E+0	292.972908272288390E-3
461.000000000000060E+0	52.498979952140451E-3
462.000000000000060E+0	15.795029093179831E-3
463.000000000000060E+0	85.561002327130001E-3
464.000000000000060E+0	77.944393045913982E-3
465.000000000000060E+0	186.073107552992390E-3
466.000000000000060E+0	86.775358658690460E-3
467.000000000000060E+0	285.067536383828480E-3
468.000000000000060E+0	437.681151365318820E-3
469.000000000000060E+0	128.853884947462060E-3
470.000000000000060E+0	229.113315742338150E-3
471.000000000000060E+0	96.761637258620775E-3
472.000000000000060E+0	60.963816592251314E-3
473.000000000000060E+0	59.414528536779768E-3
474.000000000000060E+0	95.362139291224501E-3
475.000000000000060E+0	1.439113701783902E-3
476.000000000000060E+0	54.213397064283290E-3
477.000000000000060E+0	25.212865845232572E-3
478.000000000000060E+0	11.269065117071977E-3
479.000000000000060E+0	500.321660218266630E-3
480.000000000000060E+0	516.426908268822760E-3
481.000000000000060E+0	451.110485585900890E-3
482.000000000000060E+0	317.128768975931840E-3
483.000000000000060E+0	100.011050666053940E-3
484.000000000000060E+0	300.643753385719860E-3
485.000000000000060E+0	163.821309019481780E-3
486.000000000000060E+0	76.364777813257997E-3
487.000000000000060E+0	105.439338893239590E-3
488.000000000000060E+0	144.485282206929630E-3
489.000000000000060E+0	161.871331729798620E-3
490.000000000000060E+0	509.372474435878190E-3
491.000000000000060E+0	84.450243202434980E-3
492.000000000000060E+0	598.434049627128210E-3
493.000000000000060E+0	458.659953765891690E-3
494.000000000000060E+0	557.523501288645030E-3
495.000000000000060E+0	513.901332262754580E-3
496.000000000000060E+0	21.734715305863350E-3
497.000000000000060E+0	246.162200185133210E-3
498.000000000000060E+0	662.901044159169170E-3
499.000000000000060E+0	229.999527665611160E-3
500.000000000000060E+0	134.018283616122060E-3
501.000000000000060E+0	428.474815777589720E-3
502.000000000000060E+0	137.800482558026630E-3
503.000000000000060E+0	119.726620377139940E-3
504.000000000000060E+0	527.940794579304430E-3
505.000000000000060E+0	113.374410534227500E-3
506.000000000000060E+0	138.286961126296130E-3
507.000000000000060E+0	154.842444875273650E-3
508.000000000000060E+0	596.158837267333650E-3
509.000000000000060E+0	257.224471123209730E-3
510.000000000000060E+0	377.711180853772920E-3
511.000000000000060E+0	29.538991533984670E-3
512.000000000000110E+0	222.642260003240390E-3
513.000000000000110E+0	699.567563041560870E-3
514.000000000000110E+0	665.477683895772660E-3
515.000000000000110E+0	37.138500118416441E-3
516.000000000000110E+0	158.285316930694450E-3
517.000000000000110E+0	227.932468175685470E-3
518.000000000000110E+0	165.925737378691540E-3
519.000000000000110E+0	305.800872294621550E-3
520.000000000000110E+0	255.169532530668600E-3
521.000000000000110E+0	216.243707934190070E-3
522.000000000000110E+0	147.535343540748570E-3
523.000000000000110E+0	113.781296974337110E-3
524.000000000000110E+0	535.813334386833320E-3
525.000000000000110E+0	771.717670559543210E-3
526.000000000000110E+0	581.183666484252900E-3
527.000000000000110E+0	567.668456161251940E-3
528.000000000000110E+0	186.481552416949330E-3
529.000000000000110E+0	236.980342044795960E-3
530.000000000000110E+0	463.783870466557720E-3
531.000000000000110E+0	154.261894676092940E-3
532.000000000000110E+0	493.184660541469310E-3
533.000000000000110E+0	437.415173750438810E-3
534.000000000000110E+0	462.070048146402790E-3
535.000000000000110E+0	325.922378094251790E-3
536.000000000000110E+0	334.250360667418420E-3
537.000000000000110E+0	416.763607768006580E-3
538.000000000000110E+0	656.606682171398280E-3
539.000000000000110E+0	419.088485689005250E-3
540.000000000000110E+0	32.064234497563925E-3
541.000000000000110E+0	333.957663337317130E-3
542.000000000000110E+0	10.544944139951624E-3
543.000000000000110E+0	487.656725981435280E-3
544.000000000000110E+0	440.444597895159880E-3
545.000000000000110E+0	750.176821719355070E-3
546.000000000000110E+0	480.355853513780410E-3
547.000000000000110E+0	497.276809601434000E-3
548.000000000000110E+0	377.913492597329310E-3
549.000000000000110E+0	824.138383430395800E-3
550.000000000000110E+0	691.155463688350120E-3
551.000000000000110E+0	577.144194986659810E-3
552.000000000000110E+0	270.760130833412100E-3
553.000000000000110E+0	38.965580665223362E-3
554.000000000000110E+0	53.615869424867339E-3
555.000000000000110E+0	697.043758330477820E-3
556.000000000000110E+0	830.885050533860190E-3
557.000000000000110E+0	865.484291804451970E-3
558.000000000000110E+0	661.168679505092840E-3
559.000000000000110E+0	711.510315807601930E-3
560.000000000000110E+0	845.270635290475410E-3
561.000000000000110E+0	191.353155892590050E-3
562.000000000000110E+0	486.780773765058520E-3
563.000000000000110E+0	659.348833484476700E-3
564.000000000000110E+0	289.937345271314370E-3
565.000000000000110E+0	333.966772789243970E-3
566.000000000000110E+0	272.207324818158120E-3
567.000000000000110E+0	186.147356689243700E-3
568.000000000000110E+0	190.653785248263620E-3
569.000000000000110E+0	861.374132837442240E-3
570.000000000000110E+0	620.649096442082550E-3
571.000000000000110E+0	708.013012865139730E-3
572.000000000000110E+0	445.644812938332800E-3
573.000000000000110E+0	355.737429543085020E-3
574.000000000000110E+0	557.925341417420560E-3
575.000000000000110E+0	120.660118154158970E-3
576.000000000000110E+0	278.433587172760680E-3
577.000000000000110E+0	532.353921837043440E-3
578.000000000000110E+0	147.474548334069260E-3
579.000000000000110E+0	271.142349935465210E-3
580.000000000000110E+0	419.903800381271900E-3
581.000000000000110E+0	462.754831645825980E-3
582.000000000000110E+0	763.405543994277510E-3
583.000000000000110E+0	404.502425202308950E-3
584.000000000000110E+0	331.246528900573990E-3
585.000000000000110E+0	446.785555608794290E-3
586.000000000000110E+0	235.044224674953670E-3
587.000000000000110E+0	188.014941745874050E-3
588.000000000000110E+0	470.138391565407320E-3
589.000000000000110E+0	190.199245425106160E-3
590.000000000000110E+0	178.984125707293410E-3
591.000000000000110E+0	162.715621010682430E-3
592.000000000000110E+0	29.594987892314902E-3
593.000000000000110E+0	615.684878724130250E-3
594.000000000000110E+0	429.994971661737500E-3
595.000000000000110E+0	410.061775559236790E-3
596.000000000000110E+0	263.217768763157110E-3
597.000000000000110E+0	171.058925341940480E-3
598.000000000000110E+0	578.256780455861490E-3
599.000000000000110E+0	593.490877961971420E-3
600.000000000000110E+0	559.203814736234820E-3
601.000000000000110E+0	560.041451697720680E-3
602.000000000000110E+0	187.292442632089940E-3
603.000000000000110E+0	563.720715065375240E-3
604.000000000000110E+0	72.718746415263505E-3
605.000000000000110E+0	364.899210107878120E-3
606.000000000000110E+0	617.860993251941990E-3
607.000000000000110E+0	317.020625686062600E-3
608.000000000000110E+0	12.117202674121084E-3
609.000000000000110E+0	182.789619906556680E-3
610.000000000000110E+0	43.340346185510158E-3
611.000000000000110E+0	439.124533921987360E-3
612.000000000000110E+0	823.253653588388090E-3
613.000000000000110E+0	880.691535787230470E-3
614.000000000000110E+0	629.094032469217470E-3
615.000000000000110E+0	433.494638209155850E-3
616.000000000000110E+0	555.871228859526560E-3
617.000000000000110E+0	594.880421956137000E-3
618.000000000000110E+0	226.264286572718350E-3
619.000000000000110E+0	448.602598578432270E-3
620.000000000000110E+0	684.054351805227670E-3
621.000000000000110E+0	175.876345141438100E-3
622.000000000000110E+0	178.852277110700670E-3
623.000000000000110E+0	400.857238728786040E-3
624.000000000000110E+0	288.132621548150390E-3
625.000000000000110E+0	274.374616913424850E-3
626.000000000000110E+0	171.195483275622010E-3
627.000000000000110E+0	221.989675341622670E-3
628.000000000000110E+0	749.151921993799760E-3
629.000000000000110E+0	453.685845375777890E-3
630.000000000000110E+0	80.269249835171946E-3
631.000000000000110E+0	393.723926954610610E-3
632.000000000000110E+0	585.657378045028710E-3
633.000000000000110E+0	341.318794407976470E-3
634.000000000000110E+0	273.132122206717340E-3
635.000000000000110E+0	395.153899773285130E-3
636.000000000000110E+0	633.871081013945740E-3
637.000000000000110E+0	94.035918587478118E-3
638.000000000000110E+0	178.582327024535000E-3
639.000000000000110E+0	157.141994172014240E-3
640.000000000000110E+0	120.258341076584020E-3
641.000000000000110E+0	80.851924265617908E-3
642.000000000000110E+0	22.544243160906325E-3
643.000000000000110E+0	138.894826118993200E-3
644.000000000000110E+0	130.220431846004650E-3
645.000000000000110E+0	31.307754838058206E-3
646.000000000000110E+0	92.848027232105307E-3
647.000000000000110E+0	249.429660191885560E-3
648.000000000000110E+0	4.364902963710088E-3
649.000000000000110E+0	279.168033235793090E-3
650.000000000000110E+0	382.067794013623010E-3
651.000000000000110E+0	200.795112173892450E-3
652.000000000000110E+0	351.323340528279020E-3
653.000000000000110E+0	544.263566731613580E-3
