Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
125.000000000000010E+0	135.032269054820730E-12	6.681451574071841E-6
126.000000000000010E+0	68.445568848991873E-12	8.532569831035157E-6
127.000000000000010E+0	70.345121150636584E-12	2.679413661915164E-6
128.000000000000030E+0	37.431706719405250E-12	1.141534690221514E-6
129.000000000000030E+0	66.431777879368467E-12	4.004978906857303E-6
130.000000000000030E+0	117.544042425470310E-12	1.933895831573813E-6
131.000000000000030E+0	284.797036752935110E-12	2.719642012360527E-6
132.000000000000030E+0	205.175036435697990E-12	31.112049267123167E-6
133.000000000000030E+0	117.191109038491870E-12	13.471948967722799E-6
134.000000000000030E+0	54.405408149113323E-12	2.042132166702552E-6
135.000000000000030E+0	64.349867350135146E-12	4.223957747223618E-6
136.000000000000030E+0	152.806070291058160E-12	9.186521142099975E-6
137.000000000000030E+0	232.718370651645700E-12	3.770864114208602E-6
138.000000000000030E+0	160.865188129573990E-12	3.136689843427032E-6
139.000000000000030E+0	118.318876732371010E-12	17.172260551860782E-6
140.000000000000030E+0	42.381483700917369E-12	23.952716102701124E-6
141.000000000000030E+0	88.982741931325635E-12	2.320644563119964E-6
142.000000000000030E+0	153.991865589873750E-12	13.648991037564493E-6
143.000000000000030E+0	88.528088707643474E-12	24.874759828297692E-6
144.000000000000030E+0	96.637684846405914E-12	15.079052259855501E-6
145.000000000000030E+0	141.356849689003350E-12	9.013180286062761E-6
146.000000000000030E+0	212.916097336449760E-12	2.229237106495581E-6
147.000000000000030E+0	165.891209302427910E-12	7.804702172686313E-6
148.000000000000030E+0	147.945929846093280E-12	11.248702219641757E-6
149.000000000000030E+0	125.650983174331780E-12	36.181290455657523E-6
150.000000000000030E+0	119.144701930772220E-12	64.035350367465813E-6
151.000000000000030E+0	150.533095677007190E-12	15.293210617894908E-6
152.000000000000030E+0	114.458138537368570E-12	9.145136324113034E-6
153.000000000000030E+0	173.512647530493320E-12	4.141800953201209E-6
154.000000000000030E+0	193.763969282590100E-12	4.180742291572481E-6
155.000000000000030E+0	124.177197737625290E-12	38.579371237286732E-6
156.000000000000030E+0	33.927136383088131E-12	39.955732537638410E-6
157.000000000000030E+0	59.481403397682382E-12	39.165057739322745E-6
158.000000000000030E+0	109.895086959571490E-12	6.378401479457699E-6
159.000000000000030E+0	123.538165750481420E-12	5.968430662457698E-6
160.000000000000030E+0	105.756502672547610E-12	44.563192364562274E-6
161.000000000000030E+0	61.686162525730797E-12	18.120007469042751E-6
162.000000000000030E+0	143.866877633194060E-12	4.537188891070067E-6
163.000000000000030E+0	79.373989582734190E-12	536.669165605517430E-9
164.000000000000030E+0	26.540695757124405E-12	1.359974753142094E-6
165.000000000000030E+0	50.639435782895892E-12	14.352957898754119E-6
166.000000000000030E+0	71.841160305413349E-12	32.747814059484173E-6
167.000000000000030E+0	63.233600003103900E-12	189.678894825035690E-6
168.000000000000030E+0	76.175249935538151E-12	209.382798421609080E-6
169.000000000000030E+0	47.205022035596586E-12	38.409036767157872E-6
170.000000000000030E+0	97.798045289301679E-12	36.288770732926241E-6
171.000000000000030E+0	123.921162931935140E-12	28.284608303098223E-6
172.000000000000030E+0	108.497074937524040E-12	61.868451621575150E-6
173.000000000000030E+0	138.655208438347320E-12	78.705046156455095E-6
174.000000000000030E+0	73.772056038497934E-12	36.335238628868588E-6
175.000000000000030E+0	91.854189851055390E-12	64.400656183288255E-6
176.000000000000030E+0	47.196498546885780E-12	28.686957756004692E-6
177.000000000000030E+0	53.271018647386257E-12	3.295341267855138E-6
178.000000000000030E+0	105.100434372430470E-12	89.497418567367927E-6
179.000000000000030E+0	203.713814188605270E-12	123.053912442380880E-6
180.000000000000030E+0	118.826285966357360E-12	21.077517187918304E-6
181.000000000000030E+0	90.606444040247739E-12	75.782061358302676E-6
182.000000000000030E+0	100.137503236471360E-12	25.858746164997857E-6
183.000000000000030E+0	86.478239475091501E-12	17.518485073102268E-6
184.000000000000030E+0	35.287220379536030E-12	18.658469286053475E-6
185.000000000000030E+0	72.568096957042709E-12	49.445550472853822E-6
186.000000000000030E+0	105.936891475384310E-12	87.182649618269516E-6
187.000000000000030E+0	113.924341925753280E-12	49.991885869579051E-6
188.000000000000030E+0	81.288777966851205E-12	5.625639076146209E-6
189.000000000000030E+0	84.628714530114919E-12	14.279207421727643E-6
190.000000000000030E+0	85.752167244474928E-12	87.327588602875234E-6
191.000000000000030E+0	116.285424802584640E-12	235.476760190606570E-6
192.000000000000030E+0	84.642307326369899E-12	139.081643093011510E-6
193.000000000000030E+0	130.915087397897380E-12	62.189184213626690E-6
194.000000000000030E+0	183.547657354604950E-12	136.931897612073940E-6
195.000000000000030E+0	151.089706859283380E-12	156.570588755346720E-6
196.000000000000030E+0	86.401160905065009E-12	32.627310565965426E-6
197.000000000000030E+0	144.361561549060980E-12	112.298530210429100E-6
198.000000000000030E+0	108.589512903364090E-12	24.590476962353751E-6
199.000000000000030E+0	59.287835483235198E-12	117.878615457996100E-6
200.000000000000030E+0	61.867714964049252E-12	19.653444598289970E-6
201.000000000000030E+0	66.188921565043390E-12	64.563370654041149E-6
202.000000000000030E+0	48.939443540423017E-12	210.273217083948360E-6
203.000000000000030E+0	26.611702981469445E-12	41.878925912615854E-6
204.000000000000030E+0	44.856342511886578E-12	1.955171186512279E-6
205.000000000000030E+0	87.488689342811381E-12	57.917556518977367E-6
206.000000000000030E+0	84.826611019231944E-12	10.371669111954829E-6
207.000000000000030E+0	88.790618506812339E-12	9.170297526690410E-6
208.000000000000030E+0	72.965559181015161E-12	5.677237846595434E-6
209.000000000000030E+0	63.839851737199938E-12	64.227263626254284E-6
210.000000000000030E+0	69.379761289215153E-12	121.580525707998300E-6
211.000000000000030E+0	64.029749915088574E-12	60.651259564539261E-6
212.000000000000030E+0	67.522289352383632E-12	76.047194602547332E-6
213.000000000000030E+0	58.491809596777570E-12	280.592561730193370E-6
214.000000000000030E+0	72.085489134653456E-12	134.624153438102650E-6
215.000000000000030E+0	41.077238145050667E-12	4.655601424219175E-6
216.000000000000030E+0	52.884690044388859E-12	1.220466829984539E-6
217.000000000000030E+0	73.007760746379595E-12	102.369739823789330E-6
218.000000000000030E+0	100.732430049520940E-12	96.782813175809915E-6
219.000000000000030E+0	95.924094023816883E-12	5.040623459272775E-6
220.000000000000030E+0	52.122382744429892E-12	208.215447841183010E-6
221.000000000000030E+0	47.160714464680128E-12	140.049498540889560E-6
222.000000000000030E+0	43.288194949115957E-12	85.578347124963999E-6
223.000000000000030E+0	32.839358226135415E-12	6.136681510707093E-6
224.000000000000030E+0	24.490538441794908E-12	28.984813386653389E-6
225.000000000000030E+0	45.040791713024536E-12	50.353348553537992E-6
226.000000000000030E+0	92.778555393724440E-12	18.387846988022245E-6
227.000000000000030E+0	83.790093153137289E-12	1.982756462218441E-6
228.000000000000030E+0	25.155953936963154E-12	64.580632175585543E-6
229.000000000000030E+0	84.489994201059192E-12	56.965218887156719E-6
230.000000000000030E+0	98.975826200551488E-12	50.444714388671124E-6
231.000000000000030E+0	100.631996884384810E-12	200.661560626141900E-6
232.000000000000030E+0	52.970823907972605E-12	119.718101258513330E-6
233.000000000000030E+0	30.482510506193198E-12	37.139950854787354E-6
234.000000000000030E+0	24.404742677295939E-12	17.592158686369756E-6
235.000000000000030E+0	49.248774348123169E-12	54.253502672139967E-6
236.000000000000030E+0	47.992510316062082E-12	85.810257852116768E-6
237.000000000000030E+0	33.093585028779863E-12	60.391686326335870E-6
238.000000000000030E+0	36.205687812225654E-12	17.611925886107162E-6
239.000000000000030E+0	132.770228174635200E-12	17.709059919377937E-6
240.000000000000030E+0	75.964670094683393E-12	46.512782947374717E-6
241.000000000000030E+0	70.223753179282576E-12	9.884845340045992E-6
242.000000000000030E+0	44.143884990378380E-12	9.196180038118933E-6
243.000000000000030E+0	45.280420644410773E-12	14.074490162362221E-6
244.000000000000030E+0	58.675064251850277E-12	56.618424553179307E-6
245.000000000000030E+0	52.774603246739566E-12	131.941817635209160E-6
246.000000000000030E+0	42.210203040518107E-12	8.658434903139749E-6
247.000000000000030E+0	64.954797770284560E-12	17.569370932257678E-6
248.000000000000030E+0	77.378228230715917E-12	29.104924798587324E-6
249.000000000000030E+0	46.061644607339463E-12	12.039558851698345E-6
250.000000000000030E+0	54.599147299680436E-12	17.230840945590232E-6
251.000000000000030E+0	101.771867893856490E-12	24.962090708684415E-6
252.000000000000030E+0	113.934642276761650E-12	20.891295304111534E-6
253.000000000000030E+0	22.895479702281268E-12	4.172775890681607E-6
254.000000000000030E+0	21.312597322433538E-12	40.727814797360054E-6
255.000000000000030E+0	95.719065278347817E-12	99.825353381606991E-6
256.000000000000060E+0	110.374119909662900E-12	57.910222790151812E-6
257.000000000000060E+0	43.322349084285301E-12	7.366518352027688E-6
258.000000000000060E+0	57.761900585487175E-12	58.694871479201084E-6
259.000000000000060E+0	62.412110957488905E-12	18.003605330069155E-6
260.000000000000060E+0	78.114521248774719E-12	1.205827680187345E-6
261.000000000000060E+0	119.352943906029800E-12	978.443507573573850E-9
262.000000000000060E+0	55.421309257083806E-12	3.509403033656766E-6
263.000000000000060E+0	48.374648391201853E-12	37.416268860911483E-6
264.000000000000060E+0	62.357188532506641E-12	6.730435208847764E-6
265.000000000000060E+0	62.272240906979717E-12	3.604598095819565E-6
266.000000000000060E+0	60.941745836549859E-12	24.414589513533248E-6
267.000000000000060E+0	59.449287601355673E-12	290.647663051867920E-9
268.000000000000060E+0	43.482907219837128E-12	3.331131307308868E-6
269.000000000000060E+0	44.675965466015299E-12	1.699104231847234E-6
270.000000000000060E+0	29.857413331069121E-12	1.938552900129817E-6
271.000000000000060E+0	53.404992739985123E-12	1.205616033499765E-6
272.000000000000060E+0	50.859030165539321E-12	9.136133985985959E-6
273.000000000000060E+0	34.436415628235899E-12	4.617939988475114E-6
274.000000000000060E+0	34.534526759271829E-12	15.404395076497898E-6
275.000000000000060E+0	30.538138486925208E-12	7.076953772639131E-6
276.000000000000060E+0	38.426215355977198E-12	8.582339890372776E-6
277.000000000000060E+0	56.669460230754880E-12	29.940353971235987E-6
278.000000000000060E+0	38.740902587144596E-12	13.145953505458787E-6
279.000000000000060E+0	41.811716791289056E-12	7.550312573630610E-6
280.000000000000060E+0	59.843676207078113E-12	3.221253624542060E-6
281.000000000000060E+0	151.474183295745440E-12	38.587011835125533E-6
282.000000000000060E+0	42.682085398704658E-12	21.597624305292125E-6
283.000000000000060E+0	12.726031374186182E-12	4.378965816579538E-6
284.000000000000060E+0	40.073637978771880E-12	4.229628467174319E-6
285.000000000000060E+0	26.230520036662974E-12	1.242806703237075E-6
286.000000000000060E+0	27.517058383579790E-12	9.217505833076006E-6
287.000000000000060E+0	28.123797683270418E-12	4.688384801976184E-6
288.000000000000060E+0	33.979499410965704E-12	3.183545893970018E-6
289.000000000000060E+0	29.979533500723080E-12	3.913332962265714E-6
290.000000000000060E+0	45.749325569554902E-12	76.462512298305976E-9
291.000000000000060E+0	57.365138071937399E-12	590.051958633483530E-9
292.000000000000060E+0	72.889119220294671E-12	6.448973815185108E-6
293.000000000000060E+0	45.786113741983558E-12	4.036024666154499E-6
294.000000000000060E+0	18.116155528254010E-12	3.048604087865460E-6
295.000000000000060E+0	39.888794151880913E-12	23.125977617668350E-6
296.000000000000060E+0	42.515315011663565E-12	7.787400660617048E-6
297.000000000000060E+0	92.749487281622387E-12	2.364060657661391E-6
298.000000000000060E+0	70.176433849168481E-12	1.614243998976623E-6
299.000000000000060E+0	34.300665827646958E-12	961.822904018232720E-9
300.000000000000060E+0	29.105126958878708E-12	9.836221417806672E-6
301.000000000000060E+0	30.285082588610516E-12	1.862420968323609E-6
302.000000000000060E+0	46.365981495539242E-12	768.568030817427250E-9
303.000000000000060E+0	26.420962851148074E-12	691.456857237404760E-9
304.000000000000060E+0	31.774979961998673E-12	4.283907881744619E-6
305.000000000000060E+0	27.616401797657319E-12	794.775877448996650E-9
306.000000000000060E+0	67.956396845417946E-12	4.211399145139294E-6
307.000000000000060E+0	30.710581137801332E-12	92.797666617362413E-9
308.000000000000060E+0	37.593854911378414E-12	5.720794488697245E-6
309.000000000000060E+0	29.767830798940071E-12	7.828915897134036E-6
310.000000000000060E+0	32.825598999572487E-12	485.799602258895630E-9
311.000000000000060E+0	18.353047879488885E-12	3.415932705377582E-6
312.000000000000060E+0	33.036036016080439E-12	2.257852611501199E-6
313.000000000000060E+0	21.368857200632501E-12	413.043464753350170E-9
314.000000000000060E+0	18.804414120491501E-12	8.009772010210008E-9
315.000000000000060E+0	29.918198417836352E-12	6.352396414215322E-6
316.000000000000060E+0	32.964416739990494E-12	6.508779759759810E-6
317.000000000000060E+0	31.332471393205947E-12	1.746203657959078E-6
318.000000000000060E+0	32.748211766937111E-12	12.805479493419933E-6
319.000000000000060E+0	31.727668888868564E-12	7.597090276060458E-6
320.000000000000060E+0	50.240140111149806E-12	5.956231625602899E-6
321.000000000000060E+0	71.555145136070854E-12	365.980137087827280E-9
322.000000000000060E+0	52.470073782423586E-12	908.852553645036280E-9
323.000000000000060E+0	35.772761661020132E-12	2.907477920960190E-6
324.000000000000060E+0	53.920286976565240E-12	514.371714546061700E-9
325.000000000000060E+0	28.402582813299983E-12	1.092924371202135E-6
326.000000000000060E+0	26.658693285708591E-12	5.099351287090874E-6
327.000000000000060E+0	42.156797072263563E-12	2.836282534501084E-6
328.000000000000060E+0	17.661053680372763E-12	1.264363253394562E-6
329.000000000000060E+0	25.663390629529751E-12	3.011792324292574E-6
330.000000000000060E+0	21.625377048641462E-12	314.775319187005000E-9
331.000000000000060E+0	22.015714492777049E-12	1.686517857362035E-6
332.000000000000060E+0	18.691228422491594E-12	608.017591972669120E-9
333.000000000000060E+0	64.144080166166523E-12	2.168791930967838E-6
334.000000000000060E+0	47.064444063087459E-12	523.632293217303650E-9
335.000000000000060E+0	33.506933684809816E-12	36.602371583842759E-9
336.000000000000060E+0	18.859779633912746E-12	1.831899217979680E-6
337.000000000000060E+0	16.343791833522389E-12	1.856384082407179E-6
338.000000000000060E+0	19.166873422452504E-12	3.513035653686146E-6
339.000000000000060E+0	52.798650128979646E-12	2.293619272364013E-6
340.000000000000060E+0	36.587269637257417E-12	501.254044567576580E-9
341.000000000000060E+0	39.264152766767581E-12	3.579193315826129E-6
342.000000000000060E+0	28.728454031699021E-12	3.146524425449568E-6
343.000000000000060E+0	26.053934709410853E-12	3.802394339182985E-6
344.000000000000060E+0	37.842799839866276E-12	5.288418376470979E-6
345.000000000000060E+0	41.311739213279493E-12	1.068233609637470E-6
346.000000000000060E+0	34.445215541413904E-12	2.904854040020115E-6
347.000000000000060E+0	28.531376139505203E-12	666.316708384005900E-9
348.000000000000060E+0	36.642936408982837E-12	236.947529790838240E-9
349.000000000000060E+0	60.480348105442239E-12	3.825686847449150E-6
350.000000000000060E+0	40.546475691002429E-12	78.810119978159732E-9
351.000000000000060E+0	35.117082898852174E-12	2.382076619007891E-6
352.000000000000060E+0	42.396162425273500E-12	1.134783298944413E-6
353.000000000000060E+0	38.688804894577213E-12	214.977645008991910E-9
354.000000000000060E+0	18.448438316620092E-12	4.174378109850953E-6
355.000000000000060E+0	45.076817563650691E-12	1.478197904959196E-6
356.000000000000060E+0	33.981825487607153E-12	357.930463334005220E-9
357.000000000000060E+0	17.741104094965758E-12	298.880423836019280E-9
358.000000000000060E+0	12.697290690755877E-12	647.306285799123770E-9
359.000000000000060E+0	25.312174288420647E-12	1.527840952201699E-6
360.000000000000060E+0	27.675873014340744E-12	1.792966445281957E-6
361.000000000000060E+0	32.506004174359727E-12	2.675842666416592E-6
362.000000000000060E+0	29.630754855129205E-12	2.605286442010934E-6
363.000000000000060E+0	46.004199318900108E-12	294.630427892453020E-9
364.000000000000060E+0	52.554594722914604E-12	343.987482850476580E-9
365.000000000000060E+0	23.734746854025630E-12	2.208231107826475E-6
366.000000000000060E+0	49.795603396155387E-12	852.551786015115420E-9
367.000000000000060E+0	49.615866767232827E-12	4.832217884438348E-6
368.000000000000060E+0	28.645763222431658E-12	664.868080862072140E-9
369.000000000000060E+0	33.111876186722930E-12	3.268753821608870E-6
370.000000000000060E+0	49.588303314948304E-12	1.927382054143503E-6
371.000000000000060E+0	36.164152853499781E-12	256.118224885884510E-9
372.000000000000060E+0	39.878200807860501E-12	2.512588780084058E-6
373.000000000000060E+0	51.075514218006101E-12	1.637117493867602E-6
374.000000000000060E+0	20.069239296255617E-12	2.296006755330433E-6
375.000000000000060E+0	29.584482237085982E-12	266.939740038278570E-9
376.000000000000060E+0	39.913211999776267E-12	226.173904524359230E-9
377.000000000000060E+0	58.221579281690936E-12	2.047926993037724E-6
378.000000000000060E+0	34.465069803927643E-12	1.562080918057432E-6
379.000000000000060E+0	45.179709967742883E-12	502.279753401993230E-9
380.000000000000060E+0	47.507844140096823E-12	1.661526241327145E-6
381.000000000000060E+0	29.948538051920576E-12	694.735096667381000E-9
382.000000000000060E+0	17.300429930233581E-12	523.115923956289050E-9
383.000000000000060E+0	33.065055680187371E-12	781.331794628095440E-9
384.000000000000060E+0	27.258848042110352E-12	119.399400269855400E-9
385.000000000000060E+0	6.382284887142209E-12	2.755369785718050E-6
386.000000000000060E+0	14.217712842253593E-12	1.033925528530216E-6
387.000000000000060E+0	43.046865676060817E-12	322.670419390843240E-9
388.000000000000060E+0	25.795407509921413E-12	2.733681528220022E-6
389.000000000000060E+0	53.682817893001765E-12	2.387689769948809E-6
390.000000000000060E+0	41.060278696662256E-12	1.072932131623701E-6
391.000000000000060E+0	26.827061526601705E-12	301.447341018721530E-9
392.000000000000060E+0	32.888793093374723E-12	213.794883586133870E-9
393.000000000000060E+0	17.985148808862592E-12	1.820985269428247E-6
394.000000000000060E+0	30.605499965443682E-12	581.256940305204520E-9
395.000000000000060E+0	33.585323947556186E-12	901.057113182218500E-9
396.000000000000060E+0	48.607500143007267E-12	6.971897810948046E-6
397.000000000000060E+0	50.320457610599757E-12	3.041356835203543E-6
398.000000000000060E+0	51.432519739402181E-12	423.817753448002760E-9
399.000000000000060E+0	24.315877930386523E-12	1.659208578266260E-6
400.000000000000060E+0	62.857861568208059E-12	1.768559849937855E-6
401.000000000000060E+0	55.133900068509732E-12	1.749915172656553E-6
402.000000000000060E+0	27.346622057263775E-12	219.333426558708870E-9
403.000000000000060E+0	22.074077571290476E-12	1.050739209409536E-6
404.000000000000060E+0	34.003468848560728E-12	5.619204231322986E-6
405.000000000000060E+0	46.523891180128015E-12	770.636462440508490E-9
406.000000000000060E+0	33.753993443523650E-12	2.763911676334007E-6
407.000000000000060E+0	84.755666467457334E-12	8.563959297973669E-6
408.000000000000060E+0	43.941680141977273E-12	1.916723135008041E-6
409.000000000000060E+0	10.878387680525138E-12	2.718941272306336E-6
410.000000000000060E+0	16.796636719808284E-12	2.240615858011586E-6
411.000000000000060E+0	7.939328991351359E-12	950.045600951809160E-9
412.000000000000060E+0	23.246922410793613E-12	4.350763745375270E-6
413.000000000000060E+0	33.199574883120581E-12	730.384624950327400E-9
414.000000000000060E+0	43.156599229748385E-12	2.790570619306531E-6
415.000000000000060E+0	53.883071975704382E-12	8.375328550762555E-6
416.000000000000060E+0	21.677173246993516E-12	3.262492787486993E-6
417.000000000000060E+0	13.742072669362064E-12	1.970765394097733E-6
418.000000000000060E+0	36.461890414663290E-12	7.572503529481888E-6
419.000000000000060E+0	48.847589996350372E-12	2.205497739795842E-6
420.000000000000060E+0	19.670586236678478E-12	4.341301026014533E-6
421.000000000000060E+0	14.130271045518282E-12	3.100337475018439E-6
422.000000000000060E+0	37.830949846792540E-12	2.709817491287995E-6
423.000000000000060E+0	21.670661770131040E-12	5.156391410025065E-6
424.000000000000060E+0	23.911838458252637E-12	3.021172317744051E-6
425.000000000000060E+0	20.318334835552755E-12	2.192894781848314E-6
426.000000000000060E+0	20.016745069524160E-12	3.587092975225304E-6
427.000000000000060E+0	12.664179637056105E-12	6.549986314643982E-6
428.000000000000060E+0	9.503654795392261E-12	2.262998533456664E-6
429.000000000000060E+0	31.191771097597650E-12	5.902985161988404E-6
430.000000000000060E+0	17.424402534375308E-12	6.174446309797248E-6
431.000000000000060E+0	33.074915287251815E-12	2.611961373847977E-6
432.000000000000060E+0	29.766396043235042E-12	2.705282603586110E-6
433.000000000000060E+0	21.492406781015382E-12	5.425245716841981E-6
434.000000000000060E+0	18.443123112039730E-12	1.870702417935567E-6
435.000000000000060E+0	30.709986297652272E-12	2.513327503727133E-6
436.000000000000060E+0	45.116731989639100E-12	5.104524911100269E-6
437.000000000000060E+0	22.909593817550908E-12	2.081408019548885E-6
438.000000000000060E+0	24.725622776949961E-12	9.377766713084160E-6
439.000000000000060E+0	19.073610835527212E-12	2.479685986302910E-6
440.000000000000060E+0	25.149542636334845E-12	2.714032084356060E-6
441.000000000000060E+0	23.291877314656883E-12	9.741537770436747E-6
