Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
77.000000000000014E+0	39.329104937048928E-3	9.428754008283031E+0
78.000000000000014E+0	25.490507276997691E-3	12.290954532474370E+0
79.000000000000014E+0	19.170167053325939E-3	10.975057265499903E+0
80.000000000000014E+0	1.574276146948476E-3	11.533806176853162E+0
81.000000000000014E+0	8.802258028029055E-3	10.810655828565473E+0
82.000000000000014E+0	12.843455244767356E-3	9.622462093605424E+0
83.000000000000014E+0	16.817174267408121E-3	11.093255603554629E+0
84.000000000000014E+0	31.363083222946668E-3	11.140884350430142E+0
85.000000000000014E+0	25.681480980676651E-3	12.753463633597935E+0
86.000000000000014E+0	2.566816128945635E-3	14.758565030661128E+0
87.000000000000014E+0	22.418961496474401E-3	15.938016655113525E+0
88.000000000000014E+0	23.078874097828043E-3	18.128942882648481E+0
89.000000000000014E+0	8.996082171306355E-3	15.459194594956383E+0
90.000000000000014E+0	10.412743195078565E-3	17.519964034138738E+0
91.000000000000014E+0	8.830313224082178E-3	16.888989937325377E+0
92.000000000000014E+0	19.118338199849365E-3	17.890913154239314E+0
93.000000000000014E+0	12.550481368426398E-3	18.879483773934659E+0
94.000000000000014E+0	16.630611812296428E-3	16.530686992858620E+0
95.000000000000014E+0	35.314250561863943E-3	17.606806118705666E+0
96.000000000000014E+0	23.300712823602177E-3	17.428643178745212E+0
97.000000000000014E+0	5.186673455397093E-3	15.685514426034867E+0
98.000000000000014E+0	2.800175121769893E-3	14.462549227845969E+0
99.000000000000014E+0	7.572870104862967E-3	13.033323969753081E+0
100.000000000000010E+0	2.662756160383106E-3	12.091353305417833E+0
101.000000000000010E+0	9.192618919146052E-3	12.695773075649894E+0
102.000000000000010E+0	11.610034260959867E-3	14.853066111973510E+0
103.000000000000010E+0	8.628442276820743E-3	17.613233091011477E+0
104.000000000000010E+0	6.870326559841988E-3	16.829475235400530E+0
105.000000000000010E+0	2.750743974818373E-3	15.599215332719705E+0
106.000000000000010E+0	6.479230344920465E-3	16.417185860107256E+0
107.000000000000010E+0	13.291008503767864E-3	15.806367964138026E+0
108.000000000000010E+0	2.228862880964935E-3	17.307560272497163E+0
109.000000000000010E+0	2.680835241774554E-3	18.918534826438247E+0
110.000000000000010E+0	1.415976204026227E-3	18.306587301606708E+0
111.000000000000010E+0	3.051485861715830E-3	18.466676715337236E+0
112.000000000000010E+0	35.472249860118453E-3	19.144680006360211E+0
113.000000000000010E+0	14.559307145310695E-3	16.301189228534692E+0
114.000000000000010E+0	2.876328962281470E-3	16.409137704835722E+0
115.000000000000010E+0	2.033309906170754E-3	16.635030331086401E+0
116.000000000000010E+0	3.201419791068695E-3	15.083147151670428E+0
117.000000000000010E+0	2.563351815391493E-3	15.019379026913031E+0
118.000000000000010E+0	2.543283287584510E-3	15.025481427649158E+0
119.000000000000010E+0	2.127370123182894E-3	14.168420785319480E+0
120.000000000000010E+0	13.139850869340469E-3	13.831439865553154E+0
121.000000000000010E+0	4.717154310693075E-3	15.660967188804369E+0
122.000000000000010E+0	2.899851926548312E-3	15.754198409919748E+0
123.000000000000010E+0	2.255213728886127E-3	15.139540630682077E+0
124.000000000000010E+0	1.679607672013556E-3	16.588680394168527E+0
125.000000000000010E+0	1.915042125490617E-3	17.146164222297291E+0
126.000000000000010E+0	817.120454963464320E-6	16.750461786045815E+0
127.000000000000010E+0	1.137137486935603E-3	14.712246186718058E+0
128.000000000000030E+0	2.443465224226888E-3	16.777338070160010E+0
129.000000000000030E+0	2.221208708505845E-3	16.688583120231517E+0
130.000000000000030E+0	1.740022688649140E-3	14.722334643642281E+0
131.000000000000030E+0	5.088405229035441E-3	12.420576902418381E+0
132.000000000000030E+0	606.702133036495100E-6	12.161522200633495E+0
133.000000000000030E+0	542.444420875232880E-6	13.553604900583304E+0
134.000000000000030E+0	1.194988731562721E-3	13.034946282538939E+0
135.000000000000030E+0	1.198946693867231E-3	10.577193868060986E+0
136.000000000000030E+0	2.233816272928475E-3	10.586122594542747E+0
137.000000000000030E+0	4.534632249565137E-3	12.401794717806062E+0
138.000000000000030E+0	4.551657631144706E-3	13.007026325093415E+0
139.000000000000030E+0	1.247499764314069E-3	13.603279100889086E+0
140.000000000000030E+0	644.314648828559670E-6	14.341923378455206E+0
141.000000000000030E+0	3.968730588114012E-3	14.991827246996145E+0
142.000000000000030E+0	1.564874289416265E-3	14.079226502751014E+0
143.000000000000030E+0	714.580916818065290E-6	14.841116058350355E+0
144.000000000000030E+0	915.080170668882000E-6	15.620646991937281E+0
145.000000000000030E+0	883.695118911038990E-6	14.674498500657595E+0
146.000000000000030E+0	4.023044233015254E-3	15.206942676430573E+0
147.000000000000030E+0	2.283336930385792E-3	14.259743477377617E+0
148.000000000000030E+0	1.160795549420253E-3	14.110617968396797E+0
149.000000000000030E+0	344.806945268096620E-6	13.635738598671189E+0
150.000000000000030E+0	724.496017514468000E-6	14.268059307642256E+0
151.000000000000030E+0	1.778524752847328E-3	13.742131401181199E+0
152.000000000000030E+0	1.882976269229399E-3	13.390339295395554E+0
153.000000000000030E+0	2.994047079673063E-3	14.905252448039091E+0
154.000000000000030E+0	3.214349233059904E-3	14.779662175409740E+0
155.000000000000030E+0	655.103861383258650E-6	13.255548219636763E+0
156.000000000000030E+0	245.543472432093370E-6	12.705507087979276E+0
157.000000000000030E+0	611.426388374318470E-6	13.922529931622398E+0
158.000000000000030E+0	2.291290789699355E-3	14.667110067378431E+0
159.000000000000030E+0	809.925249229417130E-6	13.323518816951697E+0
160.000000000000030E+0	183.301407580569120E-6	15.435515768060110E+0
161.000000000000030E+0	1.154795264337204E-3	13.040246621574827E+0
162.000000000000030E+0	3.481764274444202E-3	12.836133628290215E+0
163.000000000000030E+0	2.240559478791263E-3	11.763133864162985E+0
164.000000000000030E+0	1.932762112802497E-3	11.058451361821310E+0
165.000000000000030E+0	1.536897777248353E-3	13.655733546190854E+0
166.000000000000030E+0	686.132001602956150E-6	12.711772717199244E+0
167.000000000000030E+0	240.569987063531380E-6	12.671183009335087E+0
168.000000000000030E+0	241.371580051658710E-6	12.300374362425178E+0
169.000000000000030E+0	380.981278194286360E-6	9.283312148477268E+0
170.000000000000030E+0	1.150377435715356E-3	7.876586665574020E+0
171.000000000000030E+0	1.345461059368239E-3	7.552834416986340E+0
172.000000000000030E+0	878.035918941940650E-6	8.458778679669152E+0
173.000000000000030E+0	910.570907143443460E-6	8.833400977634270E+0
174.000000000000030E+0	783.128408119684330E-6	8.579181806244257E+0
175.000000000000030E+0	419.334647970906580E-6	7.543237676317270E+0
176.000000000000030E+0	509.084106276601700E-6	7.404978705938827E+0
177.000000000000030E+0	1.267622481697611E-3	7.056837231725503E+0
178.000000000000030E+0	674.521258198341590E-6	7.700888105889496E+0
179.000000000000030E+0	805.065201486667840E-6	7.770238803781888E+0
180.000000000000030E+0	584.123781082047430E-6	8.127632116578292E+0
181.000000000000030E+0	690.818854287191820E-6	6.764024022328604E+0
182.000000000000030E+0	894.209454979221160E-6	7.189587641629448E+0
183.000000000000030E+0	1.043416486013376E-3	6.622854358840342E+0
184.000000000000030E+0	700.111644941068330E-6	6.903840078539788E+0
185.000000000000030E+0	575.584421165207170E-6	6.447554379413910E+0
186.000000000000030E+0	717.350243358527190E-6	6.100656161336754E+0
187.000000000000030E+0	1.110606651782282E-3	6.449672074749487E+0
188.000000000000030E+0	1.462944124545382E-3	7.670653607512497E+0
189.000000000000030E+0	598.601529453052620E-6	10.300807470059782E+0
190.000000000000030E+0	663.353867177232790E-6	11.840078852216001E+0
191.000000000000030E+0	497.880806777371390E-6	12.460725336561552E+0
192.000000000000030E+0	359.052075533073450E-6	12.855149801236498E+0
193.000000000000030E+0	566.485869825522630E-6	13.307003154692410E+0
194.000000000000030E+0	867.488448371787210E-6	12.790836013388075E+0
195.000000000000030E+0	724.308586527290820E-6	12.847340473785195E+0
196.000000000000030E+0	779.430356299084970E-6	12.751790320170224E+0
197.000000000000030E+0	676.177839283295340E-6	12.047369173121092E+0
198.000000000000030E+0	735.680120725561330E-6	13.012116860383138E+0
199.000000000000030E+0	150.626906928333380E-6	13.494844956115829E+0
200.000000000000030E+0	779.738352668386990E-6	14.067661473912425E+0
201.000000000000030E+0	455.872221941121200E-6	16.896151108518442E+0
202.000000000000030E+0	87.868945985681586E-6	17.252251381120629E+0
203.000000000000030E+0	324.120968731485660E-6	19.564184139415925E+0
204.000000000000030E+0	1.308292775154142E-3	16.924589211034302E+0
205.000000000000030E+0	586.204989576462440E-6	18.298507428312941E+0
206.000000000000030E+0	806.266889956056800E-6	18.940865123076904E+0
207.000000000000030E+0	735.424848832244550E-6	19.438276041775449E+0
208.000000000000030E+0	854.316612001023900E-6	18.321230662751848E+0
209.000000000000030E+0	351.639436932593190E-6	17.703902209626627E+0
210.000000000000030E+0	225.799034325180070E-6	16.862909429638020E+0
211.000000000000030E+0	254.020243202214750E-6	15.491843160713206E+0
212.000000000000030E+0	108.832314111311560E-6	17.069943476478663E+0
213.000000000000030E+0	50.998529785732965E-6	14.840980688254053E+0
214.000000000000030E+0	275.719859753639110E-6	14.737774719048703E+0
215.000000000000030E+0	2.037607447241028E-3	14.703050656272019E+0
216.000000000000030E+0	2.242599752279156E-3	14.361450028111577E+0
217.000000000000030E+0	384.958676417563420E-6	13.657087889294457E+0
218.000000000000030E+0	272.703991862789450E-6	14.114121210867184E+0
219.000000000000030E+0	854.000338679526530E-6	14.674004675065120E+0
220.000000000000030E+0	80.517714480293290E-6	13.290881714327798E+0
221.000000000000030E+0	234.592072365547490E-6	11.637739993131746E+0
222.000000000000030E+0	387.781213512285510E-6	11.815629213896862E+0
223.000000000000030E+0	1.601572365772340E-3	12.743867712583782E+0
224.000000000000030E+0	312.285792587095760E-6	13.550614636397007E+0
225.000000000000030E+0	304.417974603462630E-6	13.164247503040508E+0
226.000000000000030E+0	974.568717947982730E-6	13.123622120376027E+0
227.000000000000030E+0	2.278093546754744E-3	13.700998135683218E+0
228.000000000000030E+0	118.466275856722570E-6	15.452284137598870E+0
229.000000000000030E+0	214.631869033870300E-6	16.701461191032500E+0
230.000000000000030E+0	194.089610931460390E-6	18.283238756343533E+0
231.000000000000030E+0	325.653647793263230E-6	18.205132862138843E+0
232.000000000000030E+0	324.502934020145470E-6	18.538965358936391E+0
233.000000000000030E+0	441.305986466243720E-6	19.265735940515064E+0
234.000000000000030E+0	339.503676765803830E-6	16.551389591502126E+0
235.000000000000030E+0	224.112289599430480E-6	14.249797953946249E+0
236.000000000000030E+0	133.688676762566100E-6	12.742430921665408E+0
237.000000000000030E+0	146.190734061542920E-6	14.851271744575094E+0
238.000000000000030E+0	556.168812958731590E-6	15.316277756523053E+0
239.000000000000030E+0	867.411349003262930E-6	14.941454696992650E+0
240.000000000000030E+0	526.384489306428460E-6	15.023914989056539E+0
241.000000000000030E+0	1.394477545160160E-3	13.821767593686392E+0
242.000000000000030E+0	1.466358135940499E-3	14.730971255980711E+0
243.000000000000030E+0	1.257843132763997E-3	15.241190917310485E+0
244.000000000000030E+0	509.790198490384810E-6	13.177351743276207E+0
245.000000000000030E+0	301.168310775888300E-6	13.551079032474039E+0
246.000000000000030E+0	1.490324307900281E-3	11.499777614026064E+0
247.000000000000030E+0	1.565235534524620E-3	13.700167125294019E+0
248.000000000000030E+0	1.365942841321908E-3	13.655316176498243E+0
249.000000000000030E+0	1.379508233327983E-3	13.271396123608282E+0
250.000000000000030E+0	1.436801467681283E-3	13.397338253387188E+0
251.000000000000030E+0	1.441107156115245E-3	13.513149930632951E+0
252.000000000000030E+0	1.863025349204528E-3	13.613504930880463E+0
253.000000000000030E+0	1.433967089107571E-3	15.955344278236900E+0
254.000000000000030E+0	243.580880484196100E-6	13.636995620133638E+0
255.000000000000030E+0	784.378527975002440E-6	12.694293325721160E+0
256.000000000000060E+0	1.044406523680971E-3	13.135438665111945E+0
257.000000000000060E+0	426.804667270669470E-6	12.773995036004505E+0
258.000000000000060E+0	697.664385943677810E-6	12.512234204504656E+0
259.000000000000060E+0	1.328197021996992E-3	12.455529598556035E+0
260.000000000000060E+0	1.962902041976975E-3	12.721949274047045E+0
261.000000000000060E+0	4.014627783494974E-3	13.808096196148711E+0
262.000000000000060E+0	1.019681448740532E-3	16.631948929375621E+0
263.000000000000060E+0	157.685235853631970E-6	16.989154813613851E+0
264.000000000000060E+0	1.717560472287701E-3	16.925847400732131E+0
265.000000000000060E+0	2.586367974245453E-3	18.964053396921713E+0
266.000000000000060E+0	608.666972789932050E-6	18.202532599848503E+0
267.000000000000060E+0	7.577840802239298E-3	19.252867774299116E+0
268.000000000000060E+0	1.859288518435418E-3	18.634446602419636E+0
269.000000000000060E+0	1.862854519501871E-3	18.797830611055119E+0
270.000000000000060E+0	1.289720180906776E-3	19.336093238423288E+0
271.000000000000060E+0	4.123859653769483E-3	19.315131314482066E+0
272.000000000000060E+0	1.605087206967346E-3	20.714576446863191E+0
273.000000000000060E+0	1.357891091918200E-3	23.267750536650080E+0
274.000000000000060E+0	710.646347038341100E-6	24.340359897078514E+0
275.000000000000060E+0	1.039244141968175E-3	24.240044489204024E+0
276.000000000000060E+0	1.337370839153265E-3	25.497060647191244E+0
277.000000000000060E+0	1.132389416873272E-3	25.112630042788560E+0
278.000000000000060E+0	1.402938072719536E-3	24.890020248930838E+0
279.000000000000060E+0	1.888589834421767E-3	25.185439991786950E+0
280.000000000000060E+0	2.187496444037115E-3	25.077261962771509E+0
281.000000000000060E+0	1.542956771670708E-3	24.922526305921089E+0
282.000000000000060E+0	989.294036588550050E-6	24.658597544655152E+0
283.000000000000060E+0	1.127199491396206E-3	27.424795825284232E+0
284.000000000000060E+0	2.597096841077925E-3	25.174872783034562E+0
285.000000000000060E+0	1.659791897459796E-3	24.930826365045469E+0
286.000000000000060E+0	723.921044556202350E-6	24.567068750268490E+0
287.000000000000060E+0	772.754117828724270E-6	22.956669537486722E+0
288.000000000000060E+0	582.831889753726770E-6	24.088310468739841E+0
289.000000000000060E+0	986.686256431973600E-6	23.467978750641997E+0
290.000000000000060E+0	3.791804796833271E-3	26.347662547138487E+0
291.000000000000060E+0	1.650274473811215E-3	23.397421945065659E+0
292.000000000000060E+0	1.001765108319411E-3	23.314910294038484E+0
293.000000000000060E+0	1.801988514646823E-3	23.427914580294921E+0
294.000000000000060E+0	932.911242808394730E-6	20.548016189680062E+0
295.000000000000060E+0	530.808044937605740E-6	19.140003258770545E+0
296.000000000000060E+0	1.028496199622307E-3	18.206014372225887E+0
297.000000000000060E+0	3.399104674690961E-3	18.949796615493945E+0
298.000000000000060E+0	2.155785260393482E-3	19.998834118297840E+0
299.000000000000060E+0	1.007935452003586E-3	19.049059409785965E+0
300.000000000000060E+0	1.133710621795320E-3	18.934859781282583E+0
301.000000000000060E+0	2.041610009742490E-3	17.157621338233991E+0
302.000000000000060E+0	3.947623769324100E-3	17.301216394013171E+0
303.000000000000060E+0	1.243754686804344E-3	15.242756352308655E+0
304.000000000000060E+0	1.068583095687265E-3	17.920959912455444E+0
305.000000000000060E+0	1.274211938626118E-3	19.478393603840189E+0
306.000000000000060E+0	2.892241094851531E-3	17.175370709734448E+0
307.000000000000060E+0	6.850903349810187E-3	18.664596007954810E+0
308.000000000000060E+0	1.807917273907005E-3	18.172156068685577E+0
309.000000000000060E+0	1.270996132056820E-3	17.925990129441772E+0
310.000000000000060E+0	4.647125546779005E-3	19.123650365475012E+0
311.000000000000060E+0	898.494089853466250E-6	19.521388856084819E+0
312.000000000000060E+0	1.605171645752858E-3	22.529329105681914E+0
313.000000000000060E+0	2.226772478214118E-3	21.206124803214013E+0
314.000000000000060E+0	15.437871621694327E-3	22.742231741976816E+0
315.000000000000060E+0	1.199606439510576E-3	25.067477571258895E+0
316.000000000000060E+0	1.391554452287246E-3	24.905016760781798E+0
317.000000000000060E+0	1.238718911361413E-3	24.896213757829823E+0
318.000000000000060E+0	329.942640233943990E-6	24.168810853874632E+0
319.000000000000060E+0	310.698576817584460E-6	23.405132648192080E+0
320.000000000000060E+0	181.808301972423130E-6	25.488978264020659E+0
321.000000000000060E+0	6.496857299918415E-3	26.476688207147887E+0
322.000000000000060E+0	2.494367478689143E-3	24.333223074670265E+0
323.000000000000060E+0	1.515831107367782E-3	22.855382170617364E+0
324.000000000000060E+0	4.141292667481650E-3	22.950586424859328E+0
325.000000000000060E+0	928.256496977887040E-6	21.873723519529598E+0
326.000000000000060E+0	800.073142813035050E-6	23.336388557580204E+0
327.000000000000060E+0	2.417381735384154E-3	22.350256086620053E+0
328.000000000000060E+0	2.113479601551052E-3	21.190056523519559E+0
329.000000000000060E+0	1.902159803202501E-3	23.764521928093647E+0
330.000000000000060E+0	3.218548485947908E-3	26.161823095995157E+0
331.000000000000060E+0	2.319003146023880E-3	23.203567878353162E+0
332.000000000000060E+0	2.791878561785828E-3	23.805061302492728E+0
333.000000000000060E+0	3.553554581748932E-3	23.072813557153065E+0
334.000000000000060E+0	3.973895370009950E-3	21.374702609141927E+0
335.000000000000060E+0	16.244304322977885E-3	22.039195871084882E+0
336.000000000000060E+0	384.676006829431360E-6	23.158073339002001E+0
337.000000000000060E+0	1.765619885816761E-3	23.197680645534568E+0
338.000000000000060E+0	1.660961266077504E-3	23.562072683025129E+0
339.000000000000060E+0	3.240082674034117E-3	23.262415889541231E+0
340.000000000000060E+0	3.258593904143505E-3	20.490102757069373E+0
341.000000000000060E+0	1.951631118860642E-3	22.037647493076761E+0
342.000000000000060E+0	1.086560937141647E-3	21.610909267275819E+0
343.000000000000060E+0	801.803962038530670E-6	22.899080043770883E+0
344.000000000000060E+0	1.187864878516467E-3	23.202089539645559E+0
345.000000000000060E+0	1.077269971510161E-3	23.193572917246016E+0
346.000000000000060E+0	1.082305058250122E-3	22.938608051810846E+0
347.000000000000060E+0	2.124497418697020E-3	20.859075165875105E+0
348.000000000000060E+0	8.861804458391537E-3	22.665490216504079E+0
349.000000000000060E+0	1.647269239054250E-3	22.170774003786370E+0
350.000000000000060E+0	2.670822206866474E-3	20.503418108140956E+0
351.000000000000060E+0	1.868287411072141E-3	22.157679129125079E+0
352.000000000000060E+0	1.988147157098572E-3	24.660708177029385E+0
353.000000000000060E+0	9.292401987237152E-3	24.272730749818837E+0
354.000000000000060E+0	768.470492368143590E-6	23.030218212873436E+0
355.000000000000060E+0	530.315894344371840E-6	20.041869484679218E+0
356.000000000000060E+0	2.363797000480188E-3	22.755104745471986E+0
357.000000000000060E+0	3.674492941656149E-3	21.411050935508680E+0
358.000000000000060E+0	2.423460431261112E-3	24.376679530776038E+0
359.000000000000060E+0	2.225925407314560E-3	22.445361361039797E+0
360.000000000000060E+0	1.286331754000477E-3	23.013829197541689E+0
361.000000000000060E+0	252.329205658185820E-6	22.187186047986721E+0
362.000000000000060E+0	463.988537036929120E-6	24.377615347544666E+0
363.000000000000060E+0	9.228194873806966E-3	23.842850554921291E+0
364.000000000000060E+0	8.264961928530580E-3	21.221447497381487E+0
365.000000000000060E+0	455.106405451917850E-6	22.108081242303601E+0
366.000000000000060E+0	5.029301372209929E-3	22.432758260905452E+0
367.000000000000060E+0	2.286822598781279E-3	22.379857585717318E+0
368.000000000000060E+0	488.372092137996390E-6	24.017555460355574E+0
369.000000000000060E+0	1.493917576673072E-3	22.649487769172254E+0
370.000000000000060E+0	2.940900317195897E-3	22.072671606604846E+0
371.000000000000060E+0	4.273902335627660E-3	22.169008554827013E+0
372.000000000000060E+0	2.902119784641035E-3	22.084001179848990E+0
373.000000000000060E+0	4.806179502058024E-3	21.778434650103851E+0
374.000000000000060E+0	2.620588561703365E-3	22.646715619090301E+0
375.000000000000060E+0	4.441048582072580E-3	21.844985281023241E+0
376.000000000000060E+0	2.674100317857909E-3	23.629237389135113E+0
377.000000000000060E+0	2.814504273754347E-3	21.167831582954978E+0
378.000000000000060E+0	1.589400280142791E-3	20.944972833848958E+0
379.000000000000060E+0	4.839501223862717E-3	21.894714290799094E+0
380.000000000000060E+0	3.089747732417830E-3	20.351266185458069E+0
381.000000000000060E+0	1.275100592432188E-3	21.725631953204942E+0
382.000000000000060E+0	1.544428485012456E-3	19.369056757428883E+0
383.000000000000060E+0	1.413396865895356E-3	22.273150387505741E+0
384.000000000000060E+0	2.999207864018807E-3	22.597574001512207E+0
385.000000000000060E+0	1.005555459730653E-3	21.184925597846636E+0
386.000000000000060E+0	2.176441245263555E-3	20.144708976464855E+0
387.000000000000060E+0	8.277865192001603E-3	20.325943850738877E+0
388.000000000000060E+0	1.938244353076442E-3	22.780191501870501E+0
389.000000000000060E+0	997.566225300068180E-6	21.899823911501795E+0
390.000000000000060E+0	652.148562476400380E-6	20.389439885306398E+0
391.000000000000060E+0	4.870619791557708E-3	22.261308008267306E+0
392.000000000000060E+0	3.332346799877490E-3	24.549657951720427E+0
393.000000000000060E+0	1.204938872019415E-3	26.209835759882107E+0
394.000000000000060E+0	2.854637406278241E-3	26.466927220143557E+0
395.000000000000060E+0	2.524331260688426E-3	29.531674422424039E+0
396.000000000000060E+0	1.145417709736611E-3	28.418918995552918E+0
397.000000000000060E+0	1.479012481888713E-3	28.327548210261860E+0
398.000000000000060E+0	3.778431466776731E-3	28.460889275129389E+0
399.000000000000060E+0	1.168285954737623E-3	30.525798561839508E+0
400.000000000000060E+0	620.570388391428260E-6	33.008506026266161E+0
401.000000000000060E+0	883.833079925613750E-6	35.168389819920044E+0
402.000000000000060E+0	1.741552716121660E-3	38.040009984947297E+0
403.000000000000060E+0	1.207839731768860E-3	37.650544735541800E+0
404.000000000000060E+0	1.311317217190066E-3	38.691673010895514E+0
405.000000000000060E+0	3.596262079453068E-3	39.474615916179303E+0
406.000000000000060E+0	1.854510659508486E-3	40.498351081361555E+0
407.000000000000060E+0	1.769393917589912E-3	40.253473138804999E+0
408.000000000000060E+0	1.759175321425180E-3	41.100646472978504E+0
409.000000000000060E+0	368.737624064399120E-6	44.110836890623020E+0
410.000000000000060E+0	1.923579041770554E-3	44.939650430283855E+0
411.000000000000060E+0	932.019416876300160E-6	46.088882874895901E+0
412.000000000000060E+0	1.379400066476483E-3	45.769123644493817E+0
413.000000000000060E+0	2.757625789757470E-3	48.581621933179015E+0
414.000000000000060E+0	1.068428679279231E-3	50.465157361148002E+0
415.000000000000060E+0	803.960186579402480E-6	51.404687138218932E+0
416.000000000000060E+0	434.880524404311650E-6	48.425950893514077E+0
417.000000000000060E+0	1.341524209022011E-3	50.052228141668429E+0
418.000000000000060E+0	1.278812827291575E-3	50.914014450267764E+0
419.000000000000060E+0	2.129212936829462E-3	53.499908833267213E+0
420.000000000000060E+0	785.932330457035690E-6	55.582769650904289E+0
421.000000000000060E+0	128.983815210574980E-6	54.814951680941995E+0
422.000000000000060E+0	512.654203195860830E-6	54.527352326132117E+0
423.000000000000060E+0	881.805952300230250E-6	54.074825287882113E+0
424.000000000000060E+0	1.445879116922909E-3	54.927781098939839E+0
425.000000000000060E+0	814.763438840878710E-6	52.147861829025572E+0
426.000000000000060E+0	1.117395610644733E-3	53.805008674551360E+0
427.000000000000060E+0	628.160733310726160E-6	53.430295411092544E+0
428.000000000000060E+0	899.354990746151780E-6	53.038093361802282E+0
429.000000000000060E+0	1.873794234079654E-3	53.725471126027713E+0
430.000000000000060E+0	842.144989227185270E-6	56.475468445753066E+0
431.000000000000060E+0	1.156611180153592E-3	57.835672207800499E+0
432.000000000000060E+0	1.440706733933307E-3	59.061286706732048E+0
433.000000000000060E+0	419.292086259111980E-6	59.794704772881076E+0
434.000000000000060E+0	543.043640228554960E-6	61.024788409901731E+0
435.000000000000060E+0	543.122460645030200E-6	58.713009953589953E+0
436.000000000000060E+0	1.009537226766765E-3	58.982247765171635E+0
437.000000000000060E+0	805.520658016163800E-6	60.399274304390516E+0
438.000000000000060E+0	829.248902043746650E-6	58.352753445135733E+0
439.000000000000060E+0	1.935499966601248E-3	58.745650913409641E+0
440.000000000000060E+0	2.195972097808108E-3	59.965166755574103E+0
