Freq (Hz)	Coh_Microphone/Source
94.000000000000014E+0	85.886782149395186E-3
95.000000000000014E+0	201.800252026240160E-3
96.000000000000014E+0	298.003407656804610E-3
97.000000000000014E+0	84.175710523800198E-3
98.000000000000014E+0	247.783051116512280E-3
99.000000000000014E+0	322.370053866703860E-3
100.000000000000010E+0	421.706863361719310E-3
101.000000000000010E+0	409.801399946417120E-3
102.000000000000010E+0	98.748927635306502E-3
103.000000000000010E+0	105.237515334515280E-3
104.000000000000010E+0	39.644922902509247E-3
105.000000000000010E+0	30.506328754024235E-3
106.000000000000010E+0	174.291761512316120E-3
107.000000000000010E+0	193.471912991785650E-3
108.000000000000010E+0	46.944729835522489E-3
109.000000000000010E+0	163.261524768646470E-3
110.000000000000010E+0	316.994410638039630E-3
111.000000000000010E+0	62.741286306178201E-3
112.000000000000010E+0	152.426584030156550E-3
113.000000000000010E+0	270.849185239385670E-3
114.000000000000010E+0	136.005134110238100E-3
115.000000000000010E+0	189.229808014176330E-3
116.000000000000010E+0	24.783604729098328E-3
117.000000000000010E+0	7.488494940766150E-3
118.000000000000010E+0	5.059295483504140E-3
119.000000000000010E+0	204.852619739620600E-3
120.000000000000010E+0	851.278320353449970E-3
121.000000000000010E+0	735.926228537429510E-3
122.000000000000010E+0	362.853185854113300E-3
123.000000000000010E+0	409.226863324735850E-3
124.000000000000010E+0	333.635525213495210E-3
125.000000000000010E+0	653.419202014987820E-3
126.000000000000010E+0	332.366817106183210E-3
127.000000000000010E+0	57.367482490396672E-3
128.000000000000030E+0	139.333412475943910E-3
129.000000000000030E+0	22.863851354645245E-3
130.000000000000030E+0	20.248893396639808E-3
131.000000000000030E+0	638.005772183978250E-3
132.000000000000030E+0	766.327010909574220E-3
133.000000000000030E+0	316.590505140833140E-3
134.000000000000030E+0	134.017484700710010E-3
135.000000000000030E+0	58.413661110806404E-3
136.000000000000030E+0	633.472427609236940E-3
137.000000000000030E+0	187.219051526721050E-3
138.000000000000030E+0	264.720700315311920E-3
139.000000000000030E+0	208.473902856693400E-3
140.000000000000030E+0	363.685754594230800E-3
141.000000000000030E+0	363.652137818988090E-3
142.000000000000030E+0	315.996376099012490E-3
143.000000000000030E+0	250.081664184261030E-3
144.000000000000030E+0	68.592473059907719E-3
145.000000000000030E+0	115.977320248542820E-3
146.000000000000030E+0	264.389582757217520E-3
147.000000000000030E+0	109.760615727267530E-3
148.000000000000030E+0	4.392558522098644E-3
149.000000000000030E+0	224.969976131988770E-3
150.000000000000030E+0	572.558599097426680E-3
151.000000000000030E+0	261.983094733450720E-3
152.000000000000030E+0	314.353390233382770E-3
153.000000000000030E+0	35.676024911686428E-3
154.000000000000030E+0	287.285312852677720E-3
155.000000000000030E+0	665.798480585329870E-3
156.000000000000030E+0	237.013018817304410E-3
157.000000000000030E+0	250.142930814856950E-3
158.000000000000030E+0	230.940239206176760E-3
159.000000000000030E+0	471.264026614892030E-3
160.000000000000030E+0	678.614341133636170E-3
161.000000000000030E+0	372.416711614057090E-3
162.000000000000030E+0	131.901240932020690E-3
163.000000000000030E+0	83.572180421389822E-3
164.000000000000030E+0	49.679640373436036E-3
165.000000000000030E+0	145.855028890502230E-3
166.000000000000030E+0	319.420087146071950E-3
167.000000000000030E+0	496.757812918097510E-3
168.000000000000030E+0	648.456738972161610E-3
169.000000000000030E+0	177.458706430976660E-3
170.000000000000030E+0	98.051069404458666E-3
171.000000000000030E+0	269.651224611019700E-3
172.000000000000030E+0	561.706749005234540E-3
173.000000000000030E+0	541.845886394282440E-3
174.000000000000030E+0	594.109387123777370E-3
175.000000000000030E+0	737.667601034940110E-3
176.000000000000030E+0	531.683312258044990E-3
177.000000000000030E+0	194.708365578528640E-3
178.000000000000030E+0	846.296046131063240E-3
179.000000000000030E+0	871.363679408977850E-3
180.000000000000030E+0	230.522279814382280E-3
181.000000000000030E+0	617.573929016126510E-3
182.000000000000030E+0	315.018869735220420E-3
183.000000000000030E+0	403.957267590926040E-3
184.000000000000030E+0	270.964154398801170E-3
185.000000000000030E+0	749.576269762040950E-3
186.000000000000030E+0	730.512813557698930E-3
187.000000000000030E+0	477.712927607032100E-3
188.000000000000030E+0	410.202537423958740E-3
189.000000000000030E+0	631.572148727102210E-3
190.000000000000030E+0	605.165758286504320E-3
191.000000000000030E+0	781.182920913115810E-3
192.000000000000030E+0	779.529040539779230E-3
193.000000000000030E+0	724.789304336439400E-3
194.000000000000030E+0	778.359965243276000E-3
195.000000000000030E+0	787.981352866186090E-3
196.000000000000030E+0	779.988804125669400E-3
197.000000000000030E+0	827.862460983282530E-3
198.000000000000030E+0	442.130271519410700E-3
199.000000000000030E+0	885.071731166549800E-3
200.000000000000030E+0	451.932975645891240E-3
201.000000000000030E+0	917.474450993060020E-3
202.000000000000030E+0	937.061739204838710E-3
203.000000000000030E+0	572.198246453203270E-3
204.000000000000030E+0	71.076881244238430E-3
205.000000000000030E+0	810.659040699527320E-3
206.000000000000030E+0	597.406520648140810E-3
207.000000000000030E+0	215.717648768540410E-3
208.000000000000030E+0	112.311485486328330E-3
209.000000000000030E+0	748.595860045574210E-3
210.000000000000030E+0	826.067257487402280E-3
211.000000000000030E+0	826.973889503144650E-3
212.000000000000030E+0	767.057658169769010E-3
213.000000000000030E+0	860.882135601010340E-3
214.000000000000030E+0	781.387188926432550E-3
215.000000000000030E+0	76.651829614444347E-3
216.000000000000030E+0	56.058590853900657E-3
217.000000000000030E+0	789.461556733304540E-3
218.000000000000030E+0	746.928756100868060E-3
219.000000000000030E+0	285.762406970530960E-3
220.000000000000030E+0	879.182342667608310E-3
221.000000000000030E+0	865.131100978466460E-3
222.000000000000030E+0	616.540076212257040E-3
223.000000000000030E+0	166.925270684322720E-3
224.000000000000030E+0	709.497556574942070E-3
225.000000000000030E+0	643.279425354099210E-3
226.000000000000030E+0	402.526320015375030E-3
227.000000000000030E+0	33.707461079919961E-3
228.000000000000030E+0	612.397797268199760E-3
229.000000000000030E+0	821.427765364314940E-3
230.000000000000030E+0	810.166184916858660E-3
231.000000000000030E+0	903.038854077253260E-3
232.000000000000030E+0	854.340522473481240E-3
233.000000000000030E+0	761.523673584728830E-3
234.000000000000030E+0	766.516610704806700E-3
235.000000000000030E+0	747.668238313123350E-3
236.000000000000030E+0	800.573703205292420E-3
237.000000000000030E+0	878.146668128060530E-3
238.000000000000030E+0	675.040974105574950E-3
239.000000000000030E+0	398.306978743023290E-3
240.000000000000030E+0	734.142046004680030E-3
241.000000000000030E+0	615.636253802069540E-3
242.000000000000030E+0	437.009897815751500E-3
243.000000000000030E+0	764.849654942301500E-3
244.000000000000030E+0	936.121809561711980E-3
245.000000000000030E+0	949.133467814772150E-3
246.000000000000030E+0	492.008495775241030E-3
247.000000000000030E+0	913.608348707792620E-3
248.000000000000030E+0	867.798067324743960E-3
249.000000000000030E+0	783.136905832481190E-3
250.000000000000030E+0	571.978522335706230E-3
251.000000000000030E+0	535.367897786275800E-3
252.000000000000030E+0	631.088474132043500E-3
253.000000000000030E+0	725.544475718414180E-3
254.000000000000030E+0	926.877359853678250E-3
255.000000000000030E+0	970.436197565627160E-3
256.000000000000060E+0	957.232399653288660E-3
257.000000000000060E+0	531.386134908811700E-3
258.000000000000060E+0	578.757718462447610E-3
259.000000000000060E+0	301.957773352623800E-3
260.000000000000060E+0	5.136796010166866E-3
261.000000000000060E+0	295.289209224591060E-3
262.000000000000060E+0	609.293844585539480E-3
263.000000000000060E+0	913.534998346806850E-3
264.000000000000060E+0	573.411548378293560E-3
265.000000000000060E+0	293.980267948315940E-3
266.000000000000060E+0	925.041389698726180E-3
267.000000000000060E+0	456.154201089197190E-3
268.000000000000060E+0	462.689412773009460E-3
269.000000000000060E+0	230.242804157816030E-3
270.000000000000060E+0	283.604632556604230E-3
271.000000000000060E+0	222.299734133512890E-3
272.000000000000060E+0	546.829907522298760E-3
273.000000000000060E+0	294.707489406557330E-3
274.000000000000060E+0	557.453119650935140E-3
275.000000000000060E+0	369.814353910954800E-3
276.000000000000060E+0	503.611091979020540E-3
277.000000000000060E+0	697.877210877158480E-3
278.000000000000060E+0	526.511368940379090E-3
279.000000000000060E+0	522.153450607002910E-3
280.000000000000060E+0	206.500856461203860E-3
281.000000000000060E+0	419.745652653211510E-3
282.000000000000060E+0	515.573382664278660E-3
283.000000000000060E+0	284.890876120433230E-3
284.000000000000060E+0	163.173891796820490E-3
285.000000000000060E+0	229.045586988811560E-3
286.000000000000060E+0	671.153928410990310E-3
287.000000000000060E+0	871.893481698593380E-3
288.000000000000060E+0	638.527819740615680E-3
289.000000000000060E+0	5.661603382614765E-3
290.000000000000060E+0	488.901673453549850E-3
291.000000000000060E+0	133.591353556399060E-3
292.000000000000060E+0	57.273956970262642E-3
293.000000000000060E+0	158.802034395679080E-3
294.000000000000060E+0	117.337354442081000E-3
295.000000000000060E+0	113.003112037809510E-3
296.000000000000060E+0	228.046361950204470E-3
297.000000000000060E+0	464.276804617908540E-3
298.000000000000060E+0	515.113413274505550E-3
299.000000000000060E+0	382.719075490314200E-3
300.000000000000060E+0	113.941194378332720E-3
301.000000000000060E+0	12.545302404807971E-3
302.000000000000060E+0	189.777425337056830E-3
303.000000000000060E+0	197.299753139181380E-3
304.000000000000060E+0	82.186713146197604E-3
305.000000000000060E+0	104.224241787152740E-3
306.000000000000060E+0	299.648274284920020E-3
307.000000000000060E+0	278.106311580879010E-3
308.000000000000060E+0	415.588135688678200E-3
309.000000000000060E+0	638.840052746142860E-3
310.000000000000060E+0	545.282070527689730E-3
311.000000000000060E+0	235.593465348897860E-3
312.000000000000060E+0	461.786791368035740E-3
313.000000000000060E+0	771.134123762342580E-3
314.000000000000060E+0	369.134145630859280E-3
315.000000000000060E+0	698.651395517142730E-3
316.000000000000060E+0	575.700937268429300E-3
317.000000000000060E+0	212.227675046700430E-3
318.000000000000060E+0	508.584567246194830E-3
319.000000000000060E+0	633.945866549923690E-3
320.000000000000060E+0	331.909116576759810E-3
321.000000000000060E+0	66.211922113801835E-3
322.000000000000060E+0	354.060422324983970E-3
323.000000000000060E+0	457.085808912575160E-3
324.000000000000060E+0	51.776602403652228E-3
325.000000000000060E+0	38.376926747005949E-3
326.000000000000060E+0	206.855913509768810E-3
327.000000000000060E+0	358.994064084972750E-3
328.000000000000060E+0	409.973269812902940E-3
329.000000000000060E+0	721.722694709539420E-3
330.000000000000060E+0	299.126716768690400E-3
331.000000000000060E+0	576.798127812903520E-3
332.000000000000060E+0	296.660694352468170E-3
333.000000000000060E+0	150.274454225074350E-3
334.000000000000060E+0	263.731733006783260E-3
335.000000000000060E+0	207.303402245174630E-3
336.000000000000060E+0	638.511206470373070E-3
337.000000000000060E+0	412.935876599130060E-3
338.000000000000060E+0	574.872347648511920E-3
339.000000000000060E+0	769.484408398265930E-3
340.000000000000060E+0	9.264943684347805E-3
341.000000000000060E+0	806.489295861194330E-3
342.000000000000060E+0	432.816135741729280E-3
343.000000000000060E+0	375.997439265275230E-3
344.000000000000060E+0	467.899939141583340E-3
345.000000000000060E+0	186.440597098418840E-3
346.000000000000060E+0	557.357298016804670E-3
347.000000000000060E+0	214.171997157276420E-3
348.000000000000060E+0	94.834698958110419E-3
349.000000000000060E+0	464.606506256136140E-3
350.000000000000060E+0	75.379899031804032E-3
351.000000000000060E+0	596.125590956684380E-3
352.000000000000060E+0	153.651700914705400E-3
353.000000000000060E+0	237.515272223167070E-3
354.000000000000060E+0	750.786851390816130E-3
355.000000000000060E+0	400.314038176177720E-3
356.000000000000060E+0	402.167462997692460E-3
357.000000000000060E+0	98.877192102120467E-3
358.000000000000060E+0	764.133067174433080E-3
359.000000000000060E+0	306.906874842777730E-3
360.000000000000060E+0	212.522287000443230E-3
361.000000000000060E+0	434.876611127355760E-3
362.000000000000060E+0	658.103234119193470E-3
363.000000000000060E+0	174.437427661616770E-3
364.000000000000060E+0	147.852624821229960E-3
365.000000000000060E+0	142.002537240931430E-3
366.000000000000060E+0	526.138191510155950E-3
367.000000000000060E+0	597.759945389408460E-3
368.000000000000060E+0	280.649739189793020E-3
369.000000000000060E+0	731.008756260092100E-3
370.000000000000060E+0	717.672715449212630E-3
371.000000000000060E+0	377.689481606109600E-3
372.000000000000060E+0	496.616943641336680E-3
373.000000000000060E+0	412.332152077937160E-3
374.000000000000060E+0	525.815940234148680E-3
375.000000000000060E+0	420.349973454542220E-3
376.000000000000060E+0	232.601254446234810E-3
377.000000000000060E+0	686.892614451947940E-3
378.000000000000060E+0	641.293120564914390E-3
379.000000000000060E+0	459.648776056072570E-3
380.000000000000060E+0	442.368078672128410E-3
381.000000000000060E+0	170.527436549456960E-3
382.000000000000060E+0	40.301666789342550E-3
383.000000000000060E+0	221.484892246193890E-3
384.000000000000060E+0	135.977031523003810E-3
385.000000000000060E+0	218.292664255656490E-3
386.000000000000060E+0	4.478760655501711E-3
387.000000000000060E+0	110.722576804072460E-3
388.000000000000060E+0	429.563341399578300E-3
389.000000000000060E+0	210.394506177326860E-3
390.000000000000060E+0	51.942141367612028E-3
391.000000000000060E+0	410.906034792038580E-3
392.000000000000060E+0	290.393379921953240E-3
393.000000000000060E+0	478.436998462329730E-3
394.000000000000060E+0	548.690511247362680E-3
395.000000000000060E+0	409.916289140032250E-3
396.000000000000060E+0	574.896936044640540E-3
397.000000000000060E+0	600.827299080873960E-3
398.000000000000060E+0	388.004075828291160E-3
399.000000000000060E+0	656.777515817388300E-3
400.000000000000060E+0	514.423998697633890E-3
401.000000000000060E+0	190.288746967622930E-3
402.000000000000060E+0	425.093625895333060E-3
403.000000000000060E+0	299.379313775802240E-3
404.000000000000060E+0	682.610332690642970E-3
405.000000000000060E+0	349.903567600511110E-3
406.000000000000060E+0	419.442653331664420E-3
407.000000000000060E+0	906.802609621950920E-3
408.000000000000060E+0	605.346478072675050E-3
409.000000000000060E+0	578.742580600839830E-3
410.000000000000060E+0	553.626945822815130E-3
411.000000000000060E+0	467.596460343307480E-3
412.000000000000060E+0	701.405427676639270E-3
413.000000000000060E+0	489.235387204582980E-3
414.000000000000060E+0	564.356685649794350E-3
415.000000000000060E+0	880.397493657968160E-3
416.000000000000060E+0	806.921193813308620E-3
417.000000000000060E+0	655.552209662389030E-3
418.000000000000060E+0	910.769716116622830E-3
419.000000000000060E+0	586.213438686519650E-3
420.000000000000060E+0	858.022149261529860E-3
421.000000000000060E+0	794.348554628494070E-3
422.000000000000060E+0	454.371101407150590E-3
423.000000000000060E+0	683.849539352179290E-3
424.000000000000060E+0	788.531422375258860E-3
425.000000000000060E+0	859.117979175330390E-3
426.000000000000060E+0	955.671876656260630E-3
427.000000000000060E+0	693.750944363033750E-3
428.000000000000060E+0	508.389928523791390E-3
429.000000000000060E+0	892.018723694371300E-3
430.000000000000060E+0	938.821698664532130E-3
431.000000000000060E+0	881.876353678639260E-3
432.000000000000060E+0	803.675093624263700E-3
433.000000000000060E+0	859.407104784883140E-3
434.000000000000060E+0	611.989594140798450E-3
435.000000000000060E+0	698.702370049395500E-3
436.000000000000060E+0	861.724240303098690E-3
437.000000000000060E+0	573.605968848495350E-3
438.000000000000060E+0	893.274621097521650E-3
439.000000000000060E+0	691.535438938600370E-3
440.000000000000060E+0	899.294161539275660E-3
441.000000000000060E+0	973.665196847262050E-3
442.000000000000060E+0	433.968474490769360E-3
443.000000000000060E+0	784.161218263319750E-3
444.000000000000060E+0	950.503307243663050E-3
445.000000000000060E+0	233.125624928712800E-3
446.000000000000060E+0	784.400737675861490E-3
447.000000000000060E+0	945.057497439467430E-3
448.000000000000060E+0	402.112890678226360E-3
449.000000000000060E+0	911.884785481820950E-3
450.000000000000060E+0	506.210741817990970E-3
451.000000000000060E+0	455.325443586164000E-3
452.000000000000060E+0	824.527525368583650E-3
453.000000000000060E+0	100.243979657812080E-3
454.000000000000060E+0	162.544412328125470E-3
455.000000000000060E+0	610.293674896339790E-3
456.000000000000060E+0	308.639246227727200E-3
457.000000000000060E+0	600.839202863961530E-3
458.000000000000060E+0	733.178286538286320E-3
459.000000000000060E+0	607.250064795687770E-3
460.000000000000060E+0	829.684205497742020E-3
461.000000000000060E+0	494.111673737197890E-3
462.000000000000060E+0	468.389225730233060E-3
463.000000000000060E+0	814.873519790249470E-3
464.000000000000060E+0	659.723816534273480E-3
465.000000000000060E+0	249.209833441299130E-3
466.000000000000060E+0	384.177095955249790E-3
467.000000000000060E+0	263.765203838131180E-3
468.000000000000060E+0	265.668834355841100E-3
469.000000000000060E+0	411.605368815673060E-3
470.000000000000060E+0	281.951148405712890E-3
471.000000000000060E+0	913.689482673281540E-3
472.000000000000060E+0	600.658264416456090E-3
473.000000000000060E+0	414.130357471026440E-3
474.000000000000060E+0	729.242731837639100E-3
475.000000000000060E+0	530.285997976910010E-3
476.000000000000060E+0	558.293637154629760E-3
477.000000000000060E+0	262.167263356306130E-3
478.000000000000060E+0	54.625534603037318E-3
479.000000000000060E+0	740.440519775229400E-3
480.000000000000060E+0	549.938247806073480E-3
481.000000000000060E+0	413.701126915423930E-3
482.000000000000060E+0	941.407124535398990E-3
483.000000000000060E+0	704.074159747994700E-3
484.000000000000060E+0	889.277687571984330E-3
485.000000000000060E+0	270.071917214252440E-3
486.000000000000060E+0	25.178576770788077E-3
487.000000000000060E+0	905.550325624534410E-3
488.000000000000060E+0	625.964644753983830E-3
489.000000000000060E+0	382.510797607283850E-3
490.000000000000060E+0	894.759314472410300E-3
491.000000000000060E+0	315.169753406569770E-3
492.000000000000060E+0	779.492053423026850E-3
493.000000000000060E+0	729.046276745840770E-3
494.000000000000060E+0	798.372918379755320E-3
495.000000000000060E+0	919.132323901081240E-3
496.000000000000060E+0	289.449811877685310E-3
497.000000000000060E+0	189.447333098438200E-3
498.000000000000060E+0	880.998410912439580E-3
499.000000000000060E+0	758.241084923094500E-3
500.000000000000060E+0	549.982404130309410E-3
501.000000000000060E+0	866.969817301629250E-3
502.000000000000060E+0	903.697756730332480E-3
503.000000000000060E+0	922.922675528047960E-3
504.000000000000060E+0	629.131763449710000E-3
505.000000000000060E+0	832.045699648371720E-3
506.000000000000060E+0	919.823413894092060E-3
507.000000000000060E+0	587.293288322016660E-3
508.000000000000060E+0	523.793740641068320E-3
509.000000000000060E+0	816.977236477798630E-3
510.000000000000060E+0	785.787980583168450E-3
511.000000000000060E+0	788.447203976501480E-3
512.000000000000110E+0	895.831275830341720E-3
513.000000000000110E+0	904.370242019904680E-3
514.000000000000110E+0	901.601293403127780E-3
515.000000000000110E+0	328.839092011387060E-3
516.000000000000110E+0	482.731798883299810E-3
517.000000000000110E+0	834.391459882467880E-3
518.000000000000110E+0	850.034340045878970E-3
519.000000000000110E+0	584.794501696795920E-3
520.000000000000110E+0	853.386582335476370E-3
521.000000000000110E+0	836.739866950291900E-3
522.000000000000110E+0	882.111508435446170E-3
523.000000000000110E+0	428.197468810551210E-3
524.000000000000110E+0	733.855423635817350E-3
525.000000000000110E+0	778.951635502784570E-3
526.000000000000110E+0	648.481078025567870E-3
527.000000000000110E+0	341.923241741126590E-3
528.000000000000110E+0	460.017537304334260E-3
529.000000000000110E+0	745.690635874225460E-3
530.000000000000110E+0	545.157860766042330E-3
531.000000000000110E+0	576.292700904492470E-3
532.000000000000110E+0	25.487293400568947E-3
533.000000000000110E+0	53.603774972074490E-3
534.000000000000110E+0	457.376109834457090E-3
535.000000000000110E+0	478.443170230616940E-3
536.000000000000110E+0	528.648138059466310E-3
537.000000000000110E+0	713.768410500126290E-3
538.000000000000110E+0	778.739575928164230E-3
539.000000000000110E+0	100.569729401515350E-3
540.000000000000110E+0	254.447014138532820E-3
541.000000000000110E+0	620.972766517724040E-3
542.000000000000110E+0	231.370227145826860E-3
543.000000000000110E+0	548.523653478820150E-3
544.000000000000110E+0	195.049397920151270E-3
545.000000000000110E+0	883.634080541324860E-3
546.000000000000110E+0	816.310599753979680E-3
547.000000000000110E+0	450.787487381983880E-3
548.000000000000110E+0	244.411340669983160E-3
549.000000000000110E+0	688.512323813515570E-3
550.000000000000110E+0	789.035515373685550E-3
551.000000000000110E+0	821.977423287161950E-3
552.000000000000110E+0	900.102943214822760E-3
553.000000000000110E+0	593.503779660750410E-3
554.000000000000110E+0	782.309188482342880E-3
555.000000000000110E+0	731.264341946337600E-3
556.000000000000110E+0	154.941844923633300E-3
557.000000000000110E+0	470.651235756577080E-3
558.000000000000110E+0	857.433109375535960E-3
559.000000000000110E+0	790.176488185484920E-3
560.000000000000110E+0	851.359107755475630E-3
561.000000000000110E+0	836.409874050356270E-3
562.000000000000110E+0	907.387049752425900E-3
563.000000000000110E+0	725.270157845249510E-3
564.000000000000110E+0	684.422864285741620E-3
565.000000000000110E+0	714.822143770174280E-3
566.000000000000110E+0	293.958513850633980E-3
567.000000000000110E+0	469.011061076363140E-3
568.000000000000110E+0	358.894433248269580E-3
569.000000000000110E+0	899.630030901074070E-3
570.000000000000110E+0	822.474647523987580E-3
571.000000000000110E+0	758.024450415045620E-3
572.000000000000110E+0	740.676276856602420E-3
573.000000000000110E+0	549.057838609404380E-3
574.000000000000110E+0	760.231320997335370E-3
575.000000000000110E+0	219.549766143983800E-3
576.000000000000110E+0	428.296170810661070E-3
577.000000000000110E+0	913.103966733926240E-3
578.000000000000110E+0	692.237760318126120E-3
579.000000000000110E+0	699.325398904067970E-3
580.000000000000110E+0	955.132495693539200E-3
581.000000000000110E+0	509.148529222969600E-3
582.000000000000110E+0	925.334731626424660E-3
583.000000000000110E+0	702.880911744906860E-3
584.000000000000110E+0	728.358024645416440E-3
585.000000000000110E+0	943.819287962321280E-3
586.000000000000110E+0	741.738750587213280E-3
587.000000000000110E+0	813.346664395122820E-3
588.000000000000110E+0	907.460692304687620E-3
589.000000000000110E+0	400.011349590874140E-3
590.000000000000110E+0	275.330709430644140E-3
591.000000000000110E+0	606.120128401194670E-3
592.000000000000110E+0	433.547498092950120E-3
593.000000000000110E+0	907.410252799019210E-3
594.000000000000110E+0	661.606455379879500E-3
595.000000000000110E+0	856.441634569339970E-3
596.000000000000110E+0	698.818426310032990E-3
597.000000000000110E+0	896.571856180349850E-3
598.000000000000110E+0	960.088311460678410E-3
599.000000000000110E+0	645.783265696637460E-3
600.000000000000110E+0	902.069255063118520E-3
601.000000000000110E+0	890.740850388704870E-3
602.000000000000110E+0	848.115280164707160E-3
603.000000000000110E+0	877.903551959623000E-3
604.000000000000110E+0	842.131978548631090E-3
605.000000000000110E+0	943.835530796180210E-3
606.000000000000110E+0	981.016825809363110E-3
607.000000000000110E+0	282.941873819805230E-3
608.000000000000110E+0	615.620553344098150E-3
609.000000000000110E+0	804.483435352901450E-3
610.000000000000110E+0	793.624368097021970E-3
611.000000000000110E+0	853.403582975945430E-3
612.000000000000110E+0	773.000756091768770E-3
613.000000000000110E+0	960.143052040897340E-3
614.000000000000110E+0	940.476911546581310E-3
615.000000000000110E+0	394.268469554490350E-3
616.000000000000110E+0	886.992835806113650E-3
617.000000000000110E+0	948.152900428385510E-3
618.000000000000110E+0	709.454816165186910E-3
619.000000000000110E+0	737.382030261714890E-3
620.000000000000110E+0	908.703923159550620E-3
621.000000000000110E+0	898.328520893237890E-3
622.000000000000110E+0	954.244879037816180E-3
623.000000000000110E+0	801.631901942797430E-3
624.000000000000110E+0	880.965982550106500E-3
625.000000000000110E+0	913.726452672733220E-3
626.000000000000110E+0	633.804112358418160E-3
627.000000000000110E+0	829.352611443623160E-3
628.000000000000110E+0	945.522275946695020E-3
629.000000000000110E+0	903.070246913396320E-3
630.000000000000110E+0	841.423699879577660E-3
631.000000000000110E+0	926.915670637970090E-3
632.000000000000110E+0	904.240660194998820E-3
633.000000000000110E+0	962.679729184046980E-3
634.000000000000110E+0	374.228633396577140E-3
635.000000000000110E+0	759.161396284683490E-3
636.000000000000110E+0	941.891505651283100E-3
637.000000000000110E+0	671.932541200261360E-3
638.000000000000110E+0	893.675982585257600E-3
639.000000000000110E+0	924.488214328284870E-3
640.000000000000110E+0	777.804342868782310E-3
641.000000000000110E+0	931.399483101715050E-3
642.000000000000110E+0	698.989770043829670E-3
643.000000000000110E+0	381.095404007795070E-3
644.000000000000110E+0	758.736547265624890E-3
645.000000000000110E+0	213.126870803790700E-3
646.000000000000110E+0	638.876274677963710E-3
647.000000000000110E+0	862.919805056940100E-3
648.000000000000110E+0	837.719804236991990E-3
649.000000000000110E+0	934.712718571337420E-3
650.000000000000110E+0	321.609242098462030E-3
651.000000000000110E+0	920.363702406059360E-3
652.000000000000110E+0	872.866699674141320E-3
653.000000000000110E+0	851.584604393872180E-3
