Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
57.000000000000007E+0	14.099187765802570E-3	18.948097214628355E+0
58.000000000000007E+0	50.136895718553315E-3	21.903183557904121E+0
59.000000000000007E+0	460.078187789343010E-3	19.337513130333555E+0
60.000000000000007E+0	97.850936081645842E-3	19.820124527571973E+0
61.000000000000007E+0	97.386371796714777E-3	16.922889913591998E+0
62.000000000000007E+0	44.082226864444900E-3	14.886392823409716E+0
63.000000000000007E+0	13.725926276524329E-3	16.179490272195068E+0
64.000000000000014E+0	40.614293276934298E-3	16.799680707419348E+0
65.000000000000014E+0	27.384232726590980E-3	16.093810995518648E+0
66.000000000000014E+0	70.232825976553073E-3	14.012386890834494E+0
67.000000000000014E+0	30.995523679352991E-3	17.032835695510311E+0
68.000000000000014E+0	26.435394270711267E-3	14.959153811826155E+0
69.000000000000014E+0	63.245391417876495E-3	17.772959034930167E+0
70.000000000000014E+0	40.372026914634568E-3	15.924136542450455E+0
71.000000000000014E+0	6.181264707373433E-3	16.441797044869872E+0
72.000000000000014E+0	74.519615196373581E-3	18.103796422536618E+0
73.000000000000014E+0	42.945625887873616E-3	20.835815637321947E+0
74.000000000000014E+0	22.398344131434992E-3	17.967022605504969E+0
75.000000000000014E+0	32.842084177526890E-3	15.444668904340833E+0
76.000000000000014E+0	14.669885936862659E-3	16.313445474287853E+0
77.000000000000014E+0	65.992362500648064E-3	19.360597745750550E+0
78.000000000000014E+0	36.672591402879179E-3	21.922815299080209E+0
79.000000000000014E+0	46.451566612598333E-3	20.069902048443403E+0
80.000000000000014E+0	24.295551175917768E-3	22.265634014200547E+0
81.000000000000014E+0	61.114641930270122E-3	20.375009483957204E+0
82.000000000000014E+0	15.608832901440819E-3	19.887662135534796E+0
83.000000000000014E+0	13.586134236460915E-3	22.044226304542075E+0
84.000000000000014E+0	12.263797400040733E-3	21.223755550473932E+0
85.000000000000014E+0	29.714223097765915E-3	20.639874235733693E+0
86.000000000000014E+0	14.178723651510759E-3	23.132006882594869E+0
87.000000000000014E+0	66.059808033065451E-3	23.337109412872099E+0
88.000000000000014E+0	34.066188838645636E-3	24.459916892446497E+0
89.000000000000014E+0	18.517441410367177E-3	27.079176599272763E+0
90.000000000000014E+0	2.691162716924782E-3	28.015865521316556E+0
91.000000000000014E+0	9.156346989013638E-3	25.405537653280831E+0
92.000000000000014E+0	17.379611993957034E-3	27.073918756293079E+0
93.000000000000014E+0	6.210220179324306E-3	27.955885948542644E+0
94.000000000000014E+0	11.191191962356767E-3	26.214898303794381E+0
95.000000000000014E+0	18.213624180544674E-3	26.961488479333113E+0
96.000000000000014E+0	24.735427482168428E-3	27.218262048930704E+0
97.000000000000014E+0	9.913039015552062E-3	28.549898558827198E+0
98.000000000000014E+0	11.449576279593983E-3	30.288311539558656E+0
99.000000000000014E+0	18.278207867757135E-3	29.344969176367062E+0
100.000000000000010E+0	10.381754195046717E-3	32.180622694553286E+0
101.000000000000010E+0	10.738309712333444E-3	33.092664544179755E+0
102.000000000000010E+0	8.551228543699713E-3	34.399355423486348E+0
103.000000000000010E+0	4.106849519759257E-3	34.279010761767466E+0
104.000000000000010E+0	3.958321867295883E-3	34.106988637521312E+0
105.000000000000010E+0	2.240000789388558E-3	33.115722671881855E+0
106.000000000000010E+0	3.169152601974189E-3	33.088999402558265E+0
107.000000000000010E+0	6.473220517129970E-3	32.694956515295878E+0
108.000000000000010E+0	3.118770111664207E-3	29.653567307552283E+0
109.000000000000010E+0	2.040935585939675E-3	31.558147720183381E+0
110.000000000000010E+0	4.369169226380736E-3	33.720025699959528E+0
111.000000000000010E+0	1.314253473117514E-3	34.413946188819168E+0
112.000000000000010E+0	19.122295628822977E-3	31.711453430747998E+0
113.000000000000010E+0	7.442271145910200E-3	34.219814380940790E+0
114.000000000000010E+0	1.715366837528911E-3	34.787272867213282E+0
115.000000000000010E+0	2.926402099942919E-3	35.180706493707831E+0
116.000000000000010E+0	1.631208502317961E-3	34.257721087988529E+0
117.000000000000010E+0	633.900671655457560E-6	33.255259686354520E+0
118.000000000000010E+0	743.536193900227300E-6	33.446690931074528E+0
119.000000000000010E+0	2.858645281275683E-3	34.111721888288471E+0
120.000000000000010E+0	16.183726594759699E-3	34.571933652861631E+0
121.000000000000010E+0	4.837613480399186E-3	36.142868929610877E+0
122.000000000000010E+0	1.954859238224928E-3	34.492816168870320E+0
123.000000000000010E+0	2.293152744920493E-3	32.545832084704685E+0
124.000000000000010E+0	1.816865149686195E-3	32.774184662526586E+0
125.000000000000010E+0	2.536854388562177E-3	32.865272201715840E+0
126.000000000000010E+0	1.745269214053273E-3	32.923473395740302E+0
127.000000000000010E+0	1.519974821910814E-3	33.199831627915557E+0
128.000000000000030E+0	3.555688188496504E-3	30.557151586912266E+0
129.000000000000030E+0	825.454869407535210E-6	30.111723689834481E+0
130.000000000000030E+0	1.353736938762463E-3	28.057391489387637E+0
131.000000000000030E+0	5.088192283678675E-3	25.350503563470074E+0
132.000000000000030E+0	2.187405760421820E-3	24.843322479665215E+0
133.000000000000030E+0	1.543012440471539E-3	24.692692781046190E+0
134.000000000000030E+0	2.542291898565036E-3	24.474971655370091E+0
135.000000000000030E+0	1.108541431539785E-3	25.550936854222805E+0
136.000000000000030E+0	1.734320600789336E-3	25.090629455871067E+0
137.000000000000030E+0	2.002113891441116E-3	24.641190426153138E+0
138.000000000000030E+0	2.654666252337247E-3	24.400585457061254E+0
139.000000000000030E+0	855.799109449664470E-6	24.477713738903191E+0
140.000000000000030E+0	1.083590063463365E-3	25.323533744225461E+0
141.000000000000030E+0	3.376849034396919E-3	25.815464862415833E+0
142.000000000000030E+0	1.181311075588265E-3	24.105868273611929E+0
143.000000000000030E+0	878.705114656170870E-6	23.517085689576394E+0
144.000000000000030E+0	446.766450207268520E-6	22.620664405844685E+0
145.000000000000030E+0	691.823626359138970E-6	21.205545719617010E+0
146.000000000000030E+0	1.979578280897484E-3	21.586422994991814E+0
147.000000000000030E+0	951.321823613319560E-6	19.982147117887191E+0
148.000000000000030E+0	148.346129786708720E-6	20.586863242217799E+0
149.000000000000030E+0	567.192394198169010E-6	18.996557263229182E+0
150.000000000000030E+0	810.541376845513900E-6	18.912246766220054E+0
151.000000000000030E+0	1.348672058993532E-3	18.828908081959938E+0
152.000000000000030E+0	1.944839041112674E-3	18.893772552876836E+0
153.000000000000030E+0	859.952166285968700E-6	20.110154815104639E+0
154.000000000000030E+0	2.263797424377769E-3	19.241195010245452E+0
155.000000000000030E+0	1.601766285545226E-3	18.204791940967631E+0
156.000000000000030E+0	1.104992975411581E-3	17.969751844297683E+0
157.000000000000030E+0	1.163927142669074E-3	18.214978496876959E+0
158.000000000000030E+0	1.988967034364754E-3	19.033014086576944E+0
159.000000000000030E+0	2.349708760759841E-3	17.196647709493966E+0
160.000000000000030E+0	1.677987760348692E-3	17.330882688770632E+0
161.000000000000030E+0	1.979034946717269E-3	17.080132206558805E+0
162.000000000000030E+0	2.039728219162238E-3	17.086392957513279E+0
163.000000000000030E+0	3.803963010702291E-3	15.920330065659348E+0
164.000000000000030E+0	1.855375700346339E-3	12.961309875341703E+0
165.000000000000030E+0	652.723368335084460E-6	10.076621533956166E+0
166.000000000000030E+0	535.111598936296510E-6	10.355151011324931E+0
167.000000000000030E+0	623.494187748847870E-6	10.830552517869426E+0
168.000000000000030E+0	599.963387736254900E-6	11.159049106262241E+0
169.000000000000030E+0	339.097585729023400E-6	11.241715037711204E+0
170.000000000000030E+0	391.512649742814350E-6	12.320029995048898E+0
171.000000000000030E+0	920.833157824212380E-6	11.542902994744265E+0
172.000000000000030E+0	1.103102179741440E-3	11.542088853549906E+0
173.000000000000030E+0	859.408368874565420E-6	11.527069169850272E+0
174.000000000000030E+0	1.281927971360558E-3	11.469582615089715E+0
175.000000000000030E+0	1.610763666922539E-3	11.521171286720959E+0
176.000000000000030E+0	1.498290611102034E-3	11.629282149839412E+0
177.000000000000030E+0	2.427358635085872E-3	11.723546770352867E+0
178.000000000000030E+0	1.746768063001942E-3	11.465599413154045E+0
179.000000000000030E+0	1.535842492055953E-3	11.433863383410337E+0
180.000000000000030E+0	941.703113489328730E-6	11.488237795361815E+0
181.000000000000030E+0	1.233623594976429E-3	11.370797747438328E+0
182.000000000000030E+0	1.059389767798015E-3	11.819356286969530E+0
183.000000000000030E+0	1.504221350116312E-3	11.087217404743216E+0
184.000000000000030E+0	949.959844380307210E-6	11.637172668187794E+0
185.000000000000030E+0	1.172044806254284E-3	11.400128234021384E+0
186.000000000000030E+0	1.053787255744761E-3	10.909774281730279E+0
187.000000000000030E+0	744.110319586541130E-6	11.003675103933812E+0
188.000000000000030E+0	1.855548582817027E-3	9.127844185316633E+0
189.000000000000030E+0	2.347914362499542E-3	11.435375672888469E+0
190.000000000000030E+0	1.067872146150056E-3	11.201232621359267E+0
191.000000000000030E+0	1.121432523554809E-3	11.158162718840648E+0
192.000000000000030E+0	1.049448153210777E-3	11.408805758587155E+0
193.000000000000030E+0	1.229433973938782E-3	11.622553022119028E+0
194.000000000000030E+0	1.106085524152301E-3	11.295311499928733E+0
195.000000000000030E+0	1.102299899200911E-3	11.097104018388828E+0
196.000000000000030E+0	1.630625114251553E-3	10.978250692300747E+0
197.000000000000030E+0	1.155972727769166E-3	10.933246245144213E+0
198.000000000000030E+0	1.172093257747834E-3	10.129536862021350E+0
199.000000000000030E+0	1.557897123804414E-3	10.866137613038541E+0
200.000000000000030E+0	1.270851747216642E-3	11.093867439443885E+0
201.000000000000030E+0	1.600642061859586E-3	10.670808337666337E+0
202.000000000000030E+0	1.526221040422415E-3	10.744628576157600E+0
203.000000000000030E+0	1.272693744295102E-3	10.867393812553889E+0
204.000000000000030E+0	1.742705496197758E-3	9.594350225179543E+0
205.000000000000030E+0	1.887498873633727E-3	10.626179936960835E+0
206.000000000000030E+0	2.419706763766779E-3	10.976004202613735E+0
207.000000000000030E+0	1.213684849869945E-3	10.208383963770261E+0
208.000000000000030E+0	870.015732843851170E-6	9.899973653178320E+0
209.000000000000030E+0	1.280777900396663E-3	10.429706658454453E+0
210.000000000000030E+0	1.142049276588407E-3	10.390607795338655E+0
211.000000000000030E+0	1.158879545799937E-3	10.280268745011119E+0
212.000000000000030E+0	1.185711846084151E-3	10.161563496710375E+0
213.000000000000030E+0	1.064134147055592E-3	10.244586939913194E+0
214.000000000000030E+0	872.176339467986500E-6	10.235604619126644E+0
215.000000000000030E+0	787.367139472196780E-6	11.497710650250832E+0
216.000000000000030E+0	1.590349717717682E-3	10.631187421273513E+0
217.000000000000030E+0	1.320138115937496E-3	10.535662344151223E+0
218.000000000000030E+0	1.508958170050018E-3	10.587169003065272E+0
219.000000000000030E+0	2.167279419829039E-3	9.753622625652776E+0
220.000000000000030E+0	1.237027143316528E-3	10.374348097548028E+0
221.000000000000030E+0	1.184131437934137E-3	10.558844458070707E+0
222.000000000000030E+0	964.188751176043720E-6	10.592135561054482E+0
223.000000000000030E+0	1.052743132566903E-3	8.721466106788604E+0
224.000000000000030E+0	1.338595824956571E-3	10.220081427790120E+0
225.000000000000030E+0	1.021797355091599E-3	10.215817822525057E+0
226.000000000000030E+0	1.250983547459066E-3	10.538212435496337E+0
227.000000000000030E+0	1.023884615554817E-3	11.220166387516521E+0
228.000000000000030E+0	1.233431727751141E-3	10.355487911969718E+0
229.000000000000030E+0	1.052561406721003E-3	10.365340392963688E+0
230.000000000000030E+0	1.631232354372963E-3	10.755407020557277E+0
231.000000000000030E+0	1.506073042642409E-3	10.453932269016017E+0
232.000000000000030E+0	1.363160225329233E-3	10.417141328574049E+0
233.000000000000030E+0	1.157069677704207E-3	10.286866680376912E+0
234.000000000000030E+0	1.872052679089283E-3	10.432667383518716E+0
235.000000000000030E+0	1.229306851337342E-3	10.021481437184697E+0
236.000000000000030E+0	1.192930274743950E-3	9.909889093543473E+0
237.000000000000030E+0	1.721704731182220E-3	10.000761175455121E+0
238.000000000000030E+0	2.288373073835888E-3	9.971326715943494E+0
239.000000000000030E+0	2.063011528317873E-3	9.934990668099854E+0
240.000000000000030E+0	2.061885727569155E-3	10.004656169604518E+0
241.000000000000030E+0	1.585036448450576E-3	10.186679262603636E+0
242.000000000000030E+0	1.197995461969815E-3	9.670661900841321E+0
243.000000000000030E+0	2.001956358719204E-3	9.642717411230585E+0
244.000000000000030E+0	1.950318300829830E-3	9.640428353805412E+0
245.000000000000030E+0	2.026071535343929E-3	9.781930448531332E+0
246.000000000000030E+0	1.875828994528800E-3	10.549984722304284E+0
247.000000000000030E+0	2.364169604231749E-3	9.556947358653034E+0
248.000000000000030E+0	1.572128400832834E-3	9.722273830197535E+0
249.000000000000030E+0	2.768638892114578E-3	9.775538004734900E+0
250.000000000000030E+0	1.518163676238582E-3	9.932163083644696E+0
251.000000000000030E+0	1.437650087012082E-3	9.380290233621118E+0
252.000000000000030E+0	1.633914696689192E-3	9.390297805251784E+0
253.000000000000030E+0	3.020916970126317E-3	8.986199039392048E+0
254.000000000000030E+0	2.007278096456777E-3	9.226124306310039E+0
255.000000000000030E+0	1.799140796904190E-3	9.168024198482856E+0
256.000000000000060E+0	1.954908155733656E-3	9.237253076186485E+0
257.000000000000060E+0	1.860104197100664E-3	8.985838151449629E+0
258.000000000000060E+0	1.032134190854216E-3	9.115261447980675E+0
259.000000000000060E+0	877.216367111661710E-6	9.420407131857015E+0
260.000000000000060E+0	235.008117051837690E-6	8.972363457579480E+0
261.000000000000060E+0	2.643435108784674E-3	9.066561486647393E+0
262.000000000000060E+0	2.212982437134996E-3	9.327532021003620E+0
263.000000000000060E+0	2.267354351058757E-3	9.465051060275110E+0
264.000000000000060E+0	1.822380060402092E-3	9.538318954564460E+0
265.000000000000060E+0	1.779837707421509E-3	8.260277722033313E+0
266.000000000000060E+0	2.256791757856142E-3	9.031171519414507E+0
267.000000000000060E+0	6.701930421423881E-3	7.424267947119218E+0
268.000000000000060E+0	2.570965538425147E-3	8.503930205075024E+0
269.000000000000060E+0	3.340819354318907E-3	8.766193550281198E+0
270.000000000000060E+0	3.359376886330080E-3	7.489229264250572E+0
271.000000000000060E+0	3.214261200653388E-3	7.226420040707813E+0
272.000000000000060E+0	2.462122160497187E-3	8.626689798890652E+0
273.000000000000060E+0	2.039982233809937E-3	8.548611439912605E+0
274.000000000000060E+0	2.179445292402188E-3	8.119124056161372E+0
275.000000000000060E+0	1.806845767286675E-3	8.132536666579348E+0
276.000000000000060E+0	2.218861886443088E-3	8.507902280251690E+0
277.000000000000060E+0	1.802528508933516E-3	8.549967736856038E+0
278.000000000000060E+0	1.228367959226818E-3	8.626159018974111E+0
279.000000000000060E+0	2.072227009219857E-3	8.029070713482380E+0
280.000000000000060E+0	1.439869159990754E-3	7.016558926975283E+0
281.000000000000060E+0	1.098291207651842E-3	8.642017339072318E+0
282.000000000000060E+0	1.467127221540627E-3	8.744502337548505E+0
283.000000000000060E+0	1.821008021158880E-3	8.754695456328264E+0
284.000000000000060E+0	1.224020752629478E-3	7.585112817591411E+0
285.000000000000060E+0	2.572404395683475E-3	6.805717812469860E+0
286.000000000000060E+0	1.865950709922736E-3	7.785332591963933E+0
287.000000000000060E+0	3.627871316967541E-3	8.568557580719387E+0
288.000000000000060E+0	2.827777710633346E-3	9.151460615820712E+0
289.000000000000060E+0	163.965006915501640E-6	10.782390170961310E+0
290.000000000000060E+0	10.755325316787225E-3	11.163696576720728E+0
291.000000000000060E+0	2.141681698055387E-3	8.174331480122937E+0
292.000000000000060E+0	585.406601925560730E-6	7.779793522027791E+0
293.000000000000060E+0	1.223683637128383E-3	8.418327262463157E+0
294.000000000000060E+0	990.512939060728300E-6	7.158649167242828E+0
295.000000000000060E+0	350.730046738408990E-6	8.134892202263686E+0
296.000000000000060E+0	1.023131568072215E-3	7.908191970646801E+0
297.000000000000060E+0	2.943494483071922E-3	8.873134571991972E+0
298.000000000000060E+0	4.550525728963163E-3	10.607265733171516E+0
299.000000000000060E+0	5.806509825010788E-3	8.389385610122126E+0
300.000000000000060E+0	883.129635791569640E-6	7.962108248838194E+0
301.000000000000060E+0	738.108771380369860E-6	9.924112214886422E+0
302.000000000000060E+0	4.118436531264860E-3	10.819532979697792E+0
303.000000000000060E+0	3.410926799579787E-3	9.831777271598058E+0
304.000000000000060E+0	531.812991380731840E-6	9.346579247238861E+0
305.000000000000060E+0	2.091119621081864E-3	11.638644348634944E+0
306.000000000000060E+0	2.195982366683392E-3	14.593744839120477E+0
307.000000000000060E+0	10.488707508958693E-3	14.965534297833457E+0
308.000000000000060E+0	1.774081121215239E-3	15.646324972908248E+0
309.000000000000060E+0	1.865572299116227E-3	15.058627741284775E+0
310.000000000000060E+0	3.894971207465449E-3	16.715140387654461E+0
311.000000000000060E+0	1.356785474340987E-3	15.811606313820569E+0
312.000000000000060E+0	2.546233048022901E-3	15.754659479728202E+0
313.000000000000060E+0	7.722311991504516E-3	15.631465776803946E+0
314.000000000000060E+0	38.772131745236749E-3	18.547371749659142E+0
315.000000000000060E+0	2.751707572258238E-3	21.320135901372510E+0
316.000000000000060E+0	1.679023332647027E-3	20.749970499677826E+0
317.000000000000060E+0	1.550957949719092E-3	19.367424605265942E+0
318.000000000000060E+0	1.451104979336476E-3	21.341853323138086E+0
319.000000000000060E+0	2.360168682597591E-3	21.429263172213613E+0
320.000000000000060E+0	1.968829344841783E-3	21.719005564463000E+0
321.000000000000060E+0	2.741393040781374E-3	22.779715979527136E+0
322.000000000000060E+0	3.629925415493591E-3	21.373752942867696E+0
323.000000000000060E+0	2.673788831404456E-3	21.305180120170466E+0
324.000000000000060E+0	1.410000816457409E-3	22.959299930502453E+0
325.000000000000060E+0	796.893207811871130E-6	23.877103187152471E+0
326.000000000000060E+0	1.289259040979928E-3	21.245453070948923E+0
327.000000000000060E+0	1.967890601006548E-3	20.521479819183135E+0
328.000000000000060E+0	2.723549893612304E-3	21.689143194135731E+0
329.000000000000060E+0	4.033712642142947E-3	20.271973645532054E+0
330.000000000000060E+0	4.190913258906881E-3	19.942263181870793E+0
331.000000000000060E+0	2.209590540011739E-3	20.512163153359396E+0
332.000000000000060E+0	2.492411609734794E-3	20.109379044754771E+0
333.000000000000060E+0	1.785339456507923E-3	21.707247801470981E+0
334.000000000000060E+0	6.050146653072675E-3	21.227487976676333E+0
335.000000000000060E+0	13.736998490147043E-3	20.987129316807003E+0
336.000000000000060E+0	5.144639147501390E-3	20.352895979991136E+0
337.000000000000060E+0	3.006133203710763E-3	20.616884409367419E+0
338.000000000000060E+0	2.388053439366994E-3	20.327641237020742E+0
339.000000000000060E+0	3.263754055952033E-3	20.398916235713127E+0
340.000000000000060E+0	575.996373346911170E-6	21.774871997543183E+0
341.000000000000060E+0	3.530538250307754E-3	19.834050643049320E+0
342.000000000000060E+0	1.676595810194454E-3	20.130050156322390E+0
343.000000000000060E+0	1.702632051315181E-3	19.877088309574972E+0
344.000000000000060E+0	2.237370722870975E-3	20.099743612744593E+0
345.000000000000060E+0	2.636810775773382E-3	19.728418997119267E+0
346.000000000000060E+0	3.486889433132766E-3	20.328081126090947E+0
347.000000000000060E+0	3.705023291286663E-3	20.277350368196139E+0
348.000000000000060E+0	3.608808799184543E-3	21.495556633905224E+0
349.000000000000060E+0	3.246299757421417E-3	20.474830667009151E+0
350.000000000000060E+0	5.391020378421891E-3	17.944713361279852E+0
351.000000000000060E+0	2.692142740637486E-3	19.510898795083822E+0
352.000000000000060E+0	2.399812410850315E-3	20.812909051624931E+0
353.000000000000060E+0	7.482018421939442E-3	20.686527035564737E+0
354.000000000000060E+0	3.438039364334778E-3	20.268487458751448E+0
355.000000000000060E+0	2.733878093086749E-3	20.444203371195318E+0
356.000000000000060E+0	7.157625341665032E-3	19.853536826948815E+0
357.000000000000060E+0	2.879073380821831E-3	17.049814971276962E+0
358.000000000000060E+0	8.129688539543274E-3	14.132023980220783E+0
359.000000000000060E+0	2.924536104684121E-3	12.763825145454163E+0
360.000000000000060E+0	3.085047527390609E-3	13.435507295105285E+0
361.000000000000060E+0	4.602497481376843E-3	13.476543343420722E+0
362.000000000000060E+0	4.687713867427078E-3	13.267664190417161E+0
363.000000000000060E+0	2.511661419323596E-3	13.362620026374199E+0
364.000000000000060E+0	2.596894115347033E-3	13.168403265516055E+0
365.000000000000060E+0	1.563254456438068E-3	13.393705742326452E+0
366.000000000000060E+0	3.612072261333386E-3	12.486544916048375E+0
367.000000000000060E+0	2.458477742254903E-3	13.498624615404703E+0
368.000000000000060E+0	3.238136850427172E-3	14.669646742569203E+0
369.000000000000060E+0	3.137725260627944E-3	13.677219169981578E+0
370.000000000000060E+0	4.267654711713427E-3	12.943060508716568E+0
371.000000000000060E+0	5.825027382236453E-3	13.003592787326237E+0
372.000000000000060E+0	2.604057384692336E-3	13.500077372121332E+0
373.000000000000060E+0	2.346576902162743E-3	13.726152091789320E+0
374.000000000000060E+0	3.275872500273971E-3	12.910766073896120E+0
375.000000000000060E+0	6.629222158375961E-3	13.308600278085676E+0
376.000000000000060E+0	3.378184022377425E-3	14.779555026621917E+0
377.000000000000060E+0	3.478410132331402E-3	13.102891333648722E+0
378.000000000000060E+0	3.621728298272040E-3	13.345598036076042E+0
379.000000000000060E+0	5.476334707468684E-3	13.446262755465510E+0
380.000000000000060E+0	2.755576744190839E-3	12.424955940858446E+0
381.000000000000060E+0	2.411402891793938E-3	13.845771110727394E+0
382.000000000000060E+0	1.783813507587514E-3	11.461676199760930E+0
383.000000000000060E+0	3.126475526367794E-3	13.697005583988135E+0
384.000000000000060E+0	5.795072516666463E-3	15.624851573965767E+0
385.000000000000060E+0	1.588911569824055E-3	12.956256049937940E+0
386.000000000000060E+0	257.003806928675090E-6	14.616551362027698E+0
387.000000000000060E+0	2.450264428825058E-3	16.930048411019456E+0
388.000000000000060E+0	2.671409889001569E-3	19.353537423128309E+0
389.000000000000060E+0	1.641307365004454E-3	19.394042177569901E+0
390.000000000000060E+0	1.286344919744384E-3	20.093935526274276E+0
391.000000000000060E+0	6.853965351533697E-3	18.754133057501807E+0
392.000000000000060E+0	7.586856108228816E-3	19.837824972305818E+0
393.000000000000060E+0	2.986750859823691E-3	19.949595545360832E+0
394.000000000000060E+0	3.449098776261988E-3	21.099034112116538E+0
395.000000000000060E+0	3.806468395166713E-3	18.907033786507284E+0
396.000000000000060E+0	1.890188325470017E-3	19.048620097280533E+0
397.000000000000060E+0	2.565022932625281E-3	18.537459464272835E+0
398.000000000000060E+0	4.264300013112739E-3	18.964409443655942E+0
399.000000000000060E+0	4.444285218875858E-3	18.879357056401240E+0
400.000000000000060E+0	4.663799261271624E-3	19.226377499240296E+0
401.000000000000060E+0	2.003778067703776E-3	19.472618410136860E+0
402.000000000000060E+0	7.485290354214928E-3	18.561288576370309E+0
403.000000000000060E+0	3.074750026175697E-3	20.027669983687023E+0
404.000000000000060E+0	2.246369394091015E-3	19.334708598468612E+0
405.000000000000060E+0	2.973702213111952E-3	18.960519926290740E+0
406.000000000000060E+0	2.595101165863674E-3	19.082710208952069E+0
407.000000000000060E+0	3.776430394524946E-3	19.105250570568600E+0
408.000000000000060E+0	3.577113595864040E-3	19.412702087874361E+0
409.000000000000060E+0	3.764882084481654E-3	19.119686620489514E+0
410.000000000000060E+0	3.754189556122983E-3	19.127280675381044E+0
411.000000000000060E+0	4.960184179649266E-3	19.177806446863009E+0
412.000000000000060E+0	3.471867467920429E-3	19.308834016745813E+0
413.000000000000060E+0	5.905913515353287E-3	18.594860981715318E+0
414.000000000000060E+0	3.599043390338018E-3	18.734421822861265E+0
415.000000000000060E+0	4.705151188599259E-3	18.761765816330676E+0
416.000000000000060E+0	4.671955570494049E-3	18.926923421774674E+0
417.000000000000060E+0	3.592110817581174E-3	19.020417950937613E+0
418.000000000000060E+0	4.027125603540199E-3	18.712531159838633E+0
419.000000000000060E+0	4.144861613616561E-3	18.397292829163938E+0
420.000000000000060E+0	4.226195257735295E-3	18.606632210999216E+0
421.000000000000060E+0	4.801476617854304E-3	18.569388670263535E+0
422.000000000000060E+0	2.434510223365108E-3	18.404315758963200E+0
423.000000000000060E+0	3.226230015193125E-3	18.357278750257855E+0
424.000000000000060E+0	4.774488973097553E-3	18.252805665637851E+0
425.000000000000060E+0	4.920814923506682E-3	18.462046592126779E+0
426.000000000000060E+0	4.488909742451180E-3	18.643085310442991E+0
427.000000000000060E+0	2.820672728453847E-3	18.414342845357979E+0
428.000000000000060E+0	4.156486664268579E-3	17.972748468914080E+0
429.000000000000060E+0	4.908563858775083E-3	18.399116982218121E+0
430.000000000000060E+0	4.510749600811191E-3	18.543070508559225E+0
431.000000000000060E+0	5.086359646089061E-3	18.644605857705230E+0
432.000000000000060E+0	3.953936553271495E-3	18.716122050258747E+0
433.000000000000060E+0	3.746568141935522E-3	18.072326212629658E+0
434.000000000000060E+0	4.188730171286008E-3	18.107958057817036E+0
435.000000000000060E+0	4.869095353018131E-3	18.527417409401096E+0
436.000000000000060E+0	3.657597941816078E-3	18.208155996342544E+0
437.000000000000060E+0	3.597618542862335E-3	18.171199504747431E+0
438.000000000000060E+0	4.825465581234261E-3	18.199789966170233E+0
439.000000000000060E+0	3.925947918379501E-3	18.207643766713783E+0
440.000000000000060E+0	4.682508949738377E-3	18.062350568605801E+0
