Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
80.000000000000014E+0	-23.386042301536604E-3	-6.585349832194171E-3
81.000000000000014E+0	2.770157356242632E-3	61.051827871790913E-3
82.000000000000014E+0	7.926985709391200E-3	13.446135582694722E-3
83.000000000000014E+0	-13.567000992197096E-3	-720.782608598732930E-6
84.000000000000014E+0	-8.826537490107988E-3	8.514279922868640E-3
85.000000000000014E+0	-6.470661540570768E-3	29.001130900900809E-3
86.000000000000014E+0	-5.909897089382054E-3	-12.888340497473836E-3
87.000000000000014E+0	-14.727769618897145E-3	-64.397135335495695E-3
88.000000000000014E+0	26.641962689441894E-3	-21.229956336381160E-3
89.000000000000014E+0	-6.793439832355043E-3	17.226282583034363E-3
90.000000000000014E+0	-2.601769285925631E-3	687.861433560572650E-6
91.000000000000014E+0	8.817756582333483E-3	2.466953391925685E-3
92.000000000000014E+0	-6.290912223876399E-3	16.201090594524115E-3
93.000000000000014E+0	-5.897985851105023E-3	1.944375883375375E-3
94.000000000000014E+0	5.253423271475230E-3	9.881514128363182E-3
95.000000000000014E+0	-4.646292011213075E-3	17.611021445011622E-3
96.000000000000014E+0	-12.177128731050608E-3	21.530418216863204E-3
97.000000000000014E+0	-9.539036985144611E-3	-2.697242280534065E-3
98.000000000000014E+0	4.909757137286556E-3	-10.343455990871954E-3
99.000000000000014E+0	-8.765622605668613E-3	-16.039225143127403E-3
100.000000000000010E+0	7.491398512786510E-3	7.187473025270437E-3
101.000000000000010E+0	-1.135507714346014E-3	10.678104593449882E-3
102.000000000000010E+0	-8.444493514624325E-3	1.346862609196810E-3
103.000000000000010E+0	-3.948598535686724E-3	1.129062700614759E-3
104.000000000000010E+0	-3.563345484845944E-3	1.723624367645337E-3
105.000000000000010E+0	-288.158913689740890E-6	2.221388749616445E-3
106.000000000000010E+0	-323.565164848156170E-6	3.152591600365730E-3
107.000000000000010E+0	1.861985435688370E-3	6.199644675356547E-3
108.000000000000010E+0	-593.793368988964400E-6	-3.061721157185073E-3
109.000000000000010E+0	2.020329489605992E-3	289.286742494910430E-6
110.000000000000010E+0	-2.924403730198577E-3	3.246151960637870E-3
111.000000000000010E+0	-1.300731236001731E-3	188.043727071276460E-6
112.000000000000010E+0	18.293321552552401E-3	5.569252794677590E-3
113.000000000000010E+0	-7.021913798309372E-3	2.465791235761854E-3
114.000000000000010E+0	-1.670291322179151E-3	-390.653665472323160E-6
115.000000000000010E+0	-2.376304027074749E-3	-1.707925180287081E-3
116.000000000000010E+0	-1.558450298070731E-3	481.740434754708450E-6
117.000000000000010E+0	-168.187150532571930E-6	611.181760134392630E-6
118.000000000000010E+0	-330.070211214371860E-6	666.258003560584960E-6
119.000000000000010E+0	-2.579261799286099E-3	1.232583228387911E-3
120.000000000000010E+0	-16.182045322778133E-3	-233.271655986439330E-6
121.000000000000010E+0	70.401303253580673E-6	-4.837101181724456E-3
122.000000000000010E+0	-1.950768675203314E-3	126.397061353711490E-6
123.000000000000010E+0	978.591992890168100E-6	2.073862874682808E-3
124.000000000000010E+0	383.252557782183070E-6	1.775983234464125E-3
125.000000000000010E+0	307.345768210070470E-6	2.518167740149678E-3
126.000000000000010E+0	110.313761524852350E-6	1.741779407255800E-3
127.000000000000010E+0	-321.473696155527390E-6	1.485590159472967E-3
128.000000000000030E+0	2.323163543671591E-3	-2.691807876347939E-3
129.000000000000030E+0	217.463436696405260E-6	-796.294791599693690E-6
130.000000000000030E+0	-1.322005543810698E-3	291.384696756270630E-6
131.000000000000030E+0	4.968026128353028E-3	1.099280266214598E-3
132.000000000000030E+0	2.096431387798778E-3	-624.275097195660030E-6
133.000000000000030E+0	1.396011228988942E-3	-657.297527750345860E-6
134.000000000000030E+0	2.011862466614152E-3	-1.554238563714926E-3
135.000000000000030E+0	1.013010885034102E-3	450.192239207541390E-6
136.000000000000030E+0	1.732783004739291E-3	-73.013730276966761E-6
137.000000000000030E+0	1.765067510952757E-3	-944.985034844745540E-6
138.000000000000030E+0	1.974368346562348E-3	-1.774576722317450E-3
139.000000000000030E+0	678.675379430113090E-6	-521.336594812056990E-6
140.000000000000030E+0	1.063927512472843E-3	205.488865488830350E-6
141.000000000000030E+0	2.619952754548357E-3	2.130482800926092E-3
142.000000000000030E+0	611.325098312000810E-6	-1.010830095259004E-3
143.000000000000030E+0	-39.404800190763908E-6	-877.821132261487770E-6
144.000000000000030E+0	-361.126977492236920E-6	-263.035296411194860E-6
145.000000000000030E+0	-489.093033350276980E-6	489.293301320316810E-6
146.000000000000030E+0	-1.819649119858224E-3	779.491661790059160E-6
147.000000000000030E+0	403.659994611535340E-6	861.435906398837740E-6
148.000000000000030E+0	-24.587275479397533E-6	146.294361159940980E-6
149.000000000000030E+0	561.075079975335890E-6	83.078075729529994E-6
150.000000000000030E+0	808.949127071930990E-6	50.780246042947774E-6
151.000000000000030E+0	1.348384577316546E-3	-27.845185665236652E-6
152.000000000000030E+0	1.942938163242846E-3	85.966212261455981E-6
153.000000000000030E+0	262.497520316969620E-6	818.909506677857810E-6
154.000000000000030E+0	2.092393221750320E-3	864.100332248946150E-6
155.000000000000030E+0	1.280198311669234E-3	-962.677264875718250E-6
156.000000000000030E+0	704.214384883136200E-6	-851.523091778845780E-6
157.000000000000030E+0	937.336468172531220E-6	-690.019375724798550E-6
158.000000000000030E+0	1.955589576639005E-3	362.848827379392350E-6
159.000000000000030E+0	-192.722278441174780E-6	-2.341791917268482E-3
160.000000000000030E+0	87.422316186406150E-6	-1.675708883581102E-3
161.000000000000030E+0	-390.510880268293700E-6	-1.940123854994909E-3
162.000000000000030E+0	-389.960160139761550E-6	-2.002104463196296E-3
163.000000000000030E+0	-3.718506195917045E-3	-801.776937631523880E-6
164.000000000000030E+0	1.712548759321007E-3	713.859745596953060E-6
165.000000000000030E+0	-518.893368835330100E-6	-395.976599497268810E-6
166.000000000000030E+0	-319.747853581683740E-6	-429.075440273695930E-6
167.000000000000030E+0	-102.423762603263340E-6	-615.023881658904330E-6
168.000000000000030E+0	97.642645660540276E-6	-591.964509385802580E-6
169.000000000000030E+0	82.625484514080525E-6	-328.877183696385080E-6
170.000000000000030E+0	379.693383036890360E-6	-95.472979353537039E-6
171.000000000000030E+0	479.208964196791920E-6	-786.315759209968110E-6
172.000000000000030E+0	573.296148356481770E-6	-942.425564821932490E-6
173.000000000000030E+0	435.567558948495550E-6	-740.853322921136640E-6
174.000000000000030E+0	585.144143968201300E-6	-1.140590046658446E-3
175.000000000000030E+0	808.167670144391190E-6	-1.393350138196115E-3
176.000000000000030E+0	887.192941920257150E-6	-1.207378747172314E-3
177.000000000000030E+0	1.615061058029991E-3	-1.812083806605256E-3
178.000000000000030E+0	791.126428886186940E-6	-1.557343134778378E-3
179.000000000000030E+0	651.797575985829310E-6	-1.390673247151766E-3
180.000000000000030E+0	445.401386418325940E-6	-829.712214525089780E-6
181.000000000000030E+0	452.098931519706590E-6	-1.147795160384164E-3
182.000000000000030E+0	777.296260059476360E-6	-719.803587246329230E-6
183.000000000000030E+0	137.658657676353320E-6	-1.497909197552537E-3
184.000000000000030E+0	568.528863453058840E-6	-761.051008379747640E-6
185.000000000000030E+0	461.327093836606920E-6	-1.077435074777090E-3
186.000000000000030E+0	-90.304059779113810E-6	-1.049910832955582E-3
187.000000000000030E+0	6.027835129478239E-6	-744.085904260278430E-6
188.000000000000030E+0	-1.774346303453544E-3	542.914117163131110E-6
189.000000000000030E+0	999.647454792108480E-6	-2.124478011126330E-3
190.000000000000030E+0	218.071948628933620E-6	-1.045368617160619E-3
191.000000000000030E+0	181.529691769736180E-6	-1.106642614348685E-3
192.000000000000030E+0	421.427829913452510E-6	-961.113942491705220E-6
193.000000000000030E+0	721.309904907435390E-6	-995.600279910231840E-6
194.000000000000030E+0	326.592927945961340E-6	-1.056769722387500E-3
195.000000000000030E+0	111.724033740516300E-6	-1.096623366549832E-3
196.000000000000030E+0	-28.246876609024959E-6	-1.630380439403554E-3
197.000000000000030E+0	-72.002876794070690E-6	-1.153728101885129E-3
198.000000000000030E+0	-892.862866916810710E-6	-759.340836343617250E-6
199.000000000000030E+0	-201.086428108496300E-6	-1.544864944514126E-3
200.000000000000030E+0	124.714974015507730E-6	-1.264717493616619E-3
201.000000000000030E+0	-510.744040561757450E-6	-1.516969193894443E-3
202.000000000000030E+0	-378.991452971189380E-6	-1.478416768980542E-3
203.000000000000030E+0	-162.688132555956630E-6	-1.262252723622866E-3
204.000000000000030E+0	-1.717709944562323E-3	-294.100310828764200E-6
205.000000000000030E+0	-681.482793694943830E-6	-1.760179877133676E-3
206.000000000000030E+0	-47.350844317956667E-6	-2.419243418955826E-3
207.000000000000030E+0	-859.741449168126650E-6	-856.665369549931830E-6
208.000000000000030E+0	-773.620779727218590E-6	-398.043043614724780E-6
209.000000000000030E+0	-686.687027239638670E-6	-1.081135031698294E-3
210.000000000000030E+0	-649.522842254476270E-6	-939.359690185698380E-6
211.000000000000030E+0	-760.048947323166130E-6	-874.829925954991750E-6
212.000000000000030E+0	-878.176389780273640E-6	-796.692418927638130E-6
213.000000000000030E+0	-726.123490614771860E-6	-777.898553352010870E-6
214.000000000000030E+0	-600.841808747869850E-6	-632.203043324187570E-6
215.000000000000030E+0	378.959235558416740E-6	-690.171652638392710E-6
216.000000000000030E+0	-566.763241767098060E-6	-1.485931240813774E-3
217.000000000000030E+0	-585.968651945066050E-6	-1.182964658850248E-3
218.000000000000030E+0	-599.277116301021600E-6	-1.384854395537174E-3
219.000000000000030E+0	-2.051148115203829E-3	-699.922490787567550E-6
220.000000000000030E+0	-719.990239686943570E-6	-1.005907653841737E-3
221.000000000000030E+0	-500.862140172335360E-6	-1.072988526893907E-3
222.000000000000030E+0	-378.524411904040970E-6	-886.780253212214210E-6
223.000000000000030E+0	-802.931863217932680E-6	680.858668297727280E-6
224.000000000000030E+0	-937.108235493985290E-6	-955.859266608066770E-6
225.000000000000030E+0	-718.432122994159860E-6	-726.584557723525520E-6
226.000000000000030E+0	-552.412624695043260E-6	-1.122408182476768E-3
227.000000000000030E+0	228.028037297248400E-6	-998.169785245075050E-6
228.000000000000030E+0	-736.685256294578490E-6	-989.266728532480150E-6
229.000000000000030E+0	-620.309945241619010E-6	-850.353506932756390E-6
230.000000000000030E+0	-388.013240403154890E-6	-1.584413051961200E-3
231.000000000000030E+0	-776.446425907449580E-6	-1.290498724319289E-3
232.000000000000030E+0	-745.256725399441060E-6	-1.141401863134342E-3
233.000000000000030E+0	-753.082416136960040E-6	-878.451543096052220E-6
234.000000000000030E+0	-999.014995531935210E-6	-1.583208852927399E-3
235.000000000000030E+0	-1.016873388304995E-3	-690.770473386094270E-6
236.000000000000030E+0	-1.055293716637959E-3	-556.271347478116050E-6
237.000000000000030E+0	-1.443920052768182E-3	-937.743068536989560E-6
238.000000000000030E+0	-1.955010579847548E-3	-1.189363257268890E-3
239.000000000000030E+0	-1.800267719015605E-3	-1.007498241111513E-3
240.000000000000030E+0	-1.724828006190796E-3	-1.129752673204744E-3
241.000000000000030E+0	-1.146813264634046E-3	-1.094148015113228E-3
242.000000000000030E+0	-1.161962802265127E-3	-291.608595642247610E-6
243.000000000000030E+0	-1.954600181548308E-3	-432.859552866252740E-6
244.000000000000030E+0	-1.905143912567154E-3	-417.334574364588120E-6
245.000000000000030E+0	-1.898218587125412E-3	-708.330475006202190E-6
246.000000000000030E+0	-808.463450846185190E-6	-1.692666909158682E-3
247.000000000000030E+0	-2.343550103299858E-3	-311.561921448249480E-6
248.000000000000030E+0	-1.503070325017571E-3	-460.833274359371550E-6
249.000000000000030E+0	-2.600061520361186E-3	-951.336641398048280E-6
250.000000000000030E+0	-1.326902449779551E-3	-737.665802799122510E-6
251.000000000000030E+0	-1.436227653397302E-3	63.936689801138090E-6
252.000000000000030E+0	-1.632943527740965E-3	56.326470383177053E-6
253.000000000000030E+0	-2.735005434087107E-3	1.282842397144390E-3
254.000000000000030E+0	-1.967801293491952E-3	396.135615473467910E-6
255.000000000000030E+0	-1.740163934845748E-3	456.877540427636080E-6
256.000000000000060E+0	-1.920636024002657E-3	364.449119435386150E-6
257.000000000000060E+0	-1.683771400488679E-3	790.507112534669710E-6
258.000000000000060E+0	-983.088155169730160E-6	314.386175101997620E-6
259.000000000000060E+0	-877.207987890497560E-6	3.834150451716163E-6
260.000000000000060E+0	-211.364949880067800E-6	102.731071455751240E-6
261.000000000000060E+0	-2.475639430608283E-3	926.800185570188530E-6
262.000000000000060E+0	-2.202526844652503E-3	214.864528605901640E-6
263.000000000000060E+0	-2.265515863000965E-3	-91.288705523036068E-6
264.000000000000060E+0	-1.810646015913921E-3	-206.470553847702100E-6
265.000000000000060E+0	-703.409067190740280E-6	1.634942796844375E-3
266.000000000000060E+0	-2.084219226833223E-3	865.528308506508490E-6
267.000000000000060E+0	2.792094828481770E-3	6.092624872940417E-3
268.000000000000060E+0	-1.555808131678298E-3	2.046784027974957E-3
269.000000000000060E+0	-2.642118261318499E-3	2.044574540436008E-3
270.000000000000060E+0	1.198350090625209E-3	3.138370616212709E-3
271.000000000000060E+0	1.887326455663846E-3	2.601821268991608E-3
272.000000000000060E+0	-1.718750614966563E-3	1.762935579300446E-3
273.000000000000060E+0	-1.305794803987610E-3	1.567299411133412E-3
274.000000000000060E+0	-571.116481744103250E-6	2.103284989452047E-3
275.000000000000060E+0	-496.822357995420590E-6	1.737198656273267E-3
276.000000000000060E+0	-1.349740141136650E-3	1.761121694407911E-3
277.000000000000060E+0	-1.155677648998622E-3	1.383299749556509E-3
278.000000000000060E+0	-857.028339252625690E-6	879.994470989984800E-6
279.000000000000060E+0	-360.973357403512060E-6	2.040544783381416E-3
280.000000000000060E+0	1.069708174424765E-3	963.819287761619960E-6
281.000000000000060E+0	-778.654796031112270E-6	774.558122688729900E-6
282.000000000000060E+0	-1.140543791319951E-3	922.833757654666080E-6
283.000000000000060E+0	-1.427252238158952E-3	1.130938221918086E-3
284.000000000000060E+0	325.150175602236710E-6	1.180044137383627E-3
285.000000000000060E+0	2.229137728012047E-3	1.283826064731884E-3
286.000000000000060E+0	127.995139782962360E-6	1.861555611861515E-3
287.000000000000060E+0	-2.377333763645558E-3	2.740389473908160E-3
288.000000000000060E+0	-2.722812736328988E-3	763.293903840071540E-6
289.000000000000060E+0	-34.690568787376846E-6	-160.253199437667320E-6
290.000000000000060E+0	1.799703736275379E-3	-10.603682809833603E-3
291.000000000000060E+0	-674.412627717981540E-6	2.032724305792581E-3
292.000000000000060E+0	43.390382398125043E-6	583.796338026692720E-6
293.000000000000060E+0	-654.503133876087810E-6	1.033937759984675E-3
294.000000000000060E+0	634.562958541680360E-6	760.556200483272470E-6
295.000000000000060E+0	-97.233115493383665E-6	336.982621119512420E-6
296.000000000000060E+0	-55.437144703460184E-6	1.021628566834854E-3
297.000000000000060E+0	-2.506869441937108E-3	1.542648817118392E-3
298.000000000000060E+0	-1.722935699145202E-3	-4.211742749333910E-3
299.000000000000060E+0	-2.962414687803909E-3	4.993961910690797E-3
300.000000000000060E+0	-95.303859026142082E-6	877.972168162565230E-6
301.000000000000060E+0	-647.986829271050510E-6	-353.436879060306260E-6
302.000000000000060E+0	-721.275983932275350E-6	-4.054784879258018E-3
303.000000000000060E+0	-3.132297722107733E-3	-1.350234280475177E-3
304.000000000000060E+0	-530.187791276410930E-6	41.544720275424910E-6
305.000000000000060E+0	1.253950558230793E-3	-1.673436364845177E-3
306.000000000000060E+0	-968.162796173392140E-6	1.971040170795641E-3
307.000000000000060E+0	-7.728379215587586E-3	7.091201584256386E-3
308.000000000000060E+0	-1.770712073138160E-3	109.282106015009990E-6
309.000000000000060E+0	-1.485901757444807E-3	1.128031901345100E-3
310.000000000000060E+0	-2.080884877776152E-3	-3.292524689721763E-3
311.000000000000060E+0	-1.349504781179371E-3	-140.369757984814020E-6
312.000000000000060E+0	-2.543457475770411E-3	-118.856231606104330E-6
313.000000000000060E+0	-7.699728039839040E-3	590.161508954033180E-6
314.000000000000060E+0	37.015317756011537E-3	-11.538823661512997E-3
315.000000000000060E+0	-2.155116479267403E-3	1.710955149620644E-3
316.000000000000060E+0	-543.469385890237720E-6	1.588634752916232E-3
317.000000000000060E+0	1.347590475398405E-3	767.769804311390350E-6
318.000000000000060E+0	-1.155819779070201E-3	877.374663051780030E-6
319.000000000000060E+0	-1.997297717487734E-3	1.257456972636734E-3
320.000000000000060E+0	-1.896370666980677E-3	529.213834404756280E-6
321.000000000000060E+0	-1.932304444973041E-3	-1.944591303071670E-3
322.000000000000060E+0	-2.959800978817326E-3	2.101413021716178E-3
323.000000000000060E+0	-2.068993756803270E-3	1.693638553308321E-3
324.000000000000060E+0	-799.221576469846380E-6	-1.161614038360252E-3
325.000000000000060E+0	247.010568551290500E-6	-757.644087735568840E-6
326.000000000000060E+0	-947.110567703152210E-6	874.740217032175700E-6
327.000000000000060E+0	-198.668967564603950E-6	1.957836576136202E-3
328.000000000000060E+0	-2.600287303530669E-3	810.080219541739950E-6
329.000000000000060E+0	596.322884248616750E-6	3.989390516996956E-3
330.000000000000060E+0	1.928169391166033E-3	3.721010177714099E-3
331.000000000000060E+0	-202.579628293364040E-6	2.200284492675865E-3
332.000000000000060E+0	762.641329758833300E-6	2.372866164469557E-3
333.000000000000060E+0	-1.713872547467824E-3	500.077859937988250E-6
334.000000000000060E+0	-4.370077164888454E-3	4.184100870749531E-3
335.000000000000060E+0	-7.375612379888366E-3	11.589023666381031E-3
336.000000000000060E+0	346.775027993233020E-6	5.132938635709969E-3
337.000000000000060E+0	-587.005917044639150E-6	2.948264047165199E-3
338.000000000000060E+0	221.081819624005170E-6	2.377797732841099E-3
339.000000000000060E+0	69.956515312589941E-6	3.263004232867108E-3
340.000000000000060E+0	-562.577526190733760E-6	123.605619346001320E-6
341.000000000000060E+0	1.953390601791258E-3	2.940912357367985E-3
342.000000000000060E+0	479.911617942592190E-6	1.606442762667043E-3
343.000000000000060E+0	880.146279884687530E-6	1.457497316694232E-3
344.000000000000060E+0	705.094497790720070E-6	2.123362781237686E-3
345.000000000000060E+0	1.682356479572636E-3	2.030381181668750E-3
346.000000000000060E+0	321.282849661162220E-6	3.472056343063364E-3
347.000000000000060E+0	528.021361679019140E-6	3.667204798015417E-3
348.000000000000060E+0	-3.174623502866372E-3	1.716177894077485E-3
349.000000000000060E+0	-176.765809894022110E-6	3.241483605308974E-3
350.000000000000060E+0	3.330622994490326E-3	-4.239109716571677E-3
351.000000000000060E+0	2.124553389740203E-3	1.653452578730496E-3
352.000000000000060E+0	-918.052990319970270E-6	2.217268209810388E-3
353.000000000000060E+0	-1.968091565444447E-3	7.218532763399193E-3
354.000000000000060E+0	520.112513893861800E-6	3.398469897410671E-3
355.000000000000060E+0	-65.199880101547383E-6	2.733100511048648E-3
356.000000000000060E+0	3.843274165706339E-3	6.038281561740866E-3
357.000000000000060E+0	-653.405162795829900E-6	-2.803948149554232E-3
358.000000000000060E+0	41.810486243204373E-6	8.129581024457617E-3
359.000000000000060E+0	2.867709761745196E-3	573.717831335479580E-6
360.000000000000060E+0	1.991355502680212E-3	2.356272800039110E-3
361.000000000000060E+0	2.824135580405898E-3	3.634176837960093E-3
362.000000000000060E+0	3.581451848127276E-3	3.024543595720493E-3
363.000000000000060E+0	1.756636681810652E-3	1.795179838744821E-3
364.000000000000060E+0	2.140324265505249E-3	1.470670284194750E-3
365.000000000000060E+0	1.058072918198745E-3	1.150758964921791E-3
366.000000000000060E+0	3.600570052207271E-3	-288.030068295312110E-6
367.000000000000060E+0	1.465315703322865E-3	1.974072617397390E-3
368.000000000000060E+0	-1.643909386776599E-3	2.789819383071634E-3
369.000000000000060E+0	1.392840342909102E-3	2.811639306587449E-3
370.000000000000060E+0	3.968438052414343E-3	1.569833163925284E-3
371.000000000000060E+0	5.277074962017469E-3	2.466459780546357E-3
372.000000000000060E+0	1.549045594314360E-3	2.093220630871472E-3
373.000000000000060E+0	937.551011759644270E-6	2.151144174180839E-3
374.000000000000060E+0	3.083512396340466E-3	1.106025288890772E-3
375.000000000000060E+0	4.885493365791577E-3	4.480908501398942E-3
376.000000000000060E+0	-2.023901160466516E-3	2.704801542019009E-3
377.000000000000060E+0	2.989666758886367E-3	1.777984735456312E-3
378.000000000000060E+0	2.576702733728967E-3	2.545097029289485E-3
379.000000000000060E+0	3.489708157995854E-3	4.220447701398905E-3
380.000000000000060E+0	2.728069467933430E-3	-388.381476456838970E-6
381.000000000000060E+0	692.770711939633000E-6	2.309747312419872E-3
382.000000000000060E+0	801.659065256028580E-6	-1.593528591818954E-3
383.000000000000060E+0	1.332145724327708E-3	2.828469018061217E-3
384.000000000000060E+0	-5.775069147938229E-3	481.083994698423660E-6
385.000000000000060E+0	1.469667903334763E-3	603.917403813090540E-6
386.000000000000060E+0	-118.538655519961920E-6	228.034085003429920E-6
387.000000000000060E+0	-837.223120054345920E-6	-2.302792482706996E-3
388.000000000000060E+0	2.339264888946869E-3	1.290066112412759E-3
389.000000000000060E+0	1.403963671367165E-3	850.162264452554480E-6
390.000000000000060E+0	412.467814001932990E-6	1.218422568308981E-3
391.000000000000060E+0	6.822784552589707E-3	-653.032915684739740E-6
392.000000000000060E+0	4.173803858520364E-3	6.335593654707460E-3
393.000000000000060E+0	1.354673133358874E-3	2.661868028361513E-3
394.000000000000060E+0	-2.165232223965569E-3	2.684781515265825E-3
395.000000000000060E+0	3.800182401780431E-3	218.667228000364410E-6
396.000000000000060E+0	1.852861015401789E-3	373.788661341404280E-6
397.000000000000060E+0	2.441111638438049E-3	-787.601811562098420E-6
398.000000000000060E+0	4.236205020055631E-3	488.693799724096090E-6
399.000000000000060E+0	4.442311863101779E-3	132.425139847529260E-6
400.000000000000060E+0	4.336581903240373E-3	1.716123814276187E-3
401.000000000000060E+0	1.627258609310706E-3	1.169254447515538E-3
402.000000000000060E+0	7.176431505695393E-3	-2.128004354075806E-3
403.000000000000060E+0	1.176608121338566E-3	2.840718404254033E-3
404.000000000000060E+0	1.987146811321353E-3	1.047579593617695E-3
405.000000000000060E+0	2.955413377491197E-3	329.297161258640600E-6
406.000000000000060E+0	2.524884075434049E-3	599.591916795539240E-6
407.000000000000060E+0	3.653650486092831E-3	955.125463049469890E-6
408.000000000000060E+0	3.024734714304535E-3	1.909639124493533E-3
409.000000000000060E+0	3.628352500773892E-3	1.004686637802439E-3
410.000000000000060E+0	3.610335497046813E-3	1.029279758892898E-3
411.000000000000060E+0	4.695349036639776E-3	1.599101160079871E-3
412.000000000000060E+0	3.112087397759466E-3	1.539082760448872E-3
413.000000000000060E+0	5.715389930606217E-3	-1.487996099443034E-3
414.000000000000060E+0	3.575215520491168E-3	-413.457745815505810E-6
415.000000000000060E+0	4.687031289330752E-3	-412.535332318984510E-6
416.000000000000060E+0	4.657980011216237E-3	361.097033746272380E-6
417.000000000000060E+0	3.539804513512352E-3	610.773388337501590E-6
418.000000000000060E+0	3.989378497098938E-3	-550.090750307285530E-6
419.000000000000060E+0	3.728139009900858E-3	-1.811313699745997E-3
420.000000000000060E+0	4.102109307514470E-3	-1.016575420570188E-3
421.000000000000060E+0	4.614263222714679E-3	-1.327686944766859E-3
422.000000000000060E+0	2.197163149898169E-3	-1.048481816913763E-3
423.000000000000060E+0	2.843143837255707E-3	-1.524825639739812E-3
424.000000000000060E+0	3.949295887032391E-3	-2.683059252215493E-3
425.000000000000060E+0	4.555951821204029E-3	-1.859495231043564E-3
426.000000000000060E+0	4.393567803423649E-3	-920.256829690609450E-6
427.000000000000060E+0	2.557730263190171E-3	-1.189205845009353E-3
428.000000000000060E+0	2.658524256174177E-3	-3.195094704320371E-3
429.000000000000060E+0	4.418964517516655E-3	-2.136995963637210E-3
