Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
119.000000000000010E+0	65.463829887344864E-12	1.641052195426605E-6
120.000000000000010E+0	138.574148672746670E-12	450.398283405898690E-9
121.000000000000010E+0	136.978605965026170E-12	4.307494107386233E-6
122.000000000000010E+0	50.504646981247403E-12	4.795471323990430E-6
123.000000000000010E+0	23.823967158992399E-12	1.854010755444517E-6
124.000000000000010E+0	66.857108605162958E-12	6.757320051284325E-6
125.000000000000010E+0	65.924775101654255E-12	6.693441462053975E-6
126.000000000000010E+0	78.256578328191558E-12	8.539130626950965E-6
127.000000000000010E+0	107.810976567820930E-12	2.677046924223354E-6
128.000000000000030E+0	103.782550994402280E-12	1.143753081425346E-6
129.000000000000030E+0	119.350588439143790E-12	4.004859502982361E-6
130.000000000000030E+0	174.951453262714350E-12	1.933082055832271E-6
131.000000000000030E+0	110.532240760076570E-12	2.723871101940860E-6
132.000000000000030E+0	194.320444870838180E-12	31.122460658036074E-6
133.000000000000030E+0	101.488575804396880E-12	13.495102538373622E-6
134.000000000000030E+0	98.556439061333180E-12	2.043598801220153E-6
135.000000000000030E+0	88.722617177066834E-12	4.217401150950029E-6
136.000000000000030E+0	43.628440198381453E-12	9.188373432106742E-6
137.000000000000030E+0	80.812437372214494E-12	3.774424029906792E-6
138.000000000000030E+0	83.660777729630415E-12	3.142606054907630E-6
139.000000000000030E+0	60.385260992842957E-12	17.188539805029464E-6
140.000000000000030E+0	77.382111788566896E-12	23.968278376197797E-6
141.000000000000030E+0	72.907410062273996E-12	2.325061928233080E-6
142.000000000000030E+0	60.263979021318289E-12	13.646188113224353E-6
143.000000000000030E+0	76.815565994794965E-12	24.879679244733064E-6
144.000000000000030E+0	43.931756094980868E-12	15.097113505048798E-6
145.000000000000030E+0	37.207351185295943E-12	9.015940652782386E-6
146.000000000000030E+0	33.079211632115682E-12	2.231794122457809E-6
147.000000000000030E+0	64.323277936616571E-12	7.801170742766920E-6
148.000000000000030E+0	56.435114663204210E-12	11.264567640147371E-6
149.000000000000030E+0	51.623566353172584E-12	36.100379648973164E-6
150.000000000000030E+0	73.242998125666968E-12	63.831591891327718E-6
151.000000000000030E+0	106.005804799241850E-12	15.268282797990764E-6
152.000000000000030E+0	109.961704068457240E-12	9.138865418931126E-6
153.000000000000030E+0	85.975703923901023E-12	4.147664400203343E-6
154.000000000000030E+0	74.249330357077136E-12	4.162275684899139E-6
155.000000000000030E+0	148.553327789550910E-12	38.550222429102869E-6
156.000000000000030E+0	205.966786784999370E-12	39.980697024213453E-6
157.000000000000030E+0	212.189521823957450E-12	39.179652167549069E-6
158.000000000000030E+0	109.403462497628560E-12	6.386685170872141E-6
159.000000000000030E+0	70.004623666496155E-12	5.975344413092888E-6
160.000000000000030E+0	184.934591511434140E-12	44.572152564860484E-6
161.000000000000030E+0	190.581813411467280E-12	18.121898329942272E-6
162.000000000000030E+0	143.395196930685760E-12	4.546098879446635E-6
163.000000000000030E+0	92.337090061349028E-12	533.292341125652680E-9
164.000000000000030E+0	94.189855812384639E-12	1.359311047825752E-6
165.000000000000030E+0	41.895909109999197E-12	14.342825141126154E-6
166.000000000000030E+0	29.377015148335936E-12	32.770356167936527E-6
167.000000000000030E+0	148.586977919035330E-12	189.871874286981880E-6
168.000000000000030E+0	116.259146792508540E-12	209.439523861429510E-6
169.000000000000030E+0	24.872425696632078E-12	38.385398895451331E-6
170.000000000000030E+0	56.717669921276198E-12	36.280989089857670E-6
171.000000000000030E+0	88.982996778382071E-12	28.297464674582256E-6
172.000000000000030E+0	134.161108382702790E-12	61.930529625874988E-6
173.000000000000030E+0	107.308144709535380E-12	78.724391032834626E-6
174.000000000000030E+0	100.615705571000550E-12	36.375162638454214E-6
175.000000000000030E+0	226.664075866260940E-12	64.443594082720619E-6
176.000000000000030E+0	121.232896294246930E-12	28.713186650483468E-6
177.000000000000030E+0	99.742707817678868E-12	3.296080970585760E-6
178.000000000000030E+0	322.773850907534180E-12	89.526203871376225E-6
179.000000000000030E+0	333.190415296115050E-12	123.083147988529970E-6
180.000000000000030E+0	81.233389531546234E-12	21.116379979173637E-6
181.000000000000030E+0	186.933998374146810E-12	75.859838626033383E-6
182.000000000000030E+0	92.139162875393790E-12	25.862427321895927E-6
183.000000000000030E+0	98.163871395146058E-12	17.525225171126732E-6
184.000000000000030E+0	62.084453335549614E-12	18.641643929276017E-6
185.000000000000030E+0	90.675522691476596E-12	49.478607369607086E-6
186.000000000000030E+0	132.568998078759420E-12	87.209526409375886E-6
187.000000000000030E+0	57.990628767060918E-12	50.032264133853771E-6
188.000000000000030E+0	47.289883756805064E-12	5.634065991046652E-6
189.000000000000030E+0	124.757202116594610E-12	14.293022968048257E-6
190.000000000000030E+0	164.725653780726850E-12	87.417235681910559E-6
191.000000000000030E+0	379.202481567682080E-12	235.547020956594270E-6
192.000000000000030E+0	196.579694804705130E-12	139.139032841666570E-6
193.000000000000030E+0	129.722830483336840E-12	62.203922516241607E-6
194.000000000000030E+0	215.311257842975440E-12	136.983989693568580E-6
195.000000000000030E+0	241.602562818405350E-12	156.681579739328900E-6
196.000000000000030E+0	111.087786362999980E-12	32.587153615615133E-6
197.000000000000030E+0	181.332938628850470E-12	112.341369425127600E-6
198.000000000000030E+0	76.631631097602468E-12	24.662323207388352E-6
199.000000000000030E+0	322.821337932663060E-12	117.723496303643860E-6
200.000000000000030E+0	69.427692290986822E-12	19.427502807795378E-6
201.000000000000030E+0	181.036179024060590E-12	64.829236023077234E-6
202.000000000000030E+0	522.964253609033810E-12	210.380429428060790E-6
203.000000000000030E+0	118.785407112417440E-12	41.962542507167515E-6
204.000000000000030E+0	83.779809754834213E-12	1.960738747754469E-6
205.000000000000030E+0	254.626832245624260E-12	57.938733191536726E-6
206.000000000000030E+0	101.781307530922060E-12	10.385143630901077E-6
207.000000000000030E+0	62.581857427667199E-12	9.164784665542623E-6
208.000000000000030E+0	38.339116009620111E-12	5.688687199378133E-6
209.000000000000030E+0	140.747515955781040E-12	64.230382628057453E-6
210.000000000000030E+0	192.185131078492460E-12	121.720998618633470E-6
211.000000000000030E+0	98.566191065257216E-12	60.693638904413204E-6
212.000000000000030E+0	139.415106662351870E-12	76.064064439925464E-6
213.000000000000030E+0	369.441191473387960E-12	280.864113983686230E-6
214.000000000000030E+0	131.147539028048440E-12	134.715581563076380E-6
215.000000000000030E+0	37.508256604640383E-12	4.637616501499960E-6
216.000000000000030E+0	55.119858697281534E-12	1.221701198708139E-6
217.000000000000030E+0	226.011379244162890E-12	102.381750624782810E-6
218.000000000000030E+0	295.350488456201470E-12	96.886322439304092E-6
219.000000000000030E+0	82.381776997237852E-12	5.011946619439405E-6
220.000000000000030E+0	362.530022282435610E-12	208.288108727451140E-6
221.000000000000030E+0	227.273732462200000E-12	140.226904217853560E-6
222.000000000000030E+0	129.046326827037760E-12	85.582080154204476E-6
223.000000000000030E+0	40.828141630728334E-12	6.149458397091132E-6
224.000000000000030E+0	73.337354202591240E-12	29.038702654468486E-6
225.000000000000030E+0	81.731044312899542E-12	50.356688281898954E-6
226.000000000000030E+0	71.447514910862619E-12	18.377152300967635E-6
227.000000000000030E+0	61.859132215724409E-12	1.988968155766058E-6
228.000000000000030E+0	160.550795417744460E-12	64.627275862492032E-6
229.000000000000030E+0	76.876045376774741E-12	56.998775878512411E-6
230.000000000000030E+0	165.492284549685650E-12	50.387198224176443E-6
231.000000000000030E+0	504.245365013584710E-12	200.750336220191580E-6
232.000000000000030E+0	260.673406579563630E-12	119.848864093394290E-6
233.000000000000030E+0	65.380303299556530E-12	37.188727196787701E-6
234.000000000000030E+0	80.473445058801632E-12	17.601027983701880E-6
235.000000000000030E+0	109.726136639474810E-12	54.287321692922169E-6
236.000000000000030E+0	152.760710475006790E-12	85.937530412720514E-6
237.000000000000030E+0	203.755966253602650E-12	60.361503173881637E-6
238.000000000000030E+0	136.416890817034650E-12	17.585091148030677E-6
239.000000000000030E+0	189.541078373663370E-12	17.738543331411751E-6
240.000000000000030E+0	269.492301497083920E-12	46.536881396300979E-6
241.000000000000030E+0	40.443615722370222E-12	9.910502039115837E-6
242.000000000000030E+0	30.248048629334710E-12	9.210395725055607E-6
243.000000000000030E+0	73.752646811903252E-12	14.074872649133799E-6
244.000000000000030E+0	230.207615839140740E-12	56.655367184127395E-6
245.000000000000030E+0	570.758772512385340E-12	131.968515861153240E-6
246.000000000000030E+0	62.044110481601995E-12	8.675343420281481E-6
247.000000000000030E+0	107.585196816424800E-12	17.585524239067848E-6
248.000000000000030E+0	82.860710226643967E-12	29.093187321888328E-6
249.000000000000030E+0	117.660094257139870E-12	12.020824377453735E-6
250.000000000000030E+0	69.524886280007357E-12	17.253722792257618E-6
251.000000000000030E+0	96.476572143815079E-12	24.990088867565389E-6
252.000000000000030E+0	88.387084739337832E-12	20.893937921692194E-6
253.000000000000030E+0	52.528701381939654E-12	4.176217667327808E-6
254.000000000000030E+0	177.182428613190620E-12	40.759404768509584E-6
255.000000000000030E+0	333.138368050812920E-12	99.876045410385918E-6
256.000000000000060E+0	231.315908373954580E-12	57.938890525226023E-6
257.000000000000060E+0	47.999756964899732E-12	7.371819815969738E-6
258.000000000000060E+0	108.038711940809360E-12	58.695372610108058E-6
259.000000000000060E+0	45.891823463549490E-12	18.008107568125517E-6
260.000000000000060E+0	12.927087978972423E-12	1.202340007783501E-6
261.000000000000060E+0	23.172442936583692E-12	979.224093454517380E-9
262.000000000000060E+0	28.282765679968305E-12	3.518784997033085E-6
263.000000000000060E+0	210.621043120238150E-12	37.427270171048801E-6
264.000000000000060E+0	39.043956136830147E-12	6.741279622088889E-6
265.000000000000060E+0	39.008623409015580E-12	3.620078591419378E-6
266.000000000000060E+0	134.426506522258890E-12	24.415358373425292E-6
267.000000000000060E+0	28.519003309613020E-12	289.631766516300600E-9
268.000000000000060E+0	47.552483937656049E-12	3.328666298657864E-6
269.000000000000060E+0	82.369537313011767E-12	1.699208635223684E-6
270.000000000000060E+0	76.828119340114464E-12	1.930705631341424E-6
271.000000000000060E+0	56.143673189738514E-12	1.208029206245639E-6
272.000000000000060E+0	101.259917647309950E-12	9.134202489808925E-6
273.000000000000060E+0	65.285647997117660E-12	4.623343075248472E-6
274.000000000000060E+0	131.346854487222330E-12	15.414735706746452E-6
275.000000000000060E+0	62.500144378027223E-12	7.079826567089159E-6
276.000000000000060E+0	83.779828368737366E-12	8.569869576798801E-6
277.000000000000060E+0	139.447806734204280E-12	29.952040901762561E-6
278.000000000000060E+0	37.704480241273590E-12	13.156602457736651E-6
279.000000000000060E+0	62.113152655114847E-12	7.552784016680338E-6
280.000000000000060E+0	32.363806524771502E-12	3.223557295955264E-6
281.000000000000060E+0	110.893692147630440E-12	38.588512370700884E-6
282.000000000000060E+0	90.218071380557705E-12	21.609686999334427E-6
283.000000000000060E+0	50.921541528284463E-12	4.374781487429628E-6
284.000000000000060E+0	38.780643475409672E-12	4.223651926501168E-6
285.000000000000060E+0	36.065094236569483E-12	1.248333179873468E-6
286.000000000000060E+0	47.863127984190038E-12	9.226200306667323E-6
287.000000000000060E+0	70.832512291301623E-12	4.692370854785490E-6
288.000000000000060E+0	39.931319983553295E-12	3.188621399244079E-6
289.000000000000060E+0	18.567849011510974E-12	3.910197508228191E-6
290.000000000000060E+0	18.053478284989538E-12	76.301892471542232E-9
291.000000000000060E+0	20.213802359859023E-12	588.730471328840500E-9
292.000000000000060E+0	38.571437197195074E-12	6.446259410162178E-6
293.000000000000060E+0	38.108437260170146E-12	4.041465688053850E-6
294.000000000000060E+0	25.469160442644951E-12	3.046005023125434E-6
295.000000000000060E+0	25.174493508158484E-12	23.126249101481906E-6
296.000000000000060E+0	35.799226942434628E-12	7.798908539666921E-6
297.000000000000060E+0	44.121209040664062E-12	2.364274723531054E-6
298.000000000000060E+0	64.834411588055238E-12	1.612817711370715E-6
299.000000000000060E+0	84.543315690439638E-12	959.685768967037970E-9
300.000000000000060E+0	67.517429179954071E-12	9.863879253550719E-6
301.000000000000060E+0	81.188961819747872E-12	1.869551313912768E-6
302.000000000000060E+0	68.568157386729029E-12	767.188835768459930E-9
303.000000000000060E+0	40.827275719440952E-12	692.360280168293110E-9
304.000000000000060E+0	14.743294526046778E-12	4.284284170086879E-6
305.000000000000060E+0	33.352322713925443E-12	794.944986342482880E-9
306.000000000000060E+0	67.754834843514028E-12	4.210119033466843E-6
307.000000000000060E+0	36.733249547296530E-12	92.859479493431461E-9
308.000000000000060E+0	43.379382654294089E-12	5.727954494302982E-6
309.000000000000060E+0	42.697296563342679E-12	7.837333828492017E-6
310.000000000000060E+0	13.537478304047334E-12	486.575780799489780E-9
311.000000000000060E+0	26.731785809277788E-12	3.421124208322478E-6
312.000000000000060E+0	31.731158997226819E-12	2.260118137159754E-6
313.000000000000060E+0	31.808776016937372E-12	411.322240058635150E-9
314.000000000000060E+0	31.807855041371529E-12	7.810507326255515E-9
315.000000000000060E+0	68.808979336658093E-12	6.348938041366719E-6
316.000000000000060E+0	31.879947507000458E-12	6.510301044759577E-6
317.000000000000060E+0	19.754416527972495E-12	1.742874744849935E-6
318.000000000000060E+0	53.004549785618057E-12	12.802024762231186E-6
319.000000000000060E+0	66.830023717419688E-12	7.605673940866763E-6
320.000000000000060E+0	69.569973321998331E-12	5.956962561471501E-6
321.000000000000060E+0	41.457019036525087E-12	365.251202635521020E-9
322.000000000000060E+0	33.877518818501025E-12	910.318932209675760E-9
323.000000000000060E+0	45.487145240831440E-12	2.908253167342418E-6
324.000000000000060E+0	19.850701918493809E-12	516.976364556827610E-9
325.000000000000060E+0	18.052053258868603E-12	1.090929156276924E-6
326.000000000000060E+0	40.949056936909522E-12	5.096024109371857E-6
327.000000000000060E+0	30.626808536096273E-12	2.839141960154047E-6
328.000000000000060E+0	22.825190508131980E-12	1.261534934126905E-6
329.000000000000060E+0	67.856765728962555E-12	3.009910662327704E-6
330.000000000000060E+0	18.528514701199365E-12	315.557470626262690E-9
331.000000000000060E+0	14.269111771826832E-12	1.685765564504176E-6
332.000000000000060E+0	12.746436794827112E-12	608.708371490567470E-9
333.000000000000060E+0	45.955561132329813E-12	2.166614405872569E-6
334.000000000000060E+0	72.367394544578220E-12	521.402995272506650E-9
335.000000000000060E+0	33.095483585221227E-12	36.357286293136217E-9
336.000000000000060E+0	75.742584963658570E-12	1.827253533833282E-6
337.000000000000060E+0	40.601765935688264E-12	1.855286989003277E-6
338.000000000000060E+0	34.897748967566380E-12	3.517877812295432E-6
339.000000000000060E+0	31.715597992424919E-12	2.291067473725065E-6
340.000000000000060E+0	17.932631296588869E-12	500.780379777360480E-9
341.000000000000060E+0	55.301582818347960E-12	3.578115268057919E-6
342.000000000000060E+0	20.452309140854570E-12	3.149118757416381E-6
343.000000000000060E+0	29.335898393622511E-12	3.804894950733106E-6
344.000000000000060E+0	56.521036301969416E-12	5.283080193414189E-6
345.000000000000060E+0	39.943905712691363E-12	1.071107556900926E-6
346.000000000000060E+0	63.332185639985443E-12	2.903232490108781E-6
347.000000000000060E+0	42.481099483816505E-12	662.790919917412190E-9
348.000000000000060E+0	32.364621499502988E-12	235.673122672694920E-9
349.000000000000060E+0	86.670103943831055E-12	3.821002889288107E-6
350.000000000000060E+0	30.585070285085567E-12	79.327375703563529E-9
351.000000000000060E+0	28.896929672977605E-12	2.376803624169790E-6
352.000000000000060E+0	42.348289776137910E-12	1.129844454629173E-6
353.000000000000060E+0	50.751432457245007E-12	215.328888358934080E-9
354.000000000000060E+0	65.574857840120592E-12	4.165166110457405E-6
355.000000000000060E+0	27.513059524682545E-12	1.473606125162630E-6
356.000000000000060E+0	45.338871841327065E-12	355.909611926746140E-9
357.000000000000060E+0	24.853619912697965E-12	296.469696607752190E-9
358.000000000000060E+0	55.692969068792610E-12	643.904633479626010E-9
359.000000000000060E+0	42.417916913211506E-12	1.522095771407502E-6
360.000000000000060E+0	80.218348848242425E-12	1.791242897099677E-6
361.000000000000060E+0	130.335147583109090E-12	2.675718859563560E-6
362.000000000000060E+0	86.776614834537692E-12	2.598810060434065E-6
363.000000000000060E+0	10.600616586604609E-12	293.122132352721800E-9
364.000000000000060E+0	15.602100662695160E-12	342.061054339789270E-9
365.000000000000060E+0	37.922832511804908E-12	2.203624140457711E-6
366.000000000000060E+0	21.174911581733507E-12	853.903066558291800E-9
367.000000000000060E+0	48.816891276407902E-12	4.827967839916678E-6
368.000000000000060E+0	24.917479015072980E-12	666.927071120822440E-9
369.000000000000060E+0	43.959483958149619E-12	3.263963823458786E-6
370.000000000000060E+0	48.841211634553581E-12	1.924572679157119E-6
371.000000000000060E+0	23.037598232314859E-12	256.434319447087360E-9
372.000000000000060E+0	34.256157374933498E-12	2.508759771912359E-6
373.000000000000060E+0	21.869041355665591E-12	1.637598242581337E-6
374.000000000000060E+0	46.819511938331038E-12	2.294069913675583E-6
375.000000000000060E+0	27.946037046208685E-12	267.304400321372390E-9
376.000000000000060E+0	11.031162631002723E-12	224.836456953515790E-9
377.000000000000060E+0	36.002220386641493E-12	2.043885478014737E-6
378.000000000000060E+0	31.952210104724846E-12	1.562160856678982E-6
379.000000000000060E+0	32.790436192438927E-12	502.566266338466310E-9
380.000000000000060E+0	28.460088420615765E-12	1.658040001466716E-6
381.000000000000060E+0	23.696762351140595E-12	694.934258686322820E-9
382.000000000000060E+0	41.233325170109295E-12	522.242811161207550E-9
383.000000000000060E+0	34.403060856024156E-12	779.526932589600130E-9
384.000000000000060E+0	29.623902729962373E-12	119.947190287687950E-9
385.000000000000060E+0	31.887451209401368E-12	2.757144283940187E-6
386.000000000000060E+0	15.294297993254845E-12	1.037070520237684E-6
387.000000000000060E+0	17.493817054960351E-12	322.622650118603240E-9
388.000000000000060E+0	45.397828899086318E-12	2.732632548989293E-6
389.000000000000060E+0	30.613506093969707E-12	2.390934231309905E-6
390.000000000000060E+0	34.164375572059067E-12	1.072453487979032E-6
391.000000000000060E+0	34.428944156188504E-12	301.149685932321480E-9
392.000000000000060E+0	42.380787949419898E-12	213.811984172976020E-9
393.000000000000060E+0	33.972267219642002E-12	1.822012255406884E-6
394.000000000000060E+0	12.622667881992887E-12	582.193485240960850E-9
395.000000000000060E+0	31.835088795115601E-12	900.651518593418160E-9
396.000000000000060E+0	43.355533472241107E-12	6.976287588413605E-6
397.000000000000060E+0	33.347041823813933E-12	3.045260621422324E-6
398.000000000000060E+0	19.879950552498837E-12	424.185759082848410E-9
399.000000000000060E+0	50.189735836433938E-12	1.668896259161163E-6
400.000000000000060E+0	75.320956424054180E-12	1.781383184167155E-6
401.000000000000060E+0	36.905860680922523E-12	1.749078119134441E-6
402.000000000000060E+0	28.920598957250733E-12	219.419172834337940E-9
403.000000000000060E+0	33.250658980865361E-12	1.052937074359374E-6
404.000000000000060E+0	41.562036064105737E-12	5.622213400952134E-6
405.000000000000060E+0	19.529164618514582E-12	772.746567608286620E-9
406.000000000000060E+0	44.469214556084233E-12	2.769640907832799E-6
407.000000000000060E+0	134.751301517096780E-12	8.568065168943404E-6
408.000000000000060E+0	40.597496232230378E-12	1.920603899463626E-6
409.000000000000060E+0	66.645312222180201E-12	2.721148769141606E-6
410.000000000000060E+0	57.017910043141562E-12	2.239732334178954E-6
411.000000000000060E+0	50.156601547704867E-12	953.243190674382550E-9
412.000000000000060E+0	74.790396020839294E-12	4.351997911065987E-6
413.000000000000060E+0	52.037252678377437E-12	729.891080672333710E-9
414.000000000000060E+0	64.198843118636653E-12	2.797091742690075E-6
415.000000000000060E+0	210.702812727692450E-12	8.379188580988691E-6
416.000000000000060E+0	88.401241149393535E-12	3.268075467062685E-6
417.000000000000060E+0	38.890507345219547E-12	1.975838491708435E-6
418.000000000000060E+0	134.785347824767300E-12	7.569390570535087E-6
419.000000000000060E+0	64.692969344530599E-12	2.207459707720266E-6
420.000000000000060E+0	90.475361293885081E-12	4.346400163301443E-6
421.000000000000060E+0	89.994597007620274E-12	3.100829660941766E-6
422.000000000000060E+0	35.353464101515672E-12	2.710313142816672E-6
423.000000000000060E+0	78.507656712186597E-12	5.158006900671609E-6
424.000000000000060E+0	87.261372783077418E-12	3.018472725379797E-6
425.000000000000060E+0	61.879690735840369E-12	2.195466830494449E-6
426.000000000000060E+0	75.611274249068551E-12	3.586027506985201E-6
427.000000000000060E+0	75.133394357235083E-12	6.551355973575987E-6
428.000000000000060E+0	77.118973843129581E-12	2.269370460997120E-6
429.000000000000060E+0	159.446333716098500E-12	5.903092889653942E-6
430.000000000000060E+0	133.845015694801320E-12	6.175724061620867E-6
431.000000000000060E+0	76.754882585083259E-12	2.616372522181109E-6
432.000000000000060E+0	52.618455020267923E-12	2.704949798668075E-6
433.000000000000060E+0	88.617302282209048E-12	5.425630238841080E-6
434.000000000000060E+0	53.646139160560853E-12	1.871189361469907E-6
435.000000000000060E+0	85.256340630689097E-12	2.512594155582592E-6
436.000000000000060E+0	79.278357178445565E-12	5.106590385121989E-6
437.000000000000060E+0	47.023755900361901E-12	2.084014566419231E-6
438.000000000000060E+0	244.424821868312040E-12	9.376739659710843E-6
439.000000000000060E+0	55.409752735384397E-12	2.486059882538540E-6
440.000000000000060E+0	66.250438924679627E-12	2.717273175658580E-6
441.000000000000060E+0	265.712756897239420E-12	9.738591975597691E-6
