Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
174.000000000000030E+0	27.685977226486618E-12	35.954948864386553E-6
175.000000000000030E+0	46.678854846800934E-12	64.634724451027452E-6
176.000000000000030E+0	43.217021319808297E-12	28.499121442991388E-6
177.000000000000030E+0	47.876134588721203E-12	3.377509788402179E-6
178.000000000000030E+0	56.504590265423103E-12	90.010927790778992E-6
179.000000000000030E+0	76.359085040258961E-12	123.040882024223040E-6
180.000000000000030E+0	52.959591849294285E-12	19.919525982312355E-6
181.000000000000030E+0	63.289425075004802E-12	73.993002222901816E-6
182.000000000000030E+0	49.174702620066992E-12	25.883741789038197E-6
183.000000000000030E+0	31.542473861275292E-12	17.491213476765313E-6
184.000000000000030E+0	39.609183549241483E-12	19.375172078833662E-6
185.000000000000030E+0	90.712581010490679E-12	49.347825182100121E-6
186.000000000000030E+0	88.183193216717689E-12	87.903021564959659E-6
187.000000000000030E+0	47.637817965470247E-12	49.011940328827216E-6
188.000000000000030E+0	45.496034921204762E-12	5.354785998608441E-6
189.000000000000030E+0	19.053882527349829E-12	13.842929043351905E-6
190.000000000000030E+0	84.802241917369473E-12	85.285730295496203E-6
191.000000000000030E+0	156.469642208109920E-12	236.892254063981330E-6
192.000000000000030E+0	150.636309560378560E-12	139.690016456590120E-6
193.000000000000030E+0	57.534956711823657E-12	62.834726581145986E-6
194.000000000000030E+0	153.138125443710250E-12	137.770532399401640E-6
195.000000000000030E+0	186.698673100213510E-12	155.116580069605610E-6
196.000000000000030E+0	41.876793709590806E-12	34.198440106977256E-6
197.000000000000030E+0	210.180541334152570E-12	112.889387391515090E-6
198.000000000000030E+0	69.311118126933763E-12	22.517283632569005E-6
199.000000000000030E+0	195.762302148397730E-12	116.906035514025550E-6
200.000000000000030E+0	40.556159497252813E-12	19.880618376988656E-6
201.000000000000030E+0	158.133372825504520E-12	64.786100357893368E-6
202.000000000000030E+0	340.485226275897620E-12	210.607531080129060E-6
203.000000000000030E+0	97.605967856264610E-12	39.934153583724474E-6
204.000000000000030E+0	28.666109653737901E-12	1.525836530009231E-6
205.000000000000030E+0	122.243113682680470E-12	57.901458786716151E-6
206.000000000000030E+0	55.289359623987749E-12	10.283391226093171E-6
207.000000000000030E+0	59.847808521330471E-12	9.344063579632586E-6
208.000000000000030E+0	71.250376929848781E-12	5.416089982781497E-6
209.000000000000030E+0	132.748184803356430E-12	64.780794204346209E-6
210.000000000000030E+0	143.362036301823850E-12	119.347782452816820E-6
211.000000000000030E+0	52.420824804628860E-12	60.762890117963033E-6
212.000000000000030E+0	100.457156323891660E-12	76.282859830330849E-6
213.000000000000030E+0	180.381241494981760E-12	277.380035496656810E-6
214.000000000000030E+0	79.201926208707487E-12	134.669180612342650E-6
215.000000000000030E+0	15.380693205592855E-12	5.208123441961080E-6
216.000000000000030E+0	31.985366786730806E-12	1.019872875639162E-6
217.000000000000030E+0	100.544620256004630E-12	103.423358414408560E-6
218.000000000000030E+0	131.584794826156400E-12	94.234301947093718E-6
219.000000000000030E+0	37.137219077279056E-12	5.652856667580978E-6
220.000000000000030E+0	84.001980893979815E-12	207.980467047489570E-6
221.000000000000030E+0	94.774194733432760E-12	136.326528234687200E-6
222.000000000000030E+0	92.939042051903755E-12	86.327524649418259E-6
223.000000000000030E+0	27.960050369336918E-12	5.709163045571664E-6
224.000000000000030E+0	26.084181425136744E-12	27.565237605050979E-6
225.000000000000030E+0	47.311796029565114E-12	50.844086340950607E-6
226.000000000000030E+0	37.784301492290136E-12	18.610077307887579E-6
227.000000000000030E+0	46.510321808002301E-12	1.581061832461486E-6
228.000000000000030E+0	47.355768956412544E-12	64.076458428345321E-6
229.000000000000030E+0	56.396093937740391E-12	56.994639080765491E-6
230.000000000000030E+0	91.724050963744376E-12	52.461815507584203E-6
231.000000000000030E+0	204.056297396881870E-12	201.266144036704570E-6
232.000000000000030E+0	148.375890278765550E-12	117.283583646145230E-6
233.000000000000030E+0	83.657498434731041E-12	35.623806665269786E-6
234.000000000000030E+0	57.369551730457088E-12	17.412545495233923E-6
235.000000000000030E+0	72.336757141538023E-12	53.839590670585615E-6
236.000000000000030E+0	147.982696620539360E-12	82.928412130049641E-6
237.000000000000030E+0	174.335993873365130E-12	62.075265944630688E-6
238.000000000000030E+0	56.381394352070933E-12	18.533197311857324E-6
239.000000000000030E+0	53.709999067750487E-12	17.085973094448505E-6
240.000000000000030E+0	108.239427095637190E-12	46.775434476608342E-6
241.000000000000030E+0	30.337476842892856E-12	9.000654728996637E-6
242.000000000000030E+0	17.161079200759331E-12	8.751264264291642E-6
243.000000000000030E+0	101.554925316458400E-12	14.202647993188434E-6
244.000000000000030E+0	75.620709496319504E-12	56.019701329031437E-6
245.000000000000030E+0	254.746188859878720E-12	132.632395730509630E-6
246.000000000000030E+0	45.406022191076265E-12	8.268640204330348E-6
247.000000000000030E+0	22.597410961956018E-12	17.046642220477230E-6
248.000000000000030E+0	47.671493238517056E-12	29.879669289852821E-6
249.000000000000030E+0	48.627948613337598E-12	12.477686578173932E-6
250.000000000000030E+0	58.751027495820714E-12	16.371722783151960E-6
251.000000000000030E+0	56.451029318952962E-12	24.138907345463708E-6
252.000000000000030E+0	39.704931346231915E-12	21.079796163835430E-6
253.000000000000030E+0	24.745154263225756E-12	4.016298239050310E-6
254.000000000000030E+0	69.558775470744467E-12	40.334984882276052E-6
255.000000000000030E+0	114.263930753850540E-12	99.169911531623306E-6
256.000000000000060E+0	80.601320823346977E-12	57.699958170739486E-6
257.000000000000060E+0	20.890770156324101E-12	7.415629405221941E-6
258.000000000000060E+0	46.897370142973065E-12	59.676390740323008E-6
259.000000000000060E+0	26.172419496137809E-12	18.207168431669935E-6
260.000000000000060E+0	30.801884408166200E-12	1.299138625834348E-6
261.000000000000060E+0	13.413746011825149E-12	905.705871659705770E-9
262.000000000000060E+0	28.903520747820230E-12	3.296080495360009E-6
263.000000000000060E+0	45.864261941715124E-12	37.695271034207560E-6
264.000000000000060E+0	21.643157630841774E-12	6.293626403710267E-6
265.000000000000060E+0	27.186422339411109E-12	3.208049979709824E-6
266.000000000000060E+0	59.207306299329228E-12	24.830992805725435E-6
267.000000000000060E+0	29.849216216706721E-12	272.136761947422290E-9
268.000000000000060E+0	18.915615782660168E-12	3.387337150351556E-6
269.000000000000060E+0	44.466319412958325E-12	1.701753210488876E-6
270.000000000000060E+0	21.348322660518666E-12	2.141631210959454E-6
271.000000000000060E+0	24.664245206257108E-12	1.099734693465405E-6
272.000000000000060E+0	30.761331284619806E-12	9.272303344005058E-6
273.000000000000060E+0	48.691614341653042E-12	4.474429801345481E-6
274.000000000000060E+0	65.537330929818253E-12	15.380507709968741E-6
275.000000000000060E+0	42.695003920204668E-12	7.083465046599945E-6
276.000000000000060E+0	11.117680562453139E-12	8.965431919143283E-6
277.000000000000060E+0	33.652868942665582E-12	29.975918259407324E-6
278.000000000000060E+0	32.027716110051066E-12	12.866279777359619E-6
279.000000000000060E+0	21.766004997373482E-12	7.505039701414236E-6
280.000000000000060E+0	15.056647232383818E-12	3.179256868583516E-6
281.000000000000060E+0	32.162971678643865E-12	39.149346028659272E-6
282.000000000000060E+0	21.633064824841974E-12	21.483491358812881E-6
283.000000000000060E+0	14.445876128432262E-12	4.440362282302657E-6
284.000000000000060E+0	13.869097189352405E-12	4.465966381573939E-6
285.000000000000060E+0	39.521671451706031E-12	1.099852453741039E-6
286.000000000000060E+0	19.432029324754177E-12	9.289779028148265E-6
287.000000000000060E+0	24.695948208153332E-12	4.503606793603756E-6
288.000000000000060E+0	20.319803181182090E-12	3.078481623055408E-6
289.000000000000060E+0	8.049406123904898E-12	4.047587037680069E-6
290.000000000000060E+0	16.519300481262975E-12	70.966856270080647E-9
291.000000000000060E+0	29.991716723432033E-12	646.088001815746450E-9
292.000000000000060E+0	50.094287249500173E-12	6.606452635483354E-6
293.000000000000060E+0	44.896960640344401E-12	3.887733560712086E-6
294.000000000000060E+0	25.317068024411447E-12	3.119197859111113E-6
295.000000000000060E+0	14.905676873867483E-12	23.376291260510577E-6
296.000000000000060E+0	20.235349042809676E-12	7.548936871656879E-6
297.000000000000060E+0	30.065793773648631E-12	2.390726221951307E-6
298.000000000000060E+0	19.336677571079571E-12	1.608789097089866E-6
299.000000000000060E+0	38.720726136055580E-12	1.031986606060147E-6
300.000000000000060E+0	54.456800765325584E-12	9.951214460780615E-6
301.000000000000060E+0	30.133453648684071E-12	1.765320347480430E-6
302.000000000000060E+0	25.603802290554804E-12	816.286893432039020E-9
303.000000000000060E+0	26.746485029023931E-12	654.423902864144420E-9
304.000000000000060E+0	19.988436930883052E-12	4.355973128487868E-6
305.000000000000060E+0	14.893896524118312E-12	789.244205979581270E-9
306.000000000000060E+0	23.024902576791675E-12	4.305288470820853E-6
307.000000000000060E+0	13.379336385541004E-12	61.119716773796582E-9
308.000000000000060E+0	28.100160803886257E-12	5.522108209687659E-6
309.000000000000060E+0	48.223966741843314E-12	7.812705871962963E-6
310.000000000000060E+0	17.390626459400419E-12	439.630897717050080E-9
311.000000000000060E+0	4.757702743523012E-12	3.387506396774192E-6
312.000000000000060E+0	11.965246453234116E-12	2.273498477852997E-6
313.000000000000060E+0	8.154078319827469E-12	447.363893929031500E-9
314.000000000000060E+0	17.805298056759448E-12	12.510733077324244E-9
315.000000000000060E+0	31.291977008324578E-12	6.487085018600444E-6
316.000000000000060E+0	46.531205502187176E-12	6.452858805995269E-6
317.000000000000060E+0	21.179503029715050E-12	1.786507699188413E-6
318.000000000000060E+0	42.163731354546601E-12	12.985472839496297E-6
319.000000000000060E+0	32.570153914522460E-12	7.424313353377411E-6
320.000000000000060E+0	19.648435713282414E-12	6.031218975020657E-6
321.000000000000060E+0	17.461572178537325E-12	383.133425295812070E-9
322.000000000000060E+0	10.959033299985146E-12	869.808186228965460E-9
323.000000000000060E+0	9.168697217493366E-12	2.932570194794762E-6
324.000000000000060E+0	13.230966010294677E-12	457.983772356753760E-9
325.000000000000060E+0	26.332699623018655E-12	1.192532257762303E-6
326.000000000000060E+0	30.246430099798210E-12	5.188512492698691E-6
327.000000000000060E+0	24.867416749917835E-12	2.744628994523768E-6
328.000000000000060E+0	25.493633759453685E-12	1.345586712348807E-6
329.000000000000060E+0	31.451741986113527E-12	3.136623591441926E-6
330.000000000000060E+0	31.077546813878504E-12	285.156779265324720E-9
331.000000000000060E+0	42.305070970727569E-12	1.734253046158583E-6
332.000000000000060E+0	16.705215952732445E-12	596.372133994393860E-9
333.000000000000060E+0	21.513115210569452E-12	2.294938955275653E-6
334.000000000000060E+0	18.358714704194187E-12	580.969626062470650E-9
335.000000000000060E+0	28.117834052535642E-12	38.506314958005951E-9
336.000000000000060E+0	22.305960325998803E-12	1.957173496926366E-6
337.000000000000060E+0	15.946213520074881E-12	1.914771713825171E-6
338.000000000000060E+0	32.719462913072266E-12	3.474749157712765E-6
339.000000000000060E+0	24.802512213813732E-12	2.404619259570342E-6
340.000000000000060E+0	25.570118972447030E-12	533.278315809478950E-9
341.000000000000060E+0	28.913463173309553E-12	3.663263262853331E-6
342.000000000000060E+0	41.109884800588583E-12	3.180016620326428E-6
343.000000000000060E+0	38.401013958736879E-12	3.837246479784302E-6
344.000000000000060E+0	28.355617863762810E-12	5.550331206356919E-6
345.000000000000060E+0	23.210127923063821E-12	990.630320130092370E-9
346.000000000000060E+0	35.025829450738784E-12	3.032409634627785E-6
347.000000000000060E+0	22.756896180482114E-12	760.882258327802080E-9
348.000000000000060E+0	38.448567673901370E-12	255.654358073720260E-9
349.000000000000060E+0	31.374073206031145E-12	4.039809155271898E-6
350.000000000000060E+0	21.153006073225010E-12	54.551165000318318E-9
351.000000000000060E+0	31.231188501255947E-12	2.543261240053214E-6
352.000000000000060E+0	34.840658362841080E-12	1.255720173597372E-6
353.000000000000060E+0	22.286889220859187E-12	169.085046086662950E-9
354.000000000000060E+0	31.664261145368005E-12	4.382938428320516E-6
355.000000000000060E+0	10.939419504017934E-12	1.585596785224438E-6
356.000000000000060E+0	29.591417624889473E-12	419.250145861517630E-9
357.000000000000060E+0	18.247988437590858E-12	359.500292163284250E-9
358.000000000000060E+0	21.550900789694747E-12	738.838238739866690E-9
359.000000000000060E+0	20.986728678998296E-12	1.666751018811824E-6
360.000000000000060E+0	8.613353156776614E-12	1.852293856627952E-6
361.000000000000060E+0	10.512631465915842E-12	2.703792153086939E-6
362.000000000000060E+0	12.639744910261808E-12	2.821622775287954E-6
363.000000000000060E+0	5.888923835248119E-12	332.554300353557510E-9
364.000000000000060E+0	7.010330611585953E-12	400.401155387675780E-9
365.000000000000060E+0	18.517926384684295E-12	2.336369714289542E-6
366.000000000000060E+0	33.027181605609444E-12	817.053446002530490E-9
367.000000000000060E+0	37.749590771365949E-12	5.026386589551042E-6
368.000000000000060E+0	14.590981143930560E-12	594.013591666153200E-9
369.000000000000060E+0	8.997166252181822E-12	3.456267917951859E-6
370.000000000000060E+0	17.906949687302499E-12	2.025935709328763E-6
371.000000000000060E+0	37.146513183576309E-12	232.007649896345480E-9
372.000000000000060E+0	44.018718083070082E-12	2.675232157027169E-6
373.000000000000060E+0	21.745884947967346E-12	1.656454360695816E-6
374.000000000000060E+0	44.902744203927824E-12	2.375754392592078E-6
375.000000000000060E+0	34.416292867888362E-12	244.047866287494950E-9
376.000000000000060E+0	17.151580528158099E-12	267.160786897610460E-9
377.000000000000060E+0	15.296907084923609E-12	2.168423316029722E-6
378.000000000000060E+0	28.554266009168426E-12	1.575055997277040E-6
379.000000000000060E+0	22.639899876748278E-12	512.723859150491310E-9
380.000000000000060E+0	19.385118691774910E-12	1.760501120254948E-6
381.000000000000060E+0	20.836708404171500E-12	671.731685711129180E-9
382.000000000000060E+0	10.589673573626533E-12	553.456128898122760E-9
383.000000000000060E+0	22.486049854609145E-12	816.694941326898300E-9
384.000000000000060E+0	17.857932733047050E-12	94.548691729642650E-9
385.000000000000060E+0	21.953580330455240E-12	2.824620078000288E-6
386.000000000000060E+0	14.194991117499013E-12	971.724887538162080E-9
387.000000000000060E+0	13.578075279751569E-12	332.707680601524280E-9
388.000000000000060E+0	44.310741362203282E-12	2.762785749375670E-6
389.000000000000060E+0	27.068976375948160E-12	2.302888432883816E-6
390.000000000000060E+0	27.469667623463490E-12	1.098938894081898E-6
391.000000000000060E+0	21.227818754668798E-12	313.912339519689280E-9
392.000000000000060E+0	14.043887442428088E-12	203.714200458283320E-9
393.000000000000060E+0	25.079276170231593E-12	1.812609046025295E-6
394.000000000000060E+0	16.647264123291518E-12	573.592288471999140E-9
395.000000000000060E+0	16.197723787278719E-12	896.647378670685500E-9
396.000000000000060E+0	21.876546805047979E-12	6.903426089272822E-6
397.000000000000060E+0	7.848099845439982E-12	2.960747686921324E-6
398.000000000000060E+0	9.303949716341349E-12	402.166418405249190E-9
399.000000000000060E+0	22.453815607369361E-12	1.636753181602857E-6
400.000000000000060E+0	22.189868556184597E-12	1.721733387642318E-6
401.000000000000060E+0	22.195262395303689E-12	1.730065151221413E-6
402.000000000000060E+0	18.983945110198589E-12	196.384214535624440E-9
403.000000000000060E+0	20.983736813988781E-12	994.746794477839560E-9
404.000000000000060E+0	33.486338077864112E-12	5.610867275957196E-6
405.000000000000060E+0	31.589998591515896E-12	704.430244262050180E-9
406.000000000000060E+0	37.544252306642547E-12	2.662401503617810E-6
407.000000000000060E+0	56.919973266946880E-12	8.548063528495002E-6
408.000000000000060E+0	30.326356494082441E-12	1.789898287250941E-6
409.000000000000060E+0	24.017695855620580E-12	2.700285327008143E-6
410.000000000000060E+0	39.647924700670637E-12	2.207692591869976E-6
411.000000000000060E+0	24.112397688165310E-12	859.242868123723490E-9
412.000000000000060E+0	22.200612852286626E-12	4.382004797972350E-6
413.000000000000060E+0	40.911166056898625E-12	723.667831786220260E-9
414.000000000000060E+0	39.531405460947425E-12	2.652788224274257E-6
415.000000000000060E+0	71.269319386329604E-12	8.433596132733060E-6
416.000000000000060E+0	53.510347817355721E-12	3.168048858339695E-6
417.000000000000060E+0	16.690987961686788E-12	1.818586096561651E-6
418.000000000000060E+0	73.757949287143986E-12	7.642649840755692E-6
419.000000000000060E+0	52.762289420003771E-12	2.102059701768277E-6
420.000000000000060E+0	68.440609344252803E-12	4.228469900006080E-6
421.000000000000060E+0	53.567431240115874E-12	3.152876970093504E-6
422.000000000000060E+0	41.896848785729753E-12	2.686612894921457E-6
423.000000000000060E+0	60.052966834754493E-12	5.137172012287413E-6
424.000000000000060E+0	39.251794140306578E-12	3.067013009553731E-6
425.000000000000060E+0	25.002476418348048E-12	2.062124052199048E-6
426.000000000000060E+0	24.805589437235166E-12	3.576615952932945E-6
427.000000000000060E+0	62.539282140422617E-12	6.647046586862502E-6
428.000000000000060E+0	23.974946154707972E-12	2.028935082977813E-6
429.000000000000060E+0	50.413174972180999E-12	5.953054639390082E-6
430.000000000000060E+0	60.912116295404827E-12	6.214294948803674E-6
431.000000000000060E+0	23.268024102188501E-12	2.460629828446070E-6
432.000000000000060E+0	30.488444866705631E-12	2.774101884446844E-6
433.000000000000060E+0	72.183439239189915E-12	5.460977963200852E-6
434.000000000000060E+0	50.923369320853617E-12	1.834496593146412E-6
435.000000000000060E+0	17.676775755193950E-12	2.572167235172127E-6
436.000000000000060E+0	48.748056549089769E-12	5.111069647081044E-6
437.000000000000060E+0	9.506832676962922E-12	1.954408974959148E-6
438.000000000000060E+0	52.524527517977048E-12	9.542343216898425E-6
439.000000000000060E+0	26.314333230054623E-12	2.294335396018750E-6
440.000000000000060E+0	20.920222792780842E-12	2.627888157088052E-6
441.000000000000060E+0	103.989354282357920E-12	9.926849843604444E-6
