Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
54.000000000000007E+0	18.376891222702998E-3	6.620485893273932E+0
55.000000000000007E+0	49.314136316505802E-3	8.670208106736037E+0
56.000000000000007E+0	425.535390534224730E-3	10.245254351485539E+0
57.000000000000007E+0	138.426486256410940E-3	7.731790360600901E+0
58.000000000000007E+0	47.392618064932321E-3	8.295823427026811E+0
59.000000000000007E+0	454.356667750843990E-3	7.936039879288867E+0
60.000000000000007E+0	108.049121082185510E-3	5.842304337719395E+0
61.000000000000007E+0	171.072000354792000E-3	8.948424733133400E+0
62.000000000000007E+0	74.230037704276788E-3	6.736757125106422E+0
63.000000000000007E+0	55.916888776716758E-3	3.986606979294526E+0
64.000000000000014E+0	164.198141813145400E-3	1.060196708102660E+0
65.000000000000014E+0	35.541425876055521E-3	-24.687854850215612E-3
66.000000000000014E+0	65.190019478155156E-3	-2.098022293880125E+0
67.000000000000014E+0	61.838741473341237E-3	616.079601794330630E-3
68.000000000000014E+0	27.911782394645177E-3	-2.430824743628519E+0
69.000000000000014E+0	57.570454735320277E-3	-1.726592372619172E+0
70.000000000000014E+0	143.215757517911460E-3	-4.010949689604223E+0
71.000000000000014E+0	21.518810978742520E-3	-6.947300385158166E+0
72.000000000000014E+0	46.946174461377693E-3	-6.410353529039769E+0
73.000000000000014E+0	33.234854350274623E-3	-7.527002338810348E+0
74.000000000000014E+0	18.034388815378437E-3	-5.758017542607663E+0
75.000000000000014E+0	61.494975736618995E-3	-3.898463938506302E+0
76.000000000000014E+0	27.979848004869280E-3	-5.205212806597489E+0
77.000000000000014E+0	5.906914760814731E-3	-7.612701259436445E+0
78.000000000000014E+0	21.376077613779680E-3	-9.382225882246917E+0
79.000000000000014E+0	40.649256291440478E-3	-9.474252350396958E+0
80.000000000000014E+0	27.092399990725546E-3	-7.848514058531347E+0
81.000000000000014E+0	53.112171829711056E-3	-10.566764585328208E+0
82.000000000000014E+0	16.166354318131536E-3	-12.114688622476409E+0
83.000000000000014E+0	5.393972234535058E-3	-11.076736366866960E+0
84.000000000000014E+0	28.181093335384131E-3	-10.402372573742623E+0
85.000000000000014E+0	90.748071458913407E-3	-9.515435318941867E+0
86.000000000000014E+0	17.284236670369196E-3	-11.896276279192293E+0
87.000000000000014E+0	48.322476325746454E-3	-9.920977685838595E+0
88.000000000000014E+0	48.043714109395043E-3	-8.758224599947784E+0
89.000000000000014E+0	38.643605603150936E-3	-6.334791915993229E+0
90.000000000000014E+0	17.498208594036488E-3	-5.459689524327176E+0
91.000000000000014E+0	5.702724835722503E-3	-3.690927693298446E+0
92.000000000000014E+0	3.448811949986565E-3	-2.344631519217932E+0
93.000000000000014E+0	9.620614914430083E-3	-2.723642035997761E+0
94.000000000000014E+0	15.502870065169870E-3	-300.418943909793230E-3
95.000000000000014E+0	15.951112055514437E-3	-706.338417126788800E-3
96.000000000000014E+0	8.198850873645105E-3	-1.851187238190794E+0
97.000000000000014E+0	8.315134058412841E-3	-2.687084551499908E+0
98.000000000000014E+0	6.931684884426212E-3	-2.171812060014498E+0
99.000000000000014E+0	6.782531432134324E-3	-4.055468139833358E+0
100.000000000000010E+0	8.648917149474333E-3	-1.806963099446650E+0
101.000000000000010E+0	7.124571786034712E-3	-584.248131869663290E-3
102.000000000000010E+0	14.260451023707500E-3	1.862371246737668E+0
103.000000000000010E+0	6.033213888900517E-3	4.668947199756017E+0
104.000000000000010E+0	10.532400411340650E-3	4.350060201709969E+0
105.000000000000010E+0	3.134992637363616E-3	3.684484109425138E+0
106.000000000000010E+0	5.083743876885230E-3	1.013745562886785E+0
107.000000000000010E+0	14.786289626287809E-3	323.870748923448530E-3
108.000000000000010E+0	5.851676783941674E-3	-475.903566977117160E-3
109.000000000000010E+0	1.422938475962711E-3	1.652979398027849E+0
110.000000000000010E+0	3.558901523124754E-3	4.115274530435051E+0
111.000000000000010E+0	5.246370363635624E-3	4.811340338276279E+0
112.000000000000010E+0	41.709633307364449E-3	5.206671986858730E+0
113.000000000000010E+0	10.992603790555742E-3	3.777002790922413E+0
114.000000000000010E+0	4.364420168994275E-3	4.427082833374170E+0
115.000000000000010E+0	5.205791935695464E-3	4.024193614084627E+0
116.000000000000010E+0	3.728652117257899E-3	4.668769318724313E+0
117.000000000000010E+0	4.356313701076074E-3	4.953455258816200E+0
118.000000000000010E+0	3.206996161813063E-3	3.983721417261106E+0
119.000000000000010E+0	3.056043729563468E-3	5.108733735685071E+0
120.000000000000010E+0	7.325750163912528E-3	4.988855060929217E+0
121.000000000000010E+0	1.574876252646167E-3	6.062477244591279E+0
122.000000000000010E+0	1.595778086359156E-3	3.993975641588495E+0
123.000000000000010E+0	4.800895494572209E-3	2.199382473476173E+0
124.000000000000010E+0	2.358471676110351E-3	2.082695695696953E+0
125.000000000000010E+0	667.417694267211440E-6	2.632688194918161E+0
126.000000000000010E+0	660.996585134346420E-6	4.273254406844709E+0
127.000000000000010E+0	1.185222369736137E-3	2.598627796218247E+0
128.000000000000030E+0	5.469273673418333E-3	2.368522246868770E+0
129.000000000000030E+0	5.322672589081662E-3	1.901942486932301E+0
130.000000000000030E+0	4.193247169600040E-3	2.079746934656157E+0
131.000000000000030E+0	2.883297682028919E-3	1.956946114247623E+0
132.000000000000030E+0	1.500058344230929E-3	1.304838991777591E+0
133.000000000000030E+0	1.031496537701886E-3	921.688485899910480E-3
134.000000000000030E+0	2.894483748550216E-3	-390.415989907630050E-3
135.000000000000030E+0	850.902174968871160E-6	1.680107038912775E+0
136.000000000000030E+0	1.435852466816950E-3	-23.833536792844511E-3
137.000000000000030E+0	1.698057062678984E-3	1.110845877151172E+0
138.000000000000030E+0	537.567245163348690E-6	2.711653576791052E+0
139.000000000000030E+0	825.644223346054050E-6	4.058092005362306E+0
140.000000000000030E+0	314.475534361937170E-6	4.322595432644857E+0
141.000000000000030E+0	1.893988833181605E-3	6.969021986640172E+0
142.000000000000030E+0	1.187163184990360E-3	5.957313613946400E+0
143.000000000000030E+0	1.301025796360944E-3	6.105990820792708E+0
144.000000000000030E+0	1.538277913914441E-3	7.100571834897740E+0
145.000000000000030E+0	2.012602726335098E-3	8.160488550848207E+0
146.000000000000030E+0	4.804913664339197E-3	9.483602823507860E+0
147.000000000000030E+0	2.448427714245900E-3	7.748479763490277E+0
148.000000000000030E+0	1.111689266933742E-3	7.327134235440884E+0
149.000000000000030E+0	869.032483252040650E-6	7.871875255506223E+0
150.000000000000030E+0	564.298319948928540E-6	7.624847225712211E+0
151.000000000000030E+0	119.455648037462520E-6	7.844238054186540E+0
152.000000000000030E+0	1.413435350090744E-3	7.319256960044335E+0
153.000000000000030E+0	2.666237758714907E-3	8.262120985253837E+0
154.000000000000030E+0	5.282505547074088E-3	6.831944836415840E+0
155.000000000000030E+0	995.212804868940040E-6	5.748004606685363E+0
156.000000000000030E+0	1.081023984950863E-3	6.631749399003487E+0
157.000000000000030E+0	1.531022234386201E-3	6.051446827808424E+0
158.000000000000030E+0	2.284502738607397E-3	5.733506995045748E+0
159.000000000000030E+0	810.198751188033690E-6	3.109080968970492E+0
160.000000000000030E+0	999.342674142881780E-6	4.019216673866609E+0
161.000000000000030E+0	1.212034235755577E-3	3.198591260833493E+0
162.000000000000030E+0	1.803379587649907E-3	1.637418964567073E+0
163.000000000000030E+0	3.512392398358132E-3	-616.523532507564750E-3
164.000000000000030E+0	1.413821838341856E-3	1.539789655273049E+0
165.000000000000030E+0	918.731154597564350E-6	-323.320627103639180E-3
166.000000000000030E+0	1.136328415027279E-3	-539.205954536344010E-3
167.000000000000030E+0	613.944391160361320E-6	-824.492984283959780E-3
168.000000000000030E+0	464.440065599466230E-6	-792.256383090678250E-3
169.000000000000030E+0	433.006990336146250E-6	-921.449723334793360E-3
170.000000000000030E+0	210.109198023337030E-6	-567.151697247721300E-3
171.000000000000030E+0	506.505865870215670E-6	-173.020004897597280E-3
172.000000000000030E+0	436.647061056070650E-6	-939.462854014126660E-3
173.000000000000030E+0	982.639118134517570E-6	-1.371870131025172E+0
174.000000000000030E+0	1.303092149480385E-3	-1.514602445743372E+0
175.000000000000030E+0	686.511076830570990E-6	-1.029177701058028E+0
176.000000000000030E+0	885.967920737580020E-6	-675.414868513533610E-3
177.000000000000030E+0	1.377191032882802E-3	-1.804111379636948E+0
178.000000000000030E+0	566.416737258203310E-6	-395.211543168943470E-3
179.000000000000030E+0	577.595630323950670E-6	-583.607154358859900E-3
180.000000000000030E+0	1.670409288627441E-3	-995.482062536346970E-3
181.000000000000030E+0	1.086822019969558E-3	-221.336753206575230E-3
182.000000000000030E+0	789.700812436803440E-6	-740.211324431965360E-3
183.000000000000030E+0	1.098381258110553E-3	-149.299587839877010E-3
184.000000000000030E+0	1.376906697733041E-3	-1.093801859191119E+0
185.000000000000030E+0	438.410103334345990E-6	-2.105101766775014E+0
186.000000000000030E+0	200.178414226977550E-6	-1.582814399918758E+0
187.000000000000030E+0	860.356677937056050E-6	-1.167813264243687E+0
188.000000000000030E+0	1.220478446126986E-3	-425.906717474173080E-3
189.000000000000030E+0	1.533924806977679E-3	-86.311924249383526E-3
190.000000000000030E+0	450.862005138118070E-6	622.323699961778050E-3
191.000000000000030E+0	324.572387400225910E-6	-723.162216298094630E-3
192.000000000000030E+0	548.377042500171090E-6	-1.225242911107444E+0
193.000000000000030E+0	672.168574550015750E-6	-1.148850588064025E+0
194.000000000000030E+0	1.019219569933470E-3	-920.234121401815710E-3
195.000000000000030E+0	947.607084606887300E-6	-1.118251438979316E+0
196.000000000000030E+0	647.315479082988640E-6	-1.497756955197763E+0
197.000000000000030E+0	922.453060968967020E-6	-1.262785508573966E+0
198.000000000000030E+0	899.972519601056160E-6	-1.158499536448188E+0
199.000000000000030E+0	661.384313386343020E-6	-1.774878038055431E+0
200.000000000000030E+0	1.193194534231420E-3	-2.793663201316452E+0
201.000000000000030E+0	703.611906640969370E-6	-1.183756362866181E+0
202.000000000000030E+0	698.296950318498750E-6	-1.641610115172875E+0
203.000000000000030E+0	692.907137309007570E-6	-2.237880794205215E+0
204.000000000000030E+0	1.536674333064077E-3	687.067942304332990E-3
205.000000000000030E+0	1.064788496907683E-3	-2.204671424780534E+0
206.000000000000030E+0	1.735876420451907E-3	-2.012523006145141E+0
207.000000000000030E+0	694.611113503658440E-6	-1.729164980473474E+0
208.000000000000030E+0	931.004609723401900E-6	-2.350648699956924E+0
209.000000000000030E+0	1.488766910296391E-3	-2.099294891188053E+0
210.000000000000030E+0	1.171715002828711E-3	-1.968147987664292E+0
211.000000000000030E+0	873.801397295809750E-6	-2.007637332445516E+0
212.000000000000030E+0	698.970806075109260E-6	-2.809969559185582E+0
213.000000000000030E+0	749.772871506731150E-6	-2.471481262387876E+0
214.000000000000030E+0	625.423963968093990E-6	-2.489992561700237E+0
215.000000000000030E+0	847.309064928286140E-6	-3.376488943578433E+0
216.000000000000030E+0	1.895801947532760E-3	-3.638704978310327E+0
217.000000000000030E+0	751.234830296249330E-6	-2.553558205309641E+0
218.000000000000030E+0	663.355779111216970E-6	-2.568880363023248E+0
219.000000000000030E+0	365.926244486857170E-6	-5.640328026603351E+0
220.000000000000030E+0	450.666337348086430E-6	-2.504672649780784E+0
221.000000000000030E+0	955.183541943098980E-6	-2.766756319257515E+0
222.000000000000030E+0	1.109080843065807E-3	-2.668203273294565E+0
223.000000000000030E+0	1.748641718711674E-3	-2.193059330492840E+0
224.000000000000030E+0	339.805454235467530E-6	-3.369028501850385E+0
225.000000000000030E+0	824.176693833656580E-6	-2.898849141784449E+0
226.000000000000030E+0	188.612754230405430E-6	-1.473837277560930E+0
227.000000000000030E+0	1.124533147292707E-3	-809.063147802613240E-3
228.000000000000030E+0	570.932178840567590E-6	-3.375308379830055E+0
229.000000000000030E+0	773.875704343587940E-6	-3.168481685497144E+0
230.000000000000030E+0	523.087086232223500E-6	-1.053012450134151E+0
231.000000000000030E+0	685.363497202937920E-6	-1.936492618352990E+0
232.000000000000030E+0	706.291967679977220E-6	-2.573457077346954E+0
233.000000000000030E+0	779.772876275526400E-6	-2.507342756670864E+0
234.000000000000030E+0	368.044484401988450E-6	-1.892287833755457E+0
235.000000000000030E+0	1.447229019248966E-3	-2.991090968018169E+0
236.000000000000030E+0	1.016746364984884E-3	-2.901489042672455E+0
237.000000000000030E+0	1.456891552492203E-3	-2.930506874492823E+0
238.000000000000030E+0	1.380677893572003E-3	-3.306493412103118E+0
239.000000000000030E+0	1.084165774420048E-3	-2.795309921720890E+0
240.000000000000030E+0	1.457169187811103E-3	-2.963198293756075E+0
241.000000000000030E+0	1.866580702885227E-3	-2.742018517062855E+0
242.000000000000030E+0	1.310221212596725E-3	-2.348187663263940E+0
243.000000000000030E+0	1.893302048663830E-3	-3.737898682709892E+0
244.000000000000030E+0	1.044913410788745E-3	-3.165512700720507E+0
245.000000000000030E+0	794.219484025920340E-6	-3.586683683334081E+0
246.000000000000030E+0	867.404617127123170E-6	-5.486085755985264E+0
247.000000000000030E+0	823.606679164324450E-6	-3.480030382220754E+0
248.000000000000030E+0	1.050194214402775E-3	-3.984946061576200E+0
249.000000000000030E+0	721.571803389641010E-6	-4.057467573073110E+0
250.000000000000030E+0	593.208091031318030E-6	-1.941415175683145E+0
251.000000000000030E+0	1.019150473510771E-3	620.409158892399560E-3
252.000000000000030E+0	2.025656120799215E-3	1.724236134248206E+0
253.000000000000030E+0	2.194973127427178E-3	3.800480454905181E+0
254.000000000000030E+0	567.594263099413820E-6	2.381992207271308E+0
255.000000000000030E+0	488.130503241559620E-6	1.926213766439978E+0
256.000000000000060E+0	366.390346469174820E-6	1.981130690277876E+0
257.000000000000060E+0	1.356965367276981E-3	3.635663676407767E+0
258.000000000000060E+0	270.546891993516680E-6	1.663533644369656E+0
259.000000000000060E+0	843.778514701018460E-6	-50.567964647859218E-3
260.000000000000060E+0	2.030620028803680E-3	84.413663691200083E-3
261.000000000000060E+0	2.199093352435142E-3	924.720222569578750E-3
262.000000000000060E+0	582.369882665919420E-6	3.018871730046663E+0
263.000000000000060E+0	263.999536290971540E-6	3.708517935648898E+0
264.000000000000060E+0	1.386235204841180E-3	1.777053424746974E+0
265.000000000000060E+0	1.144849549319237E-3	2.785533259912509E+0
266.000000000000060E+0	1.046169436446232E-3	2.592673725920224E+0
267.000000000000060E+0	6.182595209044455E-3	1.829475904135202E+0
268.000000000000060E+0	2.351575551469022E-3	1.802733794035492E+0
269.000000000000060E+0	1.404751235962559E-3	1.337584800142345E+0
270.000000000000060E+0	1.258668255360466E-3	1.983043185445886E+0
271.000000000000060E+0	1.045947898920001E-3	3.658271718075260E+0
272.000000000000060E+0	568.869092819773410E-6	1.399607602765000E+0
273.000000000000060E+0	1.134457925693700E-3	369.337022846794480E-3
274.000000000000060E+0	1.030519310201674E-3	1.457813602197585E+0
275.000000000000060E+0	1.164012504018133E-3	1.491584820228755E+0
276.000000000000060E+0	408.813869827338900E-6	762.679209959459920E-3
277.000000000000060E+0	528.540875065835310E-6	1.380616786978501E+0
278.000000000000060E+0	744.746441448698900E-6	1.172011736656858E+0
279.000000000000060E+0	1.304817727805942E-3	2.007474986028339E+0
280.000000000000060E+0	2.909740188993945E-3	1.378070348948361E+0
281.000000000000060E+0	887.571764392663400E-6	743.411763422112570E-3
282.000000000000060E+0	400.963247426023200E-6	84.347515608434412E-3
283.000000000000060E+0	1.278274536013435E-3	-1.554468671092973E+0
284.000000000000060E+0	1.047951663250124E-3	-3.538694514001240E+0
285.000000000000060E+0	1.052130416415166E-3	-4.581043096235449E+0
286.000000000000060E+0	102.568119589910640E-6	-2.766957742165308E+0
287.000000000000060E+0	1.483239724889389E-3	-1.020424509561182E+0
288.000000000000060E+0	1.859130579646927E-3	-588.415767118045880E-3
289.000000000000060E+0	323.068378824011250E-6	-644.428181451215050E-3
290.000000000000060E+0	15.114465061619313E-3	2.399141597199991E+0
291.000000000000060E+0	8.067150031400341E-3	4.538679929892945E+0
292.000000000000060E+0	1.595639571101115E-3	1.715848370786257E+0
293.000000000000060E+0	1.343491778460982E-3	1.430865997995615E+0
294.000000000000060E+0	3.145886850314746E-3	446.892975596431710E-3
295.000000000000060E+0	1.195854594868251E-3	205.857930460032760E-3
296.000000000000060E+0	712.944208922002390E-6	152.021559221560300E-3
297.000000000000060E+0	2.122509389382444E-3	-136.587203640588460E-3
298.000000000000060E+0	4.909329504999096E-3	1.039582838148497E+0
299.000000000000060E+0	5.655965847900980E-3	-1.252039076860317E+0
300.000000000000060E+0	532.553605518133530E-6	-1.266565611208752E+0
301.000000000000060E+0	398.216640736724050E-6	1.457368026196470E+0
302.000000000000060E+0	2.037275290842964E-3	667.095041138530460E-3
303.000000000000060E+0	2.263924365613794E-3	-1.252307917973015E+0
304.000000000000060E+0	2.373681986908949E-3	-2.013812840076392E+0
305.000000000000060E+0	7.865502331338318E-3	-2.110800677227315E+0
306.000000000000060E+0	2.424755621573879E-3	330.091811538570700E-3
307.000000000000060E+0	9.061096760162894E-3	2.101271567903824E+0
308.000000000000060E+0	660.427298030149820E-6	2.513160194829514E+0
309.000000000000060E+0	1.363549355005302E-3	2.102532139179978E+0
310.000000000000060E+0	5.375084054815038E-3	3.595093643228021E+0
311.000000000000060E+0	2.019991025285859E-3	2.816352071574359E+0
312.000000000000060E+0	2.715597149891027E-3	2.990808039845059E+0
313.000000000000060E+0	516.586151238654390E-6	1.669495047653885E+0
314.000000000000060E+0	21.715146713907015E-3	4.052526681263384E+0
315.000000000000060E+0	1.564422372660243E-3	1.099948660498517E+0
316.000000000000060E+0	1.042319516653124E-3	3.309818877974300E+0
317.000000000000060E+0	4.088550718664942E-3	2.885698507830424E+0
318.000000000000060E+0	1.067412088865739E-3	2.551916988204946E+0
319.000000000000060E+0	1.485846488007028E-3	3.789649610722509E+0
320.000000000000060E+0	1.130286599037859E-3	4.991817666375993E+0
321.000000000000060E+0	3.725931451632942E-3	3.289753637935745E+0
322.000000000000060E+0	3.477684580985181E-3	490.995390288272710E-3
323.000000000000060E+0	1.486115638138603E-3	1.304860220442363E+0
324.000000000000060E+0	3.307415649550698E-3	3.612163712292999E+0
325.000000000000060E+0	3.583689925217950E-3	4.537373697190688E+0
326.000000000000060E+0	1.773736365810067E-3	3.430388514880747E+0
327.000000000000060E+0	1.945645211753082E-3	2.825200178668945E+0
328.000000000000060E+0	3.569615375527384E-3	2.523299904351815E+0
329.000000000000060E+0	1.409556942421039E-3	-113.712789810763830E-3
330.000000000000060E+0	6.616019444559618E-3	-649.571479647480630E-3
331.000000000000060E+0	3.516546173368133E-3	703.606348036942000E-3
332.000000000000060E+0	5.517904511707312E-3	1.534353964866944E+0
333.000000000000060E+0	1.987882735659890E-3	893.095738379605210E-3
334.000000000000060E+0	6.362178254702702E-3	-1.806323459307846E+0
335.000000000000060E+0	22.904135725177511E-3	-1.262014139961548E+0
336.000000000000060E+0	4.035583989904595E-3	-3.742405241017278E+0
337.000000000000060E+0	1.555487632018748E-3	-4.341770981815431E+0
338.000000000000060E+0	1.577125367232031E-3	-2.930045265403455E+0
339.000000000000060E+0	2.044265726864828E-3	-3.730783935972707E+0
340.000000000000060E+0	2.349250795524013E-3	-4.954443566393858E+0
341.000000000000060E+0	949.534407202096840E-6	-3.420925427704621E+0
342.000000000000060E+0	495.176071835914660E-6	-4.805335543614834E+0
343.000000000000060E+0	222.399352201450370E-6	-4.227668098234633E+0
344.000000000000060E+0	728.341571327554250E-6	-3.023912388758354E+0
345.000000000000060E+0	1.683324396287989E-3	-1.392639460329280E+0
346.000000000000060E+0	2.820965279777589E-3	-134.767097964841630E-3
347.000000000000060E+0	6.403513381199346E-3	-2.587487158288749E+0
348.000000000000060E+0	9.649878796196101E-3	-687.398142645573860E-3
349.000000000000060E+0	1.634694821422187E-3	-1.853986003118468E+0
350.000000000000060E+0	7.494884241932394E-3	-1.841144097048567E+0
351.000000000000060E+0	792.326099107299940E-6	-4.927413679739466E+0
352.000000000000060E+0	1.597496543507675E-3	-6.868980474939141E+0
353.000000000000060E+0	4.898436664833005E-3	-7.831308822439135E+0
354.000000000000060E+0	869.498179896072120E-6	-9.914406876517937E+0
355.000000000000060E+0	2.893154548287460E-3	-10.626127764460401E+0
356.000000000000060E+0	2.158263031632388E-3	-8.676465718965616E+0
357.000000000000060E+0	3.300872570649961E-3	-11.232153519529042E+0
358.000000000000060E+0	1.527686075496849E-3	-12.713626340931246E+0
359.000000000000060E+0	2.442695020563265E-3	-11.104339596346863E+0
360.000000000000060E+0	1.767845324709787E-3	-12.404004355688704E+0
361.000000000000060E+0	1.254588623775013E-3	-10.982610824176126E+0
362.000000000000060E+0	2.298780030977893E-3	-10.475498064584837E+0
363.000000000000060E+0	4.746370215981237E-3	-11.469491945893060E+0
364.000000000000060E+0	2.871401678498225E-3	-12.517669798248100E+0
365.000000000000060E+0	585.667959224438270E-6	-14.322502752666042E+0
366.000000000000060E+0	1.999862206923421E-3	-16.823716977341356E+0
367.000000000000060E+0	867.935709520551270E-6	-15.846089450859148E+0
368.000000000000060E+0	3.311999614169930E-3	-15.374326623558268E+0
369.000000000000060E+0	2.765912313407697E-3	-16.489456377931717E+0
370.000000000000060E+0	1.930914346877316E-3	-17.739949906188244E+0
371.000000000000060E+0	2.969039605328572E-3	-17.244823272794122E+0
372.000000000000060E+0	2.392948933196781E-3	-17.768680150640851E+0
373.000000000000060E+0	1.533829066086353E-3	-18.112690248732264E+0
374.000000000000060E+0	2.352178335259106E-3	-15.825437706867403E+0
375.000000000000060E+0	3.771523145049853E-3	-15.922940619430271E+0
376.000000000000060E+0	8.557594025265628E-3	-16.997336438263456E+0
377.000000000000060E+0	1.974227575232163E-3	-18.672079630206817E+0
378.000000000000060E+0	1.965850151183031E-3	-17.967036349984781E+0
379.000000000000060E+0	2.215563417630364E-3	-17.060209879244141E+0
380.000000000000060E+0	1.793992266700637E-3	-17.641128943776952E+0
381.000000000000060E+0	2.351282075741268E-3	-17.569216834605349E+0
382.000000000000060E+0	4.002880362022843E-3	-17.018820880185679E+0
383.000000000000060E+0	1.501036167756018E-3	-14.076540910318304E+0
384.000000000000060E+0	2.297211346652805E-3	-14.217242638635765E+0
385.000000000000060E+0	782.969010990950020E-6	-12.014749265349433E+0
386.000000000000060E+0	2.001090144040071E-3	-13.379051867998275E+0
387.000000000000060E+0	5.134583092638732E-3	-13.655166594709996E+0
388.000000000000060E+0	2.746154641444934E-3	-11.836488840973837E+0
389.000000000000060E+0	2.444525624009407E-3	-11.848597914308396E+0
390.000000000000060E+0	888.720833266839600E-6	-12.493469059727399E+0
391.000000000000060E+0	4.215709367791703E-3	-10.989377313880960E+0
392.000000000000060E+0	3.213108801199066E-3	-14.025373091430062E+0
393.000000000000060E+0	2.631202920906431E-3	-12.509765375476460E+0
394.000000000000060E+0	1.839127106849164E-3	-10.902355831126222E+0
395.000000000000060E+0	3.529405480569027E-3	-12.371766802008297E+0
396.000000000000060E+0	906.396679202066080E-6	-11.971956209658162E+0
397.000000000000060E+0	861.259788961684030E-6	-13.884230039064805E+0
398.000000000000060E+0	2.491232931528278E-3	-12.103112487849712E+0
399.000000000000060E+0	1.309054831808369E-3	-10.128651804941779E+0
400.000000000000060E+0	2.923637749112003E-3	-9.989820111746372E+0
401.000000000000060E+0	3.914444289658169E-3	-9.288789572400900E+0
402.000000000000060E+0	7.701172210169893E-3	-7.364172481518014E+0
403.000000000000060E+0	1.389012658162804E-3	-5.927874554883285E+0
404.000000000000060E+0	836.914188633421080E-6	-5.892397104519306E+0
405.000000000000060E+0	1.498105488084360E-3	-6.903478138437391E+0
406.000000000000060E+0	1.379552232727133E-3	-6.062308270514540E+0
407.000000000000060E+0	1.268193234705924E-3	-6.119801648391617E+0
408.000000000000060E+0	1.765730465973255E-3	-6.730365069219339E+0
409.000000000000060E+0	2.221199276252238E-3	-6.512693229123805E+0
410.000000000000060E+0	3.295709939738939E-3	-5.996353486659884E+0
411.000000000000060E+0	1.970232301751172E-3	-4.862883435382220E+0
412.000000000000060E+0	1.225384492770953E-3	-5.709084885005733E+0
413.000000000000060E+0	2.163019024084852E-3	-6.571546762610698E+0
414.000000000000060E+0	3.416400704211591E-3	-5.776983014719770E+0
415.000000000000060E+0	2.999957013822728E-3	-5.522316297281693E+0
416.000000000000060E+0	125.178897065025470E-6	-5.716822581598301E+0
417.000000000000060E+0	1.260271192140333E-3	-6.946749255388943E+0
418.000000000000060E+0	2.984649666077139E-3	-6.648745637074636E+0
419.000000000000060E+0	3.460065407748261E-3	-6.142930323347379E+0
420.000000000000060E+0	3.639579160144042E-3	-6.059810026091332E+0
421.000000000000060E+0	1.887206122199058E-3	-5.809135312337665E+0
422.000000000000060E+0	1.820361327467027E-3	-7.557551578270282E+0
423.000000000000060E+0	2.645775443637389E-3	-6.716909322266943E+0
424.000000000000060E+0	902.555450013218080E-6	-5.834382683868156E+0
425.000000000000060E+0	1.672134006972863E-3	-7.461600990807479E+0
426.000000000000060E+0	3.123616771437417E-3	-7.024654929967141E+0
427.000000000000060E+0	1.581336250557079E-3	-6.116474129789565E+0
428.000000000000060E+0	336.264995368412980E-6	-5.682628360510193E+0
429.000000000000060E+0	1.066092779563596E-3	-6.403749559810597E+0
430.000000000000060E+0	1.040390418849914E-3	-7.575361246404297E+0
431.000000000000060E+0	1.306740150841899E-3	-6.437061561537234E+0
432.000000000000060E+0	412.777176483428800E-6	-7.736637788163579E+0
433.000000000000060E+0	1.907743548525234E-3	-7.036667401751797E+0
