Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
95.000000000000014E+0	-1.445936397393120E-3	-18.210776356023705E-3
96.000000000000014E+0	-27.730353694248807E-3	-8.136646810755752E-3
97.000000000000014E+0	-6.157112837255161E-3	-24.158529877627823E-3
98.000000000000014E+0	2.802808787649037E-3	-7.195813317311947E-3
99.000000000000014E+0	-12.466023958015032E-3	10.260966370857515E-3
100.000000000000010E+0	9.141099829587657E-3	-2.073023302387567E-3
101.000000000000010E+0	-2.204756941302715E-3	1.703324631264986E-3
102.000000000000010E+0	5.081518353449351E-3	962.367950507616190E-6
103.000000000000010E+0	-4.140199023704088E-3	2.751398975406878E-3
104.000000000000010E+0	-3.874098852652941E-3	358.801896474302570E-6
105.000000000000010E+0	-1.962462969018684E-3	1.520046888995926E-3
106.000000000000010E+0	-1.634707810605169E-3	3.692435750258473E-3
107.000000000000010E+0	6.873959702221902E-3	8.271883706881884E-3
108.000000000000010E+0	2.008915353726718E-3	-8.582535961915196E-3
109.000000000000010E+0	2.247420888919098E-3	-2.245583650043906E-3
110.000000000000010E+0	-2.182748902119302E-3	-881.284856424565900E-6
111.000000000000010E+0	-647.665976153046920E-6	-3.264784462190288E-3
112.000000000000010E+0	35.642695313637146E-3	-3.660391137658878E-3
113.000000000000010E+0	-5.347651338628333E-3	-5.812993008739915E-3
114.000000000000010E+0	2.890309574121308E-3	-2.083408499236778E-3
115.000000000000010E+0	323.200197842241660E-6	-3.683497154325437E-3
116.000000000000010E+0	-4.499461300580973E-3	1.345352961086024E-3
117.000000000000010E+0	-3.827141120016561E-3	1.295574056964400E-3
118.000000000000010E+0	-1.635556720502371E-3	4.231144110773735E-3
119.000000000000010E+0	-1.882649154556300E-3	-2.122121638694244E-3
120.000000000000010E+0	9.556660735070742E-3	-10.317451870583139E-3
121.000000000000010E+0	1.055765445582434E-3	5.072789912072002E-3
122.000000000000010E+0	1.043156193983037E-3	1.735056793358073E-3
123.000000000000010E+0	1.814111220119520E-3	663.757340401489070E-6
124.000000000000010E+0	-169.170730356696540E-6	-745.168087187782760E-6
125.000000000000010E+0	-147.553438031972210E-6	-1.328554805390931E-3
126.000000000000010E+0	-1.466756891981235E-3	-79.984132041020206E-6
127.000000000000010E+0	-908.901945966297850E-6	614.898406185433390E-6
128.000000000000030E+0	-1.616749969742526E-3	4.990604412909974E-3
129.000000000000030E+0	-126.079721049783350E-6	2.298755502669629E-3
130.000000000000030E+0	-827.394571667595170E-6	817.069533157919850E-6
131.000000000000030E+0	-3.776545009054241E-3	793.834008722766640E-6
132.000000000000030E+0	-1.855337195949703E-3	758.544227629073900E-6
133.000000000000030E+0	-2.436080672825441E-3	-259.679630526983890E-6
134.000000000000030E+0	-3.459194395244808E-3	-1.479757088304693E-3
135.000000000000030E+0	-991.312411581504390E-6	97.882762091931440E-6
136.000000000000030E+0	-1.852549222249193E-3	-807.999191550488150E-6
137.000000000000030E+0	3.062399846108846E-3	-964.274165607189520E-6
138.000000000000030E+0	1.594796859530973E-3	1.215439761609089E-3
139.000000000000030E+0	-1.052228456862529E-3	563.191256344917620E-6
140.000000000000030E+0	-1.577129454873570E-3	-89.663614094107026E-6
141.000000000000030E+0	-1.453865346667375E-3	-2.070945050856241E-3
142.000000000000030E+0	-1.060694851495741E-3	-798.679344185047490E-6
143.000000000000030E+0	-295.859445683248650E-6	32.461322695721110E-6
144.000000000000030E+0	-153.668364215545800E-6	725.852386876756460E-6
145.000000000000030E+0	-1.620512914377542E-3	355.271461246754920E-6
146.000000000000030E+0	-1.333515963831166E-3	-2.747292360858142E-3
147.000000000000030E+0	-377.878602591037350E-6	1.393547071875423E-3
148.000000000000030E+0	112.520056624394730E-6	997.733553382457910E-6
149.000000000000030E+0	-595.118400088743440E-6	370.357710779250050E-6
150.000000000000030E+0	-693.726263309521730E-6	453.149645051051490E-6
151.000000000000030E+0	-434.940412455665740E-6	448.428690918074770E-6
152.000000000000030E+0	683.971222194882730E-6	-258.695875439453810E-6
153.000000000000030E+0	1.643256699714616E-3	3.026508694484312E-3
154.000000000000030E+0	1.417509315479620E-3	1.191312824236504E-3
155.000000000000030E+0	-402.151874436152130E-6	1.179984475146212E-3
156.000000000000030E+0	-1.014226003915690E-3	1.360748110437247E-3
157.000000000000030E+0	-1.038432992252671E-3	182.553813721682390E-6
158.000000000000030E+0	-376.531856426877650E-6	-251.971463031759830E-6
159.000000000000030E+0	-25.365934138431981E-6	790.584267038391500E-6
160.000000000000030E+0	-166.739591501227530E-6	771.693488331177310E-6
161.000000000000030E+0	-562.796652651039720E-6	-153.544932966881110E-6
162.000000000000030E+0	243.702358734133320E-6	-1.670761227306462E-3
163.000000000000030E+0	-721.423998825597760E-6	-7.971788341604568E-3
164.000000000000030E+0	-5.504598874506918E-3	-3.243271750335446E-3
165.000000000000030E+0	964.992003420593910E-6	1.242211661336883E-3
166.000000000000030E+0	458.472890730773990E-6	259.689776138876540E-6
167.000000000000030E+0	90.847865210448025E-6	188.679035160055180E-6
168.000000000000030E+0	116.075811509505090E-6	108.357261419567520E-6
169.000000000000030E+0	230.350088720868800E-6	-103.529204597933990E-6
170.000000000000030E+0	578.206669590985690E-6	-208.652356814318770E-6
171.000000000000030E+0	805.972139768521910E-6	-131.010694021506750E-6
172.000000000000030E+0	87.928106862225302E-6	934.538306774247450E-6
173.000000000000030E+0	-139.403421937512080E-6	612.691991257704020E-6
174.000000000000030E+0	-498.523905891951580E-6	262.511476159237900E-6
175.000000000000030E+0	-1.094227790903223E-3	364.924044237373340E-6
176.000000000000030E+0	-850.379762996372310E-6	554.695665885765920E-6
177.000000000000030E+0	2.145350138983231E-3	-456.907113987636490E-6
178.000000000000030E+0	275.191520932697900E-6	944.133548812422800E-6
179.000000000000030E+0	176.560250971595210E-6	1.704551382120841E-3
180.000000000000030E+0	-1.168233560117771E-3	1.613298050543274E-3
181.000000000000030E+0	249.571594622668130E-6	553.079696613675760E-6
182.000000000000030E+0	627.992322783266870E-6	334.849332639043500E-6
183.000000000000030E+0	189.744159436687830E-6	949.103962482227570E-6
184.000000000000030E+0	169.484805807385900E-6	450.392289777455210E-6
185.000000000000030E+0	910.296914577973470E-6	463.065336267993350E-6
186.000000000000030E+0	1.239071209836588E-3	529.450678012083320E-6
187.000000000000030E+0	676.393582244069220E-6	951.841145486668540E-6
188.000000000000030E+0	205.742593062220310E-6	-1.383322313327909E-3
189.000000000000030E+0	214.751936426016810E-6	1.925535612154186E-3
190.000000000000030E+0	-95.044463729821517E-6	451.794244663866410E-6
191.000000000000030E+0	56.155921771329581E-6	470.815026527411260E-6
192.000000000000030E+0	268.397836864417150E-6	692.628324994896370E-6
193.000000000000030E+0	917.175654485843020E-6	625.589696203656860E-6
194.000000000000030E+0	671.615485681821450E-6	495.238423913302200E-6
195.000000000000030E+0	280.476049095609240E-6	454.164219440298790E-6
196.000000000000030E+0	198.624736784578850E-6	618.916487959095500E-6
197.000000000000030E+0	635.540650064974480E-6	273.211414599273680E-6
198.000000000000030E+0	79.702235515776942E-6	350.772425045993740E-6
199.000000000000030E+0	407.524157458628960E-6	6.853727891230669E-6
200.000000000000030E+0	1.194726795258960E-3	54.661074031719229E-6
201.000000000000030E+0	-286.709497709472060E-6	409.188886640671910E-6
202.000000000000030E+0	106.254279717999590E-6	546.057854489909890E-6
203.000000000000030E+0	158.201928548313770E-6	252.985765670482640E-6
204.000000000000030E+0	-417.002815809166670E-6	-783.646361387163940E-6
205.000000000000030E+0	731.820913900120720E-6	-77.538053916603362E-6
206.000000000000030E+0	-59.181364950157166E-6	-61.181858257710435E-6
207.000000000000030E+0	-1.317131857099019E-3	1.234185312118933E-3
208.000000000000030E+0	-1.646512357411441E-3	-1.066656896511974E-3
209.000000000000030E+0	606.384005759300110E-6	87.671933106632605E-6
210.000000000000030E+0	390.439018886609960E-6	542.989185628792840E-6
211.000000000000030E+0	515.011213458467920E-6	726.293310389826940E-6
212.000000000000030E+0	299.994938781184880E-6	457.864780855690050E-6
213.000000000000030E+0	459.048873872525920E-6	689.456719526911000E-6
214.000000000000030E+0	436.402788165300070E-6	763.489572564289720E-6
215.000000000000030E+0	531.691027915718930E-6	79.679126912220310E-6
216.000000000000030E+0	-2.387335152627644E-3	-435.030532522761820E-6
217.000000000000030E+0	685.401376945550380E-6	217.606936587144580E-6
218.000000000000030E+0	868.794464372483820E-6	453.203427621447530E-6
219.000000000000030E+0	2.705338383683131E-3	-475.058076856271390E-6
220.000000000000030E+0	614.919428319640080E-6	423.918979697464770E-6
221.000000000000030E+0	405.479093426858410E-6	433.698862678524750E-6
222.000000000000030E+0	758.457079105845170E-6	515.806442516726880E-6
223.000000000000030E+0	625.485630937309510E-6	845.772196072946890E-6
224.000000000000030E+0	711.573741953176920E-6	876.580883708043330E-6
225.000000000000030E+0	725.461341807635090E-6	328.575972176757400E-6
226.000000000000030E+0	9.286194013162277E-6	1.729809746166413E-3
227.000000000000030E+0	-2.757572548508565E-3	876.155795045245560E-6
228.000000000000030E+0	1.003112569332771E-3	182.752183370172240E-6
229.000000000000030E+0	1.015472460356297E-3	53.465603998418247E-6
230.000000000000030E+0	463.926029567230420E-6	-130.814818195963740E-6
231.000000000000030E+0	573.848825739802010E-6	237.214895471681610E-6
232.000000000000030E+0	195.104087045780290E-6	413.311039451123060E-6
233.000000000000030E+0	294.365043419849740E-6	-139.119287587828220E-6
234.000000000000030E+0	350.476843117347540E-6	330.490214250673370E-6
235.000000000000030E+0	688.799182285756290E-6	437.093372686304230E-6
236.000000000000030E+0	554.863736724381320E-6	688.201817031009630E-6
237.000000000000030E+0	187.265102169008890E-6	636.634352724522620E-6
238.000000000000030E+0	-107.640009152491800E-6	710.185621824450770E-6
239.000000000000030E+0	441.167923949005430E-6	901.752810706446880E-6
240.000000000000030E+0	352.256698120063290E-6	1.018218823611580E-3
241.000000000000030E+0	260.879027123009670E-6	-280.155434726262510E-6
242.000000000000030E+0	1.187736067063323E-3	418.130955635339750E-6
243.000000000000030E+0	841.751267598327350E-6	688.841243372606940E-6
244.000000000000030E+0	1.201981603322317E-3	971.295227133768230E-6
245.000000000000030E+0	930.048252611199910E-6	853.000460032881390E-6
246.000000000000030E+0	1.156994626959191E-3	40.678519846715248E-6
247.000000000000030E+0	1.358688168411249E-3	853.235721502597620E-6
248.000000000000030E+0	1.648020123584466E-3	755.009466765339980E-6
249.000000000000030E+0	1.469657615271898E-3	693.648058870350270E-6
250.000000000000030E+0	1.534306740447148E-3	928.752246971219330E-6
251.000000000000030E+0	1.103239164996228E-3	422.035771598810090E-6
252.000000000000030E+0	1.880966297049618E-3	292.841946871988700E-6
253.000000000000030E+0	2.745191677461051E-3	-314.878881558578130E-6
254.000000000000030E+0	1.780699657428074E-3	370.744911694611460E-6
255.000000000000030E+0	1.734246707551715E-3	-309.553266107710850E-6
256.000000000000060E+0	1.958593002160044E-3	-92.160027631392900E-6
257.000000000000060E+0	1.055981629832674E-3	-706.879269904358730E-6
258.000000000000060E+0	1.303562044249995E-3	-195.985169864288300E-6
259.000000000000060E+0	2.333517906647639E-3	-71.455079126666902E-6
260.000000000000060E+0	83.757571261713936E-6	-2.274602495664229E-3
261.000000000000060E+0	7.065159069465096E-3	-643.979691543855200E-6
262.000000000000060E+0	929.513346951988270E-6	-1.062178662041092E-3
263.000000000000060E+0	1.700094388960144E-3	-317.495389721762290E-6
264.000000000000060E+0	-159.396281487838910E-6	-1.550345250067898E-3
265.000000000000060E+0	3.719390501948845E-3	64.799436751827251E-6
266.000000000000060E+0	1.572386616655830E-3	-122.254079257835160E-6
267.000000000000060E+0	435.965363750798600E-6	-3.227209947070529E-3
268.000000000000060E+0	2.585788137103348E-3	-92.442295910401509E-6
269.000000000000060E+0	982.320693746114660E-6	2.254486425268149E-3
270.000000000000060E+0	3.054154448081903E-3	278.912435041502530E-6
271.000000000000060E+0	3.046263693146568E-3	-1.305610376542583E-3
272.000000000000060E+0	1.882325332689120E-3	-799.179289845728380E-6
273.000000000000060E+0	2.778829789334251E-3	1.791301196341438E-3
274.000000000000060E+0	1.308751156288752E-3	787.742764106826440E-6
275.000000000000060E+0	426.024641799460640E-6	-328.517858555919460E-6
276.000000000000060E+0	1.637411118015796E-3	-452.360308273276660E-6
277.000000000000060E+0	1.542728080978038E-3	-1.372631220486045E-3
278.000000000000060E+0	2.724127162548252E-3	-1.135356014610819E-3
279.000000000000060E+0	2.445011569216998E-3	-308.104581019633410E-6
280.000000000000060E+0	2.625624429500833E-3	-628.180588167650860E-6
281.000000000000060E+0	1.831310032165038E-3	-1.327259185860747E-3
282.000000000000060E+0	1.547868838659086E-3	-1.217756609288647E-3
283.000000000000060E+0	1.333662465261195E-3	-361.085174571874400E-6
284.000000000000060E+0	1.870091782396661E-3	-1.595540334332590E-3
285.000000000000060E+0	1.113827020269371E-3	778.837629809182560E-6
286.000000000000060E+0	-158.379202167142050E-6	-892.340448577144440E-6
287.000000000000060E+0	520.073906074368010E-6	-1.986096679106884E-3
288.000000000000060E+0	1.883412702827013E-3	-1.246572171798981E-3
289.000000000000060E+0	458.066128567833490E-6	-1.972675960214647E-3
290.000000000000060E+0	-5.406883497463827E-3	-14.305271275566810E-3
291.000000000000060E+0	3.135363376443341E-3	4.049491749907897E-3
292.000000000000060E+0	1.185479220874131E-3	-2.328936220977749E-3
293.000000000000060E+0	1.718060124007783E-3	-1.063184514792697E-3
294.000000000000060E+0	202.174611935290210E-6	-1.022384444335052E-3
295.000000000000060E+0	-15.722506251829797E-6	-967.032486971869670E-6
296.000000000000060E+0	619.425398694372170E-6	-1.576938726751646E-3
297.000000000000060E+0	1.065496559817669E-3	734.722545792976070E-6
298.000000000000060E+0	61.809319077309595E-6	-333.720627259257150E-6
299.000000000000060E+0	1.038810514124672E-3	-4.261133423901628E-3
300.000000000000060E+0	233.817961637418830E-6	-1.483447297708804E-3
301.000000000000060E+0	661.001393089696030E-6	-2.345090853019749E-3
302.000000000000060E+0	825.817214322142240E-6	-1.671154227436328E-3
303.000000000000060E+0	2.313223967410747E-3	4.494477986186203E-3
304.000000000000060E+0	-516.389976522410590E-6	1.599237018058731E-3
305.000000000000060E+0	-2.197636876675335E-3	4.519799219470974E-3
306.000000000000060E+0	743.620463642875240E-6	-3.800525177363897E-3
307.000000000000060E+0	6.396727767705637E-3	8.467155227582120E-3
308.000000000000060E+0	-589.988482504072670E-6	-2.215470985630009E-3
309.000000000000060E+0	569.062149950237400E-6	-1.953348861974368E-3
310.000000000000060E+0	599.799615195909330E-6	-2.491410927342461E-3
311.000000000000060E+0	1.318220821214391E-3	-1.828871690600269E-3
312.000000000000060E+0	1.185622068237250E-3	-219.713795230207190E-6
313.000000000000060E+0	2.347943446640881E-3	-1.661305056651829E-3
314.000000000000060E+0	-293.684969767145770E-6	-1.494114096566099E-3
315.000000000000060E+0	559.523642795922750E-6	-372.132462644049810E-6
316.000000000000060E+0	-783.312978728327210E-6	-731.738839581870830E-6
317.000000000000060E+0	-251.357267784129840E-6	-454.127460560215420E-6
318.000000000000060E+0	765.384150993008270E-6	-946.124483635397370E-6
319.000000000000060E+0	-13.197962942839066E-6	-45.597330974212098E-6
320.000000000000060E+0	-1.066174682767594E-3	-2.235426462983388E-3
321.000000000000060E+0	874.316115840170770E-6	-4.103734617537865E-3
322.000000000000060E+0	-1.123874182875390E-3	-5.810608424303496E-3
323.000000000000060E+0	409.418538442914480E-6	-1.382772819118141E-3
324.000000000000060E+0	-2.096117662033780E-3	-7.227314767690212E-3
325.000000000000060E+0	941.160367509804950E-6	-4.091484043682410E-3
326.000000000000060E+0	852.740244592375490E-6	-1.634834657814566E-3
327.000000000000060E+0	19.593479881016235E-6	-1.389684790059732E-3
328.000000000000060E+0	580.365778373231330E-6	-3.123986032566329E-3
329.000000000000060E+0	-497.548368559306880E-6	-1.253225786568166E-3
330.000000000000060E+0	-1.731851614470042E-3	774.247712656221190E-6
331.000000000000060E+0	1.476532045690418E-3	-3.630084325201208E-3
332.000000000000060E+0	1.481929718504983E-3	321.287065451363100E-6
333.000000000000060E+0	57.804296561203977E-6	-632.472833245799970E-6
334.000000000000060E+0	2.734076971211299E-3	-659.985381850293770E-6
335.000000000000060E+0	-5.601588765301879E-3	-11.927838093082678E-3
336.000000000000060E+0	-1.430797977091270E-3	-4.128879335924415E-3
337.000000000000060E+0	-2.893274307316169E-3	-3.047436926287176E-3
338.000000000000060E+0	-186.733064407012920E-6	-3.572372583925845E-3
339.000000000000060E+0	2.207401553344790E-3	-3.448963952963748E-3
340.000000000000060E+0	-4.947164714075832E-3	-6.872573907944501E-3
341.000000000000060E+0	-85.427298277876676E-6	-902.023705572276660E-6
342.000000000000060E+0	119.890521615220750E-6	-1.193061187158113E-3
343.000000000000060E+0	-1.002406304912949E-3	-2.343692197730123E-3
344.000000000000060E+0	-1.690173123380248E-3	-2.416599178715026E-3
345.000000000000060E+0	523.150389984572630E-6	-2.175553984219528E-3
346.000000000000060E+0	1.456786438897745E-3	-1.912305272990296E-3
347.000000000000060E+0	-1.572651703306599E-3	-6.491986815798939E-3
348.000000000000060E+0	-3.240593002793470E-3	-1.657688236872201E-3
349.000000000000060E+0	-2.535794656981040E-3	-1.574384703580285E-3
350.000000000000060E+0	-3.848323528415379E-3	-2.809484872082100E-3
351.000000000000060E+0	-430.089014534394340E-6	-1.877251946441954E-3
352.000000000000060E+0	-956.017628977415160E-6	-4.913775834366770E-3
353.000000000000060E+0	-5.269820283468339E-3	-5.800351655461092E-3
354.000000000000060E+0	-3.305106372643305E-3	-2.093548811761351E-3
355.000000000000060E+0	-2.088090192544232E-3	-736.566162805167480E-6
356.000000000000060E+0	623.025795439901590E-6	-1.769286892504095E-3
357.000000000000060E+0	-3.009870297528868E-3	1.251881547846601E-3
358.000000000000060E+0	969.323932290651160E-6	-5.914494436667990E-3
359.000000000000060E+0	-3.551229156556277E-3	-2.057791883399089E-3
360.000000000000060E+0	-4.207936314301432E-3	-1.728764080783167E-3
361.000000000000060E+0	-3.019729056150297E-3	-2.838878914655409E-3
362.000000000000060E+0	-2.567196363955262E-3	-997.812398198766110E-6
363.000000000000060E+0	-1.303414338740521E-3	-2.764846084276292E-3
364.000000000000060E+0	-3.645978209449373E-3	-4.068724532446519E-3
365.000000000000060E+0	-2.567344580101246E-3	-826.390645340446640E-6
366.000000000000060E+0	-3.305964159917453E-3	-1.716991520828732E-3
367.000000000000060E+0	-3.777469094200808E-3	-2.858949834811943E-3
368.000000000000060E+0	-2.914917919072651E-3	-1.915072856805740E-3
369.000000000000060E+0	-3.692915281286234E-3	100.142278379927320E-6
370.000000000000060E+0	-4.857399221794922E-3	172.663247362794460E-6
371.000000000000060E+0	-6.382191361987198E-3	510.893879247039980E-6
372.000000000000060E+0	-2.941771030245260E-3	1.628853488983541E-3
373.000000000000060E+0	-680.855571640592130E-6	1.869103444932694E-3
374.000000000000060E+0	-4.398846582742399E-3	2.641480167083674E-3
375.000000000000060E+0	-4.741155959313476E-3	6.367349667367551E-3
376.000000000000060E+0	-4.723616137718869E-3	2.865675282292519E-3
377.000000000000060E+0	-2.250127258605509E-3	1.104527160448632E-3
378.000000000000060E+0	-1.102568735894660E-3	434.562648191626340E-6
379.000000000000060E+0	144.634383060876920E-6	892.399412789849060E-6
380.000000000000060E+0	-4.117863515794462E-3	-858.746118119793750E-6
381.000000000000060E+0	-7.391139310349550E-3	-1.317469114208862E-3
382.000000000000060E+0	1.566262394931361E-3	1.639311833018459E-3
383.000000000000060E+0	-1.625374436486713E-3	-1.356884001898035E-3
384.000000000000060E+0	-2.678025078970589E-3	-1.527572171431116E-3
385.000000000000060E+0	-1.629205164594129E-3	-732.151008383540070E-6
386.000000000000060E+0	-616.703520580846790E-6	-1.520527055578804E-3
387.000000000000060E+0	327.831709227508860E-6	1.362461318287983E-3
388.000000000000060E+0	-1.178968069420700E-3	-269.493168527461290E-6
389.000000000000060E+0	-919.392894845348530E-6	494.389576416081340E-6
390.000000000000060E+0	-3.009187497474375E-3	1.608182690215370E-3
391.000000000000060E+0	2.294846017840004E-3	-346.616953384122250E-6
392.000000000000060E+0	-3.337210804505242E-3	3.740399954427064E-3
393.000000000000060E+0	-3.031150016050282E-3	924.691980866786500E-6
394.000000000000060E+0	-1.707017598584019E-3	-1.969296830651712E-3
395.000000000000060E+0	-2.655799887065029E-3	142.846506726570180E-6
396.000000000000060E+0	-1.838899216560458E-3	-1.039671276737490E-3
397.000000000000060E+0	-1.150523311572149E-3	-1.565111760685653E-3
398.000000000000060E+0	-2.700797372412807E-3	3.103225088044453E-3
399.000000000000060E+0	-3.604003527424779E-3	-3.225335618309863E-3
400.000000000000060E+0	-552.614448945385850E-6	-2.657882991891009E-3
401.000000000000060E+0	-152.151354986747490E-6	496.748526289577220E-6
402.000000000000060E+0	1.700413789045870E-3	-341.815327281679980E-6
403.000000000000060E+0	-3.647940034917830E-3	2.476165830482598E-3
404.000000000000060E+0	-1.815232606377582E-3	205.575420559327620E-6
405.000000000000060E+0	-2.084247510421453E-3	2.455625395925387E-3
406.000000000000060E+0	-1.525864642942619E-3	32.640632445323840E-6
407.000000000000060E+0	-1.021022671197968E-3	546.512296663533880E-6
408.000000000000060E+0	1.727441923916267E-3	2.727760929351545E-3
409.000000000000060E+0	-2.480308202194993E-3	4.007029233887087E-3
410.000000000000060E+0	-3.754548064474617E-3	2.421808395599486E-3
411.000000000000060E+0	-3.182332150444408E-3	-2.512617455936051E-3
412.000000000000060E+0	-1.213230138786233E-3	230.904629165247530E-6
413.000000000000060E+0	-2.475203392655076E-3	932.432001736458060E-6
414.000000000000060E+0	-944.638757957834440E-6	-1.432141248938003E-3
415.000000000000060E+0	-567.136416706426190E-6	-419.508098080907030E-6
416.000000000000060E+0	-195.396318486251470E-6	877.161097877767090E-6
417.000000000000060E+0	-1.940102091032952E-3	367.130594062692940E-6
418.000000000000060E+0	-778.083285187073660E-6	70.651012880939762E-6
419.000000000000060E+0	-1.347564587024572E-3	627.445190366431190E-6
420.000000000000060E+0	-1.040909366710991E-3	480.450438741571280E-6
421.000000000000060E+0	-1.824078154843755E-3	1.714344698230190E-3
422.000000000000060E+0	-2.324130767427882E-3	-1.380604221305827E-3
423.000000000000060E+0	-1.393399462724183E-3	-50.983279512996221E-6
424.000000000000060E+0	-2.405941333579853E-3	1.171740900247012E-3
425.000000000000060E+0	-1.977880911182870E-3	486.969705578330370E-6
426.000000000000060E+0	-994.891024872892290E-6	-19.199313586766163E-6
427.000000000000060E+0	-1.489890524336565E-3	2.012013964781879E-3
428.000000000000060E+0	-843.616460370288920E-6	3.726028511419312E-3
429.000000000000060E+0	-3.337673174351042E-3	2.529387491336418E-3
