Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
148.000000000000030E+0	1.274703857362574E-9	11.303005413178524E-9
149.000000000000030E+0	-21.399790722331048E-9	13.317648222430538E-9
150.000000000000030E+0	-43.997595959145594E-9	28.739714850741988E-9
151.000000000000030E+0	-6.635896524972183E-9	6.841687519814916E-9
152.000000000000030E+0	6.254268846224990E-9	-2.365528697561012E-9
153.000000000000030E+0	7.060884093199099E-9	13.004558023420409E-9
154.000000000000030E+0	5.622901767330638E-9	4.725637363855053E-9
155.000000000000030E+0	-15.356556887162675E-9	45.058844358136895E-9
156.000000000000030E+0	-40.819029774285862E-9	54.765325894620326E-9
157.000000000000030E+0	-40.534947324419712E-9	7.125938099316279E-9
158.000000000000030E+0	-2.432360541563034E-9	-1.627712061588562E-9
159.000000000000030E+0	-153.650511753996300E-12	4.788850927081031E-9
160.000000000000030E+0	-7.380135529039760E-9	34.156270142473183E-9
161.000000000000030E+0	-10.118548045307868E-9	-2.760591723530204E-9
162.000000000000030E+0	1.120639941120400E-9	-7.682821672799513E-9
163.000000000000030E+0	-357.075921664032300E-12	-3.945715243771895E-9
164.000000000000030E+0	-7.310253548145572E-9	-4.307151049696383E-9
165.000000000000030E+0	13.716559496249879E-9	17.657006585821760E-9
166.000000000000030E+0	14.858561721885014E-9	8.416237132694220E-9
167.000000000000030E+0	17.304554796047968E-9	35.939278212308971E-9
168.000000000000030E+0	24.214108525717503E-9	22.603972812613912E-9
169.000000000000030E+0	8.729031650411017E-9	-3.923201022823707E-9
170.000000000000030E+0	20.896016325060116E-9	-7.540561677260608E-9
171.000000000000030E+0	22.786211300601968E-9	-3.703896461569915E-9
172.000000000000030E+0	5.485359609944018E-9	58.300796694705455E-9
173.000000000000030E+0	-10.907554173912379E-9	47.939792249585614E-9
174.000000000000030E+0	-18.209928632199934E-9	9.588938844247210E-9
175.000000000000030E+0	-70.334510989454096E-9	23.456500020478466E-9
176.000000000000030E+0	-24.476333633646515E-9	15.965709409074478E-9
177.000000000000030E+0	6.974221583969444E-9	-1.485338639291772E-9
178.000000000000030E+0	24.547317630123976E-9	84.217515239587326E-9
179.000000000000030E+0	21.713462797920699E-9	209.626531561623070E-9
180.000000000000030E+0	-25.358868794274517E-9	35.019892414031879E-9
181.000000000000030E+0	19.145796134137993E-9	42.429312251285085E-9
182.000000000000030E+0	16.232738890751269E-9	8.655395276779236E-9
183.000000000000030E+0	3.326125914983613E-9	16.637346282477381E-9
184.000000000000030E+0	3.095502933641003E-9	8.226050988192149E-9
185.000000000000030E+0	45.032766760178945E-9	22.908034674102098E-9
186.000000000000030E+0	107.494831983597420E-9	45.932155653924454E-9
187.000000000000030E+0	34.159288071341529E-9	48.069965091866326E-9
188.000000000000030E+0	1.189319684170629E-9	-7.996460199642713E-9
189.000000000000030E+0	3.115883310769712E-9	27.938021784827587E-9
190.000000000000030E+0	-8.402264593042585E-9	39.940198895441319E-9
191.000000000000030E+0	13.174288315027134E-9	110.454119652364500E-9
192.000000000000030E+0	37.221452960937410E-9	96.053801772007758E-9
193.000000000000030E+0	56.686426243865549E-9	38.664833720047487E-9
194.000000000000030E+0	91.641667175782303E-9	67.575086912785642E-9
195.000000000000030E+0	44.110269271296155E-9	71.426084606855756E-9
196.000000000000030E+0	6.311955697358554E-9	19.668111412525053E-9
197.000000000000030E+0	71.165631924582468E-9	30.593264123984242E-9
198.000000000000030E+0	2.051067442026489E-9	9.026822094972471E-9
199.000000000000030E+0	48.240219857419239E-9	811.302432664893810E-12
200.000000000000030E+0	23.336956040112488E-9	1.067711117592430E-9
201.000000000000030E+0	-18.468005855771020E-9	26.357350610874780E-9
202.000000000000030E+0	22.316936539123944E-9	114.690330758292450E-9
203.000000000000030E+0	6.791461974460317E-9	10.860444138682559E-9
204.000000000000030E+0	-921.110009913084800E-12	-1.730982334747621E-9
205.000000000000030E+0	42.383927124393655E-9	-4.490671370751709E-9
206.000000000000030E+0	-616.392585999654920E-12	-637.228354896778500E-12
207.000000000000030E+0	-11.957947577483060E-9	11.204894319178457E-9
208.000000000000030E+0	-9.574353036880749E-9	-6.202534496907658E-9
209.000000000000030E+0	38.760336740846600E-9	5.604029159177633E-9
210.000000000000030E+0	47.925819532795735E-9	66.651129779277574E-9
211.000000000000030E+0	31.210771915450449E-9	44.014915135672817E-9
212.000000000000030E+0	22.778690800641276E-9	34.765787429575343E-9
213.000000000000030E+0	129.558303090580210E-9	194.586780886231800E-9
214.000000000000030E+0	58.726016965515503E-9	102.741556212105240E-9
215.000000000000030E+0	2.326087877663420E-9	348.587133282790250E-12
216.000000000000030E+0	-3.189240789295439E-9	-581.157244462904920E-12
217.000000000000030E+0	69.758678901704536E-9	22.147566268125730E-9
218.000000000000030E+0	85.225912369754164E-9	44.457782815220504E-9
219.000000000000030E+0	12.805183487013036E-9	-2.248593328591388E-9
220.000000000000030E+0	128.060274245961460E-9	88.283404781132705E-9
221.000000000000030E+0	57.569821460771799E-9	61.576457323924283E-9
222.000000000000030E+0	64.576762673154891E-9	43.916934974033753E-9
223.000000000000030E+0	3.984632630340631E-9	5.387959888474068E-9
224.000000000000030E+0	21.167703185836457E-9	26.076291002220617E-9
225.000000000000030E+0	36.342891875737813E-9	16.460423652666159E-9
226.000000000000030E+0	169.741743541284870E-12	31.619081175001622E-9
227.000000000000030E+0	-6.124667416141719E-9	1.945973407763888E-9
228.000000000000030E+0	65.026615160664809E-9	11.846881657248117E-9
229.000000000000030E+0	57.801565240535718E-9	3.043308133196343E-9
230.000000000000030E+0	22.904291955322094E-9	-6.458401980241835E-9
231.000000000000030E+0	114.935362897783750E-9	47.511433103742110E-9
232.000000000000030E+0	23.606117625341939E-9	50.007507074140369E-9
233.000000000000030E+0	11.173241925738009E-9	-5.280564019070984E-9
234.000000000000030E+0	6.200329485003621E-9	5.846743544301763E-9
235.000000000000030E+0	37.543079958134854E-9	23.823825378940342E-9
236.000000000000030E+0	48.455966277165449E-9	60.100312618741867E-9
237.000000000000030E+0	11.135607642029489E-9	37.857082185977762E-9
238.000000000000030E+0	-1.843766950506250E-9	12.164777656137342E-9
239.000000000000030E+0	7.956125297903051E-9	16.262420634520194E-9
