Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
233.000000000000030E+0	-1.238519476613974E-3	-1.295716373866949E-3
234.000000000000030E+0	-1.425849001542964E-3	-1.353665079410632E-3
235.000000000000030E+0	-943.544200922670800E-6	-1.204880989905626E-3
236.000000000000030E+0	-975.869153368825750E-6	-721.870724978482090E-6
237.000000000000030E+0	-1.406237373481839E-3	-611.554790526394390E-6
238.000000000000030E+0	-1.536446378592931E-3	-1.174011151494412E-3
239.000000000000030E+0	-1.843912969058817E-3	-829.213136166047600E-6
240.000000000000030E+0	-1.589029255339880E-3	-670.608530850405460E-6
241.000000000000030E+0	-1.271866240766120E-3	270.981616238656780E-6
242.000000000000030E+0	-2.618317825775763E-3	-661.818361756737850E-6
243.000000000000030E+0	-887.435526344790560E-6	-997.431543843080170E-6
244.000000000000030E+0	-1.700103172265254E-3	-24.776250437469056E-6
245.000000000000030E+0	-1.708224449832576E-3	-315.037229241765760E-6
246.000000000000030E+0	-1.326861671594888E-3	-171.632054358644360E-6
247.000000000000030E+0	-931.161165109672690E-6	-432.168023508838190E-6
248.000000000000030E+0	-1.204083812967235E-3	73.413687904897728E-6
249.000000000000030E+0	-906.858076314578110E-6	259.437672207078040E-6
250.000000000000030E+0	-2.080345289494447E-3	230.012302928297960E-6
251.000000000000030E+0	-1.322203171442289E-3	-858.347802114278180E-6
252.000000000000030E+0	-863.991855961703470E-6	476.727462578276550E-6
253.000000000000030E+0	-907.912302127801050E-6	-252.558932802303880E-6
254.000000000000030E+0	-1.057492521923350E-3	472.486084270621830E-6
255.000000000000030E+0	-1.400788932697915E-3	403.631334062506170E-6
256.000000000000060E+0	-1.491562462088460E-3	86.428274838565365E-6
257.000000000000060E+0	-1.468073205473510E-3	-1.059108221279354E-3
258.000000000000060E+0	-1.032197878065835E-3	-338.960896520676730E-6
259.000000000000060E+0	-718.411956547555970E-6	-239.765161922813560E-6
260.000000000000060E+0	-1.675866774744977E-3	600.002469517846890E-6
261.000000000000060E+0	-2.823295965419440E-3	-1.758135947050210E-3
262.000000000000060E+0	-1.018178680956138E-3	2.213477644731524E-3
263.000000000000060E+0	-1.471658672280939E-3	500.740974367117980E-6
264.000000000000060E+0	-1.305848173615418E-3	688.652354316936790E-6
265.000000000000060E+0	1.183385863027282E-3	1.756195813112887E-3
266.000000000000060E+0	-1.230966616610575E-3	1.576940983714052E-3
267.000000000000060E+0	-1.861599620511044E-3	5.013308485252721E-3
268.000000000000060E+0	-913.803267828479800E-6	769.534804033109730E-6
269.000000000000060E+0	2.787063431133040E-3	-1.955232734551710E-3
270.000000000000060E+0	-3.749423988250425E-3	-1.355008122241695E-3
271.000000000000060E+0	-4.922269428910760E-3	493.876076379412210E-6
272.000000000000060E+0	-661.826524218932600E-6	-219.547809389330650E-6
273.000000000000060E+0	-73.092696027438888E-6	1.088724038841982E-3
274.000000000000060E+0	-1.365261689308137E-3	999.583905950543170E-6
275.000000000000060E+0	-2.928824118983155E-3	1.377100964009406E-3
276.000000000000060E+0	782.820314124774960E-6	2.320701754747360E-3
277.000000000000060E+0	-103.584372415840590E-6	999.902886404241240E-6
278.000000000000060E+0	101.387628172487760E-6	1.641771923528452E-3
279.000000000000060E+0	1.176137218756915E-6	3.088065220539946E-3
280.000000000000060E+0	2.525224971467590E-3	2.452597767468650E-3
281.000000000000060E+0	339.517743162144900E-6	462.932753785178960E-6
282.000000000000060E+0	283.747731573143530E-6	426.100603124894810E-6
283.000000000000060E+0	709.294924020113530E-6	1.668843702469469E-3
284.000000000000060E+0	928.848276639334290E-6	241.075136052040420E-6
285.000000000000060E+0	1.005031413597374E-3	819.228160206952600E-6
286.000000000000060E+0	-170.131630569719090E-6	826.889281810853010E-6
287.000000000000060E+0	-190.473545035089820E-6	2.081679908166177E-3
288.000000000000060E+0	-820.176019571010220E-6	1.400038036913262E-3
289.000000000000060E+0	-504.307961553288770E-6	1.797274327127693E-3
290.000000000000060E+0	1.997361847915182E-3	9.026686254181503E-3
291.000000000000060E+0	-2.146426435481189E-3	-892.914595641254170E-6
292.000000000000060E+0	-643.146710567705080E-6	596.846651734458550E-6
293.000000000000060E+0	-453.105639397174730E-6	-1.166501180622127E-3
294.000000000000060E+0	-2.078256873923101E-3	-635.602834289720400E-6
295.000000000000060E+0	-353.048528823725540E-6	416.014781592093700E-6
296.000000000000060E+0	232.618504951749900E-6	-717.123382007985100E-6
297.000000000000060E+0	1.812299482821834E-3	-2.541981236860681E-3
298.000000000000060E+0	3.604719762899643E-3	1.451877318794858E-3
299.000000000000060E+0	-253.646223392642220E-6	-3.530295234622274E-3
300.000000000000060E+0	-265.751953254681570E-6	-580.197043724866790E-6
301.000000000000060E+0	-693.942445815480360E-6	-995.534190231662630E-6
302.000000000000060E+0	-1.747790669285384E-3	-3.504036029446223E-3
303.000000000000060E+0	-1.286895529066625E-3	2.133113331263012E-3
304.000000000000060E+0	-1.327240630704973E-3	2.071110106130058E-3
305.000000000000060E+0	-2.009604687325466E-3	2.799152951498770E-3
306.000000000000060E+0	-473.859529244666840E-6	436.428100125814260E-6
307.000000000000060E+0	3.996962095297035E-3	7.861953553143423E-3
308.000000000000060E+0	-1.076495783444482E-3	692.707071885275060E-6
309.000000000000060E+0	-186.854536592754280E-6	834.240524651095880E-6
310.000000000000060E+0	-2.802524020124886E-3	2.930651190980982E-3
311.000000000000060E+0	-1.433291531087022E-3	755.889763803759860E-6
312.000000000000060E+0	-621.754747320653790E-6	-416.310296848952780E-6
313.000000000000060E+0	-3.739842461262768E-3	-3.043123521275332E-3
314.000000000000060E+0	21.916684617224597E-3	-1.040574666045743E-3
315.000000000000060E+0	-1.076997910979016E-3	1.071021911221621E-3
316.000000000000060E+0	-123.383802812619630E-6	-186.165992707043050E-6
317.000000000000060E+0	-1.192642785699425E-3	-1.329604056269359E-3
318.000000000000060E+0	-846.862005173894390E-6	1.155020753149866E-3
319.000000000000060E+0	-341.205233212466180E-6	1.225054522280715E-3
320.000000000000060E+0	-266.831513681012640E-6	1.161798742941777E-3
321.000000000000060E+0	-118.785947902856880E-6	-2.801879188669694E-3
322.000000000000060E+0	-1.827959716442939E-3	4.326208483235510E-3
323.000000000000060E+0	-3.277561343525661E-3	2.137093262325323E-3
324.000000000000060E+0	-3.729436567581179E-3	-2.658438254653988E-3
325.000000000000060E+0	-1.922693555838948E-3	829.279729790949390E-6
326.000000000000060E+0	-608.341731191667090E-6	896.469953436882500E-6
327.000000000000060E+0	-311.004061475379670E-6	1.687957461101204E-3
328.000000000000060E+0	-2.180753319199241E-3	258.024046626379820E-6
329.000000000000060E+0	-54.565137890531706E-6	3.015606182989920E-3
330.000000000000060E+0	550.057286354225880E-6	95.426258037888383E-6
331.000000000000060E+0	562.442802032890640E-6	3.110525794881816E-3
332.000000000000060E+0	-1.506434739750700E-3	7.328037465216277E-3
333.000000000000060E+0	843.617540847678230E-6	2.286029194975206E-3
334.000000000000060E+0	-2.229217077011722E-3	-1.207962636035719E-3
335.000000000000060E+0	13.733909145189431E-3	16.168814659479162E-3
336.000000000000060E+0	1.164962377090572E-3	825.093508865668510E-6
337.000000000000060E+0	-271.514916257554570E-6	1.599833908687383E-3
338.000000000000060E+0	855.413319416553930E-6	2.470379896541051E-3
339.000000000000060E+0	1.142859550944850E-3	3.831998499668395E-3
340.000000000000060E+0	-385.934713173218120E-6	-2.094267441549810E-3
341.000000000000060E+0	955.680005274108830E-6	1.249306484748074E-3
342.000000000000060E+0	281.196288203032990E-6	-165.546910977470080E-6
343.000000000000060E+0	286.005821084093770E-6	1.967558978633628E-3
344.000000000000060E+0	-637.324474277555260E-6	3.078788310157346E-3
345.000000000000060E+0	-799.199216112322810E-6	3.612784820261276E-3
346.000000000000060E+0	147.028858563606930E-6	3.201469965187104E-3
347.000000000000060E+0	1.908264271405634E-3	2.124124577051232E-3
348.000000000000060E+0	-3.062664581414537E-3	1.077036932207330E-3
349.000000000000060E+0	375.373078456623390E-6	2.592363008945823E-3
350.000000000000060E+0	5.591811282015978E-3	1.042902342214994E-3
351.000000000000060E+0	654.537442515611460E-6	1.808072002284610E-3
352.000000000000060E+0	-576.189012821559740E-6	2.908344543557598E-3
353.000000000000060E+0	3.135381547546169E-3	4.732279203505691E-3
354.000000000000060E+0	1.169464565858535E-3	1.619547067330846E-3
355.000000000000060E+0	-2.000465482676086E-3	2.018953305540405E-3
356.000000000000060E+0	889.083777640750880E-6	144.609700395846330E-6
357.000000000000060E+0	4.435057275022652E-3	3.063555662807621E-3
358.000000000000060E+0	-1.863589019858323E-3	4.447586860788911E-3
359.000000000000060E+0	2.780592348795755E-3	-349.358909609474410E-6
360.000000000000060E+0	-1.717904479056427E-3	1.881710037947644E-3
361.000000000000060E+0	346.005348828224200E-6	491.857419110907930E-6
362.000000000000060E+0	1.739440816453279E-3	2.784489015173921E-3
363.000000000000060E+0	943.379781281318660E-6	2.823652097942600E-3
364.000000000000060E+0	3.524736267233902E-3	-3.315024094284957E-3
