Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
107.000000000000010E+0	14.903839333336145E-3	17.174207369596871E+0
108.000000000000010E+0	3.775564933750867E-3	16.766590455727297E+0
109.000000000000010E+0	2.473033478452779E-3	18.910752234369149E+0
110.000000000000010E+0	4.673384065096603E-3	19.842451104502800E+0
111.000000000000010E+0	2.516008270562964E-3	21.152669390384482E+0
112.000000000000010E+0	18.551157179764816E-3	18.017897627668944E+0
113.000000000000010E+0	16.290525331528079E-3	15.322289544431428E+0
114.000000000000010E+0	2.713158601071266E-3	15.818627930428770E+0
115.000000000000010E+0	4.170939782600997E-3	17.035524436533585E+0
116.000000000000010E+0	4.723112882465665E-3	15.673999785158301E+0
117.000000000000010E+0	3.840231555879085E-3	14.310129150844308E+0
118.000000000000010E+0	3.482310820474474E-3	12.039836671322080E+0
119.000000000000010E+0	3.425993942052029E-3	12.086959284627504E+0
120.000000000000010E+0	3.570318579369597E-3	12.757219613810237E+0
121.000000000000010E+0	696.612213145598060E-6	12.377747553394949E+0
122.000000000000010E+0	1.381507868075777E-3	11.511834109100580E+0
123.000000000000010E+0	3.759068786848298E-3	9.172407366485935E+0
124.000000000000010E+0	436.508408135466940E-6	6.764245381284277E+0
125.000000000000010E+0	2.078811119794345E-3	6.671736435949212E+0
126.000000000000010E+0	2.081445823290650E-3	7.875392426789324E+0
127.000000000000010E+0	6.360159198559787E-3	7.822412418306225E+0
128.000000000000030E+0	7.515629104146698E-3	10.064554717784862E+0
129.000000000000030E+0	1.970633123112363E-3	8.546698455860918E+0
130.000000000000030E+0	1.843269730061968E-3	6.955099118820737E+0
131.000000000000030E+0	1.319139164087126E-3	5.456402571842484E+0
132.000000000000030E+0	685.358161363224280E-6	6.019159595917651E+0
133.000000000000030E+0	184.530678550585560E-6	6.163220241610367E+0
134.000000000000030E+0	2.128862528620972E-3	6.202785896770503E+0
135.000000000000030E+0	2.244272998134867E-3	8.932476221240737E+0
136.000000000000030E+0	1.806854464855293E-3	7.615980036421861E+0
137.000000000000030E+0	116.594600622255560E-6	9.081837802215091E+0
138.000000000000030E+0	1.663239556578198E-3	6.020211816157988E+0
139.000000000000030E+0	689.033219493764230E-6	6.760815813138338E+0
140.000000000000030E+0	413.903444870783090E-6	6.701990240179894E+0
141.000000000000030E+0	659.597430625236260E-6	3.842366280502811E+0
142.000000000000030E+0	748.786409988458100E-6	5.218276848429722E+0
143.000000000000030E+0	1.496245285732610E-3	4.842407395969255E+0
144.000000000000030E+0	2.143461970261542E-3	5.265075609065233E+0
145.000000000000030E+0	1.027289539743626E-3	5.081862814632803E+0
146.000000000000030E+0	1.570624244058193E-3	4.246555997356689E+0
147.000000000000030E+0	191.460582564704960E-6	1.289140059936409E+0
148.000000000000030E+0	733.038161810361430E-6	218.849918980692590E-3
149.000000000000030E+0	1.159254426198486E-3	-9.720429786564207E-3
150.000000000000030E+0	753.928785026946720E-6	-638.651798768885560E-3
151.000000000000030E+0	416.233790752383720E-6	-2.891847633154752E+0
152.000000000000030E+0	696.693252669262320E-6	-5.392503109478355E+0
153.000000000000030E+0	1.457032497224139E-3	-6.577412566079095E+0
154.000000000000030E+0	2.102304607066362E-3	-6.576005641864659E+0
155.000000000000030E+0	1.341022053105831E-3	-6.363416103661253E+0
156.000000000000030E+0	1.355531004617004E-3	-6.285698192635501E+0
157.000000000000030E+0	1.209860869122809E-3	-6.262625929263185E+0
158.000000000000030E+0	1.567557902498729E-3	-5.901794035195256E+0
159.000000000000030E+0	1.753980306276830E-3	-8.440956261192060E+0
160.000000000000030E+0	1.052685616178525E-3	-8.018225667649922E+0
161.000000000000030E+0	1.274886345187267E-3	-6.964782248536956E+0
162.000000000000030E+0	2.240480977505570E-3	-7.294152164729301E+0
163.000000000000030E+0	6.835338686811336E-3	-4.208647356572665E+0
164.000000000000030E+0	2.628855757840318E-3	-5.836318776821071E+0
165.000000000000030E+0	1.959548265501491E-3	-7.425309053615425E+0
166.000000000000030E+0	1.768587548622754E-3	-7.596275511921644E+0
167.000000000000030E+0	970.923551983757910E-6	-7.245849998849530E+0
168.000000000000030E+0	703.263246702116500E-6	-7.207399003993889E+0
169.000000000000030E+0	683.146322473982450E-6	-7.034259578423312E+0
170.000000000000030E+0	743.480136383459240E-6	-7.036222684965070E+0
171.000000000000030E+0	962.015648104135340E-6	-7.387305852661276E+0
172.000000000000030E+0	1.334067838645098E-3	-7.278210968415475E+0
173.000000000000030E+0	1.146147039980745E-3	-7.214812214390578E+0
174.000000000000030E+0	954.322044006375330E-6	-7.733301243033091E+0
175.000000000000030E+0	1.127983693318843E-3	-7.972291528692811E+0
176.000000000000030E+0	1.102535914310049E-3	-7.987796649082727E+0
177.000000000000030E+0	1.859498381590308E-3	-7.473594456377403E+0
178.000000000000030E+0	1.449423213612254E-3	-7.737808357634252E+0
179.000000000000030E+0	1.329175752225854E-3	-7.747528475690072E+0
180.000000000000030E+0	1.254112619833339E-3	-7.389064764623720E+0
181.000000000000030E+0	1.259715282772975E-3	-7.696586505569625E+0
182.000000000000030E+0	1.489637981268814E-3	-7.537540927076212E+0
183.000000000000030E+0	1.635028633123200E-3	-7.430914585184802E+0
184.000000000000030E+0	2.324279152680499E-3	-7.804020540582588E+0
185.000000000000030E+0	1.413406032442993E-3	-8.083729659054367E+0
186.000000000000030E+0	1.260898680879059E-3	-7.928232805830122E+0
187.000000000000030E+0	1.356774413945867E-3	-7.931974358828623E+0
188.000000000000030E+0	834.976931966550780E-6	-7.480422371271107E+0
189.000000000000030E+0	1.287227249076697E-3	-7.690939581717648E+0
190.000000000000030E+0	978.143238005214170E-6	-7.590740094959227E+0
191.000000000000030E+0	936.865068657109780E-6	-7.460984790003044E+0
192.000000000000030E+0	984.840688656606200E-6	-7.518357001734932E+0
193.000000000000030E+0	820.146890623034960E-6	-7.860721219909836E+0
194.000000000000030E+0	676.563583508017110E-6	-7.716144655278735E+0
195.000000000000030E+0	811.709707288429620E-6	-7.778890729249222E+0
196.000000000000030E+0	888.741077272251390E-6	-7.729087781793494E+0
197.000000000000030E+0	1.256025123216636E-3	-7.775232972020401E+0
198.000000000000030E+0	1.621829260556396E-3	-7.663585860134376E+0
199.000000000000030E+0	1.166149843200299E-3	-7.819591804133802E+0
200.000000000000030E+0	1.604838193422365E-3	-8.260427968156010E+0
201.000000000000030E+0	1.344105423786190E-3	-7.938864677613155E+0
202.000000000000030E+0	1.482598666612363E-3	-8.115113637384763E+0
203.000000000000030E+0	1.360812114676595E-3	-8.473602361982760E+0
204.000000000000030E+0	2.415152580477724E-3	-7.661163481454018E+0
205.000000000000030E+0	1.655691932265238E-3	-8.247041458214380E+0
206.000000000000030E+0	1.704248103940703E-3	-8.364649170612145E+0
207.000000000000030E+0	1.158989089582689E-3	-9.366944321990122E+0
208.000000000000030E+0	1.655329502397670E-3	-9.463328884105461E+0
209.000000000000030E+0	1.250935222812983E-3	-8.380169868535869E+0
210.000000000000030E+0	896.908397122369140E-6	-8.286454507956503E+0
211.000000000000030E+0	920.361170681261080E-6	-8.510387038122261E+0
212.000000000000030E+0	1.053212527647980E-3	-8.805503404168775E+0
213.000000000000030E+0	1.100028361788638E-3	-8.697552850900092E+0
214.000000000000030E+0	1.203498479312458E-3	-8.755779236771724E+0
215.000000000000030E+0	1.404366221915092E-3	-8.629168119299685E+0
216.000000000000030E+0	6.109453238694895E-3	-8.505955177831122E+0
217.000000000000030E+0	633.053816052039270E-6	-7.801183864779722E+0
218.000000000000030E+0	65.196430685813921E-6	-9.240951047316576E+0
219.000000000000030E+0	3.478116150895506E-3	-6.861971321657750E+0
220.000000000000030E+0	1.076793660969812E-3	-8.275625861859707E+0
221.000000000000030E+0	942.623881919388500E-6	-8.536701663404935E+0
222.000000000000030E+0	1.102374203040271E-3	-8.632748778655367E+0
223.000000000000030E+0	1.412937517709639E-3	-9.307526463850131E+0
224.000000000000030E+0	1.920205729348042E-3	-8.506718114245258E+0
225.000000000000030E+0	1.352700113733265E-3	-8.525161245230059E+0
226.000000000000030E+0	1.156815933576584E-3	-7.975529531984044E+0
227.000000000000030E+0	2.323277894386490E-3	-7.035412211229323E+0
228.000000000000030E+0	901.062108405751820E-6	-8.409185156019038E+0
229.000000000000030E+0	1.253462961780717E-3	-8.167016571032603E+0
230.000000000000030E+0	1.357913878509051E-3	-8.411687608581861E+0
231.000000000000030E+0	1.260723019674203E-3	-8.554742601048373E+0
232.000000000000030E+0	1.696935651657520E-3	-8.758917033799504E+0
233.000000000000030E+0	1.792431704545271E-3	-8.616813946464084E+0
234.000000000000030E+0	1.966075919799858E-3	-8.665343940272686E+0
235.000000000000030E+0	1.530363962896005E-3	-8.518333389799491E+0
236.000000000000030E+0	1.213844284938455E-3	-8.787888054580245E+0
237.000000000000030E+0	1.533461056692632E-3	-9.014562566804244E+0
238.000000000000030E+0	1.933641553681697E-3	-8.772308630092665E+0
239.000000000000030E+0	2.021783732908550E-3	-9.002171073587068E+0
240.000000000000030E+0	1.724740495255838E-3	-9.025430684217081E+0
241.000000000000030E+0	1.300413307660244E-3	-9.634697439319840E+0
242.000000000000030E+0	2.700665062671321E-3	-9.177198909423247E+0
243.000000000000030E+0	1.335069847637960E-3	-8.581088469234368E+0
244.000000000000030E+0	1.700283699543144E-3	-9.410205611841672E+0
245.000000000000030E+0	1.737031728787398E-3	-9.242403392578282E+0
246.000000000000030E+0	1.337916087664301E-3	-9.296140356296878E+0
247.000000000000030E+0	1.026562378013114E-3	-8.990246287481806E+0
248.000000000000030E+0	1.206319774446856E-3	-9.485673157474142E+0
249.000000000000030E+0	943.238822534995300E-6	-9.703419485670896E+0
250.000000000000030E+0	2.093022260517101E-3	-9.534895188412159E+0
251.000000000000030E+0	1.576382623593162E-3	-8.848979434151310E+0
252.000000000000030E+0	986.788224871208620E-6	-9.928981455652682E+0
253.000000000000030E+0	942.385676298850700E-6	-9.153461942596298E+0
254.000000000000030E+0	1.158245886568648E-3	-9.844966338864413E+0
255.000000000000030E+0	1.457781838206953E-3	-9.705324101964823E+0
256.000000000000060E+0	1.494064397876798E-3	-9.482658030123472E+0
257.000000000000060E+0	1.810234559666449E-3	-8.799815481861240E+0
258.000000000000060E+0	1.086428529105211E-3	-9.107485227349837E+0
259.000000000000060E+0	757.365877355430140E-6	-9.102658500819395E+0
260.000000000000060E+0	1.780037193465812E-3	-9.768584176912100E+0
261.000000000000060E+0	3.325964839962056E-3	-8.867816537098284E+0
262.000000000000060E+0	2.436425888484975E-3	-10.564443390572798E+0
263.000000000000060E+0	1.554516249869980E-3	-9.752746093806172E+0
264.000000000000060E+0	1.476306715300375E-3	-9.910073395180358E+0
265.000000000000060E+0	2.117693517676262E-3	-11.588523044143189E+0
266.000000000000060E+0	2.000505355485641E-3	-10.332772505509510E+0
267.000000000000060E+0	5.347786001271348E-3	-10.640023663347252E+0
268.000000000000060E+0	1.194663227404395E-3	-10.124681243066838E+0
269.000000000000060E+0	3.404505487647454E-3	-13.178128487704871E+0
270.000000000000060E+0	3.986756483033381E-3	-15.361176815397062E+0
271.000000000000060E+0	4.946983920492302E-3	-15.807963627437559E+0
272.000000000000060E+0	697.291609563292590E-6	-15.387656275598674E+0
273.000000000000060E+0	1.091174859939944E-3	-17.211724080148318E+0
274.000000000000060E+0	1.692071944489315E-3	-16.339945764974079E+0
275.000000000000060E+0	3.236420520422692E-3	-16.147478970264491E+0
276.000000000000060E+0	2.449176244922747E-3	-17.604094311244985E+0
277.000000000000060E+0	1.005253950227661E-3	-17.175533378948302E+0
278.000000000000060E+0	1.644899541015425E-3	-17.340436271129104E+0
279.000000000000060E+0	3.088065444514928E-3	-17.279140460132993E+0
280.000000000000060E+0	3.520226834383786E-3	-18.078746877725941E+0
281.000000000000060E+0	574.089742504641280E-6	-17.911555800346886E+0
282.000000000000060E+0	511.932123583101430E-6	-17.866243175179523E+0
283.000000000000060E+0	1.813322528540552E-3	-17.680648691446081E+0
284.000000000000060E+0	959.623020898504220E-6	-18.595616913833012E+0
285.000000000000060E+0	1.296619805800299E-3	-18.165659066974747E+0
286.000000000000060E+0	844.210078176030610E-6	-17.075842325389999E+0
287.000000000000060E+0	2.090375901942275E-3	-17.187513752608567E+0
288.000000000000060E+0	1.622589044670056E-3	-16.748828766825710E+0
289.000000000000060E+0	1.866687313675843E-3	-17.005198319775531E+0
290.000000000000060E+0	9.245026721591261E-3	-17.496523795541552E+0
291.000000000000060E+0	2.324745774927157E-3	-15.313739854017873E+0
292.000000000000060E+0	877.418723871728980E-6	-16.456039812476146E+0
293.000000000000060E+0	1.251411093464629E-3	-14.507660743525108E+0
294.000000000000060E+0	2.173279226644783E-3	-15.411162273608790E+0
295.000000000000060E+0	545.629510022794130E-6	-16.575053172817761E+0
296.000000000000060E+0	753.908027459953330E-6	-13.823498408298631E+0
297.000000000000060E+0	3.121874120458422E-3	-13.517804048869060E+0
298.000000000000060E+0	3.886123044612741E-3	-12.183477553548261E+0
299.000000000000060E+0	3.539395548711402E-3	-14.208892135795104E+0
300.000000000000060E+0	638.163545030389060E-6	-14.566684645069838E+0
301.000000000000060E+0	1.213525624791081E-3	-14.745913903594293E+0
302.000000000000060E+0	3.915742677870739E-3	-14.599848947048677E+0
303.000000000000060E+0	2.491239166909443E-3	-16.735921192473988E+0
304.000000000000060E+0	2.459891209689606E-3	-16.708853992601181E+0
305.000000000000060E+0	3.445833461617778E-3	-16.656099080880633E+0
306.000000000000060E+0	644.214513990025720E-6	-16.452264143187183E+0
307.000000000000060E+0	8.819638295475940E-3	-17.749099031888210E+0
308.000000000000060E+0	1.280111815121484E-3	-16.279743686991715E+0
309.000000000000060E+0	854.910446079253790E-6	-17.058414680945553E+0
310.000000000000060E+0	4.054979320116836E-3	-16.515706090542963E+0
311.000000000000060E+0	1.620399317485996E-3	-16.193274453597891E+0
312.000000000000060E+0	748.260134631154360E-6	-15.117951168467192E+0
313.000000000000060E+0	4.821516607956788E-3	-15.024922108256426E+0
314.000000000000060E+0	21.941373253433923E-3	-12.613813639818428E+0
315.000000000000060E+0	1.518885260501917E-3	-10.207394034226365E+0
316.000000000000060E+0	223.341307502893890E-6	-8.439276346249386E+0
317.000000000000060E+0	1.786125348548868E-3	-8.585131779340983E+0
318.000000000000060E+0	1.432217928952865E-3	-10.362911719025853E+0
319.000000000000060E+0	1.271683763257204E-3	-10.723936206069784E+0
320.000000000000060E+0	1.192046717119087E-3	-10.769818364056883E+0
321.000000000000060E+0	2.804396029329582E-3	-7.896351361622956E+0
322.000000000000060E+0	4.696543044129059E-3	-10.595796268412272E+0
323.000000000000060E+0	3.912745324251250E-3	-10.002584262123474E+0
324.000000000000060E+0	4.579955356269254E-3	-8.805495904713041E+0
325.000000000000060E+0	2.093909114528796E-3	-9.831982287515572E+0
326.000000000000060E+0	1.083391914001762E-3	-10.399357705891939E+0
327.000000000000060E+0	1.716369399849987E-3	-10.813369002874120E+0
328.000000000000060E+0	2.195964810245364E-3	-9.542549192951924E+0
329.000000000000060E+0	3.016099800265244E-3	-10.977482009979450E+0
330.000000000000060E+0	558.273399862906320E-6	-12.394596066299586E+0
331.000000000000060E+0	3.160967039718029E-3	-11.174460608257583E+0
332.000000000000060E+0	7.481275206590195E-3	-10.792827420733669E+0
333.000000000000060E+0	2.436723216843651E-3	-11.349102352217159E+0
334.000000000000060E+0	2.535464948781396E-3	-8.928192194452460E+0
335.000000000000060E+0	21.214401426882308E-3	-11.699724156145701E+0
336.000000000000060E+0	1.427556176971252E-3	-11.950124079801025E+0
337.000000000000060E+0	1.622710351583516E-3	-10.827461682410780E+0
338.000000000000060E+0	2.614289345170006E-3	-11.328920456864992E+0
339.000000000000060E+0	3.998792374535929E-3	-11.285416656895302E+0
340.000000000000060E+0	2.129530868423297E-3	-14.319403880156283E+0
341.000000000000060E+0	1.572924335533757E-3	-11.648586558839451E+0
342.000000000000060E+0	326.308339202885810E-6	-13.098457434081448E+0
343.000000000000060E+0	1.988237325898444E-3	-11.139923998778714E+0
344.000000000000060E+0	3.144061059247210E-3	-10.791452344734578E+0
345.000000000000060E+0	3.700126152517621E-3	-10.777866155506409E+0
346.000000000000060E+0	3.204844368022515E-3	-11.041467462391090E+0
347.000000000000060E+0	2.855412010263379E-3	-11.727491877704072E+0
348.000000000000060E+0	3.246524740640314E-3	-9.762936756241873E+0
349.000000000000060E+0	2.619398961246767E-3	-11.139374412090325E+0
350.000000000000060E+0	5.688233355715876E-3	-12.381983771984743E+0
351.000000000000060E+0	1.922899796947401E-3	-11.342906796330464E+0
352.000000000000060E+0	2.964871289371183E-3	-10.799991110928296E+0
353.000000000000060E+0	5.676714182396844E-3	-11.580722936385127E+0
354.000000000000060E+0	1.997643630405242E-3	-11.620974789432909E+0
355.000000000000060E+0	2.842188346561677E-3	-10.214775717655469E+0
356.000000000000060E+0	900.767411218081630E-6	-12.405132326917627E+0
357.000000000000060E+0	5.390278873291437E-3	-11.961873635700792E+0
358.000000000000060E+0	4.822239409154077E-3	-10.598787063392392E+0
359.000000000000060E+0	2.802453471140068E-3	-12.691357584847999E+0
360.000000000000060E+0	2.547945930759729E-3	-10.255651167960895E+0
361.000000000000060E+0	601.367959033555810E-6	-11.608623154279510E+0
362.000000000000060E+0	3.283143833213507E-3	-11.553950230352012E+0
363.000000000000060E+0	2.977075172370700E-3	-11.318013923466275E+0
364.000000000000060E+0	4.838713723629843E-3	-13.321117631605563E+0
365.000000000000060E+0	2.352423595063745E-3	-10.978104039321066E+0
366.000000000000060E+0	2.202534532577738E-3	-12.443601106635233E+0
367.000000000000060E+0	1.546078114835144E-3	-11.532267439416392E+0
368.000000000000060E+0	3.342372204962744E-3	-9.427607074608028E+0
369.000000000000060E+0	1.107143170940186E-3	-11.969488627782210E+0
370.000000000000060E+0	456.214949482837330E-6	-14.029374460059781E+0
371.000000000000060E+0	5.378268445114632E-3	-14.225577973562920E+0
372.000000000000060E+0	1.640444640043289E-3	-11.657293220083471E+0
373.000000000000060E+0	1.775802110618597E-3	-12.532793802459050E+0
374.000000000000060E+0	2.784814109895009E-3	-12.280850679132708E+0
375.000000000000060E+0	7.768999819045037E-3	-13.528175339388669E+0
376.000000000000060E+0	8.554399119669388E-3	-11.518209565557575E+0
377.000000000000060E+0	4.133572560606844E-3	-12.418523695866531E+0
378.000000000000060E+0	4.614331436827742E-3	-12.769482814349699E+0
379.000000000000060E+0	9.020085338429629E-3	-11.650199172080816E+0
380.000000000000060E+0	6.287928021389951E-3	-12.482896799864189E+0
381.000000000000060E+0	5.136662424381792E-3	-12.304303115910365E+0
382.000000000000060E+0	1.881895391821614E-3	-14.783767639148115E+0
383.000000000000060E+0	5.485954640360152E-3	-12.015997064719349E+0
384.000000000000060E+0	3.944870676066867E-3	-11.360127889974061E+0
385.000000000000060E+0	1.812302225209199E-3	-11.788283152971530E+0
386.000000000000060E+0	1.180676928658278E-3	-9.858491565524366E+0
387.000000000000060E+0	4.380882517271603E-3	-8.070047556634574E+0
388.000000000000060E+0	2.640492555785674E-3	-5.450684313763539E+0
389.000000000000060E+0	1.341015312668031E-3	-5.230423513655090E+0
390.000000000000060E+0	1.742541207586893E-3	-5.101927456357930E+0
391.000000000000060E+0	5.807489938031119E-3	-5.955735923575597E+0
392.000000000000060E+0	7.630798916043906E-3	-3.479677495139612E+0
393.000000000000060E+0	187.959243729290810E-6	-1.729371531661433E+0
394.000000000000060E+0	4.144021451909599E-3	-61.095087315984883E-3
395.000000000000060E+0	1.279351183930036E-3	1.878780373190212E+0
396.000000000000060E+0	2.396337782877539E-3	424.958789276095590E-3
397.000000000000060E+0	3.625238034241105E-3	188.646276432124280E-3
398.000000000000060E+0	6.716276941760964E-3	523.243003286983590E-3
399.000000000000060E+0	2.723669200378454E-3	1.227484972238284E+0
400.000000000000060E+0	642.461403376832900E-6	1.035341529496145E+0
401.000000000000060E+0	2.704708345808678E-3	-108.011686734685610E-3
402.000000000000060E+0	7.010669190590837E-3	622.837931113800150E-3
403.000000000000060E+0	2.005345373079044E-3	1.040516409466568E+0
404.000000000000060E+0	2.830994712474761E-3	437.789754680934620E-3
405.000000000000060E+0	4.537849472398076E-3	25.866531229112512E-3
406.000000000000060E+0	4.462137056973545E-3	982.138202023680300E-3
407.000000000000060E+0	1.820037386306031E-3	752.915862924594670E-3
408.000000000000060E+0	3.003848739778226E-3	-400.799642852322830E-3
409.000000000000060E+0	3.984161947162847E-3	380.354894345612320E-3
410.000000000000060E+0	3.726657284079463E-3	625.454017663094160E-3
411.000000000000060E+0	611.368391333040890E-6	766.114388633801660E-3
412.000000000000060E+0	3.880432908517936E-3	360.307245596823590E-3
413.000000000000060E+0	1.659595747176462E-3	2.883446362585972E+0
414.000000000000060E+0	4.308901460800147E-3	5.798760990115511E+0
415.000000000000060E+0	3.766120386351135E-3	6.245794078097211E+0
416.000000000000060E+0	3.471850440194648E-3	6.026785858656559E+0
417.000000000000060E+0	4.120800340877194E-3	6.034494487481215E+0
418.000000000000060E+0	4.452995772052101E-3	6.224077817533382E+0
419.000000000000060E+0	2.251144234248737E-3	6.418482505710152E+0
420.000000000000060E+0	2.802934145121826E-3	5.939387605902234E+0
421.000000000000060E+0	4.701916464676401E-3	5.982363454668657E+0
422.000000000000060E+0	2.800382822624664E-3	5.948548952542855E+0
423.000000000000060E+0	3.593524249766548E-3	6.148386861528713E+0
424.000000000000060E+0	3.116111990797416E-3	5.988315488149042E+0
425.000000000000060E+0	2.299860077590003E-3	5.595739076568906E+0
426.000000000000060E+0	4.012213750342492E-3	6.029168770681417E+0
427.000000000000060E+0	2.204483385714242E-3	5.486365183272484E+0
428.000000000000060E+0	3.967535603210496E-3	5.479401600475433E+0
429.000000000000060E+0	3.130051999528486E-3	5.424807269161509E+0
430.000000000000060E+0	4.485123302100377E-3	5.769347619334183E+0
431.000000000000060E+0	3.214271677102734E-3	5.524692045162517E+0
432.000000000000060E+0	4.727095091539642E-3	5.592349588940838E+0
433.000000000000060E+0	3.424530581387880E-3	5.772390007951236E+0
