Freq (Hz)	Coh_Microphone/Source
132.000000000000030E+0	417.400671896342060E-3
133.000000000000030E+0	376.301834716847920E-3
134.000000000000030E+0	158.005155061979290E-3
135.000000000000030E+0	152.015579501557810E-3
136.000000000000030E+0	52.739523174802912E-3
137.000000000000030E+0	76.329174804859082E-3
138.000000000000030E+0	64.076546401775458E-3
139.000000000000030E+0	26.867208718829715E-3
140.000000000000030E+0	134.946971479931320E-3
141.000000000000030E+0	220.562847096011340E-3
142.000000000000030E+0	290.809506462916870E-3
143.000000000000030E+0	192.690283682896400E-3
144.000000000000030E+0	222.503972237327290E-3
145.000000000000030E+0	904.916693301771490E-3
146.000000000000030E+0	305.990727852799960E-3
147.000000000000030E+0	260.236786336992320E-3
148.000000000000030E+0	392.400786186754500E-3
149.000000000000030E+0	276.827792286272910E-3
150.000000000000030E+0	84.862373760392074E-3
151.000000000000030E+0	34.284145266125603E-3
152.000000000000030E+0	2.211423567245388E-3
153.000000000000030E+0	26.616770962427073E-3
154.000000000000030E+0	184.977779114637860E-3
155.000000000000030E+0	517.182337199838190E-3
156.000000000000030E+0	319.101148619948150E-3
157.000000000000030E+0	517.297975874842200E-6
158.000000000000030E+0	85.072094939092610E-3
159.000000000000030E+0	14.117036510537643E-3
160.000000000000030E+0	457.058415753520020E-3
161.000000000000030E+0	639.351874140865920E-3
162.000000000000030E+0	237.393162066257600E-3
163.000000000000030E+0	175.700617153246670E-3
164.000000000000030E+0	90.695437930827669E-3
165.000000000000030E+0	173.524899695874290E-3
166.000000000000030E+0	15.579960854626700E-3
167.000000000000030E+0	210.400755776914390E-3
168.000000000000030E+0	561.900586921356910E-3
169.000000000000030E+0	446.058950528715410E-3
170.000000000000030E+0	256.619958879346850E-3
171.000000000000030E+0	264.523290754427710E-3
172.000000000000030E+0	262.460106008142620E-3
173.000000000000030E+0	367.143870884185100E-3
174.000000000000030E+0	290.141380608574140E-3
175.000000000000030E+0	396.284598389597790E-3
176.000000000000030E+0	463.020283460708000E-3
177.000000000000030E+0	354.328369716952200E-3
178.000000000000030E+0	769.631658822001130E-3
179.000000000000030E+0	665.143101282124500E-3
180.000000000000030E+0	508.987200016451920E-3
181.000000000000030E+0	279.390470481466150E-3
182.000000000000030E+0	52.688939101632956E-3
183.000000000000030E+0	180.545573361191760E-3
184.000000000000030E+0	102.697752843631280E-3
185.000000000000030E+0	99.489834356278714E-3
186.000000000000030E+0	248.292328148308210E-3
187.000000000000030E+0	307.541212312308690E-3
188.000000000000030E+0	581.650793966109860E-3
189.000000000000030E+0	680.479510744104400E-3
190.000000000000030E+0	826.645728548499940E-3
191.000000000000030E+0	778.346237159070250E-3
192.000000000000030E+0	410.067903877244680E-3
193.000000000000030E+0	146.371526290715650E-3
194.000000000000030E+0	485.603151520318130E-3
195.000000000000030E+0	529.577969854306830E-3
196.000000000000030E+0	255.702653542504540E-3
197.000000000000030E+0	708.102830862785580E-3
198.000000000000030E+0	785.924488564047290E-3
199.000000000000030E+0	585.652973347660420E-3
200.000000000000030E+0	82.784003183503235E-3
201.000000000000030E+0	336.856335732323490E-3
202.000000000000030E+0	462.858042759438760E-3
203.000000000000030E+0	342.208574925850110E-3
204.000000000000030E+0	184.198464042619300E-3
205.000000000000030E+0	708.789829633257870E-3
206.000000000000030E+0	448.942920543577430E-3
207.000000000000030E+0	412.287335804466860E-3
208.000000000000030E+0	549.357195070578340E-3
209.000000000000030E+0	707.426370747828770E-3
210.000000000000030E+0	576.190030469935220E-3
211.000000000000030E+0	467.648418894443700E-3
212.000000000000030E+0	562.313871213869440E-3
213.000000000000030E+0	690.774178741005770E-3
214.000000000000030E+0	734.995562765282330E-3
215.000000000000030E+0	41.909730657796761E-3
216.000000000000030E+0	163.445389887152100E-3
217.000000000000030E+0	650.051249200067960E-3
218.000000000000030E+0	671.507666519283620E-3
219.000000000000030E+0	8.141408801502752E-3
220.000000000000030E+0	667.306632349494830E-3
221.000000000000030E+0	707.018279397966130E-3
222.000000000000030E+0	351.716432211249210E-3
223.000000000000030E+0	29.311981383153461E-3
224.000000000000030E+0	50.211165938928333E-3
225.000000000000030E+0	42.007478161195821E-3
226.000000000000030E+0	148.381933386869420E-3
227.000000000000030E+0	2.011237475080985E-3
228.000000000000030E+0	463.496926179737310E-3
229.000000000000030E+0	356.637345941489380E-3
230.000000000000030E+0	503.637233492829740E-3
231.000000000000030E+0	805.615826581735360E-3
232.000000000000030E+0	792.241099131311910E-3
233.000000000000030E+0	593.787830294121080E-3
234.000000000000030E+0	112.560036143244400E-3
235.000000000000030E+0	751.684778471137460E-3
236.000000000000030E+0	711.634873807830300E-3
237.000000000000030E+0	490.577772342553840E-3
238.000000000000030E+0	283.433572094042680E-3
239.000000000000030E+0	206.039390361972050E-3
240.000000000000030E+0	463.638851775114100E-3
241.000000000000030E+0	337.185000191010220E-3
242.000000000000030E+0	481.548219566634070E-3
243.000000000000030E+0	62.345995325090595E-3
244.000000000000030E+0	797.617258135457700E-3
245.000000000000030E+0	794.723320544962640E-3
246.000000000000030E+0	416.424013087435540E-3
247.000000000000030E+0	353.543774683110380E-3
248.000000000000030E+0	485.939018535630150E-3
249.000000000000030E+0	710.372940006081310E-3
250.000000000000030E+0	597.827051465856020E-3
251.000000000000030E+0	534.456010669279720E-3
252.000000000000030E+0	268.082597571013380E-3
253.000000000000030E+0	629.270638221354090E-3
254.000000000000030E+0	780.104256415381170E-3
255.000000000000030E+0	749.268483015718240E-3
256.000000000000060E+0	684.555289509515050E-3
257.000000000000060E+0	177.862513632935450E-3
258.000000000000060E+0	292.774833052772470E-3
259.000000000000060E+0	204.409900221176360E-3
260.000000000000060E+0	65.083043467261514E-3
261.000000000000060E+0	65.662430170721736E-3
262.000000000000060E+0	148.492426941609860E-3
263.000000000000060E+0	700.261435626224230E-3
264.000000000000060E+0	235.136728214208720E-3
265.000000000000060E+0	150.972870939870550E-3
266.000000000000060E+0	300.092146123024260E-3
267.000000000000060E+0	445.145312449434840E-3
268.000000000000060E+0	573.958982615318750E-3
269.000000000000060E+0	486.846785384062290E-3
270.000000000000060E+0	389.569125005754690E-3
271.000000000000060E+0	75.700381982951856E-3
272.000000000000060E+0	479.853208251371120E-3
273.000000000000060E+0	7.012445822251982E-3
274.000000000000060E+0	229.694434764789010E-3
275.000000000000060E+0	232.181054595400890E-3
276.000000000000060E+0	473.467636069801130E-3
277.000000000000060E+0	796.592955111887660E-3
278.000000000000060E+0	585.585884597856990E-3
279.000000000000060E+0	268.850453130740570E-3
280.000000000000060E+0	232.257049095678570E-3
281.000000000000060E+0	443.772224762168540E-3
282.000000000000060E+0	696.219875187363280E-3
283.000000000000060E+0	525.049939880343320E-3
284.000000000000060E+0	257.881571795326110E-3
285.000000000000060E+0	122.778390837734690E-3
286.000000000000060E+0	277.788889919538430E-3
287.000000000000060E+0	509.996900086738150E-3
288.000000000000060E+0	666.592339978160030E-3
289.000000000000060E+0	301.827674497151140E-3
290.000000000000060E+0	132.531719645402560E-3
291.000000000000060E+0	50.819723522214477E-3
292.000000000000060E+0	167.238214813252050E-3
293.000000000000060E+0	494.739642305265900E-3
294.000000000000060E+0	45.275642831612978E-3
295.000000000000060E+0	523.341953682618710E-3
296.000000000000060E+0	489.389347491910710E-3
297.000000000000060E+0	372.139226080797970E-3
298.000000000000060E+0	310.197240868319070E-3
299.000000000000060E+0	177.972154725896810E-3
300.000000000000060E+0	713.351196745478870E-3
301.000000000000060E+0	352.474716769527680E-3
302.000000000000060E+0	12.064922495421413E-3
303.000000000000060E+0	55.683801734734313E-3
304.000000000000060E+0	19.173947575293126E-3
305.000000000000060E+0	167.442036793880200E-3
306.000000000000060E+0	376.406577392435660E-3
307.000000000000060E+0	301.606711386542990E-3
308.000000000000060E+0	169.218141337054570E-3
309.000000000000060E+0	94.519550181946632E-3
310.000000000000060E+0	315.802271144884900E-3
311.000000000000060E+0	328.980370339028160E-3
312.000000000000060E+0	98.384444562064577E-3
313.000000000000060E+0	93.420702682198140E-3
314.000000000000060E+0	127.963855587081650E-3
315.000000000000060E+0	153.607713656801560E-3
316.000000000000060E+0	257.546042894957080E-3
317.000000000000060E+0	137.024784791513280E-3
318.000000000000060E+0	329.758675165644170E-3
319.000000000000060E+0	441.642171035174560E-3
320.000000000000060E+0	421.096863031807660E-3
321.000000000000060E+0	374.602490166029310E-3
322.000000000000060E+0	212.060599482913860E-3
323.000000000000060E+0	205.552196281602510E-3
324.000000000000060E+0	193.937278464766660E-3
325.000000000000060E+0	514.974661332630700E-3
326.000000000000060E+0	440.896139147015590E-3
327.000000000000060E+0	488.662745567422400E-3
328.000000000000060E+0	488.593658120637490E-3
329.000000000000060E+0	339.619749766386370E-3
330.000000000000060E+0	329.898449508152060E-3
331.000000000000060E+0	656.694004489048910E-3
332.000000000000060E+0	347.943435023656600E-3
333.000000000000060E+0	501.450380462898690E-3
334.000000000000060E+0	44.483442440709939E-3
335.000000000000060E+0	32.770194486787294E-3
336.000000000000060E+0	213.482568829618440E-3
337.000000000000060E+0	179.916532332354300E-3
338.000000000000060E+0	102.691554070271150E-3
339.000000000000060E+0	586.951213622297630E-3
340.000000000000060E+0	70.904765222691513E-3
341.000000000000060E+0	558.256294870901120E-3
342.000000000000060E+0	424.126443558328010E-3
343.000000000000060E+0	478.139325432785760E-3
344.000000000000060E+0	549.384459362318500E-3
345.000000000000060E+0	190.556319442262700E-3
346.000000000000060E+0	233.860890690399090E-3
347.000000000000060E+0	219.478134176191660E-3
348.000000000000060E+0	329.819922215331070E-3
349.000000000000060E+0	135.729868166531010E-3
350.000000000000060E+0	38.046359416212969E-3
351.000000000000060E+0	203.323996039108200E-3
352.000000000000060E+0	138.853661770861360E-3
353.000000000000060E+0	6.081355769064587E-3
354.000000000000060E+0	315.924315095693240E-3
355.000000000000060E+0	366.277690825989380E-3
356.000000000000060E+0	12.862073652439460E-3
357.000000000000060E+0	117.272765096494290E-3
358.000000000000060E+0	274.360707783248610E-3
359.000000000000060E+0	535.494734274218560E-3
360.000000000000060E+0	151.760071729151740E-3
361.000000000000060E+0	295.868847423711720E-3
362.000000000000060E+0	129.872493670135120E-3
363.000000000000060E+0	616.733410436162480E-3
364.000000000000060E+0	281.797612820135820E-3
365.000000000000060E+0	646.760428188225540E-3
366.000000000000060E+0	656.534107442641620E-3
367.000000000000060E+0	774.446252742398200E-3
368.000000000000060E+0	35.851448847388570E-3
369.000000000000060E+0	232.390154786237120E-3
370.000000000000060E+0	87.335296810672647E-3
371.000000000000060E+0	171.686118478249910E-3
372.000000000000060E+0	413.836987929123770E-3
373.000000000000060E+0	26.433257898451225E-3
374.000000000000060E+0	285.779023131641830E-3
375.000000000000060E+0	102.339129429480310E-3
376.000000000000060E+0	32.772404319529401E-3
377.000000000000060E+0	539.464807580431690E-3
378.000000000000060E+0	412.601272396472320E-3
379.000000000000060E+0	775.954447321263400E-3
380.000000000000060E+0	553.514749317012500E-3
381.000000000000060E+0	130.855090571509460E-3
382.000000000000060E+0	621.100537413800110E-3
383.000000000000060E+0	468.055397532510850E-3
384.000000000000060E+0	545.832625574108830E-3
385.000000000000060E+0	704.791279687247860E-3
386.000000000000060E+0	628.684770954831220E-3
387.000000000000060E+0	93.561762027817671E-3
388.000000000000060E+0	111.265060424361700E-3
389.000000000000060E+0	317.730461852962830E-3
390.000000000000060E+0	22.239173945905563E-3
391.000000000000060E+0	97.177595630764044E-3
392.000000000000060E+0	62.630530052336958E-3
393.000000000000060E+0	498.414461281630310E-3
394.000000000000060E+0	585.571150411378300E-3
395.000000000000060E+0	79.325646629247071E-3
396.000000000000060E+0	761.298402131793670E-3
397.000000000000060E+0	816.313556805785990E-3
398.000000000000060E+0	105.986751382457210E-3
399.000000000000060E+0	396.601312997017290E-3
400.000000000000060E+0	284.311442690998510E-3
401.000000000000060E+0	216.398075980581220E-3
402.000000000000060E+0	93.250142045328263E-3
403.000000000000060E+0	32.740102044881911E-3
404.000000000000060E+0	485.833160627344770E-3
405.000000000000060E+0	96.586518142251387E-3
406.000000000000060E+0	642.712215426460730E-3
407.000000000000060E+0	720.032673821315970E-3
408.000000000000060E+0	298.087166460548000E-3
409.000000000000060E+0	152.154917724232150E-3
410.000000000000060E+0	641.534682155187390E-3
411.000000000000060E+0	351.481588693725370E-3
412.000000000000060E+0	718.857667857390690E-3
413.000000000000060E+0	271.335179211985360E-3
414.000000000000060E+0	25.137527467265747E-3
415.000000000000060E+0	741.413299154626610E-3
416.000000000000060E+0	589.678406150404340E-3
417.000000000000060E+0	491.190106075914570E-3
418.000000000000060E+0	602.238984810816840E-3
419.000000000000060E+0	429.394481911294310E-3
420.000000000000060E+0	525.228743370911740E-3
421.000000000000060E+0	674.429030873222150E-3
422.000000000000060E+0	244.611714791480280E-3
423.000000000000060E+0	409.140909274818830E-3
424.000000000000060E+0	257.312245705068050E-3
425.000000000000060E+0	3.404962730654202E-3
426.000000000000060E+0	61.821971932963592E-3
427.000000000000060E+0	426.885853560203030E-3
428.000000000000060E+0	146.115358687183530E-3
429.000000000000060E+0	585.285542622316690E-3
430.000000000000060E+0	624.732961603292950E-3
431.000000000000060E+0	523.796947960395550E-3
432.000000000000060E+0	665.874507921875520E-3
433.000000000000060E+0	531.781962386302150E-3
434.000000000000060E+0	635.663703485445990E-3
435.000000000000060E+0	699.002021674631770E-3
436.000000000000060E+0	743.677639781782920E-3
437.000000000000060E+0	322.503023674160730E-3
438.000000000000060E+0	869.823599016390060E-3
439.000000000000060E+0	107.676412302282770E-3
440.000000000000060E+0	418.573613897887770E-3
441.000000000000060E+0	902.617648728306520E-3
442.000000000000060E+0	266.546621336990360E-3
443.000000000000060E+0	702.894860691308690E-3
444.000000000000060E+0	518.520927434751420E-3
445.000000000000060E+0	162.993558406979040E-3
446.000000000000060E+0	435.734564561836460E-3
447.000000000000060E+0	683.243707921646790E-3
448.000000000000060E+0	219.487774919898490E-3
449.000000000000060E+0	868.057809928914010E-3
450.000000000000060E+0	608.648089218890910E-3
451.000000000000060E+0	380.666391938195070E-3
452.000000000000060E+0	777.866878013681930E-3
453.000000000000060E+0	28.124842968357357E-3
454.000000000000060E+0	38.608130551869818E-3
455.000000000000060E+0	346.329036066114370E-3
456.000000000000060E+0	320.621100257498850E-3
457.000000000000060E+0	617.850987151553180E-3
458.000000000000060E+0	201.765873377473040E-3
459.000000000000060E+0	129.264586661045510E-3
460.000000000000060E+0	799.083334196398880E-3
461.000000000000060E+0	60.024959231840730E-3
462.000000000000060E+0	46.189428679699870E-3
463.000000000000060E+0	590.386553895857370E-3
464.000000000000060E+0	81.524018515889612E-3
465.000000000000060E+0	85.582664313834392E-3
466.000000000000060E+0	344.366507625195770E-3
467.000000000000060E+0	449.430402409392420E-3
468.000000000000060E+0	397.297654638028350E-3
469.000000000000060E+0	29.129280393385738E-3
470.000000000000060E+0	175.740058060161130E-3
471.000000000000060E+0	170.972081566312410E-3
472.000000000000060E+0	14.548415187706569E-3
473.000000000000060E+0	142.337328573577390E-3
474.000000000000060E+0	701.381021253340340E-3
475.000000000000060E+0	531.942885257833510E-3
476.000000000000060E+0	603.545659003882570E-3
477.000000000000060E+0	22.842798297947386E-3
478.000000000000060E+0	167.729726731064730E-3
479.000000000000060E+0	542.639447906714140E-3
480.000000000000060E+0	150.849158533518320E-3
481.000000000000060E+0	100.701294296692640E-3
482.000000000000060E+0	727.027453161962270E-3
483.000000000000060E+0	435.024204074712040E-3
484.000000000000060E+0	774.989432903143930E-3
485.000000000000060E+0	38.384837080188777E-3
486.000000000000060E+0	109.466693477029910E-3
487.000000000000060E+0	514.112128558028680E-3
488.000000000000060E+0	245.668648094809700E-3
489.000000000000060E+0	47.035805058074524E-3
490.000000000000060E+0	638.352815379505280E-3
491.000000000000060E+0	224.631729903392000E-3
492.000000000000060E+0	575.045613281108920E-3
493.000000000000060E+0	427.229460369080660E-3
494.000000000000060E+0	607.331777891050420E-3
495.000000000000060E+0	755.465785421570720E-3
496.000000000000060E+0	100.916384686474790E-3
497.000000000000060E+0	149.512280086994550E-3
498.000000000000060E+0	797.714126387105260E-3
499.000000000000060E+0	904.371003341603470E-3
500.000000000000060E+0	702.094703178860690E-3
501.000000000000060E+0	685.233527820071300E-3
502.000000000000060E+0	586.523707533700200E-3
503.000000000000060E+0	797.450277734851330E-3
504.000000000000060E+0	50.618434851173594E-3
505.000000000000060E+0	464.811728257861540E-3
506.000000000000060E+0	874.605550958761140E-3
507.000000000000060E+0	506.504733532296640E-3
508.000000000000060E+0	623.507229802698570E-3
509.000000000000060E+0	804.887743226493260E-3
510.000000000000060E+0	555.387872991689350E-3
511.000000000000060E+0	266.697604919393820E-3
512.000000000000110E+0	597.735905278968030E-3
513.000000000000110E+0	305.970589257357210E-3
514.000000000000110E+0	503.294296552970090E-3
515.000000000000110E+0	309.346450023792020E-3
516.000000000000110E+0	445.851191701507280E-3
517.000000000000110E+0	731.164052271098930E-3
518.000000000000110E+0	284.013196955661300E-3
519.000000000000110E+0	75.568607972151799E-3
520.000000000000110E+0	689.127821808237390E-3
521.000000000000110E+0	747.795920386892690E-3
522.000000000000110E+0	818.136314607682210E-3
523.000000000000110E+0	239.408844810146760E-3
524.000000000000110E+0	154.401192452753520E-3
525.000000000000110E+0	114.137117037792820E-3
526.000000000000110E+0	518.055292344916760E-3
527.000000000000110E+0	322.294949684804880E-3
528.000000000000110E+0	32.335002562701852E-3
529.000000000000110E+0	366.259103661189080E-3
530.000000000000110E+0	440.144163946704530E-3
531.000000000000110E+0	16.749876960960423E-3
532.000000000000110E+0	425.561285225425520E-3
533.000000000000110E+0	434.493505120832680E-3
534.000000000000110E+0	153.392252291806970E-3
535.000000000000110E+0	687.609264966278610E-3
536.000000000000110E+0	771.575527912044090E-3
537.000000000000110E+0	574.536750865218270E-3
538.000000000000110E+0	589.289807887454330E-3
539.000000000000110E+0	242.934323991623430E-3
540.000000000000110E+0	372.306218803002130E-3
541.000000000000110E+0	818.521288043526860E-3
542.000000000000110E+0	110.698564424335550E-3
543.000000000000110E+0	761.513933989070860E-3
544.000000000000110E+0	504.827064516567670E-3
545.000000000000110E+0	720.119117193903870E-3
546.000000000000110E+0	914.380010233473930E-3
547.000000000000110E+0	185.922615953347410E-3
548.000000000000110E+0	542.127867442668500E-3
549.000000000000110E+0	896.226719212154350E-3
550.000000000000110E+0	541.756115371065380E-3
551.000000000000110E+0	579.130446054741950E-3
552.000000000000110E+0	681.453079191234770E-3
553.000000000000110E+0	799.858130651793790E-3
554.000000000000110E+0	703.236764777495300E-3
555.000000000000110E+0	333.589440317143600E-3
556.000000000000110E+0	459.984338500681270E-3
557.000000000000110E+0	664.146832599348040E-3
558.000000000000110E+0	804.868447031328200E-3
559.000000000000110E+0	847.766637158322570E-3
560.000000000000110E+0	776.937963086582920E-3
561.000000000000110E+0	458.557959751977050E-3
562.000000000000110E+0	577.112700826840630E-3
563.000000000000110E+0	563.368722239179890E-3
564.000000000000110E+0	298.186628602644670E-3
565.000000000000110E+0	715.017218277468220E-3
566.000000000000110E+0	232.956962920564480E-3
567.000000000000110E+0	199.502383619652610E-3
568.000000000000110E+0	299.638429076251660E-3
569.000000000000110E+0	840.989923328155250E-3
570.000000000000110E+0	704.715464660521370E-3
571.000000000000110E+0	678.917114385830130E-3
572.000000000000110E+0	730.497593978852280E-3
573.000000000000110E+0	396.742323886461410E-3
574.000000000000110E+0	864.250662023205440E-3
575.000000000000110E+0	704.474082264648920E-3
576.000000000000110E+0	559.910232514690080E-3
577.000000000000110E+0	649.556052445990790E-3
578.000000000000110E+0	478.177301358772290E-3
579.000000000000110E+0	380.609513443427310E-3
580.000000000000110E+0	683.216832971215160E-3
581.000000000000110E+0	115.031049608902540E-3
582.000000000000110E+0	869.292588082453350E-3
583.000000000000110E+0	680.481866748083750E-3
584.000000000000110E+0	618.599997269076000E-3
585.000000000000110E+0	899.151128757441850E-3
586.000000000000110E+0	429.001338464402970E-3
587.000000000000110E+0	481.616503630962140E-3
588.000000000000110E+0	572.626418591699600E-3
589.000000000000110E+0	343.956678388438570E-3
590.000000000000110E+0	240.101746661202400E-3
591.000000000000110E+0	496.226374039400400E-3
592.000000000000110E+0	19.341254137842170E-3
593.000000000000110E+0	921.652896263985610E-3
594.000000000000110E+0	701.595725748466960E-3
595.000000000000110E+0	645.938779633817520E-3
596.000000000000110E+0	420.808987515187860E-3
597.000000000000110E+0	863.173628664756440E-3
598.000000000000110E+0	912.762658696671170E-3
599.000000000000110E+0	528.118337597512700E-3
600.000000000000110E+0	627.367895581773190E-3
601.000000000000110E+0	687.064427210752230E-3
602.000000000000110E+0	633.236666454554340E-3
603.000000000000110E+0	783.216454311241760E-3
604.000000000000110E+0	532.456595891671380E-3
605.000000000000110E+0	862.739744083901860E-3
606.000000000000110E+0	881.226501355415690E-3
607.000000000000110E+0	274.249783354750530E-3
608.000000000000110E+0	649.167838131205600E-3
609.000000000000110E+0	804.260263392218010E-3
610.000000000000110E+0	843.131104838679590E-3
611.000000000000110E+0	675.079252847622380E-3
612.000000000000110E+0	422.294399257973960E-3
613.000000000000110E+0	782.704080078947980E-3
614.000000000000110E+0	637.938128325886590E-3
615.000000000000110E+0	131.982822929394140E-3
616.000000000000110E+0	800.700253391395500E-3
617.000000000000110E+0	844.905546173740250E-3
618.000000000000110E+0	654.145329844050940E-3
619.000000000000110E+0	583.813093228220840E-3
620.000000000000110E+0	868.307325590457980E-3
621.000000000000110E+0	856.499678734465420E-3
622.000000000000110E+0	719.892166452263500E-3
623.000000000000110E+0	269.048427790503700E-3
624.000000000000110E+0	559.708960830756390E-3
625.000000000000110E+0	674.566675257741940E-3
626.000000000000110E+0	253.752391602534430E-3
627.000000000000110E+0	747.153613861837980E-3
628.000000000000110E+0	858.165964587304650E-3
629.000000000000110E+0	387.715610985155780E-3
630.000000000000110E+0	687.663174887154670E-3
631.000000000000110E+0	635.369963009367540E-3
632.000000000000110E+0	624.965036528363660E-3
633.000000000000110E+0	835.627771045732600E-3
634.000000000000110E+0	74.123963714280094E-3
635.000000000000110E+0	649.234312467459550E-3
636.000000000000110E+0	943.396183064031060E-3
637.000000000000110E+0	405.664369330177020E-3
638.000000000000110E+0	357.827487588541220E-3
639.000000000000110E+0	317.778073198667910E-3
640.000000000000110E+0	423.130989611304800E-3
641.000000000000110E+0	721.473189967954950E-3
642.000000000000110E+0	586.173540296810120E-3
643.000000000000110E+0	483.435979266114260E-3
644.000000000000110E+0	667.594467350183910E-3
645.000000000000110E+0	290.517863301057060E-3
646.000000000000110E+0	743.645563534565010E-3
647.000000000000110E+0	948.014340554915070E-3
648.000000000000110E+0	794.811535548602400E-3
649.000000000000110E+0	511.714399584185630E-3
650.000000000000110E+0	129.013712593044230E-3
651.000000000000110E+0	530.594288714629320E-3
652.000000000000110E+0	354.888093548801630E-3
653.000000000000110E+0	604.768702472221360E-3
