Freq (Hz)	Microphone(Pa^2 )	Source(V^2 )
109.000000000000010E+0	180.512695758611600E-12	2.333811617070918E-6
110.000000000000010E+0	269.298362141701580E-12	2.269811280725508E-6
111.000000000000010E+0	620.643947429585110E-12	2.958188716912621E-6
112.000000000000010E+0	866.705486002377200E-12	19.407214154934276E-9
113.000000000000010E+0	630.700377507162740E-12	133.718159703057280E-9
114.000000000000010E+0	301.979092499922730E-12	2.462378714666575E-6
115.000000000000010E+0	171.073758095808780E-12	979.171467896388740E-9
116.000000000000010E+0	115.621656516334200E-12	1.090864345191665E-6
117.000000000000010E+0	421.472037795886560E-12	2.723920415317912E-6
118.000000000000010E+0	466.120348329129430E-12	1.229864442785581E-6
119.000000000000010E+0	295.833862797549160E-12	1.637840842872187E-6
120.000000000000010E+0	508.374774778324220E-12	451.805656809517690E-9
121.000000000000010E+0	284.479498329915290E-12	4.310849178534710E-6
122.000000000000010E+0	157.843233979643720E-12	4.808324079488035E-6
123.000000000000010E+0	453.029485771328980E-12	1.861853951917773E-6
124.000000000000010E+0	766.411536962592970E-12	6.746302855850740E-6
125.000000000000010E+0	606.684235675971750E-12	6.666458144749659E-6
126.000000000000010E+0	386.947127582917170E-12	8.543148271054703E-6
127.000000000000010E+0	328.887268426799700E-12	2.684007821069123E-6
128.000000000000030E+0	262.937431824166410E-12	1.147058232177431E-6
129.000000000000030E+0	207.477746921940610E-12	4.013945089087145E-6
130.000000000000030E+0	311.267483112892090E-12	1.932419256817626E-6
131.000000000000030E+0	474.320098296426800E-12	2.725455675634979E-6
132.000000000000030E+0	207.633287333928650E-12	31.134844500319444E-6
133.000000000000030E+0	149.662884421795410E-12	13.442009356958055E-6
134.000000000000030E+0	281.189976415982800E-12	2.048272845087898E-6
135.000000000000030E+0	377.643967769839540E-12	4.232719022505214E-6
136.000000000000030E+0	600.990387730225490E-12	9.173571874471091E-6
137.000000000000030E+0	570.236021251204910E-12	3.772145523959628E-6
138.000000000000030E+0	298.020685243916040E-12	3.141395154654214E-6
139.000000000000030E+0	146.957921788615730E-12	17.183453331896569E-6
140.000000000000030E+0	175.492168242933940E-12	23.964563537726367E-6
141.000000000000030E+0	157.956036744890750E-12	2.320508788640659E-6
142.000000000000030E+0	135.930409274788580E-12	13.654159467101789E-6
143.000000000000030E+0	174.079620848666800E-12	24.859994369699056E-6
144.000000000000030E+0	103.721708391168510E-12	15.057797092029097E-6
145.000000000000030E+0	83.808931297564579E-12	9.014968752027145E-6
146.000000000000030E+0	307.033739708299810E-12	2.226382074044703E-6
147.000000000000030E+0	399.851885486360320E-12	7.831751333002070E-6
148.000000000000030E+0	117.837856217800310E-12	11.238232968265352E-6
149.000000000000030E+0	126.394772895782500E-12	36.232183864859971E-6
150.000000000000030E+0	296.612363239699800E-12	64.169026521907515E-6
151.000000000000030E+0	384.643234806090160E-12	15.308097204213991E-6
152.000000000000030E+0	216.153878527796450E-12	9.141769239043758E-6
153.000000000000030E+0	157.023863855535900E-12	4.117818898640070E-6
154.000000000000030E+0	254.072644505473870E-12	4.206441516831603E-6
155.000000000000030E+0	428.874253040905720E-12	38.629460906595549E-6
156.000000000000030E+0	236.283737223109700E-12	39.896841311373404E-6
157.000000000000030E+0	144.164881286888120E-12	39.180064020475032E-6
158.000000000000030E+0	334.834273022091410E-12	6.370246472472542E-6
159.000000000000030E+0	216.289792700282900E-12	5.952452075100979E-6
160.000000000000030E+0	196.806393868418120E-12	44.615010667773338E-6
161.000000000000030E+0	152.957293956695890E-12	18.142120476682311E-6
162.000000000000030E+0	147.875809743317670E-12	4.527585515744727E-6
163.000000000000030E+0	201.464506708560200E-12	543.628651890212290E-9
164.000000000000030E+0	184.108312482354150E-12	1.364845598642802E-6
165.000000000000030E+0	191.693127751625720E-12	14.365414744012970E-6
166.000000000000030E+0	345.680662494043310E-12	32.794979454595071E-6
167.000000000000030E+0	310.559078557176100E-12	189.525652976039250E-6
168.000000000000030E+0	309.063400948154290E-12	209.445268690179860E-6
169.000000000000030E+0	175.510292438445000E-12	38.459565677717767E-6
170.000000000000030E+0	385.898714572197850E-12	36.290291733924114E-6
171.000000000000030E+0	654.767068907551020E-12	28.273049862804327E-6
172.000000000000030E+0	383.710836828474020E-12	61.774908289507227E-6
173.000000000000030E+0	158.043195546187250E-12	78.766085831322313E-6
174.000000000000030E+0	293.213630679843260E-12	36.313046248429500E-6
175.000000000000030E+0	429.845244864203240E-12	64.416829364557027E-6
176.000000000000030E+0	106.664200841002200E-12	28.664440426017381E-6
177.000000000000030E+0	78.823049748868646E-12	3.299624015975182E-6
178.000000000000030E+0	474.066859868685870E-12	89.526917755261120E-6
179.000000000000030E+0	479.517129165241330E-12	123.012956029922060E-6
180.000000000000030E+0	186.291160941756220E-12	20.969362417363510E-6
181.000000000000030E+0	183.542636598054730E-12	75.614596880045577E-6
182.000000000000030E+0	165.606266700557320E-12	25.848951389359476E-6
183.000000000000030E+0	147.965304962075660E-12	17.514288748528138E-6
184.000000000000030E+0	74.088343379300974E-12	18.708984191317705E-6
185.000000000000030E+0	247.580454155246660E-12	49.422828925864414E-6
186.000000000000030E+0	393.712967349269920E-12	87.234091441773829E-6
187.000000000000030E+0	173.968460521860120E-12	49.904318434504780E-6
188.000000000000030E+0	111.461304277739800E-12	5.598399992599147E-6
189.000000000000030E+0	108.920199406270290E-12	14.238118224633794E-6
190.000000000000030E+0	261.051825596160340E-12	87.127804513737674E-6
191.000000000000030E+0	581.252199303164040E-12	235.542025340509250E-6
192.000000000000030E+0	444.262205149461010E-12	139.114791235546890E-6
193.000000000000030E+0	176.576602377438600E-12	62.229099249562809E-6
194.000000000000030E+0	230.405455144731460E-12	136.966224912460320E-6
195.000000000000030E+0	202.489031339680150E-12	156.410034670716740E-6
196.000000000000030E+0	268.468558136436580E-12	32.750107668142614E-6
197.000000000000030E+0	166.086667600831700E-12	112.335992339779010E-6
198.000000000000030E+0	87.835302592724507E-12	24.412300168565147E-6
199.000000000000030E+0	269.821619555999310E-12	117.755930409974660E-6
200.000000000000030E+0	144.577811285905040E-12	19.647943048729582E-6
201.000000000000030E+0	338.296607395049640E-12	64.601454973450557E-6
202.000000000000030E+0	617.819775840442980E-12	210.250958384420290E-6
203.000000000000030E+0	207.779274504009410E-12	41.698990676898581E-6
204.000000000000030E+0	29.328280049171279E-12	1.916989047803164E-6
205.000000000000030E+0	371.030603640458730E-12	57.896965636512723E-6
206.000000000000030E+0	251.004482316929130E-12	10.364753158119251E-6
207.000000000000030E+0	211.263400916861930E-12	9.182308900413455E-6
208.000000000000030E+0	187.888830710625380E-12	5.651370310970659E-6
209.000000000000030E+0	160.861517726961260E-12	64.254153726311383E-6
210.000000000000030E+0	285.582660032507130E-12	121.383978185256920E-6
211.000000000000030E+0	186.289130973509990E-12	60.650586221430825E-6
212.000000000000030E+0	226.376337914711620E-12	76.048385520356159E-6
213.000000000000030E+0	377.157941902481070E-12	280.284895308769990E-6
214.000000000000030E+0	229.826341335855590E-12	134.625918690227660E-6
215.000000000000030E+0	68.137422920018849E-12	4.702520063951674E-6
216.000000000000030E+0	77.948530254852632E-12	1.203283536499965E-6
217.000000000000030E+0	293.917587954779520E-12	102.422851736742070E-6
218.000000000000030E+0	227.380049853658760E-12	96.542335641486811E-6
219.000000000000030E+0	75.440485550531558E-12	5.087446048902095E-6
220.000000000000030E+0	422.099575277924140E-12	208.142958926760560E-6
221.000000000000030E+0	353.695117328777790E-12	139.695084560769990E-6
222.000000000000030E+0	211.986933599464470E-12	85.614758742756934E-6
223.000000000000030E+0	180.253487805787860E-12	6.098568895445662E-6
224.000000000000030E+0	133.346308195021480E-12	28.869570401833077E-6
225.000000000000030E+0	281.869527149072700E-12	50.388669509652138E-6
226.000000000000030E+0	226.358935074394780E-12	18.397208329809235E-6
227.000000000000030E+0	143.576135106490750E-12	1.946205521484018E-6
228.000000000000030E+0	189.277916164545050E-12	64.515979823518804E-6
229.000000000000030E+0	133.887534361450450E-12	56.943106808129507E-6
230.000000000000030E+0	343.506038439025270E-12	50.599192275583694E-6
231.000000000000030E+0	496.499451858148050E-12	200.677915500366020E-6
232.000000000000030E+0	255.561361349175990E-12	119.494933934311040E-6
233.000000000000030E+0	63.246962788259107E-12	37.005298362886469E-6
234.000000000000030E+0	70.189775861769245E-12	17.572138305894983E-6
235.000000000000030E+0	176.578746559432570E-12	54.208810891724556E-6
236.000000000000030E+0	140.796299988924370E-12	85.552142488939264E-6
237.000000000000030E+0	101.006465169549680E-12	60.510598220211413E-6
238.000000000000030E+0	109.821078495316960E-12	17.680466062643706E-6
239.000000000000030E+0	136.871773868630420E-12	17.653106963537530E-6
240.000000000000030E+0	322.610309383279440E-12	46.523658210592999E-6
241.000000000000030E+0	191.383583454454890E-12	9.810987737913681E-6
242.000000000000030E+0	167.372868781133600E-12	9.153252767954254E-6
243.000000000000030E+0	47.307036157556662E-12	14.082577466761949E-6
244.000000000000030E+0	321.231877952719950E-12	56.547516987692090E-6
245.000000000000030E+0	618.736710880520630E-12	131.973969797406840E-6
246.000000000000030E+0	197.857376777462370E-12	8.627350921281776E-6
247.000000000000030E+0	160.573901141800670E-12	17.521435471102467E-6
248.000000000000030E+0	186.014312739313600E-12	29.161747345525709E-6
249.000000000000030E+0	413.434460369708270E-12	12.064604566081249E-6
250.000000000000030E+0	233.028419287509750E-12	17.144688311073076E-6
251.000000000000030E+0	139.467806521875720E-12	24.889138009504966E-6
252.000000000000030E+0	72.480015305327906E-12	20.901672699372702E-6
253.000000000000030E+0	184.593736520373860E-12	4.157784875149371E-6
254.000000000000030E+0	255.525027093304530E-12	40.687405212376320E-6
255.000000000000030E+0	387.449739836383850E-12	99.746995650476538E-6
256.000000000000060E+0	391.384866362903310E-12	57.879471512504652E-6
257.000000000000060E+0	109.601609830415270E-12	7.369585033161066E-6
258.000000000000060E+0	203.785685032120960E-12	58.760513176127623E-6
259.000000000000060E+0	181.240524500220160E-12	18.020615029910322E-6
260.000000000000060E+0	219.885678523151540E-12	1.211917749143300E-6
261.000000000000060E+0	203.408964041577480E-12	970.759229973924100E-9
262.000000000000060E+0	124.155409511060350E-12	3.491255610939100E-6
263.000000000000060E+0	229.706058978866830E-12	37.429202204866590E-6
264.000000000000060E+0	82.291626484830515E-12	6.693257926590717E-6
265.000000000000060E+0	93.580363492650973E-12	3.571633952925390E-6
266.000000000000060E+0	55.920408450302458E-12	24.448573430518269E-6
267.000000000000060E+0	260.679338871251290E-12	287.465297951828610E-9
268.000000000000060E+0	207.181291089484560E-12	3.333540160310615E-6
269.000000000000060E+0	201.075494319313750E-12	1.698713736453869E-6
270.000000000000060E+0	152.559998030567010E-12	1.953957935870678E-6
271.000000000000060E+0	198.636054222691250E-12	1.196223384938676E-6
272.000000000000060E+0	211.072547493109380E-12	9.144360536680320E-6
273.000000000000060E+0	108.744288706963450E-12	4.601918922856276E-6
274.000000000000060E+0	196.937662169881470E-12	15.397835840167162E-6
275.000000000000060E+0	153.503679221392410E-12	7.074849861941037E-6
276.000000000000060E+0	212.713195337341340E-12	8.610160974654647E-6
277.000000000000060E+0	382.573941466468260E-12	29.937723629061357E-6
278.000000000000060E+0	164.944277927250500E-12	13.119798608398166E-6
279.000000000000060E+0	120.089618379781880E-12	7.546705201612719E-6
280.000000000000060E+0	116.164647200324990E-12	3.216571765922055E-6
281.000000000000060E+0	254.833794933188040E-12	38.618672575849806E-6
282.000000000000060E+0	226.688895957266870E-12	21.578539200171399E-6
283.000000000000060E+0	115.838369993144560E-12	4.381016852025799E-6
284.000000000000060E+0	126.966851981427510E-12	4.246000656015987E-6
285.000000000000060E+0	122.376596644080070E-12	1.231366268886408E-6
286.000000000000060E+0	124.376832342989710E-12	9.223897634567948E-6
287.000000000000060E+0	184.340262063304100E-12	4.671868935275889E-6
288.000000000000060E+0	218.734327065990970E-12	3.173124888468855E-6
289.000000000000060E+0	159.681253158726190E-12	3.921528999584998E-6
290.000000000000060E+0	143.986357477648490E-12	75.928432097265887E-9
291.000000000000060E+0	71.395368751473910E-12	594.037018710393700E-9
292.000000000000060E+0	89.030387002285990E-12	6.460728465094245E-6
293.000000000000060E+0	93.762090247437974E-12	4.023121187521101E-6
294.000000000000060E+0	59.634204285701697E-12	3.053327972704659E-6
295.000000000000060E+0	125.568892057155720E-12	23.142440371016870E-6
296.000000000000060E+0	115.641461767037120E-12	7.768974143753197E-6
297.000000000000060E+0	59.142907752368970E-12	2.366717487147381E-6
298.000000000000060E+0	183.521483920959540E-12	1.611205913926637E-6
299.000000000000060E+0	216.113725850581900E-12	967.146397163853950E-9
300.000000000000060E+0	152.486686606909180E-12	9.844140524516100E-6
301.000000000000060E+0	67.689779874008350E-12	1.853644877259468E-6
302.000000000000060E+0	113.716655849783800E-12	772.504072783260010E-9
303.000000000000060E+0	91.709376546780112E-12	688.598656338519320E-9
304.000000000000060E+0	107.386042427959640E-12	4.289662259089396E-6
305.000000000000060E+0	88.497423026523465E-12	794.002425381469700E-9
306.000000000000060E+0	77.540105874156833E-12	4.218968965768796E-6
307.000000000000060E+0	118.979778388598720E-12	89.748262254597075E-9
308.000000000000060E+0	142.937991928856680E-12	5.704588957039557E-6
309.000000000000060E+0	95.505249853060101E-12	7.829622215564310E-6
310.000000000000060E+0	68.110342259336969E-12	480.719471178044650E-9
311.000000000000060E+0	70.195807930135276E-12	3.412975298557291E-6
312.000000000000060E+0	112.388615635093840E-12	2.260021679172427E-6
313.000000000000060E+0	108.476345170549700E-12	415.632507533255960E-9
314.000000000000060E+0	142.153820326193070E-12	8.309430409605278E-9
315.000000000000060E+0	231.806613024867350E-12	6.363577530496464E-6
316.000000000000060E+0	278.234504678043820E-12	6.503582316551195E-6
317.000000000000060E+0	94.271789147046443E-12	1.748865157820042E-6
318.000000000000060E+0	156.555849074140590E-12	12.817516791943662E-6
319.000000000000060E+0	151.994650707220290E-12	7.583504272909532E-6
320.000000000000060E+0	126.102304797929170E-12	5.961917725590553E-6
321.000000000000060E+0	125.032691920509240E-12	367.160949919441730E-9
322.000000000000060E+0	126.692953301269310E-12	906.057300627849200E-9
323.000000000000060E+0	70.438562434967433E-12	2.910316430269325E-6
324.000000000000060E+0	73.771921108830264E-12	510.014297019657800E-9
325.000000000000060E+0	180.432204034830270E-12	1.100358842489312E-6
326.000000000000060E+0	230.498400515369100E-12	5.103425861097380E-6
327.000000000000060E+0	148.828567728362250E-12	2.827411008116334E-6
328.000000000000060E+0	163.001619906452190E-12	1.271102219599572E-6
329.000000000000060E+0	151.360496751655800E-12	3.020074191618123E-6
330.000000000000060E+0	53.112212198624116E-12	311.455418960706740E-9
331.000000000000060E+0	52.469109486563156E-12	1.691480936014003E-6
332.000000000000060E+0	133.538634370396130E-12	607.217987473184170E-9
333.000000000000060E+0	116.412216350057250E-12	2.178581942363051E-6
334.000000000000060E+0	113.185255215149670E-12	527.733292451696740E-9
335.000000000000060E+0	166.464277041141810E-12	36.798103029830448E-9
336.000000000000060E+0	117.037124749486860E-12	1.839852673339508E-6
337.000000000000060E+0	216.831513019149620E-12	1.859510217721362E-6
338.000000000000060E+0	160.682986084676840E-12	3.509529894493380E-6
339.000000000000060E+0	77.132757850356020E-12	2.302574698962723E-6
340.000000000000060E+0	18.307770470016853E-12	504.184269991731250E-9
341.000000000000060E+0	148.210469921122100E-12	3.586267666958988E-6
342.000000000000060E+0	156.618665019341570E-12	3.152161594343850E-6
343.000000000000060E+0	174.931137360498970E-12	3.805259282307647E-6
344.000000000000060E+0	219.637225609098760E-12	5.309080983206080E-6
345.000000000000060E+0	140.036585666765270E-12	1.062809098914857E-6
346.000000000000060E+0	107.799306108200040E-12	2.915584372924991E-6
347.000000000000060E+0	96.848472678205995E-12	673.786008995866460E-9
348.000000000000060E+0	116.743774463373910E-12	238.247133549180410E-9
349.000000000000060E+0	30.217358434346717E-12	3.843961075730874E-6
350.000000000000060E+0	33.738224720154608E-12	76.830937015948960E-9
351.000000000000060E+0	96.807469202471356E-12	2.395327515534079E-6
352.000000000000060E+0	77.522515105455180E-12	1.143620810971979E-6
353.000000000000060E+0	63.172189278417882E-12	210.970978704539870E-9
354.000000000000060E+0	129.923163889016390E-12	4.189329810108825E-6
355.000000000000060E+0	137.762828125048410E-12	1.486114838297332E-6
356.000000000000060E+0	91.307159897707609E-12	362.618248866861190E-9
357.000000000000060E+0	98.192207473235263E-12	303.820850296465490E-9
358.000000000000060E+0	74.395489675322475E-12	653.721866775823420E-9
359.000000000000060E+0	211.603486030496730E-12	1.539132283726475E-6
360.000000000000060E+0	106.828891700252780E-12	1.797898391837953E-6
361.000000000000060E+0	149.912602841265600E-12	2.678382062891146E-6
362.000000000000060E+0	162.317731644449930E-12	2.622918150816741E-6
363.000000000000060E+0	138.869060249041370E-12	297.442940439537540E-9
364.000000000000060E+0	91.739644002726438E-12	347.517362147095100E-9
365.000000000000060E+0	137.528426404224450E-12	2.219673288262326E-6
366.000000000000060E+0	111.935865241893760E-12	849.662448356377720E-9
367.000000000000060E+0	145.194250499456720E-12	4.847476428505140E-6
368.000000000000060E+0	36.304491480669821E-12	658.646211387684180E-9
369.000000000000060E+0	74.378492407176853E-12	3.282558014811080E-6
370.000000000000060E+0	60.812158503052642E-12	1.935201258045780E-6
371.000000000000060E+0	52.372010354242772E-12	254.069364992847890E-9
372.000000000000060E+0	106.166732255931290E-12	2.525980238843972E-6
373.000000000000060E+0	147.719489538799590E-12	1.638247901559322E-6
374.000000000000060E+0	137.667042714511280E-12	2.301712098855601E-6
375.000000000000060E+0	54.795392876575861E-12	264.899245532228080E-9
376.000000000000060E+0	80.691244366716180E-12	229.814921817548840E-9
377.000000000000060E+0	185.088668277193250E-12	2.056838384466130E-6
378.000000000000060E+0	186.097106091694420E-12	1.562663211783372E-6
379.000000000000060E+0	163.093869607424240E-12	503.699191896692870E-9
380.000000000000060E+0	83.038971238949575E-12	1.668500196147633E-6
381.000000000000060E+0	29.843186054723446E-12	692.254380799771500E-9
382.000000000000060E+0	95.725836405472396E-12	525.317031190431030E-9
383.000000000000060E+0	66.584283553645362E-12	783.862035941069010E-9
384.000000000000060E+0	42.523655032532796E-12	117.183726355375730E-9
385.000000000000060E+0	169.911672014499460E-12	2.760818123561246E-6
386.000000000000060E+0	110.667740021072310E-12	1.028528387070273E-6
387.000000000000060E+0	116.124109759705260E-12	323.263153292188040E-9
388.000000000000060E+0	103.058329557436930E-12	2.735230173557599E-6
389.000000000000060E+0	47.223770673159865E-12	2.379890610012291E-6
390.000000000000060E+0	60.974471791720788E-12	1.075361737469743E-6
391.000000000000060E+0	59.287963763896736E-12	302.016446648872370E-9
392.000000000000060E+0	35.287853558983684E-12	212.791687992451900E-9
393.000000000000060E+0	130.399254544173720E-12	1.820126563835142E-6
394.000000000000060E+0	85.517841910175126E-12	581.013146315031740E-9
395.000000000000060E+0	56.368179333262536E-12	898.876849505225150E-9
396.000000000000060E+0	82.676868217415552E-12	6.960013576221343E-6
397.000000000000060E+0	28.702305674557745E-12	3.033552570284372E-6
398.000000000000060E+0	34.009152094912050E-12	421.913263972688570E-9
399.000000000000060E+0	83.991445594840092E-12	1.656412524641647E-6
400.000000000000060E+0	58.284182622794263E-12	1.760654168074624E-6
401.000000000000060E+0	73.891213350792265E-12	1.747206782304735E-6
402.000000000000060E+0	119.373143462203330E-12	217.129217668729820E-9
403.000000000000060E+0	61.281893675224401E-12	1.045533480463980E-6
404.000000000000060E+0	45.474614701776568E-12	5.615783007538939E-6
405.000000000000060E+0	41.009543530681991E-12	765.199162285109940E-9
406.000000000000060E+0	70.723104783486759E-12	2.755492002976453E-6
407.000000000000060E+0	210.907946719512960E-12	8.561117192777682E-6
408.000000000000060E+0	144.036389336566790E-12	1.906148604701027E-6
409.000000000000060E+0	40.292798228369584E-12	2.716521812880752E-6
410.000000000000060E+0	55.590497928172659E-12	2.237262406507674E-6
411.000000000000060E+0	141.928383856477230E-12	942.933973004965520E-9
412.000000000000060E+0	222.427596624332130E-12	4.351889531467068E-6
413.000000000000060E+0	126.788592730737970E-12	728.938989831203380E-9
414.000000000000060E+0	67.955322546861412E-12	2.779347035615840E-6
415.000000000000060E+0	70.601688332832597E-12	8.377509628397029E-6
416.000000000000060E+0	40.898025932830996E-12	3.254907141640051E-6
417.000000000000060E+0	97.695475516137839E-12	1.957834834307818E-6
418.000000000000060E+0	188.503861815771690E-12	7.573035095332842E-6
419.000000000000060E+0	93.329581134961586E-12	2.195888360260743E-6
420.000000000000060E+0	83.234453966829029E-12	4.332520401638331E-6
421.000000000000060E+0	87.789561864266867E-12	3.104641890223359E-6
422.000000000000060E+0	41.877903097346130E-12	2.705673802970792E-6
423.000000000000060E+0	96.889216693819039E-12	5.150626071687563E-6
424.000000000000060E+0	91.522582642269300E-12	3.023649696521372E-6
425.000000000000060E+0	53.728421327352454E-12	2.180724282943063E-6
426.000000000000060E+0	70.724971560308374E-12	3.584778754905301E-6
427.000000000000060E+0	132.258992558717780E-12	6.557914427189051E-6
428.000000000000060E+0	83.659507008524333E-12	2.242673745580000E-6
429.000000000000060E+0	243.304349390450210E-12	5.907089685924900E-6
430.000000000000060E+0	129.453310930279100E-12	6.175707501504866E-6
431.000000000000060E+0	54.565857502487469E-12	2.598306056529076E-6
432.000000000000060E+0	131.234490426100340E-12	2.709955653007690E-6
433.000000000000060E+0	102.490274424161570E-12	5.424715056137192E-6
434.000000000000060E+0	52.790071942400760E-12	1.866124722335001E-6
435.000000000000060E+0	111.475289052579540E-12	2.517372703329155E-6
436.000000000000060E+0	71.544434182214544E-12	5.104598839807099E-6
437.000000000000060E+0	48.891999687336956E-12	2.070907130163190E-6
438.000000000000060E+0	174.136241010134380E-12	9.390276118608956E-6
439.000000000000060E+0	39.757580434480836E-12	2.464550468139708E-6
440.000000000000060E+0	103.503429028335800E-12	2.705777116287090E-6
441.000000000000060E+0	486.637637536184560E-12	9.752559836927329E-6
