Freq (Hz)	Microphone/Source_Mod	Microphone/Source_Phase(rad)
56.000000000000007E+0	1.064899382064948E+0	21.857327618661920E+0
57.000000000000007E+0	355.485984075740720E-3	20.950806636529602E+0
58.000000000000007E+0	166.402534879126100E-3	18.016800530283660E+0
59.000000000000007E+0	431.232592962158210E-3	18.540206740235423E+0
60.000000000000007E+0	1.939740641192314E-3	18.306361189282484E+0
61.000000000000007E+0	131.183581985811650E-3	16.058621868333439E+0
62.000000000000007E+0	68.449568922063525E-3	13.392656906902104E+0
63.000000000000007E+0	38.829826611983746E-3	13.707727546587204E+0
64.000000000000014E+0	225.999113864806340E-3	15.498020571277177E+0
65.000000000000014E+0	10.963720810149513E-3	14.222959235319218E+0
66.000000000000014E+0	16.933556972404687E-3	14.397865329672397E+0
67.000000000000014E+0	80.015989925691477E-3	11.451448345879134E+0
68.000000000000014E+0	97.987579063408922E-3	9.321751761475273E+0
69.000000000000014E+0	20.221786889204243E-3	7.218330974083086E+0
70.000000000000014E+0	123.489889161800650E-3	9.133022524037681E+0
71.000000000000014E+0	56.269652320465324E-3	6.489975130731322E+0
72.000000000000014E+0	263.073562712367650E-3	8.578191645677848E+0
73.000000000000014E+0	155.085967891932990E-3	10.220940440105956E+0
74.000000000000014E+0	106.570403732981240E-3	13.295293388051547E+0
75.000000000000014E+0	153.419129853531150E-3	16.071049916032251E+0
76.000000000000014E+0	60.443047081564089E-3	15.039286070308604E+0
77.000000000000014E+0	106.373182594722820E-3	16.947514935759067E+0
78.000000000000014E+0	97.799491457463833E-3	14.256886249294030E+0
79.000000000000014E+0	64.530952825702884E-3	14.044657382258592E+0
80.000000000000014E+0	25.342612971286819E-3	14.037993391888561E+0
81.000000000000014E+0	68.501965265473155E-3	16.926319746274586E+0
82.000000000000014E+0	23.460228164325855E-3	15.261289355485719E+0
83.000000000000014E+0	14.535188984082884E-3	18.402199438573501E+0
84.000000000000014E+0	71.158641933094596E-3	18.849775042298027E+0
85.000000000000014E+0	131.682986936062200E-3	20.297074188257113E+0
86.000000000000014E+0	8.621660693089119E-3	23.377010780291066E+0
87.000000000000014E+0	65.815766261071634E-3	22.765040864983312E+0
88.000000000000014E+0	38.076592467060522E-3	23.823279362351350E+0
89.000000000000014E+0	6.874086521898761E-3	21.948697233472547E+0
90.000000000000014E+0	12.512525641957414E-3	22.681369573036235E+0
91.000000000000014E+0	10.245262109204572E-3	23.043860308495898E+0
92.000000000000014E+0	7.292684560091450E-3	24.158048802577884E+0
93.000000000000014E+0	9.006752401680902E-3	22.879251295379134E+0
94.000000000000014E+0	23.547142130632023E-3	24.008436944034816E+0
95.000000000000014E+0	37.577871773405949E-3	23.831681239489630E+0
96.000000000000014E+0	11.666392844204856E-3	22.781734307471531E+0
97.000000000000014E+0	6.363333789587569E-3	24.153507559038342E+0
98.000000000000014E+0	4.168039340377400E-3	25.604421840953680E+0
99.000000000000014E+0	16.912754890546475E-3	26.239137997435705E+0
100.000000000000010E+0	6.617910663054262E-3	24.875007269234960E+0
101.000000000000010E+0	10.367746327087477E-3	25.884937055102704E+0
102.000000000000010E+0	6.371329834321347E-3	27.160377537341589E+0
103.000000000000010E+0	5.329961645639794E-3	25.408574277393974E+0
104.000000000000010E+0	12.484058945959376E-3	25.088049860090983E+0
105.000000000000010E+0	14.303313104755378E-3	24.381981649399385E+0
106.000000000000010E+0	7.613620289143162E-3	24.509669695577490E+0
107.000000000000010E+0	16.101716712110307E-3	24.578178477001881E+0
108.000000000000010E+0	17.514577359100163E-3	23.722254365273795E+0
109.000000000000010E+0	6.885433700228062E-3	23.937750238899618E+0
110.000000000000010E+0	6.847180353414253E-3	24.523804264784953E+0
111.000000000000010E+0	4.110423223887985E-3	26.129847196659121E+0
112.000000000000010E+0	48.465479463426504E-3	27.660375543569653E+0
113.000000000000010E+0	19.892797818055336E-3	25.129796864218608E+0
114.000000000000010E+0	4.305093403422730E-3	25.254540507559870E+0
115.000000000000010E+0	882.146921710132470E-6	24.548199612751109E+0
116.000000000000010E+0	2.916437258576948E-3	25.472357983189898E+0
117.000000000000010E+0	4.770226759134478E-3	24.446022013695302E+0
118.000000000000010E+0	4.281177853926182E-3	27.043182956530710E+0
119.000000000000010E+0	10.927257275545083E-3	26.514421038422853E+0
120.000000000000010E+0	22.454353385019953E-3	26.917765437012921E+0
121.000000000000010E+0	6.456569609705266E-3	27.979888187302844E+0
122.000000000000010E+0	3.262661631922409E-3	27.166831385857879E+0
123.000000000000010E+0	5.876300803060942E-3	27.122487292343720E+0
124.000000000000010E+0	4.719472170248211E-3	27.323092426157793E+0
125.000000000000010E+0	2.454149116541863E-3	27.101679224163494E+0
126.000000000000010E+0	2.428292377520194E-3	26.502392640717591E+0
127.000000000000010E+0	4.416690142564635E-3	25.336851988143081E+0
128.000000000000030E+0	4.585252754374252E-3	28.337595125730260E+0
129.000000000000030E+0	3.217576334066072E-3	29.194410858657704E+0
130.000000000000030E+0	3.733821206030090E-3	28.541901250468655E+0
131.000000000000030E+0	2.611993404245356E-3	26.076623842195165E+0
132.000000000000030E+0	964.468920928933820E-6	27.450742576551647E+0
133.000000000000030E+0	2.077103700880590E-3	26.849766439249745E+0
134.000000000000030E+0	5.443947942169835E-3	26.501130695807330E+0
135.000000000000030E+0	2.886142016666040E-3	27.931539366182925E+0
136.000000000000030E+0	2.297217493197420E-3	27.174594709678292E+0
137.000000000000030E+0	2.070770956227349E-3	27.431122238873275E+0
138.000000000000030E+0	2.559508350014218E-3	25.305088262209537E+0
139.000000000000030E+0	2.728980200128204E-3	24.655741436948677E+0
140.000000000000030E+0	3.066368269296755E-3	23.921346694032767E+0
141.000000000000030E+0	8.699725365877872E-3	23.755188871885530E+0
142.000000000000030E+0	2.686774129274254E-3	22.234917590360585E+0
143.000000000000030E+0	1.458535711715412E-3	21.347585586372706E+0
144.000000000000030E+0	1.536034774348536E-3	21.078474337306243E+0
145.000000000000030E+0	1.469100989507384E-3	21.994254870092327E+0
146.000000000000030E+0	2.849107129787742E-3	22.403509637793107E+0
147.000000000000030E+0	3.265749640409229E-3	20.624441565251221E+0
148.000000000000030E+0	1.116459653939115E-3	19.820607848543869E+0
149.000000000000030E+0	724.354426762377580E-6	17.088320834471428E+0
150.000000000000030E+0	785.438779091802750E-6	16.062103762017539E+0
151.000000000000030E+0	1.209224234211373E-3	14.320959311824021E+0
152.000000000000030E+0	1.484302338222178E-3	13.116664353610647E+0
153.000000000000030E+0	2.126382300364414E-3	13.225538803941667E+0
154.000000000000030E+0	4.630258002344846E-3	10.941210253718483E+0
155.000000000000030E+0	2.380150048919396E-3	9.207092036886984E+0
156.000000000000030E+0	1.638658355183988E-3	8.763272651541836E+0
157.000000000000030E+0	2.311575704809539E-3	8.584423094724713E+0
158.000000000000030E+0	3.245949229950017E-3	9.056634654790999E+0
159.000000000000030E+0	2.696617927363340E-3	7.613379803163998E+0
160.000000000000030E+0	2.270866239803189E-3	7.794519926924090E+0
161.000000000000030E+0	2.152418214979015E-3	7.331131244909252E+0
162.000000000000030E+0	1.089590037962698E-3	5.479743556687722E+0
163.000000000000030E+0	10.374189115318240E-3	2.873925524175228E+0
164.000000000000030E+0	7.706016387483802E-3	2.111358021201124E+0
165.000000000000030E+0	212.670063440703440E-6	5.106144170820287E+0
166.000000000000030E+0	1.359183853612103E-3	8.023662654337095E+0
167.000000000000030E+0	1.155993774583583E-3	7.831321270653719E+0
168.000000000000030E+0	1.289634839075630E-3	7.691916402335105E+0
169.000000000000030E+0	1.092285427375642E-3	6.834668513101531E+0
170.000000000000030E+0	2.063108132986340E-3	9.151443839060063E+0
171.000000000000030E+0	2.806511518265836E-3	8.940755469243289E+0
172.000000000000030E+0	719.644440223315780E-6	8.184911781373355E+0
173.000000000000030E+0	1.355808043804427E-3	7.484264737735927E+0
174.000000000000030E+0	2.332743259959681E-3	7.254612442036803E+0
175.000000000000030E+0	1.415114917284877E-3	7.749521497418943E+0
176.000000000000030E+0	435.668861487328040E-6	9.034135103135323E+0
177.000000000000030E+0	4.134502250897318E-3	7.694480255852649E+0
178.000000000000030E+0	1.625677507100308E-3	7.471001040814238E+0
179.000000000000030E+0	1.014766682906942E-3	8.036168523299015E+0
180.000000000000030E+0	1.154390864019083E-3	6.693784485082692E+0
181.000000000000030E+0	1.674639276609557E-3	8.063745806000762E+0
182.000000000000030E+0	1.831348330381515E-3	8.602815069420762E+0
183.000000000000030E+0	1.970287365087781E-3	6.844030828775648E+0
184.000000000000030E+0	1.827085618472468E-3	6.766527400028663E+0
185.000000000000030E+0	1.021594104372016E-3	6.299773473700403E+0
186.000000000000030E+0	888.645902957652960E-6	6.476249349026944E+0
187.000000000000030E+0	1.401886830704064E-3	6.910304153162167E+0
188.000000000000030E+0	2.611732501603398E-3	7.455123228597921E+0
189.000000000000030E+0	449.361615243126910E-6	6.828255561780344E+0
190.000000000000030E+0	1.624291252032067E-3	7.452762806193451E+0
191.000000000000030E+0	1.194056896613531E-3	7.642027980381402E+0
192.000000000000030E+0	1.308043637692324E-3	7.370854582948820E+0
193.000000000000030E+0	1.696422110290413E-3	6.707974285980660E+0
194.000000000000030E+0	1.020627494568078E-3	6.879633942103489E+0
195.000000000000030E+0	1.291972665709569E-3	7.066124733569810E+0
196.000000000000030E+0	727.106432563763170E-6	6.994439032194151E+0
197.000000000000030E+0	1.481307570213605E-3	7.828315157523607E+0
198.000000000000030E+0	942.572428765123590E-6	9.062543293059541E+0
199.000000000000030E+0	393.811197874799650E-6	6.862735842906782E+0
200.000000000000030E+0	722.864673801727450E-6	9.393096616054576E+0
201.000000000000030E+0	1.827826980484599E-3	6.900802548461098E+0
202.000000000000030E+0	1.260901481265517E-3	7.067970950557660E+0
203.000000000000030E+0	1.237952572495694E-3	6.678147970278364E+0
204.000000000000030E+0	2.524258644275703E-3	8.083238019076488E+0
205.000000000000030E+0	1.166187039061079E-3	6.879239318056173E+0
206.000000000000030E+0	461.416366469172580E-6	5.948096018893132E+0
207.000000000000030E+0	1.268638103481283E-3	7.774966921565027E+0
208.000000000000030E+0	2.113538812916483E-3	6.565365003515127E+0
209.000000000000030E+0	2.115554682941434E-3	6.768502304231381E+0
210.000000000000030E+0	1.995833756297152E-3	6.986217978027392E+0
211.000000000000030E+0	1.689394172796355E-3	7.478044297580956E+0
212.000000000000030E+0	1.463762502830096E-3	6.728623953743036E+0
213.000000000000030E+0	1.213364762225136E-3	6.949202272322375E+0
214.000000000000030E+0	1.120173797004733E-3	6.935625822287959E+0
215.000000000000030E+0	1.800553186428385E-3	8.513376072747953E+0
216.000000000000030E+0	3.046899317524024E-3	8.507959481572151E+0
217.000000000000030E+0	1.483386007245063E-3	6.249054915155885E+0
218.000000000000030E+0	1.941100667319089E-3	6.379292482587633E+0
219.000000000000030E+0	2.729134934773680E-3	5.369205653225634E+0
220.000000000000030E+0	1.371982075689438E-3	6.458460292773982E+0
221.000000000000030E+0	1.296871340445664E-3	6.769784690915407E+0
222.000000000000030E+0	992.640573645138700E-6	6.653135874780200E+0
223.000000000000030E+0	3.350274582864615E-3	6.664216384638017E+0
224.000000000000030E+0	1.112308806421995E-3	7.334463020273880E+0
225.000000000000030E+0	1.412158944860876E-3	6.293118970294440E+0
226.000000000000030E+0	2.818996898533602E-3	7.238311632947062E+0
227.000000000000030E+0	5.611869051492281E-3	7.700033963251905E+0
228.000000000000030E+0	467.524287899707520E-6	7.095830117300882E+0
229.000000000000030E+0	836.355269731799720E-6	6.667999837944942E+0
230.000000000000030E+0	704.416589394235700E-6	7.129124613335212E+0
231.000000000000030E+0	790.028823315743730E-6	6.972976345405944E+0
232.000000000000030E+0	553.376515526721850E-6	6.808463465776149E+0
233.000000000000030E+0	768.258009408211040E-6	5.493701729737914E+0
234.000000000000030E+0	2.250820444403057E-3	6.752855226591127E+0
235.000000000000030E+0	1.036366912804846E-3	6.776517664575763E+0
236.000000000000030E+0	1.564656244230212E-3	6.766469082135822E+0
237.000000000000030E+0	2.393676175407276E-3	6.757255329218406E+0
238.000000000000030E+0	2.273502469192403E-3	5.846744326006912E+0
239.000000000000030E+0	1.143899662861651E-3	6.233347385467908E+0
240.000000000000030E+0	1.053997373355252E-3	6.614987899771078E+0
241.000000000000030E+0	2.465952004398662E-3	5.459412806352904E+0
242.000000000000030E+0	3.177578226183793E-3	6.373789788019521E+0
243.000000000000030E+0	1.391888896557832E-3	6.453693461664595E+0
244.000000000000030E+0	2.074439398621853E-3	6.332333818395259E+0
245.000000000000030E+0	1.484584323894323E-3	6.433813070276654E+0
246.000000000000030E+0	662.355501665477820E-6	7.317837461768226E+0
247.000000000000030E+0	1.970795320720755E-3	6.098371618390797E+0
248.000000000000030E+0	1.749771813820168E-3	6.956421475021462E+0
249.000000000000030E+0	2.983690960805623E-3	6.096836543738490E+0
250.000000000000030E+0	1.754071092286455E-3	5.966746932698467E+0
251.000000000000030E+0	2.498699946746258E-3	5.992738173395872E+0
252.000000000000030E+0	3.096143503606717E-3	6.458056706002203E+0
253.000000000000030E+0	690.951033693557690E-6	9.579124880518400E+0
254.000000000000030E+0	1.882900833080078E-3	12.215231754478198E+0
255.000000000000030E+0	2.283049577953839E-3	12.491777580105108E+0
256.000000000000060E+0	2.403077128520642E-3	12.464819093766332E+0
257.000000000000060E+0	2.612688582199692E-3	11.713780877896385E+0
258.000000000000060E+0	1.821937169656525E-3	12.199580959991053E+0
259.000000000000060E+0	3.605244257016049E-3	12.095280338542040E+0
260.000000000000060E+0	9.443022157155303E-3	14.150037140596652E+0
261.000000000000060E+0	2.230393796263812E-3	15.598452026449385E+0
262.000000000000060E+0	4.091904607913118E-3	18.247411735089447E+0
263.000000000000060E+0	2.861030080744789E-3	18.583225594115312E+0
264.000000000000060E+0	2.131164803187259E-3	17.986715037763986E+0
265.000000000000060E+0	5.081666273189509E-3	18.744560804970419E+0
266.000000000000060E+0	3.185074123800071E-3	19.051405226051219E+0
267.000000000000060E+0	14.602712943852916E-3	22.071023977079317E+0
268.000000000000060E+0	2.101021355211440E-3	22.693466401366472E+0
269.000000000000060E+0	1.167594645252115E-3	20.730551565203552E+0
270.000000000000060E+0	7.487521155609877E-3	18.333973820927685E+0
271.000000000000060E+0	6.096036120208124E-3	18.214622900682027E+0
272.000000000000060E+0	2.412696886419039E-3	18.158585686811666E+0
273.000000000000060E+0	2.666774802133697E-3	18.689545784859639E+0
274.000000000000060E+0	2.208226489561186E-3	18.586123553800004E+0
275.000000000000060E+0	2.746841929988800E-3	18.430682402997924E+0
276.000000000000060E+0	2.617714977998271E-3	17.597089014192068E+0
277.000000000000060E+0	1.798993105875101E-3	17.699517246223451E+0
278.000000000000060E+0	2.453589398714114E-3	17.662567432078450E+0
279.000000000000060E+0	2.147175217526933E-3	18.230285034993535E+0
280.000000000000060E+0	3.406074884314702E-3	18.349130663718537E+0
281.000000000000060E+0	2.122671401692925E-3	18.078625039401693E+0
282.000000000000060E+0	1.311761607393687E-3	17.631832143308632E+0
283.000000000000060E+0	3.222399644241889E-3	16.067092841607618E+0
284.000000000000060E+0	822.610443342794650E-6	14.465250889645672E+0
285.000000000000060E+0	959.267365974007260E-6	13.052689374895648E+0
286.000000000000060E+0	1.171370977743995E-3	10.432807165707471E+0
287.000000000000060E+0	4.387659310506102E-3	10.563933842945692E+0
288.000000000000060E+0	5.185073119847859E-3	11.175256501132935E+0
289.000000000000060E+0	2.905802572260524E-3	11.977916986354716E+0
290.000000000000060E+0	5.348712241223357E-3	13.822278717904847E+0
291.000000000000060E+0	3.717364415860909E-3	16.888558382655965E+0
292.000000000000060E+0	1.414420261072889E-3	18.126401361125467E+0
293.000000000000060E+0	2.859535773110151E-3	17.514372407330416E+0
294.000000000000060E+0	3.580211104231338E-3	16.132008799028899E+0
295.000000000000060E+0	812.876234696510190E-6	16.794369391174659E+0
296.000000000000060E+0	1.966634034066587E-3	18.715431503381126E+0
297.000000000000060E+0	5.046125264070980E-3	19.456582570882166E+0
298.000000000000060E+0	1.764019999122748E-3	20.544309674887941E+0
299.000000000000060E+0	1.488377433092555E-3	22.821052311443751E+0
300.000000000000060E+0	585.126037418078020E-6	24.183097390635197E+0
301.000000000000060E+0	1.332937972432288E-3	27.182021611222435E+0
302.000000000000060E+0	7.848837918090516E-3	27.660104702200197E+0
303.000000000000060E+0	4.660646901717784E-3	25.634655391083196E+0
304.000000000000060E+0	2.241303808158014E-3	23.150183096380889E+0
305.000000000000060E+0	11.034920776018566E-3	21.776301189505261E+0
306.000000000000060E+0	5.769171258691496E-3	23.517549654206849E+0
307.000000000000060E+0	713.004716039491530E-6	23.479000897192790E+0
308.000000000000060E+0	3.675965180242173E-3	23.397855858821455E+0
309.000000000000060E+0	4.176936693459306E-3	24.124753760223211E+0
310.000000000000060E+0	7.379545768357122E-3	26.369595949708852E+0
311.000000000000060E+0	1.336645205654568E-3	26.374765871018877E+0
312.000000000000060E+0	1.237933049096115E-3	24.702674520694583E+0
313.000000000000060E+0	5.787876173769977E-3	23.940112274236270E+0
314.000000000000060E+0	116.098208872549460E-3	21.701523061225703E+0
315.000000000000060E+0	2.508144022457002E-3	23.591553629225022E+0
316.000000000000060E+0	1.841776216369472E-3	24.771541961977345E+0
317.000000000000060E+0	4.991340008926544E-3	24.535836720864413E+0
318.000000000000060E+0	1.843331791030585E-3	23.836235669913776E+0
319.000000000000060E+0	1.348522977981512E-3	23.803805047763440E+0
320.000000000000060E+0	2.432239660068666E-3	23.543575323251883E+0
321.000000000000060E+0	5.202018691121545E-3	22.135556606194928E+0
322.000000000000060E+0	1.884431142240785E-3	24.576622455645026E+0
323.000000000000060E+0	2.593395035463026E-3	23.421681481254435E+0
324.000000000000060E+0	4.713202390590907E-3	24.392410137159366E+0
325.000000000000060E+0	4.168163502915962E-3	24.681836231324983E+0
326.000000000000060E+0	3.546501797311018E-3	23.842387816170792E+0
327.000000000000060E+0	3.151092110540070E-3	24.242745422639523E+0
328.000000000000060E+0	6.367837384280687E-3	25.230376425703195E+0
329.000000000000060E+0	5.683466006446426E-3	23.324011038726276E+0
330.000000000000060E+0	5.309937950543442E-3	23.112498539822521E+0
331.000000000000060E+0	4.843874759108755E-3	23.280783862531248E+0
332.000000000000060E+0	4.513903530632144E-3	22.855261005231995E+0
333.000000000000060E+0	1.582478890198761E-3	24.739057467449172E+0
334.000000000000060E+0	2.657833626867613E-3	23.183864736357545E+0
335.000000000000060E+0	34.380135134093596E-3	21.742116022975683E+0
336.000000000000060E+0	1.396103089396147E-3	21.594612055950350E+0
337.000000000000060E+0	2.222577350881261E-3	23.863427513706490E+0
338.000000000000060E+0	3.116050631013531E-3	22.966596994717811E+0
339.000000000000060E+0	2.785067895435460E-3	22.367552752487356E+0
340.000000000000060E+0	13.370970297859426E-3	24.142596365761683E+0
341.000000000000060E+0	1.351588605468428E-3	25.517006971174350E+0
342.000000000000060E+0	911.451178780867140E-6	27.968291962879164E+0
343.000000000000060E+0	4.431568787673956E-3	28.467550603279612E+0
344.000000000000060E+0	1.272189108234007E-3	29.281914059962858E+0
345.000000000000060E+0	5.251186515727606E-3	29.543547502334967E+0
346.000000000000060E+0	8.569191037216935E-3	29.422734884072469E+0
347.000000000000060E+0	11.129768505428305E-3	27.967328872920643E+0
348.000000000000060E+0	7.197420435775730E-3	29.907533216068376E+0
349.000000000000060E+0	2.502701639441764E-3	29.382385321345520E+0
350.000000000000060E+0	3.890135797785405E-3	26.572064621960965E+0
351.000000000000060E+0	4.456317345164376E-3	29.303300864093750E+0
352.000000000000060E+0	4.193085555744286E-3	27.869941024273768E+0
353.000000000000060E+0	1.838664604066938E-3	25.329997278224777E+0
354.000000000000060E+0	4.832977614191634E-3	23.459121969737321E+0
355.000000000000060E+0	9.709471686492470E-3	23.015505830831426E+0
356.000000000000060E+0	9.276956313116789E-3	24.894699983615840E+0
357.000000000000060E+0	7.196270822819525E-3	22.429261843176150E+0
358.000000000000060E+0	4.579198823172635E-3	23.173820898114791E+0
359.000000000000060E+0	5.638833108192824E-3	22.749662510523279E+0
360.000000000000060E+0	4.649929514873426E-3	22.693668767564866E+0
361.000000000000060E+0	3.232114603549859E-3	22.717722598315405E+0
362.000000000000060E+0	4.000998837676312E-3	23.110113785203513E+0
363.000000000000060E+0	8.171052483523952E-3	22.658615231047577E+0
364.000000000000060E+0	3.638867156116079E-3	24.203685165768718E+0
365.000000000000060E+0	8.588212855952196E-3	22.390098120110217E+0
366.000000000000060E+0	4.709645681322064E-3	23.433939611651503E+0
367.000000000000060E+0	2.206520876445717E-3	22.412500392787930E+0
368.000000000000060E+0	1.521350708003553E-3	22.253276642941621E+0
369.000000000000060E+0	7.451331436002262E-3	22.293336856141998E+0
370.000000000000060E+0	5.335814945224122E-3	21.535828806818849E+0
371.000000000000060E+0	3.725999135233700E-3	19.400603982790017E+0
372.000000000000060E+0	3.920210258010656E-3	16.375922592069131E+0
373.000000000000060E+0	4.242992848915849E-3	15.484143574990092E+0
374.000000000000060E+0	6.473662130172762E-3	15.766762562552552E+0
375.000000000000060E+0	5.563462987596236E-3	16.065879497995851E+0
376.000000000000060E+0	5.874140376825528E-3	18.035712940115840E+0
377.000000000000060E+0	10.021647993156038E-3	15.411671447470962E+0
378.000000000000060E+0	6.854786024789776E-3	14.804875352632212E+0
379.000000000000060E+0	7.371273417319276E-3	14.496579905452201E+0
380.000000000000060E+0	1.518048116028228E-3	11.747650696852233E+0
381.000000000000060E+0	3.431632500357896E-3	10.822307480301950E+0
382.000000000000060E+0	4.893564064260164E-3	8.900405741370527E+0
383.000000000000060E+0	2.321824933108918E-3	6.266838633538539E+0
384.000000000000060E+0	7.094013316483337E-3	8.089742099827681E+0
385.000000000000060E+0	3.017689030846845E-3	9.944092512712329E+0
386.000000000000060E+0	1.381732739768757E-3	12.187629806383017E+0
387.000000000000060E+0	6.037121195482351E-3	13.088377716020730E+0
388.000000000000060E+0	7.552685304067455E-3	15.461394668478146E+0
389.000000000000060E+0	7.016727271863803E-3	15.552557337237600E+0
390.000000000000060E+0	6.646384569009065E-3	15.527585046544809E+0
391.000000000000060E+0	3.617508502408827E-3	14.246533019959568E+0
392.000000000000060E+0	6.912103071816222E-3	16.089671744103065E+0
393.000000000000060E+0	2.707226391973278E-3	16.083200765935295E+0
394.000000000000060E+0	391.899416316364810E-6	16.876700632249257E+0
395.000000000000060E+0	5.275070278264828E-3	15.356327449367253E+0
396.000000000000060E+0	4.269153762542558E-3	15.511657024162410E+0
397.000000000000060E+0	3.571006874721405E-3	15.939702482744041E+0
398.000000000000060E+0	4.988076028244322E-3	15.726376587025392E+0
399.000000000000060E+0	2.262088267474498E-3	17.661794061950328E+0
400.000000000000060E+0	2.759122750879281E-3	19.645440339083741E+0
401.000000000000060E+0	4.913850346771767E-3	21.128363379187469E+0
402.000000000000060E+0	2.595549462559853E-3	23.703860384591415E+0
403.000000000000060E+0	8.038777282538771E-3	21.350975429018742E+0
404.000000000000060E+0	5.190633806763349E-3	21.818826113864137E+0
405.000000000000060E+0	6.910814625170761E-3	22.683025218841564E+0
406.000000000000060E+0	543.052976711622200E-6	19.666904942976011E+0
407.000000000000060E+0	1.939109367844050E-3	20.973851225155244E+0
408.000000000000060E+0	4.829292463104129E-3	20.669714897167431E+0
409.000000000000060E+0	4.768861345639711E-3	21.358285284004797E+0
410.000000000000060E+0	3.350607625865602E-3	21.735056458803403E+0
411.000000000000060E+0	3.143475609577942E-3	21.720595757974522E+0
412.000000000000060E+0	3.352084004646994E-3	22.193449027994223E+0
413.000000000000060E+0	4.621116897376072E-3	19.911953068121441E+0
414.000000000000060E+0	3.996824760374190E-3	21.899309157082392E+0
415.000000000000060E+0	2.142283300545654E-3	21.403707742232260E+0
416.000000000000060E+0	5.682640852860322E-3	21.492837528791860E+0
417.000000000000060E+0	4.379038878750154E-3	22.071488182122366E+0
418.000000000000060E+0	3.117918004750956E-3	21.834859046480741E+0
419.000000000000060E+0	3.422943444243666E-3	21.707456582141578E+0
420.000000000000060E+0	2.502993971593037E-3	21.967424089901368E+0
421.000000000000060E+0	2.672268136205168E-3	21.124352266427909E+0
422.000000000000060E+0	3.743524716080992E-3	21.781405443757297E+0
423.000000000000060E+0	3.043519725368647E-3	21.742768558138472E+0
424.000000000000060E+0	2.929483642359784E-3	21.665464581349269E+0
425.000000000000060E+0	2.649520938172387E-3	20.941560415243508E+0
426.000000000000060E+0	3.969979667144538E-3	21.327744922427065E+0
427.000000000000060E+0	4.425365260251724E-3	21.521438630521576E+0
428.000000000000060E+0	2.643163018537751E-3	21.893653687600807E+0
429.000000000000060E+0	1.986020999062435E-3	21.138718464005013E+0
430.000000000000060E+0	5.018590243573705E-3	20.817226841695696E+0
431.000000000000060E+0	5.963954872560096E-3	21.118563399437150E+0
432.000000000000060E+0	5.402897846569575E-3	21.411785404842266E+0
433.000000000000060E+0	4.113648005544192E-3	21.634084110685372E+0
434.000000000000060E+0	4.778130807780849E-3	21.658358315732091E+0
435.000000000000060E+0	4.767061728147592E-3	21.747376187108966E+0
436.000000000000060E+0	2.185304525750513E-3	21.277562751881451E+0
437.000000000000060E+0	1.565533448818630E-3	21.500450185999142E+0
438.000000000000060E+0	4.336703481874415E-3	20.852502151452434E+0
439.000000000000060E+0	4.553799027572809E-3	20.724598906214432E+0
440.000000000000060E+0	4.582045884320358E-3	21.011683170753681E+0
